,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n665,-16.867206116011925,-23.345082000328816,-18.40291219557677,0.0,-0.0,-0.0,-0.0,797.1029579081726,-15.959439477530935,-23.742076000125437,-18.565705944496226,-16.71339725325037,-17.145306670847187,-12.594687990641392,97.10295790817258,97.10295790817258,97.10295790817258,-0.0,0.010132638712579897,-0.0,
n666,-16.27447753169133,-22.934718545099585,-17.99997838243087,0.0,-0.05107938546615869,-0.05107938546615869,-0.05107938546615869,797.2081344954332,-15.511349215673233,-23.069487434183113,-18.087270559963695,-16.829020181333576,-17.387800304659276,-12.814994621586436,97.20813449543317,97.20813449543317,97.20813449543317,-0.05107938546615869,-0.05107938546615869,-0.05107938546615869,
n667,-15.741274960717003,-23.82822103659785,-18.615202510184584,0.0,-0.09579204895469498,-0.09579204895469498,-0.09579204895469498,796.9447746930249,-12.951318070182397,-19.361336226388172,-15.08733107078228,-17.267354704496597,-17.498490781870203,-12.823454478392902,96.9447746930249,96.9447746930249,96.9447746930249,-0.09579204895469498,-0.09579204895469498,-0.09579204895469498,
n668,-16.067913173137555,-22.835719999269788,-18.013203752305294,0.0,-0.0,-0.0,-0.0,797.2956548355324,-15.079632889397528,-22.40573733192858,-17.503475142791196,-16.93277216461027,-17.401931736645928,-12.745777757921019,97.29565483553245,97.29565483553245,97.29565483553245,-0.0,-0.0,-0.0,
n669,-15.499987534312888,-23.495029374347926,-18.636597393772952,0.0,-0.0,-0.0,-0.0,797.3150424498061,-14.43677898959714,-21.37497592604668,-16.648236023020164,-17.241877306651723,-17.50436602930608,-12.575511185292772,97.31504244980609,97.31504244980609,97.31504244980609,-0.0,-0.0,-0.0,
n670,-15.650558488775097,-23.92053080478953,-18.707512278376264,0.0,-0.08399114937054532,-0.08399114937054532,-0.08399114937054532,796.9481367001373,-13.04413451364129,-19.454152669847065,-15.147008932368196,-17.31685680767467,-17.448988678692128,-12.774222602024006,96.94813670013728,96.94813670013728,96.94813670013728,-0.08399114937054532,-0.08399114937054532,-0.08399114937054532,
n671,-16.322111650462777,-22.970254460006878,-18.036117893125073,0.0,-0.0,-0.0,-0.0,797.2017779775296,-15.603190411511386,-23.288213081660714,-18.19288688803867,-16.739211213460003,-17.297675006334263,-12.746488049736188,97.2017779775296,97.2017779775296,97.2017779775296,-0.0,-0.0,-0.0,
n672,-15.01549839979284,-24.519306198618274,-19.154934925200106,0.0,-0.0,-0.0,-0.0,797.1255529645564,-13.526244232951562,-19.992411054398726,-15.54998111427649,-17.323685373582208,-17.452223743432157,-12.615170792476569,97.12555296455642,97.12555296455642,97.12555296455642,-0.0,-0.0,-0.0,
n673,-16.43374266377372,-23.06923043219077,-18.131605695741868,0.0,-0.09191283513398817,-0.09191283513398817,-0.09191283513398817,797.1923857463734,-15.714821424822333,-23.384305173941925,-18.233647356752126,-16.70613513473926,-17.25930522093064,-12.708783338186269,97.19238574637336,97.19238574637336,97.19238574637336,-0.09191283513398817,-0.09191283513398817,-0.09191283513398817,
n674,-15.697047526185157,-23.31780297734836,-18.43903007966421,0.0,-0.0,-0.0,-0.0,797.2990375802689,-14.522622478871583,-21.578151681107602,-16.83048445526313,-17.16826408217613,-17.454269351076842,-12.615950508752086,97.29903758026889,97.29903758026889,97.29903758026889,-0.0,-0.0,-0.0,
n675,-17.302277821215196,-23.48433137526951,-18.362881635414386,0.0,-0.06610095701578116,-0.07460899511987837,-0.06610095701578116,797.0177076451757,-15.947600963496937,-23.883405326002453,-18.691411137508705,-16.620167450150017,-17.041150436506246,-12.479791119635504,97.0177076451757,97.0177076451757,97.0177076451757,-0.06610095701578116,-0.13698742201338998,-0.03096678988128647,
n676,-15.823660670844962,-23.209945893715794,-18.39269336711246,0.0,-0.0,-0.0,-0.0,797.2430016464614,-14.68624144222357,-21.821250739425835,-16.963800603814438,-17.14436687080546,-17.509091423610705,-12.731042292335118,97.2430016464614,97.2430016464614,97.2430016464614,-0.0,-0.0,-0.0,
n677,-15.441536965537223,-24.044940378359087,-18.768615843772984,0.0,-0.0,-0.0,-0.0,797.036101978677,-13.08431481520853,-19.533666950203738,-15.169747535442461,-17.280199045982215,-17.569029412534267,-12.83160010697406,97.03610197867701,97.03610197867701,97.03610197867701,-0.0,-0.0,-0.0,
n678,-15.30328703832071,-24.205039198876797,-18.919574623904754,0.0,-0.0,-0.0,-0.0,797.0707350681944,-13.24441363572624,-19.690138171273418,-15.329846355960171,-17.29357823942478,-17.48364337492482,-12.746214069364614,97.07073506819435,97.07073506819435,97.07073506819435,-0.0,-0.0,-0.0,
n679,-17.509823875857666,-23.987468311218123,-18.875202901336813,0.0,-0.04975842154916755,-0.04975842154916755,-0.04975842154916755,796.7225654930753,-15.834601247394083,-23.527441644980588,-18.339612643703386,-16.669736110433544,-16.911768352379095,-12.359397154825459,96.72256549307535,96.72256549307535,96.72256549307535,-0.04975842154916755,-0.04975842154916755,-0.04975842154916755,
n680,-17.60784713289036,-23.878062421618694,-18.805526737009842,0.0,-0.0,-0.0,-0.0,796.7542143145926,-15.894540161545262,-23.616496686573917,-18.449350108776514,-16.68084895078847,-16.945005370804047,-12.395722967308412,96.75421431459259,96.75421431459259,96.75421431459259,-0.0,-0.0,-0.0,
n681,-15.9716973565392,-22.962555306798876,-18.145474372457993,0.0,-0.0,-0.0,-0.0,797.3476425065187,-14.814981732808485,-22.012528344219607,-17.196290617272254,-17.01242522444977,-17.466805403257442,-12.663936481194986,97.34764250651865,97.34764250651865,97.34764250651865,-0.0,-0.0,-0.0,
n682,-15.197193198409439,-24.367225701365484,-19.096097279905873,0.0,-0.0,-0.0,-0.0,797.1423999599641,-13.344588777220627,-19.861662166620704,-15.36828631565989,-17.388121280089354,-17.461107178427127,-12.698324090434138,97.14239995996405,97.14239995996405,97.14239995996405,-0.0,-0.0,-0.0,
n683,-17.229754283612067,-23.73001667473821,-19.073658057900843,0.0,-0.0,-0.0,-0.0,796.6092750272576,-15.697309212290511,-23.323458171643992,-18.220421218590136,-16.76391818003245,-16.809653652109326,-12.268644462192546,96.60927502725758,96.60927502725758,96.60927502725758,-0.0,-0.0,-0.0,
n684,-17.442680492642324,-23.915785011143313,-18.923327378456673,0.0,-0.06353584014031259,-0.06353584014031259,-0.06353584014031259,796.6775872673902,-15.799167506303865,-23.47479549128755,-18.338649652275947,-16.716181400556593,-16.8869441462477,-12.339964204344405,96.6775872673902,96.6775872673902,96.6775872673902,-0.06353584014031259,-0.06353584014031259,-0.06353584014031259,
n685,-16.880572242080802,-23.40556980699825,-18.463400002248733,0.0,-0.0,-0.0,-0.0,797.1312326649703,-16.019927284202897,-23.795291989147458,-18.618924123058473,-16.68113708969199,-17.113046507288807,-12.564086861481236,97.13123266497031,97.13123266497031,97.13123266497031,-0.0,0.07062044538454174,-0.0,
n686,-16.150892660591836,-22.869563711390985,-17.93482354872227,0.0,-0.0,-0.0,-0.0,797.2829578943811,-15.536351053185669,-23.079649735103185,-18.0961115204748,-16.78884918368451,-17.332596544075543,-12.747644907354138,97.28295789438106,97.28295789438106,97.28295789438106,-0.0,-0.0,-0.0,
n687,-15.622758078721652,-23.211671207228857,-18.133538355999693,0.0,-0.0,-0.0,-0.0,796.7682050473529,-12.563637535943597,-18.78776695373744,-14.692910094325144,-17.272206916908456,-17.47367037632567,-12.793103240463706,96.7682050473529,96.7682050473529,96.7682050473529,-0.0,-0.0,-0.0,
n688,-17.017434433038485,-23.35153693924524,-18.34728125610163,0.0,-0.0,-0.0,-0.0,797.0869618653594,-15.895045070647758,-23.82454648329771,-18.64753675959798,-16.664018113125167,-17.097233413730603,-12.546652954886474,97.08696186535934,97.08696186535934,97.08696186535934,-0.0,-0.03223406979553943,-0.013642025490271076,
n689,-15.723750500903016,-23.361721722399302,-18.2507615730567,0.0,-0.0,-0.0,-0.0,796.8602333104907,-12.603338194241054,-18.969636807642466,-14.838153608546769,-17.330880771638,-17.387139117926814,-12.725806218723468,96.86023331049074,96.86023331049074,96.86023331049074,-0.0,-0.0,-0.0,
n690,-17.169711278810826,-23.438441877999885,-18.364056516489633,0.0,-0.06888128159034529,-0.08518177475979254,-0.06888128159034529,797.0568803832169,-15.878269810259757,-23.90955367764493,-18.68863081293414,-16.647088911356903,-17.0616639989482,-12.511489706737981,97.05688038321698,97.05688038321698,97.05688038321698,-0.06888128159034529,-0.1691508417644645,-0.16591887126261212,
n691,-17.085748943666847,-23.38641653054855,-18.27887474172984,0.0,-0.0,-0.0,-0.0,797.0787652653156,-15.96345158501955,-23.838161489681003,-18.66179362359202,-16.64541475528865,-17.075149393881063,-12.524684370169243,97.07876526531555,97.07876526531555,97.07876526531555,-0.0,-0.10064058416733132,-0.08204853986206297,
n692,-14.94036065212803,-24.529681989729166,-19.277209388268734,0.0,-0.0,-0.0,-0.0,797.20575240812,-13.605117791282687,-20.150905419772382,-15.660874388410758,-17.328035407140174,-17.546037866300132,-12.708984915344544,97.20575240811998,97.20575240811998,97.20575240811998,-0.0,-0.0,-0.0,
n693,-15.345123227417407,-22.97522334911358,-17.878730294460027,0.0,-0.0,-0.0,-0.0,796.670226567243,-12.571834909390278,-18.385253186662986,-14.436451300458625,-17.40105964393963,-17.293387334868584,-12.889762196478978,96.670226567243,96.670226567243,96.670226567243,-0.0,-0.0,-0.0,
n694,-16.192619564831347,-22.81224275970851,-17.99516182536763,0.0,-0.07850313723269914,-0.07850313723269914,-0.07850313723269914,797.3276668232827,-15.235095422384882,-22.697704495955563,-17.731567067320448,-16.849206759148014,-17.453194846970824,-12.71442888213798,97.32766682328267,97.32766682328267,97.32766682328267,-0.07850313723269914,-0.07850313723269914,-0.07850313723269914,
n695,-16.034694417016716,-22.809463090538802,-17.99238215619792,0.0,-0.0,-0.0,-0.0,797.3516936622545,-14.991718403241354,-22.281054507187896,-17.406069855639736,-16.944333829265947,-17.496806317101534,-12.68995483590792,97.3516936622546,97.3516936622546,97.3516936622546,-0.0,-0.0,-0.0,
n696,-14.889043761383064,-24.480794207662093,-19.25590537192476,0.0,-0.0,-0.0,-0.0,797.2120697341247,-13.77856975218795,-20.304674289165064,-15.57605446697773,-17.384836216173735,-17.481465761998773,-12.668077692209527,97.2120697341247,97.2120697341247,97.2120697341247,-0.0,-0.0,-0.0,
n697,-15.804281481355607,-23.48137144307233,-18.344234928755156,0.0,-0.0,-0.0,-0.0,796.8967099338925,-12.729224232418124,-19.07754073144375,-14.737462753011803,-17.263741551276897,-17.361879087693897,-12.658666998362365,96.89670993389248,96.89670993389248,96.89670993389248,-0.0,-0.0,-0.0,
n698,-17.564451391186985,-23.77175174783094,-18.592741840296604,0.0,-0.0,-0.0,-0.0,796.9483777367421,-15.947897667819857,-23.6957733135848,-18.51128295826444,-16.58947501068945,-16.95799949228462,-12.354949429279102,96.94837773674219,96.94837773674219,96.94837773674219,-0.0,-0.0,-0.0,
n699,-16.1996525720725,-22.935108561408835,-17.996515646845904,0.0,-0.0,-0.0,-0.0,797.279386700673,-15.341208775070335,-22.832342251836504,-17.850125377617086,-16.85647327595834,-17.423154235955373,-12.760334896944547,97.27938670067292,97.27938670067292,97.27938670067292,-0.0,-0.0,-0.0,
n700,-16.073292429591945,-22.76004215562094,-17.942961221280058,0.0,-0.0,-0.0,-0.0,797.3529857873045,-15.130954226325095,-22.59398240993746,-17.612239932081046,-16.856702400390272,-17.480805921026935,-12.688777174840128,97.35298578730452,97.35298578730452,97.35298578730452,-0.0,-0.0,-0.0,
n701,-15.819314761798118,-22.978877105767705,-18.15798537279326,0.0,-0.0,-0.0,-0.0,797.3924918873315,-14.739862815418851,-21.900919410235467,-17.109098974910896,-17.007479072473586,-17.385534686062197,-12.582665763999742,97.39249188733157,97.39249188733157,97.39249188733157,-0.0,-0.0,-0.0,
n702,-14.89527997235597,-24.328462379617637,-19.38174195263515,0.0,-0.0,-0.0,-0.0,797.2429798018749,-13.923625128051546,-20.45645776665677,-15.726021398685301,-17.37275698476017,-17.556479364788206,-12.641019515932436,97.24297980187481,97.24297980187481,97.24297980187481,-0.0,-0.0,-0.0,
n703,-17.488743185661676,-24.030975335247568,-18.84606450230781,0.0,-0.0,-0.0,-0.0,796.7448478453432,-15.784842825844915,-23.55628585657313,-18.389371065252554,-16.64319828560732,-16.887507064307673,-12.335841859718313,96.74484784534319,96.74484784534319,96.74484784534319,-0.0,-0.0,-0.0,
n704,-15.59043338335288,-23.163644463359876,-18.096018661950662,0.0,-0.0,-0.0,-0.0,796.749506729066,-12.674953645081162,-18.676450844599874,-14.58159398518758,-17.24503209638432,-17.414301784785636,-12.733734648923672,96.74950672906601,96.74950672906601,96.74950672906601,-0.0,-0.0,-0.0,
n705,-17.32149847154119,-23.54553466770055,-18.424084927845428,0.0,-0.0,-0.0,-0.0,797.0298816182708,-15.955767427344439,-23.825958715094373,-18.63019392840561,-16.659958914213952,-17.006604084765097,-12.440615255371238,97.02988161827078,97.02988161827078,97.02988161827078,-0.0,-0.06237842689351161,-0.10557578500116484,
n706,-16.09022181419048,-22.825677803526812,-17.88708488896388,0.0,-0.0,-0.0,-0.0,797.3373969540056,-15.360423289014056,-22.822925415346102,-17.82939272723771,-16.80746795745309,-17.386350903653717,-12.701975468103083,97.33739695400558,97.33739695400558,97.33739695400558,-0.0,-0.0,-0.0,
n707,-15.803968563461009,-23.097729619294906,-18.26533030985414,0.0,-0.0,-0.0,-0.0,797.3929097970382,-14.652980165849655,-21.77183235417689,-17.008252994006362,-17.043913813206224,-17.37987237819734,-12.56988841516614,97.39290979703826,97.39290979703826,97.39290979703826,-0.0,-0.0,-0.0,
n708,-15.626349348205776,-23.21700697227508,-18.137706789166806,0.0,-0.0,-0.0,-0.0,796.8270596318018,-12.704157773687665,-18.845054289010648,-14.703871345793074,-17.26636091612556,-17.389396401519576,-12.708829265657613,96.82705963180187,96.82705963180187,96.82705963180187,-0.0,-0.0,-0.0,
n709,-15.261215056400056,-22.674504996300534,-17.57801194164698,0.0,-0.0,-0.0,-0.0,796.5350694221926,-12.40725836251458,-18.216852799797266,-14.349448315816344,-17.381468969725304,-17.314776849779022,-12.801545359616386,96.5350694221926,96.5350694221926,96.5350694221926,-0.0,-0.0,-0.0,
n710,-17.49076158544112,-23.627346987224843,-18.502776887256687,0.0,-0.0,-0.0,-0.0,796.9527857301663,-15.90981970195714,-23.66096681168742,-18.48409126350533,-16.63545346067406,-17.00439472789208,-12.431965301602355,96.95278573016628,96.95278573016628,96.95278573016628,-0.0267325221029657,-0.0,-0.0,
n711,-15.976565862456033,-22.750735770197664,-17.93365483585678,0.0,-0.0,-0.0,-0.0,797.3999439381907,-14.97174455034239,-22.24544079239239,-17.378247546324868,-16.909733423255844,-17.465804421335836,-12.637119714496073,97.3999439381907,97.3999439381907,97.3999439381907,-0.0,-0.0,-0.0,
n712,-15.349576297666665,-24.212673749003596,-18.962909168781685,0.0,-0.0,-0.0,-0.0,797.1442174829061,-13.180393539318677,-19.73002199570205,-15.28038894063567,-17.29987429698749,-17.549354161528992,-12.784613631949723,97.14421748290616,97.14421748290616,97.14421748290616,-0.0,-0.0,-0.0,
n713,-15.854338542245078,-23.550968996616547,-18.40233680993734,0.0,-0.0,-0.0,-0.0,796.9525051797497,-12.715769796725455,-19.15009818672425,-14.856341084883715,-17.327143328275252,-17.41327869692627,-12.710066607594735,96.95250517974965,96.95250517974965,96.95250517974965,-0.0,-0.0,-0.0,
n714,-16.842611933644182,-23.445385117409433,-18.391712766675596,0.0,-0.0,-0.0,-0.0,797.1692474377098,-15.968217750363706,-23.831047528659255,-18.654622743833446,-16.688897956398023,-17.086530303350514,-12.536481663856753,97.16924743770983,97.16924743770983,97.16924743770983,-0.0,-0.0010667901885960673,-0.0,
n715,-16.253096599889037,-22.864500867811206,-17.929760705142492,0.0,-0.06294489597440488,-0.06294489597440488,-0.06294489597440488,797.2321096101149,-15.647804907487863,-23.211336633852344,-18.183121188278342,-16.762796027920906,-17.30804577009844,-12.76661773188379,97.23210961011483,97.23210961011483,97.23210961011483,-0.06294489597440488,-0.06294489597440488,-0.06294489597440488,
n716,-16.06829867229397,-22.886908837525088,-17.96392131173457,0.0,-0.08259398829786724,-0.06983772373534497,-0.06983772373534497,797.3172679534271,-15.615667234504311,-23.12807790627747,-18.10933592243638,-16.744828592211906,-17.28871628322843,-12.705032563241177,97.31726795342706,97.31726795342706,97.31726795342706,-0.06983772373534497,-0.06983772373534497,-0.06983772373534497,
n717,-15.617371409702717,-23.922298051889936,-18.672497653793222,0.0,-0.0,-0.0,-0.0,797.0733559325357,-13.062274294741306,-19.449833732880755,-15.038987253107035,-17.361930800924334,-17.533809098719747,-12.842175563264108,97.07335593253572,97.07335593253572,97.07335593253572,-0.0,-0.0,-0.0,
n718,-17.675048915796705,-23.834480081007342,-18.70420561751281,0.0,-0.0,-0.0,-0.0,796.8941120838865,-15.83643389060365,-23.694400735921676,-18.510210666858686,-16.648922358538094,-16.9359446970082,-12.414396777127745,96.89411208388654,96.89411208388654,96.89411208388654,-0.0,-0.0,-0.0,
n719,-16.198084008790428,-22.87278604261088,-17.936686560197373,0.0,-0.0,-0.0,-0.0,797.289945823376,-15.657411039602717,-23.26417892912639,-18.173515056163485,-16.72542184676587,-17.268334944064712,-12.717856917835633,97.28994582337596,97.28994582337596,97.28994582337596,-0.0,-0.0,-0.0,
n720,-15.47005168604136,-23.64955019801888,-18.61748818599898,0.0,-0.0,-0.0,-0.0,797.3688349757459,-14.443075922733627,-21.205838692108056,-16.49027516532147,-17.245921665842733,-17.45033293713092,-12.480004742151818,97.3688349757459,97.3688349757459,97.3688349757459,-0.0,-0.0,-0.0,
n721,-15.715068161229976,-23.810647741437336,-18.6014738122813,0.0,-0.0,-0.0,-0.0,797.0481760063528,-13.02538083430852,-19.34323640794232,-14.92805853138238,-17.319717295947527,-17.500981719707866,-12.782443468435705,97.04817600635282,97.04817600635282,97.04817600635282,-0.0,-0.0,-0.0,
n722,-15.275419495443384,-22.920818040002448,-17.90631658395333,0.0,-0.0,-0.0,-0.0,796.696800808917,-12.542060079149765,-18.411749747685583,-14.385051385313401,-17.413039503269385,-17.33056265858806,-12.852586872759499,96.69680080891702,96.69680080891702,96.69680080891702,-0.0,-0.0,-0.0,
n723,-16.394259850913574,-23.05289866559492,-18.073298933382638,0.0,-0.0,-0.0,-0.0,797.2515072617604,-15.76402454022949,-23.44103410174575,-18.312274424975868,-16.655608688025424,-17.212486376423374,-12.661193001744648,97.25150726176041,97.25150726176041,97.25150726176041,-0.0,-0.0,-0.0,
n724,-15.475872423201494,-24.086036429987587,-18.835068743126175,0.0,-0.0,-0.0,-0.0,797.1224125715987,-13.192686511932964,-19.60218157004654,-15.203683796353042,-17.368055857337094,-17.481172601179388,-12.852795192299327,97.12241257159876,97.12241257159876,97.12241257159876,-0.0,-0.0,-0.0,
n725,-15.567818375532875,-23.130043986208417,-18.06976912843943,0.0,-0.0,-0.0,-0.0,796.8297554228997,-12.656564842232136,-18.717660239259843,-14.576477296042269,-17.334304409325988,-17.436322952338855,-12.731055996366988,96.82975542289968,96.82975542289968,96.82975542289968,-0.0,-0.0,-0.0,
n726,-17.400799850531055,-24.017952551061185,-18.92946114460158,0.0,-0.0,-0.0,-0.0,796.7456829279747,-15.827660338104263,-23.51712909637583,-18.371721705049506,-16.645470653128395,-16.84613667788228,-12.294163390202819,96.74568292797471,96.74568292797471,96.74568292797471,-0.0,-0.0,-0.0,
n727,-16.574328955415247,-23.23502048196678,-18.259692685861047,0.0,-0.0,-0.0,-0.0,797.2291701819141,-15.87173603615831,-23.600616363057025,-18.436944009737303,-16.666268994207627,-17.151650187491683,-12.598010866159841,97.22917018191409,97.22917018191409,97.22917018191409,-0.0,-0.0,-0.0,
n728,-16.079807907633274,-22.699431102510438,-17.88235016816956,0.0,-0.0,-0.0,-0.0,797.3873073279357,-15.252710053283066,-22.72105023646497,-17.726242470707533,-16.791894641769243,-17.406742747376832,-12.654788377485001,97.38730732793564,97.38730732793564,97.38730732793564,-0.0,-0.0,-0.0,
n729,-15.665617390721112,-23.27534986456238,-18.18328571649377,0.0,-0.0,-0.0,-0.0,796.9073211332666,-12.6423548536867,-18.869481256187715,-14.783287291201393,-17.25613165041462,-17.427179641771154,-12.721912685799287,96.90732113326659,96.90732113326659,96.90732113326659,-0.0,-0.0,-0.0,
n730,-16.644827226952614,-23.23480326775672,-18.255128516128067,0.0,-0.0,-0.0,-0.0,797.1419059040039,-15.87163994112018,-23.582472378470698,-18.42276948303422,-16.75162983875223,-17.203201920772475,-12.651479324817512,97.14190590400393,97.14190590400393,97.14190590400393,-0.0,-0.0,-0.0,
n731,-17.62792773980385,-23.74490617178831,-18.679032693707338,0.0,-0.020487612382762185,-0.020487612382762185,-0.020487612382762185,796.8442653260719,-15.814729482847584,-23.795908770701512,-18.589511238500968,-16.619406083081664,-16.892450970618707,-12.341985946906886,96.8442653260719,96.8442653260719,96.8442653260719,-0.020487612382762185,-0.020487612382762185,-0.020487612382762185,
n732,-17.746260304381988,-23.773284243355768,-18.718296393694718,0.0,-0.0,-0.0,-0.0,796.8407759867566,-15.931268336979972,-23.752159173137652,-18.555332977603115,-16.681560138618934,-16.922378833829896,-12.383753178634082,96.84077598675664,96.84077598675664,96.84077598675664,-0.0,-0.0,-0.0,
n733,-15.0423390530443,-24.282489364679886,-19.234171190172493,0.0,-0.0,-0.0,-0.0,797.3116731334068,-13.847363384626263,-20.455174341284977,-15.774359309959936,-17.30099498895355,-17.477774958141456,-12.562315109285684,97.31167313340679,97.31167313340679,97.31167313340679,-0.0,-0.0,-0.0,
n734,-16.93205996244002,-23.533751608826517,-18.474911963360704,0.0,-0.08022770231733456,-0.08022770231733456,-0.08022770231733456,797.1841330412152,-16.077259740229035,-23.940322625119208,-18.763954759030224,-16.632282074678994,-17.0342156756536,-12.483446785771106,97.18413304121518,97.18413304121518,97.18413304121518,-0.08022770231733456,0.1083484463339981,-0.08022770231733456,
n735,-15.794205043417705,-23.73524559413798,-18.573941302227546,0.0,-0.08760064445317825,-0.08760064445317825,-0.08760064445317825,797.0275857893492,-12.93778018985534,-19.321236266574374,-14.906058390014435,-17.36643763965589,-17.514099550140536,-12.829163812144067,97.02758578934927,97.02758578934927,97.02758578934927,-0.08760064445317825,-0.08760064445317825,-0.08760064445317825,
n736,-17.206307141837655,-23.571095208740555,-18.4213024619089,0.0,-0.03995008908416628,-0.03995008908416628,-0.03995008908416628,797.0909892299545,-15.904119338554578,-23.842906804879714,-18.645514016757517,-16.622642353619685,-16.972234763344595,-12.421769739632776,97.09098922995454,97.09098922995454,97.09098922995454,-0.03995008908416628,0.0123074113541599,-0.14397998836336967,
n737,-15.828735615543115,-23.51770442087034,-18.372619160144872,0.0,-0.0,-0.0,-0.0,797.0077010120613,-12.723238577580348,-19.1199141244917,-14.746641248623305,-17.267353213241062,-17.47306881196046,-12.769856722628926,97.00770101206128,97.00770101206128,97.00770101206128,-0.0,-0.0,-0.0,
n738,-15.71744771823697,-23.35235729915229,-18.24344585129692,0.0,-0.0,-0.0,-0.0,796.9477286652414,-12.74300738546184,-18.95667398948714,-14.802212040844886,-17.29699096909257,-17.373257443272863,-12.667990487300996,96.9477286652413,96.9477286652413,96.9477286652413,-0.0,-0.0,-0.0,
n739,-15.769658584832591,-23.798172782369196,-18.59172806210536,0.0,-0.03165692600176471,-0.03165692600176471,-0.03165692600176471,797.0907324777625,-12.929150844409788,-19.337527093399054,-14.974589053449327,-17.307216408046866,-17.449659058428544,-12.787461170386642,97.09073247776242,97.09073247776242,97.09073247776242,-0.03165692600176471,-0.03165692600176471,-0.03165692600176471,
n740,-15.75748165480167,-23.411838126288472,-18.289913761801557,0.0,-0.0,-0.0,-0.0,796.9706671771575,-12.810784583296673,-19.021249213599376,-14.869989238679718,-17.333138807937814,-17.407283217263707,-12.70413832614624,96.9706671771575,96.9706671771575,96.9706671771575,-0.0,-0.0,-0.0,
n741,-15.982249326956136,-22.688119351192512,-17.87103841685163,0.0,-0.07045052500418224,-0.07045052500418224,-0.07045052500418224,797.4406310637584,-14.895590375121307,-22.25231236164151,-17.383615785112237,-16.86904209185567,-17.437427983757477,-12.597818821184148,97.44063106375837,97.44063106375837,97.44063106375837,-0.07045052500418224,-0.07045052500418224,-0.07045052500418224,
n742,-15.685890325381184,-23.329764686857196,-18.448623969194532,0.0,-0.0,-0.0,-0.0,797.401432581933,-14.49704403919902,-21.540148173016227,-16.810186780308964,-17.14703328557265,-17.47272797916164,-12.515938328876343,97.40143258193297,97.40143258193297,97.40143258193297,-0.0,-0.0,-0.0,
n743,-16.196483154517807,-22.771796954039296,-17.813849048279444,0.0,-0.0,-0.0,-0.0,797.3938420122765,-15.365493861330316,-22.837281617306548,-17.840608145057043,-16.756736117588183,-17.358032175822782,-12.647984262980827,97.3938420122766,97.3938420122766,97.3938420122766,-0.0,-0.0,-0.0,
n744,-17.496591102695284,-23.792913797235325,-18.671464057380202,0.0,-0.0,-0.0,-0.0,797.0199244786352,-15.858804373839886,-23.769639820324194,-18.56898928882593,-16.52289308229717,-16.87998459669497,-12.307880967434807,97.01992447863518,97.01992447863518,97.01992447863518,-0.0,-0.0,-0.0,
n745,-17.361348376098896,-23.69323026226633,-18.568355075565304,0.0,-0.0,-0.0,-0.0,797.0561964379907,-15.919534875341588,-23.653632916154773,-18.478361844062178,-16.579711140316995,-16.91781939698651,-12.34744574665192,97.05619643799068,97.05619643799068,97.05619643799068,-0.0,-0.07126865106312859,-0.0,
n746,-15.983234270153797,-22.88988363239434,-17.946831289046298,0.0,-0.0,-0.0,-0.0,797.3721970873951,-15.598517083496155,-23.068541248644397,-18.0751194150902,-16.713402429437103,-17.267749493300492,-12.660848900403519,97.37219708739507,97.37219708739507,97.37219708739507,-0.0,-0.0,-0.0,
n747,-15.99536619089255,-22.828688187414055,-18.008052956612783,0.0,-0.0,-0.0,-0.0,797.4295890733702,-14.787302898086804,-22.07004869842094,-17.24122693171402,-16.943755363486805,-17.382523129833963,-12.590214631279737,97.42958907337014,97.42958907337014,97.42958907337014,-0.0,-0.0,-0.0,
n748,-16.066743499953823,-22.989478095318468,-17.988709714567356,0.0,0.019975269495513537,-0.04504932090255729,-0.04504932090255729,797.3611471061118,-15.6404556373371,-23.19032943746135,-18.060751341807013,-16.690124988055437,-17.234088192044737,-12.657716270178847,97.36114710611184,97.36114710611184,97.36114710611184,-0.04504932090255729,-0.04504932090255729,-0.04504932090255729,
n749,-15.68577618622825,-23.39036584542728,-18.566311546293377,0.0,-0.0,-0.0,-0.0,797.4430541527461,-14.456291836957073,-21.479600044691402,-16.679549273700797,-17.147283778657204,-17.457345014477525,-12.452037933896136,97.4430541527461,97.4430541527461,97.4430541527461,-0.0,-0.0,-0.0,
n750,-15.635919044673816,-23.521948943863933,-18.704904008741927,0.0,-0.0,-0.0,-0.0,797.4421200500582,-14.367704984894772,-21.34798094703587,-16.551076366152472,-17.17162179199697,-17.396905313862668,-12.42487991104308,97.44212005005812,97.44212005005812,97.44212005005812,-0.0,-0.0,-0.0,
n751,-15.209763568304794,-22.598060426220655,-17.65417025993594,0.0,-0.0,-0.0,-0.0,796.5974349715915,-12.365421929009754,-18.373062176006492,-14.193238939607117,-17.42324949906813,-17.237453435960393,-12.879191452194053,96.59743497159145,96.59743497159145,96.59743497159145,-0.0,-0.0,-0.0,
n752,-17.66291901297105,-23.643073138358286,-18.51279644728203,0.0,-0.0865527286304539,-0.0,-0.0,796.9637063129777,-15.936030631896863,-23.95451904590783,-18.752450924330432,-16.646707938827497,-16.8141598329929,-12.305310529762618,96.96370631297776,96.96370631297776,96.96370631297776,-0.0,-0.0,-0.0,
