0.0003,0,0.0007,0.001725,0.006275,0.0125,0.02145,0.023975,0.029975,0.037825,0.042425,0.0523,0.060225,0.072825,0.0826,0.094175,0.10485,0.1156,0.12552,0.1351,0.15225,0.16728,0.18018,0.19283,0.20785,0.21827,0.22892,0.23452,0.24693,0.25535,0.2645,0.27275,0.28027,0.2868,0.29802,0.30395,0.31495,0.32128,0.32508,0.3372,0.3523,0.36427,0.36605,0.36565,0.36878,0.37863,0.38175,0.3872,0.39972,0.41492,0.41492,0.40993,0.43838,0.43548,0.43388,0.44713,0.44075,0.449,0.45915,0.46268,0.46805,0.46717,0.46988,0.478,0.47348,0.47795,0.4826,0.49268,0.49378,0.49797,0.50848
0,0.006675,0.026,0.055625,0.09055,0.1369,0.17505,0.21287,0.26248,0.29965,0.32665,0.37927,0.44085,0.4765,0.50922,0.5423,0.57563,0.59893,0.60855,0.61783,0.6279,0.62992,0.6341,0.6345,0.629,0.62457,0.6235,0.622,0.62055,0.61933,0.61938,0.61613,0.61192,0.61335,0.60938,0.60842,0.60652,0.6058,0.6044,0.60752,0.6087,0.60955,0.6115,0.61198,0.6102,0.61315,0.61025,0.60913,0.60815,0.60857,0.6084,0.6096,0.60768,0.61575,0.61545,0.61825,0.61845,0.61515,0.61442,0.6143,0.61368,0.6168,0.6176,0.618,0.6161,0.61618,0.61867,0.61918,0.61997,0.62128,0.6163
0,0.028,0.074125,0.14475,0.2197,0.28715,0.34935,0.40798,0.4489,0.50648,0.58127,0.63773,0.65433,0.68812,0.71632,0.73925,0.76178,0.7789,0.7948,0.80595,0.81625,0.81805,0.81878,0.82567,0.82627,0.82953,0.82055,0.82993,0.8264,0.82512,0.8257,0.8182,0.81712,0.7803,0.77525,0.7729,0.76992,0.7684,0.76845,0.76923,0.75878,0.7624,0.7539,0.7518,0.74535,0.7408,0.73292,0.73555,0.73,0.72717,0.7261,0.719,0.72057,0.72045,0.72195,0.7151,0.71667,0.714,0.71283,0.70918,0.7058,0.70497,0.70515,0.70422,0.70032,0.69545,0.6936,0.69505,0.69232,0.68595,0.68495
0,0.0044667,0.021617,0.04275,0.0683,0.10513,0.15118,0.20918,0.28493,0.37942,0.48255,0.53842,0.60383,0.68217,0.73732,0.76567,0.76707,0.76382,0.75713,0.75135,0.74488,0.73852,0.73277,0.72607,0.71475,0.7092,0.6977,0.69178,0.68137,0.67717,0.67175,0.64557,0.63615,0.63203,0.62355,0.61852,0.6194,0.61497,0.60707,0.6065,0.60115,0.603,0.60518,0.6049,0.60557,0.60902,0.61287,0.6166,0.62317,0.63132,0.63873,0.64543,0.64503,0.65115,0.659,0.66943,0.67798,0.68232,0.69167,0.70083,0.7086,0.7136,0.71662,0.72478,0.72965,0.72818,0.73075,0.73505,0.74023,0.74247,0.74807
0.003,0,0.0053,0.020175,0.046925,0.085975,0.12812,0.16825,0.22377,0.27395,0.32775,0.39428,0.46288,0.52668,0.5907,0.63065,0.67755,0.71493,0.74115,0.76487,0.77925,0.78575,0.79603,0.8012,0.80612,0.7986,0.79958,0.80702,0.80233,0.80847,0.81285,0.81705,0.81668,0.8151,0.80397,0.81162,0.81412,0.82168,0.82,0.82905,0.83235,0.8383,0.83947,0.8389,0.84107,0.83885,0.8401,0.84253,0.84002,0.8433,0.82112,0.83113,0.81337,0.81262,0.8164,0.81352,0.80762,0.81118,0.81102,0.8076,0.80778,0.80992,0.80968,0.8095,0.80302,0.80912,0.80835,0.8056,0.80595,0.8021,0.79965
0,0.010725,0.02455,0.04465,0.073175,0.1084,0.15008,0.1778,0.21235,0.24825,0.28523,0.29792,0.34217,0.3922,0.42193,0.46087,0.491,0.51492,0.54818,0.56865,0.58782,0.60485,0.61895,0.6269,0.63577,0.642,0.65065,0.65382,0.65722,0.65873,0.65925,0.65445,0.65187,0.6438,0.64043,0.63767,0.63325,0.62898,0.6238,0.61785,0.6185,0.60915,0.61213,0.61455,0.61328,0.61068,0.61415,0.61213,0.6172,0.5905,0.58605,0.59325,0.59373,0.59875,0.60377,0.6057,0.6042,0.60533,0.60945,0.6099,0.60782,0.61207,0.61498,0.61977,0.61482,0.61995,0.6218,0.62532,0.62373,0.62393,0.62888
0.00016667,0,0.00615,0.015417,0.025017,0.032433,0.039483,0.044083,0.052017,0.059983,0.07125,0.069333,0.0832,0.10423,0.12693,0.15393,0.17042,0.2053,0.2354,0.2698,0.3062,0.34118,0.38093,0.43282,0.4887,0.52862,0.5813,0.62677,0.65995,0.70082,0.6751,0.68562,0.68733,0.68712,0.67535,0.6676,0.65513,0.64507,0.63378,0.62498,0.61513,0.60635,0.59655,0.58678,0.58047,0.57138,0.56367,0.55332,0.54697,0.53738,0.53132,0.52032,0.51273,0.50407,0.49763,0.49023,0.48287,0.47523,0.46978,0.4603,0.45403,0.44777,0.44152,0.43575,0.42992,0.42298,0.41743,0.41367,0.40708,0.40193,0.39665
0,0.0029167,0.0084667,0.016067,0.022967,0.031217,0.043517,0.0556,0.069833,0.083667,0.09865,0.10645,0.13218,0.1581,0.17197,0.19187,0.21832,0.25418,0.29352,0.33232,0.38417,0.43807,0.49953,0.55173,0.6073,0.66095,0.69968,0.73185,0.67123,0.67228,0.66383,0.65427,0.64742,0.63748,0.62587,0.61607,0.6015,0.58925,0.57843,0.56662,0.55525,0.54418,0.53298,0.52293,0.51367,0.50423,0.49608,0.48765,0.48027,0.47328,0.46667,0.45832,0.45247,0.44548,0.43972,0.4327,0.42715,0.42163,0.41712,0.41185,0.40742,0.4038,0.40013,0.39555,0.39233,0.38892,0.3854,0.3822,0.37912,0.3758,0.37332
0.00165,0,0.00105,0.001625,0.0035,0.006175,0.01095,0.014575,0.020525,0.02755,0.0345,0.0416,0.05065,0.06065,0.0746,0.09015,0.10818,0.12885,0.14985,0.16847,0.19035,0.2094,0.22805,0.23995,0.25815,0.2773,0.29583,0.30678,0.3061,0.32148,0.3116,0.31605,0.30597,0.31405,0.32167,0.33218,0.34285,0.3002,0.30613,0.29862,0.29492,0.30443,0.30905,0.3097,0.31445,0.31333,0.31583,0.3233,0.32545,0.33087,0.3365,0.3156,0.31012,0.3093,0.30765,0.30715,0.30828,0.30612,0.30705,0.30662,0.29583,0.29608,0.29273,0.28958,0.28708,0.284,0.27885,0.27653,0.27395,0.27245,0.271
0.0017,0,0.0033167,0.01045,0.018783,0.031067,0.0447,0.0619,0.082483,0.10633,0.1427,0.18092,0.21803,0.26923,0.30825,0.33002,0.34302,0.39145,0.41608,0.47037,0.49317,0.50115,0.52227,0.53918,0.55255,0.55677,0.5592,0.55767,0.55733,0.55798,0.5543,0.54933,0.5429,0.53435,0.52472,0.5145,0.50218,0.4904,0.47648,0.46738,0.45357,0.44655,0.43878,0.43223,0.4206,0.41598,0.40698,0.40158,0.3933,0.38727,0.38568,0.37662,0.37417,0.36827,0.36357,0.36003,0.3557,0.35187,0.34683,0.34188,0.34038,0.3363,0.3327,0.33247,0.3279,0.32135,0.32252,0.31868,0.31363,0.31323,0.31097
0,0.0023167,0.00835,0.0141,0.018533,0.0253,0.032567,0.040967,0.049533,0.0617,0.077117,0.091383,0.11247,0.14608,0.18107,0.22888,0.2786,0.33743,0.39627,0.45955,0.5181,0.55438,0.56705,0.60405,0.62755,0.64075,0.65182,0.662,0.67302,0.67922,0.6799,0.68352,0.67977,0.68045,0.67832,0.68078,0.68278,0.68207,0.67552,0.674,0.66912,0.66882,0.67185,0.66857,0.66243,0.66323,0.65613,0.65757,0.65117,0.65082,0.62713,0.62735,0.6266,0.6233,0.62115,0.62047,0.62113,0.6149,0.61312,0.61013,0.61242,0.60822,0.60762,0.60668,0.60435,0.5995,0.6033,0.59998,0.5957,0.59812,0.59832
0,0.011,0.03175,0.06415,0.1018,0.14535,0.1705,0.20805,0.24572,0.29827,0.31298,0.3668,0.43132,0.46512,0.49305,0.51737,0.54223,0.56188,0.5832,0.59455,0.59545,0.60457,0.60525,0.60155,0.60575,0.60698,0.59515,0.60213,0.59015,0.5894,0.58797,0.58935,0.59175,0.59003,0.58085,0.58817,0.5834,0.58173,0.5833,0.58298,0.5772,0.57325,0.57983,0.58508,0.57815,0.58143,0.58115,0.5821,0.58133,0.59483,0.58978,0.59655,0.5978,0.60303,0.60047,0.60275,0.61583,0.61582,0.6165,0.6215,0.62033,0.61155,0.62657,0.62948,0.63148,0.62425,0.63223,0.63855,0.63015,0.63275,0.633
0,0.00535,0.02655,0.060175,0.10255,0.14732,0.18157,0.22802,0.2701,0.3115,0.33307,0.37307,0.43212,0.47092,0.51512,0.54915,0.569,0.57945,0.60672,0.61828,0.62482,0.6269,0.62867,0.62987,0.633,0.63662,0.63315,0.63507,0.62943,0.6261,0.6254,0.62455,0.6139,0.61172,0.60905,0.6105,0.61092,0.61047,0.60863,0.6122,0.60715,0.607,0.60632,0.59887,0.60323,0.60513,0.60623,0.59932,0.60805,0.60707,0.6101,0.60582,0.60075,0.6118,0.60612,0.6043,0.61332,0.61595,0.61905,0.61433,0.6156,0.61515,0.6238,0.62217,0.61807,0.62007,0.61817,0.6218,0.57997,0.59435,0.58885
0,0.004575,0.018125,0.039325,0.067125,0.10292,0.14175,0.17258,0.21952,0.25515,0.3173,0.38662,0.41535,0.45832,0.5009,0.53312,0.56117,0.58182,0.58925,0.5959,0.5993,0.60102,0.57938,0.5822,0.58172,0.57995,0.58227,0.57832,0.5734,0.57102,0.56755,0.56755,0.56742,0.56227,0.56183,0.5603,0.56087,0.56052,0.5605,0.56267,0.52477,0.53735,0.53937,0.54105,0.54368,0.5466,0.5497,0.55375,0.55497,0.55528,0.56097,0.56075,0.56307,0.56562,0.56695,0.5686,0.57245,0.57465,0.57983,0.58102,0.58252,0.58602,0.58623,0.59265,0.5893,0.5927,0.59568,0.59805,0.5995,0.6028,0.60608
0,0.008475,0.0222,0.040825,0.066475,0.1009,0.1421,0.17,0.2069,0.2616,0.3059,0.33495,0.38658,0.44723,0.49082,0.5163,0.55985,0.5831,0.61113,0.62945,0.6431,0.64658,0.64638,0.64582,0.64953,0.64753,0.6423,0.64087,0.63642,0.6348,0.63255,0.6326,0.62628,0.62475,0.6215,0.6217,0.6176,0.61438,0.61123,0.61395,0.6171,0.61463,0.61108,0.61203,0.61265,0.611,0.58225,0.586,0.58553,0.5844,0.58662,0.5888,0.58668,0.5891,0.58738,0.57175,0.57675,0.58025,0.58217,0.58338,0.5825,0.5835,0.58365,0.58928,0.58508,0.58715,0.58635,0.58867,0.58965,0.59362,0.5931
0,0.00325,0.016175,0.036825,0.0631,0.0978,0.13337,0.1605,0.20775,0.24868,0.30355,0.35662,0.39893,0.44712,0.48925,0.5233,0.5522,0.5702,0.5809,0.58887,0.59518,0.5978,0.59915,0.59732,0.59512,0.59587,0.5891,0.58762,0.5832,0.58405,0.5823,0.5778,0.5751,0.57405,0.5708,0.57172,0.5705,0.57215,0.5695,0.56855,0.56775,0.56567,0.56625,0.5634,0.56628,0.565,0.56645,0.56542,0.56612,0.56573,0.56795,0.56775,0.5696,0.57037,0.57337,0.57755,0.57795,0.5804,0.58395,0.5844,0.5834,0.58565,0.57947,0.5813,0.57635,0.57463,0.57617,0.57612,0.57915,0.57537,0.57935
0,0.00545,0.029675,0.06535,0.10463,0.1485,0.18608,0.21152,0.2591,0.30465,0.3172,0.3699,0.41653,0.4548,0.4918,0.5201,0.54683,0.56268,0.5846,0.59135,0.60523,0.61208,0.60323,0.60672,0.61167,0.61023,0.60553,0.6042,0.60693,0.61277,0.60585,0.616,0.60747,0.60908,0.60135,0.59957,0.59495,0.60345,0.59623,0.5953,0.60395,0.60158,0.59688,0.5983,0.6039,0.60177,0.6075,0.5989,0.60842,0.60613,0.60712,0.60547,0.60645,0.61458,0.61652,0.60782,0.62692,0.61925,0.61855,0.6112,0.60898,0.6133,0.61887,0.61947,0.61818,0.6194,0.60815,0.61805,0.6125,0.60542,0.60702
0,0.0003,0.0208,0.05595,0.097325,0.145,0.18975,0.2334,0.27595,0.32027,0.37352,0.41618,0.4587,0.4998,0.53175,0.55455,0.57652,0.5906,0.5971,0.5913,0.59785,0.5994,0.601,0.60155,0.59567,0.59485,0.59118,0.59293,0.59082,0.58715,0.58808,0.58922,0.58718,0.58662,0.58735,0.5897,0.59003,0.58927,0.5681,0.5702,0.57428,0.57432,0.5751,0.57757,0.5789,0.58123,0.58413,0.58665,0.5869,0.58892,0.59203,0.59055,0.59195,0.59813,0.59452,0.5991,0.60423,0.6014,0.60725,0.60957,0.61215,0.61573,0.61393,0.6176,0.61635,0.61815,0.6166,0.62195,0.62455,0.6285,0.62827
0,0.004775,0.02645,0.059175,0.1008,0.1499,0.1966,0.233,0.27758,0.327,0.35418,0.40507,0.44588,0.49325,0.52417,0.55275,0.58185,0.6001,0.61527,0.63135,0.63662,0.63995,0.63987,0.63802,0.63837,0.63772,0.63482,0.63615,0.63123,0.6316,0.63445,0.63435,0.6326,0.62828,0.62302,0.62072,0.61945,0.61955,0.61425,0.59505,0.59323,0.59455,0.59647,0.59255,0.59015,0.59375,0.59455,0.59123,0.59165,0.59403,0.60147,0.59642,0.5959,0.59832,0.6013,0.60023,0.6074,0.57185,0.57922,0.57493,0.57622,0.58085,0.58635,0.59077,0.5918,0.57655,0.57858,0.58795,0.58568,0.59047,0.5867
0,0.005675,0.02225,0.0457,0.079125,0.1144,0.16077,0.19207,0.23637,0.28025,0.28665,0.36923,0.43212,0.47447,0.51437,0.54535,0.5754,0.59257,0.6117,0.62297,0.63282,0.63887,0.63697,0.64012,0.64272,0.6298,0.62632,0.6281,0.6227,0.62082,0.61925,0.61935,0.6187,0.61505,0.6147,0.6141,0.61335,0.6116,0.61085,0.61445,0.6121,0.60975,0.60747,0.60628,0.60782,0.60397,0.60852,0.60712,0.60662,0.60918,0.6085,0.60475,0.60595,0.60735,0.60357,0.60355,0.61132,0.6121,0.61428,0.61212,0.61127,0.61335,0.61682,0.6175,0.61333,0.6151,0.61215,0.61508,0.6131,0.61487,0.61535
0,0.0021,0.012775,0.026725,0.04535,0.07255,0.09855,0.13648,0.18587,0.22355,0.2511,0.29303,0.34232,0.39135,0.42705,0.4636,0.49883,0.52655,0.55202,0.576,0.5981,0.61187,0.62428,0.63617,0.64447,0.64813,0.64302,0.64867,0.65133,0.65507,0.65467,0.65792,0.6595,0.66197,0.6646,0.65127,0.64815,0.64912,0.6465,0.64583,0.64698,0.6467,0.6465,0.6493,0.64828,0.64927,0.64922,0.65187,0.64787,0.64565,0.64912,0.64875,0.65002,0.64875,0.64975,0.6485,0.65145,0.65425,0.6586,0.66058,0.66197,0.6642,0.66797,0.67705,0.67472,0.67865,0.68237,0.68515,0.68978,0.69318,0.69565
0.002775,0,0.00895,0.029175,0.06035,0.09595,0.12485,0.15768,0.20675,0.257,0.2847,0.31935,0.36478,0.41005,0.45145,0.48838,0.53005,0.55915,0.59048,0.6177,0.63302,0.652,0.6671,0.67027,0.6777,0.68385,0.67797,0.6821,0.67518,0.6839,0.67265,0.67885,0.67993,0.67675,0.66173,0.67148,0.664,0.65868,0.65912,0.65498,0.65305,0.65177,0.64935,0.64218,0.636,0.63278,0.63163,0.63135,0.62805,0.63272,0.62825,0.62935,0.62165,0.62702,0.616,0.61363,0.6225,0.6237,0.62425,0.62685,0.62462,0.61325,0.6243,0.62515,0.62123,0.61872,0.62167,0.62218,0.61833,0.62645,0.62678
0,0.002175,0.007675,0.015125,0.02545,0.04,0.057725,0.07725,0.098675,0.1245,0.16575,0.20557,0.21858,0.26678,0.31375,0.35552,0.39952,0.4398,0.47832,0.51035,0.53982,0.5673,0.5951,0.61782,0.64732,0.66837,0.68505,0.69622,0.70722,0.7212,0.73073,0.73717,0.74022,0.7431,0.73552,0.73883,0.73307,0.73085,0.7333,0.72875,0.7264,0.72493,0.72182,0.71987,0.71307,0.70998,0.70265,0.70095,0.69615,0.6893,0.69202,0.6903,0.68542,0.68427,0.68083,0.68085,0.66407,0.66287,0.65968,0.65647,0.65005,0.64847,0.64807,0.65022,0.6456,0.64385,0.64148,0.6373,0.63492,0.63108,0.62595
0,0.0009,0.01575,0.03355,0.0624,0.09725,0.12648,0.16315,0.21205,0.24962,0.27363,0.33315,0.378,0.41405,0.44922,0.4841,0.51535,0.54175,0.57235,0.5924,0.61195,0.62885,0.6445,0.65573,0.66733,0.67915,0.6775,0.68575,0.6905,0.69658,0.69865,0.70073,0.70245,0.70503,0.70273,0.71135,0.70713,0.70845,0.70822,0.7075,0.70415,0.70305,0.69875,0.69833,0.70175,0.6982,0.69825,0.7019,0.6981,0.69573,0.69527,0.69308,0.69055,0.6928,0.69367,0.69385,0.69735,0.69907,0.7016,0.70215,0.7011,0.70092,0.70175,0.70348,0.70137,0.69638,0.70085,0.70065,0.6998,0.69607,0.70083
0,0.004525,0.01905,0.037975,0.066225,0.0999,0.12555,0.16568,0.21005,0.25845,0.2863,0.32633,0.37655,0.41925,0.45175,0.49178,0.52458,0.5541,0.58248,0.6086,0.62752,0.64163,0.66013,0.6713,0.68112,0.68978,0.695,0.69705,0.70257,0.71275,0.71475,0.71535,0.71832,0.7159,0.71882,0.72303,0.7192,0.71852,0.72158,0.72275,0.71642,0.71558,0.7146,0.68745,0.68627,0.68568,0.68227,0.68617,0.67935,0.68007,0.68382,0.68105,0.68245,0.68263,0.68172,0.68108,0.6843,0.6863,0.68435,0.68705,0.68635,0.6877,0.69022,0.69455,0.69473,0.6978,0.70007,0.70097,0.70188,0.7028,0.7046
0,0.004025,0.0171,0.0388,0.0662,0.098475,0.12798,0.15713,0.2078,0.2555,0.28503,0.32538,0.36353,0.41325,0.44845,0.47942,0.50697,0.53137,0.56395,0.57895,0.59363,0.60895,0.62108,0.63565,0.64193,0.65075,0.64362,0.65332,0.6472,0.65645,0.65397,0.65138,0.6509,0.65748,0.6525,0.65938,0.65777,0.65413,0.65463,0.65775,0.65663,0.65205,0.64708,0.6502,0.65237,0.65407,0.64948,0.65585,0.65577,0.65615,0.65563,0.65405,0.64895,0.64712,0.65152,0.6458,0.64972,0.65528,0.65532,0.65413,0.65368,0.6533,0.65655,0.6572,0.6529,0.64968,0.65732,0.66058,0.66395,0.6636,0.66572
0,0.014325,0.04955,0.08865,0.13447,0.1673,0.20532,0.24603,0.2753,0.31017,0.38628,0.42373,0.44412,0.48705,0.50345,0.52487,0.54783,0.56673,0.57893,0.58762,0.60178,0.61087,0.61533,0.62482,0.63078,0.63825,0.63318,0.64135,0.64145,0.6458,0.65077,0.656,0.6513,0.6515,0.65135,0.65227,0.65835,0.65955,0.64253,0.64065,0.64352,0.6423,0.63895,0.64285,0.64458,0.6421,0.63975,0.6486,0.64598,0.64298,0.64215,0.64995,0.64533,0.6471,0.64945,0.65325,0.6644,0.66147,0.66497,0.6596,0.65945,0.66155,0.67355,0.67895,0.6794,0.6805,0.67725,0.67757,0.68107,0.68127,0.68502
0,0.014525,0.031825,0.05475,0.087225,0.12178,0.15597,0.19207,0.24685,0.28497,0.31228,0.3513,0.39692,0.43335,0.46675,0.48685,0.52155,0.54565,0.57405,0.59255,0.61265,0.6261,0.63995,0.6524,0.6658,0.6762,0.67288,0.68617,0.67942,0.68732,0.68835,0.6911,0.69127,0.6948,0.6926,0.7003,0.70747,0.7043,0.7036,0.7043,0.70368,0.70457,0.70392,0.70715,0.70903,0.71395,0.70713,0.71493,0.7115,0.70693,0.7138,0.7162,0.71063,0.71818,0.71535,0.71762,0.73133,0.73443,0.73612,0.7357,0.73785,0.7459,0.74783,0.75168,0.75055,0.7497,0.74582,0.74235,0.7473,0.75412,0.75218
0,0.002775,0.0093,0.027175,0.055025,0.0928,0.13738,0.16275,0.2208,0.25052,0.3128,0.3492,0.38582,0.44088,0.48485,0.52438,0.55802,0.58468,0.61298,0.63073,0.64625,0.6525,0.66255,0.65733,0.65573,0.65628,0.64535,0.6474,0.64528,0.64635,0.64353,0.6455,0.64583,0.64453,0.6434,0.64155,0.64308,0.64,0.63495,0.6388,0.63125,0.6306,0.62977,0.62648,0.62275,0.62328,0.6235,0.62363,0.62325,0.61847,0.61888,0.61213,0.61815,0.61373,0.61092,0.61015,0.61103,0.61262,0.61518,0.61585,0.61275,0.61528,0.61605,0.6168,0.6164,0.6172,0.61455,0.61815,0.61808,0.62152,0.62218
