0.10539,0.10398,0.10516,0.10574,0.10919,0.21577,0.24709,0.32792,0.30272,0.3424,0.38079,0.36399,0.30318,0.29057,0.27649,0.21996,0.24873,0.26572,0.43298,0.40543,0.33967,0.27124,0.2,0.17171
0.11997,0.11866,0.11651,0.11741,0.12141,0.16951,0.27965,0.32609,0.27904,0.26841,0.26071,0.25383,0.22857,0.21247,0.20182,0.13781,0.14116,0.14638,0.16672,0.18043,0.15174,0.14188,0.09875,0.08831
0.13748,0.11097,0.10924,0.1044,0.10575,0.15197,0.15711,0.16327,0.18998,0.24982,0.23381,0.21681,0.20758,0.20172,0.19377,0.13289,0.1343,0.14093,0.15667,0.14265,0.13578,0.1288,0.08515,0.0806
0.08059,0.07961,0.07903,0.078,0.078,0.11907,0.11963,0.11989,0.12225,0.18387,0.18353,0.1837,0.184,0.18301,0.18235,0.12154,0.12264,0.12479,0.15572,0.16554,0.14145,0.13046,0.08511,0.08275
0.09054,0.08636,0.0886,0.09375,0.10195,0.16474,0.20071,0.2357,0.23399,0.30044,0.33967,0.31498,0.30355,0.28803,0.27094,0.21308,0.21158,0.21869,0.34533,0.33319,0.29296,0.21179,0.15597,0.1396
0.10502,0.10118,0.10026,0.10384,0.10951,0.15557,0.18174,0.19263,0.18496,0.2342,0.23234,0.22018,0.20517,0.20043,0.19399,0.13329,0.13525,0.13753,0.15328,0.16317,0.15378,0.14162,0.09101,0.08618
0.08704,0.08511,0.08719,0.08475,0.08647,0.13306,0.14632,0.17018,0.16799,0.22509,0.22481,0.2213,0.2158,0.20157,0.19922,0.13879,0.14128,0.15544,0.18989,0.17503,0.17608,0.15647,0.09266,0.08725
0.08764,0.08585,0.08539,0.08555,0.08647,0.13268,0.15155,0.15983,0.16845,0.22542,0.2236,0.21805,0.20983,0.20681,0.1985,0.13669,0.14733,0.16048,0.17507,0.19468,0.1645,0.15587,0.11694,0.09627
0.08918,0.08648,0.08537,0.08623,0.09135,0.14097,0.18386,0.19019,0.18845,0.23328,0.2244,0.21712,0.21787,0.21645,0.20116,0.13785,0.14616,0.14751,0.18326,0.19761,0.17863,0.16462,0.13096,0.11508
0.13052,0.11062,0.0976,0.09774,0.09384,0.13546,0.14154,0.14646,0.16953,0.22945,0.21696,0.2096,0.2011,0.18926,0.18559,0.12508,0.12664,0.13431,0.1517,0.15019,0.14021,0.13373,0.08864,0.08515
0.08674,0.08262,0.08177,0.08072,0.07882,0.12017,0.12,0.11965,0.1228,0.1858,0.1846,0.18294,0.18154,0.18008,0.17897,0.11858,0.11952,0.12108,0.12597,0.1247,0.12135,0.11949,0.07716,0.07589
0.07582,0.07519,0.0746,0.07488,0.07566,0.11744,0.11982,0.12569,0.12615,0.1915,0.19867,0.1948,0.19188,0.18767,0.18429,0.12347,0.12245,0.1269,0.15701,0.1586,0.15957,0.1423,0.08851,0.07929
0.08291,0.08102,0.08058,0.0803,0.08005,0.12398,0.13904,0.13968,0.13539,0.19482,0.19505,0.19498,0.19255,0.19147,0.18931,0.12912,0.13069,0.13192,0.13474,0.13441,0.13273,0.13113,0.0879,0.08563
0.0766,0.07557,0.07514,0.07483,0.07529,0.11672,0.12187,0.12512,0.12593,0.18914,0.19166,0.19044,0.18559,0.18434,0.18272,0.12211,0.12357,0.13139,0.14786,0.14566,0.14037,0.13207,0.08239,0.07865
0.08166,0.08,0.08001,0.08022,0.08262,0.12816,0.161,0.17224,0.18317,0.25554,0.27786,0.26406,0.25678,0.24997,0.24023,0.16833,0.17003,0.18945,0.23168,0.24773,0.20968,0.19992,0.14274,0.1285
0.12424,0.11058,0.11325,0.11588,0.12569,0.18568,0.2584,0.2814,0.24051,0.27011,0.25627,0.24044,0.21908,0.21428,0.2094,0.14343,0.14627,0.15353,0.18534,0.1817,0.16815,0.15535,0.10483,0.09139
0.051,0.051,0.051,0.051,0.051,0.091,0.091,0.091,0.091,0.151,0.151,0.151,0.151,0.151,0.151,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.051,0.051
0.07828,0.07735,0.051,0.077,0.07709,0.11773,0.11848,0.11912,0.12007,0.18109,0.17995,0.17939,0.17885,0.17822,0.17768,0.11716,0.11749,0.11859,0.12086,0.13519,0.14302,0.12305,0.07951,0.07834
0.07701,0.07657,0.07678,0.07678,0.07769,0.11911,0.12802,0.1458,0.14139,0.2036,0.20787,0.19371,0.18833,0.18535,0.18399,0.12346,0.12064,0.12136,0.12352,0.1363,0.13436,0.12465,0.08043,0.07836
0.07578,0.07506,0.07503,0.07497,0.07548,0.1167,0.12744,0.137,0.12875,0.18778,0.18808,0.18544,0.18328,0.18152,0.18024,0.11966,0.1204,0.12123,0.12256,0.13083,0.12793,0.11929,0.07725,0.07539
0.07441,0.07286,0.07243,0.07242,0.07291,0.11534,0.12378,0.13074,0.12422,0.18463,0.18438,0.18363,0.18124,0.17986,0.17886,0.11801,0.11824,0.11889,0.1206,0.12851,0.12634,0.11995,0.07683,0.07511
0.07529,0.0745,0.07429,0.07437,0.07527,0.11766,0.13636,0.1479,0.13242,0.18984,0.18796,0.18418,0.18217,0.18072,0.17942,0.11856,0.1189,0.11966,0.12127,0.13284,0.12841,0.12214,0.07878,0.07686
0.076191,0.0755793,0.0755764,0.0758422,0.0769317,0.1196609,0.1423315,0.1572224,0.1337447,0.1916005,0.1885023,0.1860856,0.1846092,0.1826767,0.1809329,0.1193411,0.1193872,0.1193163,0.1196761,0.1271512,0.1241694,0.1205485,0.0778242,0.0755309
0.07568,0.07541,0.07413,0.07314,0.07315,0.11384,0.11499,0.117,0.11903,0.18098,0.1807,0.18009,0.17863,0.17725,0.17644,0.11577,0.11589,0.11615,0.11705,0.11904,0.11881,0.11778,0.07615,0.07335
0.07431,0.07259,0.07155,0.07209,0.07268,0.11401,0.11484,0.11622,0.11712,0.17877,0.17887,0.1779,0.17739,0.17656,0.17621,0.11607,0.11651,0.11735,0.11982,0.13337,0.12549,0.12002,0.07709,0.0763
0.07556,0.07495,0.07432,0.07481,0.07536,0.11749,0.13136,0.14405,0.13219,0.19336,0.19009,0.18741,0.18447,0.18222,0.18054,0.1193,0.11954,0.11917,0.12049,0.12848,0.12557,0.11953,0.07616,0.07519
0.07169,0.07035,0.06994,0.06981,0.07164,0.11542,0.12411,0.12661,0.12374,0.18385,0.18519,0.18515,0.18424,0.18245,0.1804,0.11977,0.12129,0.12274,0.12534,0.14057,0.13848,0.12753,0.07901,0.07814
0.07887,0.07777,0.07754,0.07765,0.07897,0.12538,0.16817,0.19047,0.15661,0.2075,0.20191,0.19863,0.19291,0.1872,0.18335,0.12216,0.12231,0.12361,0.12861,0.14925,0.14518,0.13229,0.08275,0.08057
0.07851,0.07788,0.07763,0.07804,0.07884,0.12324,0.16374,0.19351,0.1537,0.20904,0.20661,0.19811,0.19339,0.19049,0.18685,0.12543,0.12314,0.12464,0.12792,0.1447,0.14089,0.13297,0.0825,0.07989
0.0806882,0.0797275,0.0795248,0.0794321,0.0790963,0.1226274,0.1453094,0.1572742,0.1507354,0.2143495,0.2086072,0.203047,0.1973748,0.1947099,0.1925406,0.1311688,0.1245753,0.1239261,0.1254855,0.1323736,0.129555,0.1237914,0.0801512,0.0775932
0.07849,0.07766,0.07701,0.07651,0.07714,0.11817,0.1193,0.12179,0.12339,0.18537,0.18402,0.18131,0.17986,0.17885,0.17744,0.11673,0.11661,0.11697,0.11833,0.12122,0.12211,0.12021,0.0782,0.07607
0.07591,0.07574,0.07542,0.0754,0.07552,0.11611,0.11813,0.11929,0.12077,0.18255,0.18245,0.18146,0.18004,0.1794,0.17886,0.11849,0.11869,0.11941,0.12184,0.13904,0.14199,0.13128,0.08162,0.07963
0.0786459,0.0782736,0.0777487,0.0782463,0.0793068,0.1260042,0.1571295,0.1860559,0.1608788,0.2153802,0.2071236,0.2035389,0.1994417,0.1984308,0.1932073,0.1305275,0.1241783,0.1271695,0.1275711,0.1504783,0.1521446,0.1347645,0.0858826,0.0808733
0.0801,0.07926,0.07885,0.07925,0.0796,0.1253,0.1579,0.18034,0.14245,0.19717,0.19516,0.19035,0.18735,0.18568,0.18289,0.12176,0.12133,0.12149,0.12239,0.14032,0.13193,0.12342,0.08017,0.07838
0.07792,0.07749,0.07698,0.07737,0.07775,0.12051,0.1315,0.1403,0.1309,0.18912,0.18788,0.1847,0.18457,0.18334,0.18218,0.12174,0.12195,0.12151,0.12177,0.12746,0.12746,0.1219,0.0787,0.07688
0.07639,0.07574,0.07521,0.07505,0.07619,0.11863,0.12562,0.13222,0.12904,0.19043,0.19023,0.18729,0.18556,0.18495,0.18275,0.12205,0.12188,0.12112,0.12157,0.12786,0.12717,0.12283,0.07834,0.07708
0.07671,0.07633,0.07597,0.07611,0.07658,0.11932,0.13325,0.14028,0.13443,0.19585,0.19772,0.19656,0.19332,0.18945,0.18654,0.12374,0.12238,0.12251,0.12402,0.138,0.13599,0.13056,0.085,0.08028
0.0823,0.08225,0.08114,0.08079,0.08161,0.12364,0.12751,0.13085,0.14238,0.20649,0.20674,0.19892,0.18757,0.18403,0.1831,0.12174,0.122,0.12248,0.12313,0.13815,0.14422,0.13117,0.08542,0.08177
0.08486,0.08371,0.08198,0.08196,0.08203,0.12242,0.12593,0.12738,0.13014,0.18679,0.1848,0.18175,0.18093,0.18016,0.17903,0.1178,0.11787,0.11862,0.11922,0.1247,0.12592,0.12175,0.07917,0.07837
0.07762,0.07648,0.0762,0.07625,0.07745,0.11886,0.13024,0.13725,0.12872,0.18873,0.18709,0.18583,0.18328,0.18212,0.18041,0.11945,0.11915,0.11919,0.11948,0.1266,0.12762,0.12228,0.07861,0.0771
0.07602,0.07522,0.075,0.07487,0.07596,0.11835,0.13141,0.13494,0.12746,0.18789,0.18796,0.18616,0.1842,0.18248,0.18121,0.12033,0.12015,0.12048,0.12087,0.13357,0.1383,0.12235,0.07863,0.07683
0.07547,0.07473,0.07448,0.07476,0.0756,0.11884,0.13253,0.13494,0.12721,0.18614,0.18593,0.18576,0.18297,0.18237,0.18116,0.11999,0.11931,0.11979,0.11984,0.12645,0.1286,0.12144,0.07876,0.07586
0.07425,0.07369,0.07332,0.07315,0.0746,0.11829,0.12874,0.13187,0.1235,0.18202,0.18226,0.18118,0.18048,0.18023,0.17937,0.11856,0.11815,0.11864,0.11814,0.12367,0.12531,0.11968,0.07674,0.07459
0.07235,0.07174,0.07036,0.06995,0.0707,0.11349,0.11834,0.1197,0.12077,0.18148,0.18198,0.18315,0.18174,0.18129,0.18059,0.11926,0.11887,0.11807,0.1178,0.12018,0.12113,0.11802,0.07601,0.07377
0.07437,0.07261,0.07269,0.07261,0.07243,0.11285,0.11484,0.11625,0.11934,0.18115,0.18094,0.18016,0.17864,0.17755,0.17663,0.11631,0.11625,0.11663,0.11681,0.12389,0.12582,0.12267,0.07794,0.0764
0.07399,0.07365,0.07273,0.07272,0.07221,0.11303,0.11408,0.11581,0.11777,0.17811,0.17697,0.17568,0.17525,0.17426,0.17365,0.11372,0.11369,0.11412,0.11454,0.1176,0.1192,0.11731,0.07546,0.07353
0.0727,0.07185,0.071,0.07127,0.07289,0.11561,0.12396,0.12479,0.12275,0.18385,0.18546,0.18518,0.1853,0.18485,0.18332,0.12154,0.12128,0.12049,0.11965,0.12344,0.13726,0.12198,0.07706,0.07475
0.0729,0.07253,0.07089,0.07078,0.0726,0.11496,0.12159,0.12276,0.12291,0.18763,0.19109,0.19059,0.19079,0.19064,0.18717,0.12537,0.12365,0.12205,0.12074,0.12653,0.138,0.12127,0.07683,0.07521
0.07516,0.07344,0.07256,0.07279,0.07388,0.1165,0.12574,0.12472,0.12706,0.18992,0.19662,0.19644,0.19315,0.19464,0.19086,0.12736,0.12458,0.12354,0.12284,0.12734,0.13942,0.12424,0.0787,0.07575
0.07552,0.0751,0.0742,0.07387,0.07497,0.1168,0.1267,0.12484,0.12458,0.18672,0.18951,0.18787,0.1876,0.18763,0.1866,0.1241,0.12504,0.12405,0.12152,0.13037,0.13554,0.12476,0.07757,0.07572
0.07382,0.07196,0.07149,0.07147,0.07212,0.11451,0.12807,0.12165,0.12161,0.1814,0.1808,0.18059,0.18133,0.18141,0.18167,0.12048,0.12058,0.11931,0.1192,0.12391,0.12592,0.12126,0.07747,0.07588
0.07649,0.07507,0.0741,0.07356,0.07524,0.11679,0.11851,0.1199,0.12417,0.18931,0.18939,0.18451,0.18282,0.1804,0.17912,0.11787,0.1178,0.11804,0.11858,0.12578,0.13319,0.12412,0.07839,0.0769
0.07582,0.07538,0.07437,0.07425,0.07467,0.11548,0.11716,0.11746,0.11919,0.17989,0.17942,0.1779,0.17734,0.17659,0.17621,0.11609,0.11683,0.11697,0.11686,0.12299,0.13506,0.12244,0.07621,0.07569
0.07549,0.0749,0.07453,0.07437,0.07512,0.11817,0.13228,0.12979,0.12767,0.18697,0.18859,0.18756,0.19105,0.1934,0.19232,0.13027,0.13101,0.12613,0.1228,0.13006,0.14198,0.12946,0.08114,0.07739
0.07472,0.07404,0.07231,0.07314,0.07428,0.11601,0.13291,0.12938,0.12891,0.18993,0.19179,0.19055,0.18942,0.18936,0.18532,0.12378,0.12322,0.12235,0.12114,0.12644,0.13785,0.12306,0.07806,0.07553
0.0765736,0.0760034,0.0749486,0.0752759,0.0763104,0.119871,0.1299907,0.1288467,0.126673,0.1865942,0.1907428,0.1873399,0.1868533,0.1872428,0.1848567,0.1233334,0.1234822,0.1231172,0.122576,0.1254798,0.1367411,0.1235255,0.079592,0.0769597
0.07705,0.07629,0.07531,0.07542,0.07725,0.11899,0.13982,0.13605,0.12981,0.18992,0.19208,0.18939,0.19039,0.19139,0.187,0.12522,0.12556,0.12412,0.12327,0.1253,0.14431,0.127,0.08036,0.07767
0.07752,0.07701,0.07558,0.07541,0.07673,0.11883,0.13067,0.1257,0.12528,0.18736,0.18886,0.18967,0.18885,0.18928,0.187,0.12773,0.12583,0.1234,0.12104,0.1221,0.1309,0.1226,0.07832,0.078
0.07867,0.07877,0.07735,0.07688,0.07707,0.11841,0.12,0.11963,0.12427,0.18815,0.18649,0.18687,0.18658,0.18581,0.18789,0.12923,0.13163,0.12996,0.12235,0.12627,0.14507,0.12597,0.0809,0.07936
0.07683,0.07618,0.07391,0.0717,0.07193,0.11428,0.11633,0.11666,0.11801,0.17951,0.17976,0.18002,0.18026,0.1802,0.17906,0.1189,0.11959,0.12054,0.12041,0.12921,0.14718,0.12476,0.07959,0.07805
0.07691,0.07594,0.07494,0.07557,0.07769,0.12031,0.13474,0.12996,0.13184,0.19702,0.19897,0.20164,0.20287,0.20364,0.19994,0.13576,0.13544,0.12985,0.12702,0.13108,0.14862,0.12754,0.08088,0.07846
0.07688,0.07557,0.07494,0.07447,0.07582,0.11896,0.12797,0.12718,0.12754,0.18773,0.18949,0.18925,0.18697,0.18643,0.18568,0.12506,0.12524,0.12417,0.12258,0.12514,0.14306,0.12542,0.0797,0.07633
0.07896,0.07816,0.07672,0.07629,0.07747,0.11965,0.13559,0.13169,0.12835,0.18993,0.1935,0.19154,0.18892,0.18882,0.18614,0.12448,0.12492,0.1237,0.12237,0.12483,0.14373,0.126,0.0816,0.07821
0.07899,0.07768,0.07737,0.07756,0.07838,0.12603,0.147,0.14122,0.13492,0.19438,0.19596,0.19131,0.19084,0.18919,0.18397,0.12166,0.12253,0.1216,0.12157,0.12589,0.15416,0.12934,0.08259,0.08039
0.08038,0.0793,0.07917,0.07918,0.08049,0.12618,0.15595,0.15079,0.13817,0.1952,0.19572,0.19096,0.18657,0.18567,0.18399,0.12258,0.12189,0.12109,0.12084,0.12283,0.13429,0.12354,0.08221,0.07937
0.07967,0.07858,0.07784,0.07793,0.07828,0.12027,0.12137,0.12406,0.12994,0.19291,0.19004,0.18569,0.18355,0.18074,0.1796,0.11912,0.11995,0.11978,0.11938,0.12071,0.12973,0.12261,0.07925,0.07773
0.07953,0.07719,0.07673,0.07657,0.07652,0.11731,0.11894,0.12033,0.12408,0.18526,0.18342,0.18169,0.18127,0.18046,0.17905,0.11904,0.11977,0.12103,0.12174,0.12484,0.14212,0.12561,0.08004,0.07911
