WARNING: Method definition getData(JuMP.Model) in module Main at /home/cao27/SINGO/Plasmo.jl/src/NetParPipsNlp.jl:65 overwritten at /home/cao27/SINGO/Plasmo.jl/src/NetIpopt.jl:21.
WARNING: Method definition findnode(Any, Any) in module Main at /home/cao27/SINGO/Param/../preprocess.jl:312 overwritten at /home/cao27/SINGO/Param/../preprocessex.jl:369.
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 106 chg bounds, 0 chg sides, 0 chg coeffs, 472 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 473 upgd conss, 0 impls, 0 clqs
(round 3, medium)     93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 474 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 191 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
      1 constraints of type <linear>
    472 constraints of type <abspower>
    514 constraints of type <quadratic>
Presolving Time: 0.00

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3100 |  1213 |  2034k| 654.2 | 269M| 1.460061e+01 | 3.851427e+01 | 163.79%
   3200 |  1259 |  2093k| 652.3 | 277M| 1.533733e+01 | 3.851427e+01 | 151.11%
   3300 |  1315 |  2142k| 647.2 | 286M| 1.582712e+01 | 3.851427e+01 | 143.34%
   3400 |  1363 |  2201k| 645.6 | 296M| 1.616757e+01 | 3.851427e+01 | 138.22%
   3500 |  1409 |  2250k| 641.2 | 304M| 1.678320e+01 | 3.851427e+01 | 129.48%
   3600 |  1465 |  2302k| 637.7 | 313M| 1.708516e+01 | 3.851427e+01 | 125.43%
   3700 |  1509 |  2361k| 636.4 | 322M| 1.810602e+01 | 3.851427e+01 | 112.72%
   3800 |  1565 |  2426k| 636.7 | 332M| 1.883525e+01 | 3.851427e+01 | 104.48%
   3900 |  1619 |  2492k| 637.3 | 342M| 1.962159e+01 | 3.851427e+01 |  96.29%
   4000 |  1683 |  2556k| 637.5 | 354M| 2.000898e+01 | 3.851427e+01 |  92.48%
   4100 |  1743 |  2612k| 635.6 | 365M| 2.032669e+01 | 3.851427e+01 |  89.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4200 |  1809 |  2672k| 634.8 | 375M| 2.045331e+01 | 3.851427e+01 |  88.30%
   4300 |  1867 |  2719k| 631.0 | 384M| 2.090751e+01 | 3.851427e+01 |  84.21%
   4400 |  1925 |  2768k| 627.7 | 393M| 2.116743e+01 | 3.851427e+01 |  81.95%
   4500 |  1979 |  2820k| 625.3 | 402M| 2.128372e+01 | 3.851427e+01 |  80.96%
   4600 |  2047 |  2868k| 622.2 | 412M| 2.129850e+01 | 3.851427e+01 |  80.83%
   4700 |  2105 |  2925k| 621.1 | 424M| 2.144581e+01 | 3.851427e+01 |  79.59%
   4800 |  2169 |  2968k| 617.0 | 434M| 2.149537e+01 | 3.851427e+01 |  79.17%
   4900 |  2233 |  3012k| 613.5 | 444M| 2.161990e+01 | 3.851427e+01 |  78.14%
   5000 |  2295 |  3052k| 609.2 | 452M| 2.168642e+01 | 3.851427e+01 |  77.60%
   5100 |  2361 |  3106k| 607.9 | 463M| 2.169963e+01 | 3.851427e+01 |  77.49%
   5200 |  2433 |  3153k| 605.2 | 472M| 2.174522e+01 | 3.851427e+01 |  77.12%
   5300 |  2497 |  3201k| 602.7 | 482M| 2.191461e+01 | 3.851427e+01 |  75.75%
   5400 |  2549 |  3255k| 601.7 | 491M| 2.196637e+01 | 3.851427e+01 |  75.33%
   5500 |  2629 |  3313k| 601.3 | 504M| 2.205929e+01 | 3.851427e+01 |  74.59%
   5600 |  2683 |  3362k| 599.3 | 515M| 2.221513e+01 | 3.851427e+01 |  73.37%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5700 |  2757 |  3421k| 599.1 | 525M| 2.229192e+01 | 3.851427e+01 |  72.77%
   5800 |  2821 |  3465k| 596.3 | 535M| 2.234578e+01 | 3.851427e+01 |  72.36%
   5900 |  2909 |  3516k| 594.9 | 546M| 2.240379e+01 | 3.851427e+01 |  71.91%
   6000 |  2983 |  3562k| 592.6 | 555M| 2.250254e+01 | 3.851427e+01 |  71.16%
   6100 |  3061 |  3619k| 592.3 | 565M| 2.254036e+01 | 3.851427e+01 |  70.87%
   6200 |  3133 |  3666k| 590.3 | 574M| 2.254703e+01 | 3.851427e+01 |  70.82%
   6300 |  3199 |  3714k| 588.5 | 583M| 2.268300e+01 | 3.851427e+01 |  69.79%
   6400 |  3269 |  3765k| 587.3 | 592M| 2.273873e+01 | 3.851427e+01 |  69.38%
   6500 |  3333 |  3817k| 586.2 | 602M| 2.273873e+01 | 3.851427e+01 |  69.38%
   6600 |  3411 |  3864k| 584.5 | 612M| 2.275180e+01 | 3.851427e+01 |  69.28%
   6700 |  3479 |  3913k| 583.1 | 621M| 2.276666e+01 | 3.851427e+01 |  69.17%
   6800 |  3539 |  3960k| 581.5 | 630M| 2.276729e+01 | 3.851427e+01 |  69.16%
   6900 |  3603 |  4013k| 580.7 | 638M| 2.277446e+01 | 3.851427e+01 |  69.11%
   7000 |  3673 |  4066k| 580.0 | 647M| 2.288600e+01 | 3.851427e+01 |  68.29%
   7100 |  3739 |  4110k| 577.9 | 658M| 2.298197e+01 | 3.851427e+01 |  67.58%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7200 |  3821 |  4153k| 575.9 | 666M| 2.306124e+01 | 3.851427e+01 |  67.01%
   7300 |  3891 |  4204k| 575.1 | 675M| 2.307131e+01 | 3.851427e+01 |  66.94%
   7400 |  3951 |  4264k| 575.4 | 684M| 2.317334e+01 | 3.851427e+01 |  66.20%
   7500 |  4029 |  4308k| 573.5 | 692M| 2.317334e+01 | 3.851427e+01 |  66.20%
   7600 |  4105 |  4364k| 573.4 | 701M| 2.318388e+01 | 3.851427e+01 |  66.13%
   7700 |  4179 |  4413k| 572.3 | 709M| 2.321318e+01 | 3.851427e+01 |  65.92%
   7800 |  4249 |  4457k| 570.6 | 717M| 2.323211e+01 | 3.851427e+01 |  65.78%
