,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n617,-15.685412086845089,-23.48993297359317,-18.57311477457409,0.0,-0.0,-0.0,-0.0,797.182721818143,-14.475793260074335,-21.5085745443371,-16.771416652927563,-17.151082744787846,-17.51782734839486,-12.746231334597924,97.182721818143,97.182721818143,97.182721818143,-0.0,-1.8954186703710996,-0.0,
n618,-17.80882038114118,-23.796703960599107,-18.666427269522853,0.0,-0.0,-0.0,-0.0,796.7912509071094,-15.874619228741869,-23.586898894813636,-18.426227586396582,-16.690602743114457,-16.986738751634427,-12.397321853855823,96.79125090710941,96.79125090710941,96.79125090710941,-0.0,-2.223642555636217,-1.4349322928997483,
n619,-17.246675449364133,-23.322908771571882,-18.339034967241364,0.0,-0.0,-0.0,-0.0,796.9316970505689,-15.788538492167104,-23.712326460092036,-18.524214683160398,-16.701730894056034,-17.163377014015833,-12.605562391125883,96.93169705056893,96.93169705056893,96.93169705056893,-0.0,-2.2684789354898265,-1.075999751525717,
n620,-15.11029114289252,-24.396305399755125,-19.118363617594678,0.0,-0.0,-0.08798596505487405,-0.0,797.0182342997008,-13.431490832737547,-19.891002926285026,-15.526241980627907,-17.29736198531058,-17.499658887293315,-12.70371051449093,97.01823429970082,97.01823429970082,97.01823429970082,-0.08798596505487405,-2.0070325426920963,-0.08798596505487405,
n621,-17.489896529952922,-23.559467662665313,-18.525812877831466,0.0,-0.06793601454067312,-0.11186744951636114,-0.06793601454067312,796.8710948223587,-15.818139956455553,-23.619800820261144,-18.451931379222227,-16.704639870190476,-17.042963709164635,-12.492498685452816,96.87109482235873,96.87109482235873,96.87109482235873,-0.06793601454067312,-2.375357022426606,-1.1288960562351795,
n622,-16.89343169243357,-23.22899131045832,-18.249316558829666,0.0,-0.1295274304120098,-0.1295274304120098,-0.1295274304120098,797.0046327587504,-15.848312778829582,-23.547813735793188,-18.39569329953177,-16.792485705723536,-17.249966588817394,-12.674698298323142,97.0046327587504,97.0046327587504,97.0046327587504,-0.1295274304120098,-2.3681181574511503,-0.9184388031034981,
n623,-16.731624451692106,-23.23564890840761,-18.277416623043294,0.0,-0.0,-0.10820983803264307,-0.10820983803264307,797.0356114717313,-15.689218951866016,-23.4412218536419,-18.31242110137172,-16.859936705855784,-17.299671375948606,-12.718310570615337,97.03561147173123,97.03561147173123,97.03561147173123,-0.10820983803264307,-2.174772623943117,-0.7262324697867382,
n624,-15.927346297207153,-23.09070324432905,-18.280917790515794,0.0,-0.0,-0.0,-0.0,797.1857671778394,-14.824824035229845,-22.02715167638905,-17.207714723776405,-17.113850674616565,-17.51214391680365,-12.801831514850212,97.18576717783935,97.18576717783935,97.18576717783935,-0.0,-2.0081047905639235,-0.18200062544926413,
n625,-14.806864226815854,-24.54671483948282,-19.105840782914818,0.0,-0.0,-0.0,-0.0,797.0650417184852,-13.73288918234126,-20.109768152888847,-15.612069739394064,-17.434680382799055,-17.46209291952433,-12.612615299288585,97.06504171848516,97.06504171848516,97.06504171848516,-0.0,-2.0520630045058006,-0.0,
n626,-15.737814167778648,-22.875660464483726,-18.11860436279151,0.0,-0.0,-0.0,-0.0,797.2206160707979,-15.023074947760037,-22.413311788692983,-17.509392494581128,-17.002298388407297,-17.53088896920897,-12.820190305137372,97.22061607079792,97.22061607079792,97.22061607079792,-0.0,-2.2540351039402733,-0.39822424977857596,
n627,-14.696441695441496,-24.48360944313442,-19.277108828279214,0.0,-0.0,-0.0,-0.0,797.1119062115347,-13.845324955667374,-20.281036198253243,-15.655573189819258,-17.495015003507014,-17.4852947597511,-12.700418518615567,97.11190621153466,97.11190621153466,97.11190621153466,-0.0,-1.880794959141404,-0.0,
n628,-15.265757721693092,-24.207993330682662,-18.911890129091933,0.0,-0.0,-0.0,-0.0,796.9537521135691,-13.24650283291668,-19.682139887134444,-15.284162038779424,-17.242456179006545,-17.494729278099513,-12.74904914623704,96.9537521135691,96.9537521135691,96.9537521135691,-0.0,-1.8468072264203244,-0.0,
n629,-17.671186386033874,-23.72667740775643,-18.59481078869029,0.0,-0.0,-0.0,-0.0,796.8318193003349,-15.771745459279359,-23.490892021143743,-18.351224657021348,-16.703344792447293,-17.02493420807846,-12.429900259834481,96.83181930033489,96.83181930033489,96.83181930033489,-0.0,-2.3623942333672105,-1.2961806151687547,
n630,-15.240900253644782,-24.248350439538218,-18.97040865737777,0.0,-0.0,-0.0,-0.0,797.0204100359259,-13.287497301607063,-19.74304796606812,-15.390134934973894,-17.218452673194896,-17.42074957517763,-12.675069443315158,97.02041003592588,97.02041003592588,97.02041003592588,-0.0,-1.985519169398854,-0.0,
n631,-17.878328957298326,-23.78309415728049,-18.66516705186253,0.0,-0.048130981409428494,-0.048130981409428494,-0.048130981409428494,796.7401204608861,-15.807996791440447,-23.73647990554447,-18.543083948393075,-16.658485803340973,-17.02365066973896,-12.473337978166075,96.74012046088612,96.74012046088612,96.74012046088612,-0.048130981409428494,-2.235625936022445,-1.6221287321394562,
n632,-16.14962340041597,-22.927342028853403,-18.050327561051514,0.0,-0.0,-0.0,-0.0,797.1530119226405,-15.273465283747376,-22.76924618871634,-17.787457196062388,-16.954830548665008,-17.523452849751475,-12.885264113654515,97.1530119226405,97.1530119226405,97.1530119226405,-0.0,-2.1104033323829796,-0.6417117843830469,
n633,-14.697411247866757,-24.41416726597879,-19.070313634034513,0.0,-0.0,-0.0,-0.0,797.0835467521523,-13.998734120503507,-20.46920280534271,-15.864885878321145,-17.467384073799753,-17.357980645640176,-12.723859118019845,97.08354675215224,97.08354675215224,97.08354675215224,-0.0,-1.8368438352583798,-0.0,
n634,-15.494869414492342,-23.522159328477915,-18.4641193803143,0.0,-0.0,-0.0,-0.0,797.2585712356216,-14.450817225509487,-21.374775559318863,-16.589462112596717,-17.251523388014462,-17.465684197984828,-12.689240981614876,97.25857123562159,97.25857123562159,97.25857123562159,-0.0,-2.099872108312648,-0.0,
n635,-15.999183084989143,-23.037663443668034,-18.160648975866145,0.0,-0.0856224136776701,-0.15305046164419103,-0.0856224136776701,797.2022289661771,-15.176315131072343,-22.65939766439608,-17.701640828997938,-16.962556915026642,-17.56732882514057,-12.83020398535676,97.20222896617717,97.20222896617717,97.20222896617717,-0.0856224136776701,-2.2787809655034605,-0.5313903695684158,
n636,-15.613790558267494,-23.43008134841705,-18.304165823415396,0.0,-0.0738768676381047,-0.0738768676381047,-0.0738768676381047,796.7071826748972,-12.663658584773664,-18.903970618792712,-14.791808197073784,-17.159222419855524,-17.391991156291965,-12.704043374922644,96.70718267489724,96.70718267489724,96.70718267489724,-0.0738768676381047,-1.915787518267952,-0.0738768676381047,
n637,-15.407726723897289,-24.0814792046571,-18.813054128169007,0.0,-0.0,-0.0,-0.0,796.9794472602458,-13.142854799707203,-19.57926800839721,-15.183359430069528,-17.252415614304486,-17.461818570973993,-12.716463084424126,96.9794472602458,96.9794472602458,96.9794472602458,-0.0,-1.7787436644944878,-0.0,
n638,-16.35206631599915,-22.87912645973762,-17.944386261150093,0.0,-0.0,-0.0,-0.0,797.1579494042278,-15.560922834509395,-23.120820290760356,-18.062115525594443,-16.826610997408864,-17.385881707590485,-12.835524753031567,97.15794940422781,97.15794940422781,97.15794940422781,-0.0,-2.1938208559519503,-0.5116812796362054,
n639,-17.65128929574807,-23.75824874780312,-18.627972056726865,0.0,-0.0,-0.0,-0.0,796.8747495252304,-15.861310618067765,-23.567125448899308,-18.410780084455038,-16.655576707760144,-17.007248198458953,-12.411078757647987,96.87474952523036,96.87474952523036,96.87474952523036,-0.0,-2.37006010140753,-1.261018903165355,
n640,-15.8692618738289,-22.96253711601526,-18.06835864902115,0.0,-0.10005263851918648,-0.10005263851918648,-0.10005263851918648,797.276162688411,-14.940675098068308,-22.199278939049975,-17.3421847719242,-16.999657717729228,-17.523876850456375,-12.745635421612173,97.27616268841095,97.27616268841095,97.27616268841095,-0.10005263851918648,-2.232512425110748,-0.20399987604812547,
n641,-16.497751685320292,-23.078409910637408,-18.140815432518554,0.0,-0.0,-0.0,-0.0,797.124487432626,-15.721287862334712,-23.35908477094561,-18.248253593597852,-16.80365360576997,-17.302669412272227,-12.75176578070465,97.12448743262593,97.12448743262593,97.12448743262593,-0.0,-2.2243594818286576,-0.6511444208399854,
n642,-15.366590766887974,-23.64420011879417,-18.335840732709933,0.0,-0.0,-0.0,-0.0,797.2438446545713,-14.579095783535877,-21.266963330594063,-16.46118346499235,-17.317779596752384,-17.49342513311294,-12.673332183126961,97.24384465457122,97.24384465457122,97.24384465457122,-0.0,-2.08436368442225,-0.0,
n643,-17.088463417795108,-23.19499558579239,-18.231178257227082,0.0,-0.0,-0.0,-0.0,796.9853801768173,-15.824503258378927,-23.670788238825292,-18.491764003777227,-16.733164431573556,-17.189748077570787,-12.639283053858971,96.98538017681737,96.98538017681737,96.98538017681737,-0.0,-2.3804842065758294,-1.1140771725002594,
n644,-16.344556712707522,-22.904936726218054,-18.124093365462684,0.0,-0.08086120434769106,-0.08086120434769106,-0.08086120434769106,797.1889009177942,-15.478679640151942,-22.970038836117308,-17.98782196189789,-16.856310991634192,-17.430412932279967,-12.846333535758731,97.1889009177942,97.1889009177942,97.1889009177942,-0.08086120434769106,-2.3156176887875457,-0.5282962235612213,
n645,-15.884648386141427,-22.926314651597405,-18.109233717256522,0.0,-0.1035636152221901,-0.1035636152221901,-0.1035636152221901,797.2630899261712,-15.18735598047791,-22.565788352081018,-17.5835714778616,-16.93584095148675,-17.489476883572944,-12.779005779249387,97.26308992617126,97.26308992617126,97.26308992617126,-0.10151723102782169,-2.269367816223944,-0.3708606404351451,
n646,-15.783131155113605,-22.917787127300176,-18.058360812930335,0.0,-0.08206712803038832,-0.08206712803038832,-0.08206712803038832,797.2671246091302,-15.119699831413882,-22.465267325728338,-17.549981437080326,-16.951266240086703,-17.498759075949675,-12.774782471285807,97.26712460913014,97.26712460913014,97.26712460913014,-0.0,-2.2592596399817855,-0.4723778714629668,
n647,-15.619056846969164,-23.36809258438575,-18.27155547481562,0.0,-0.0,-0.0,-0.0,796.6910832385915,-12.674712171588181,-18.77417406085484,-14.772250708851765,-17.193492963744863,-17.39479984359952,-12.712673320039524,96.6910832385915,96.6910832385915,96.6910832385915,-0.0,-1.7859909603300788,-0.0,
n648,-17.02295912284558,-23.2657875261747,-18.16038631684477,0.0,-0.0,-0.0,-0.0,797.0031943945552,-15.89529519876124,-23.626766617830086,-18.45737323148899,-16.726124008710272,-17.199961352878233,-12.647230321909609,97.00319439455514,97.00319439455514,97.00319439455514,-0.0,-2.309692266193517,-1.0432852321179473,
n649,-16.89207675518736,-23.340716845142268,-18.274675624256577,0.0,-0.09073162444358512,-0.09073162444358512,-0.09073162444358512,797.060391657016,-15.92290912253006,-23.658646248944844,-18.48227838285586,-16.74307715699019,-17.191021791832412,-12.61212275272082,97.060391657016,97.060391657016,97.060391657016,-0.09073162444358512,-2.379263234426068,-0.9176905098925119,
n650,-17.125869254776312,-23.27983701416839,-18.218228772653543,0.0,-0.0,-0.0,-0.0,796.9910232686686,-15.909344686754926,-23.752131698817184,-18.560137573241928,-16.687915669773023,-17.152190228983425,-12.603266363122094,96.99102326866863,96.99102326866863,96.99102326866863,-0.0,-2.3892851300776483,-1.02923574412426,
n651,-14.877793765061226,-24.213844136958436,-19.10870714635299,0.0,-0.0,-0.0,-0.0,797.2119945253529,-14.032494070922851,-20.54720733294035,-15.864224695048625,-17.39060124536781,-17.41574847623897,-12.724766799042147,97.21199452535295,97.21199452535295,97.21199452535295,-0.0,-1.8067184399324003,-0.0,
n652,-14.824388946995224,-24.35566219158069,-19.161860595119617,0.0,-0.0,-0.0,-0.0,797.1620762504327,-13.743626364791929,-20.26331385861391,-15.606807370702203,-17.426778986696107,-17.466040881220014,-12.645259324849242,97.16207625043276,97.16207625043276,97.16207625043276,-0.0,-1.9631456519448298,-0.0,
n653,-15.546987355919269,-23.370840891165805,-18.257885695879477,0.0,-0.0,-0.0,-0.0,796.7659924517246,-12.579408409920093,-19.001429780302928,-14.843946412128851,-17.22457079577675,-17.439803524958286,-12.735638285456643,96.7659924517246,96.7659924517246,96.7659924517246,-0.0,-1.7932593134156574,-0.0,
n654,-15.28447595277844,-23.820974189755255,-18.47999053005245,0.0,-0.05097056469459214,-0.05097056469459214,-0.05097056469459214,797.2083864707763,-14.66121068722339,-21.105068274304998,-16.285871641240277,-17.405177312468883,-17.48825210192276,-12.629537567826953,97.20838647077626,97.20838647077626,97.20838647077626,-0.04225844887559941,-2.1907590064294977,-0.05097056469459214,
n655,-15.633098196628326,-23.458701723106945,-18.32652477627014,0.0,-0.0,-0.0,-0.0,796.8079987146518,-12.75307926934046,-18.910905929513945,-14.844554387612536,-17.224895049368047,-17.440127778549584,-12.683239914744817,96.80799871465186,96.80799871465186,96.80799871465186,-0.0,-1.750831005164657,-0.0,
n656,-17.664450163187,-23.761776022824147,-18.660203069822476,0.0,-0.0,-0.0,-0.0,796.7011213465686,-15.794933222123397,-23.69993592853688,-18.514534895374073,-16.743545677423473,-17.007813856074307,-12.457348832362483,96.70112134656856,96.70112134656856,96.70112134656856,-0.0,-2.215298035713663,-1.6450375721983246,
n657,-17.42918124111948,-23.539847704821625,-18.516214621214008,0.0,-0.07913766876728703,-0.12306910374297506,-0.07913766876728703,796.9397764156217,-15.763605133462658,-23.73007227728434,-18.538078151709083,-16.675554631260933,-17.04893792475216,-12.467490379023815,96.93977641562175,96.93977641562175,96.93977641562175,-0.07913766876728703,-2.386445680814945,-1.227215258745917,
n658,-15.326699640724705,-23.6875587700064,-18.43592242535955,0.0,-0.0,-0.0,-0.0,797.2712401934627,-14.618952238347791,-21.247229414658356,-16.428032781593636,-17.33903637265207,-17.51078994132308,-12.652075407227272,97.27124019346279,97.27124019346279,97.27124019346279,-0.0,-2.1844453770718686,-0.0,
n659,-17.290086871877097,-23.413821596034502,-18.38858511481773,0.0,-0.0,-0.0,-0.0,796.9582900529683,-15.913406759308598,-23.801681157609913,-18.609687032034657,-16.728473018036837,-17.09735246931273,-12.539368157786264,96.95829005296832,96.95829005296832,96.95829005296832,-0.0,-2.267717716946897,-1.2008680186672107,
n660,-15.609654479788745,-23.656862469303995,-18.48133290963275,0.0,-0.0,-0.0,-0.0,796.8094581416609,-12.944881022362537,-19.15425337906828,-15.025636965820361,-17.148065569485162,-17.307636448331504,-12.603033887094265,96.80945814166088,96.80945814166088,96.80945814166088,-0.0,-1.9343305371466881,-0.0,
n661,-14.899303749895195,-24.491679913246514,-19.162289125731157,0.0,-0.0,-0.0,-0.0,797.1406175644546,-13.632029644595987,-20.12740970777797,-15.657390716372621,-17.379136103161454,-17.393498096331577,-12.697780624846168,97.14061756445462,97.14061756445462,97.14061756445462,-0.0,-2.036994071417886,-0.0,
n662,-15.122069836385629,-24.31320357269112,-19.060730971230686,0.0,-0.0,-0.0,-0.0,797.0925011097015,-13.419641631278648,-19.877293607707216,-15.552575856046817,-17.281087394232813,-17.51768391906941,-12.701848883208758,97.09250110970154,97.09250110970154,97.09250110970154,-0.0,-2.0052622111208738,-0.0,
n663,-17.504800093026844,-23.900315636390314,-18.77776262252242,0.0,-0.06499057738822248,-0.06499057738822248,-0.06499057738822248,796.6595323925861,-15.829366696099603,-23.615734338771873,-18.448754543936513,-16.716075598297923,-16.962133330659622,-12.411755153048437,96.65953239258619,96.65953239258619,96.65953239258619,-0.06499057738822248,-2.374948105873816,-1.8028947183827975,
n664,-17.569790670415067,-23.856085768961325,-18.759627121186902,0.0,-0.0,-0.0,-0.0,796.6848172300371,-15.894357273487826,-23.63849574855732,-18.450459474116734,-16.75073723957164,-16.977557850909538,-12.423785926413089,96.68481723003704,96.68481723003704,96.68481723003704,-0.0,-2.3099575284855938,-1.7444616235627524,
n665,-16.863226799338094,-23.431448469585852,-18.27361724147349,0.0,-0.0,-0.0,-0.0,797.1029579081726,-15.832177498089,-23.74207381058521,-18.565705944496226,-16.69744634280195,-17.145337676121837,-12.563735972956882,97.10295790817258,97.10295790817258,97.10295790817258,-0.0,-2.3173043058646194,-1.0064114174986785,
n666,-16.24056315590425,-22.962958877161785,-18.02821867857426,0.0,-0.05107938546615869,-0.05107938546615869,-0.05107938546615869,797.2081344954332,-15.582594853725249,-23.072850083940395,-18.087270559963695,-16.80477799418191,-17.391688929326893,-12.83314250429327,97.20813449543317,97.20813449543317,97.20813449543317,-0.05107938546615869,-2.328418534359783,-0.6322897803644922,
n667,-15.625381696612179,-23.82822103659785,-18.615202510184584,0.0,-0.09579204895469498,-0.09579204895469498,-0.09579204895469498,796.9447746930249,-13.038661801017978,-19.294314794493452,-14.931963876248371,-17.217457506755018,-17.426860463424525,-12.681504976874656,96.9447746930249,96.9447746930249,96.9447746930249,-0.09579204895469498,-1.948341867260658,-0.09579204895469498,
n668,-15.865198283143993,-22.835719999269788,-17.976293684899947,0.0,-0.0,-0.0,-0.0,797.2956548355324,-15.079632889397528,-22.40573733192858,-17.467914309049938,-16.933972385442928,-17.454989941000136,-12.744522478257194,97.29565483553245,97.29565483553245,97.29565483553245,-0.0,-2.177192511951397,-0.39031074343257843,
n669,-15.474580552126923,-23.494987628394586,-18.353694300864568,0.0,-0.0,-0.0,-0.0,797.3150424498061,-14.43677898959714,-21.429402663409007,-16.610206030344287,-17.247348090200198,-17.406790822278303,-12.633373008243447,97.31504244980609,97.31504244980609,97.31504244980609,-0.0,-1.9894470288629162,-0.0,
n670,-15.587692220426629,-23.920578301026666,-18.707512278376264,0.0,-0.08399114937054532,-0.08399114937054532,-0.08399114937054532,796.9481367001373,-13.103328326523647,-19.387131237952346,-15.006811026412569,-17.23133482860659,-17.4407377852761,-12.695382298726228,96.94813670013728,96.94813670013728,96.94813670013728,-0.08399114937054532,-1.9580033783845134,-0.08399114937054532,
n671,-16.338902438564695,-22.970858055793787,-18.02411767150629,0.0,-0.0,-0.0,-0.0,797.2017779775296,-15.626631559753308,-23.288213081660714,-18.15632537897663,-16.80124907073905,-17.297884353267875,-12.7458465166002,97.2017779775296,97.2017779775296,97.2017779775296,-0.0,-2.240045078034595,-0.666830017045923,
n672,-15.01549839979284,-24.40740752666054,-19.154934925200106,0.0,-0.0,-0.0,-0.0,797.1255529645564,-13.526244232951562,-20.004508345575566,-15.671592820964953,-17.317144640343688,-17.447974820462147,-12.632139784601494,97.12555296455642,97.12555296455642,97.12555296455642,-0.0,-1.913917495959121,-0.0,
n673,-16.45053345187564,-23.066345858410582,-18.131605659823055,0.0,-0.09191283513398817,-0.09191283513398817,-0.09191283513398817,797.1923857463734,-15.738262573064254,-23.384305173941925,-18.267956392287573,-16.775747472384346,-17.25930522093064,-12.708979137804045,97.19238574637336,97.19238574637336,97.19238574637336,-0.09191283513398817,-2.351676091345541,-0.7784610303568688,
n674,-15.58605151181907,-23.31780297734836,-18.384916509021885,0.0,-0.0,-0.0,-0.0,797.2990375802689,-14.522622478871583,-21.578151681107602,-16.770573304517658,-17.1425333340787,-17.43927344183187,-12.630900669604067,97.29903758026889,97.29903758026889,97.29903758026889,-0.0,-1.9399860111042069,-0.0,
n675,-17.282111841708986,-23.48433137526951,-18.362881635414386,0.0,-0.06610095701578116,-0.06610095701578116,-0.06610095701578116,797.0177076451757,-15.778080250887607,-23.883405326002453,-18.691411137508705,-16.667405927555055,-17.03025614334732,-12.488864699195142,97.0177076451757,97.0177076451757,97.0177076451757,-0.06610095701578116,-2.4030442253678883,-1.0663648934631464,
n676,-15.823660670844962,-23.209945893715794,-18.39269336711246,0.0,-0.0,-0.0,-0.0,797.2430016464614,-14.68624144222357,-21.821250739425835,-17.022487679179477,-16.997858374583657,-17.41799158089535,-12.73150979421044,97.2430016464614,97.2430016464614,97.2430016464614,-0.0,-1.8891919516719122,-0.0,
n677,-15.444265550195302,-24.044940378359087,-18.768615843772984,0.0,-0.0,-0.0,-0.0,797.036101978677,-13.08431481520853,-19.534180730487815,-15.239420385047623,-17.224477832285174,-17.462522080543682,-12.716841948681205,97.03610197867701,97.03610197867701,97.03610197867701,-0.0,-1.806622429056795,-0.0,
n678,-15.30328703832071,-24.189957500119405,-18.919574623904754,0.0,-0.0,-0.0,-0.0,797.0707350681944,-13.23653783371904,-19.690138171273418,-15.370032773466884,-17.278949490140782,-17.481246392123516,-12.735566260261042,97.07073506819435,97.07073506819435,97.07073506819435,-0.0,-1.872087637625321,-0.0,
n679,-17.553815392440665,-23.92842785501667,-18.824983812111817,0.0,-0.04975842154916755,-0.04975842154916755,-0.04975842154916755,796.7225654930753,-15.834601247394083,-23.527441644980588,-18.352553506964327,-16.71838404831328,-16.91975074274134,-12.360133143482571,96.72256549307535,96.72256549307535,96.72256549307535,-0.04975842154916755,-2.319211673979973,-1.7502232383907537,
n680,-17.60784713289036,-23.789664058570303,-18.693661611444572,0.0,-0.0,-0.0,-0.0,796.7542143145926,-15.894540161545262,-23.616496686573917,-18.449350108776514,-16.679802742708514,-16.945005370804047,-12.394540347092226,96.75421431459259,96.75421431459259,96.75421431459259,-0.0,-2.2174027035485047,-1.6114594419443884,
n681,-15.614747252444712,-22.962555306798876,-18.146442163723165,0.0,-0.0,-0.0,-0.0,797.3476425065187,-14.814981732808485,-22.012528344219607,-17.196290617272254,-16.947131184076596,-17.40913499776106,-12.654181457107,97.34764250651865,97.34764250651865,97.34764250651865,-0.0,-1.9779978037265593,-0.09918131944381453,
n682,-15.197193198409439,-24.367225701365484,-19.096097279905873,0.0,-0.0,-0.0,-0.0,797.1423999599641,-13.375546992053783,-19.861662166620704,-15.489898022348354,-17.22026173062052,-17.490968710971433,-12.641023219596466,97.14239995996405,97.14239995996405,97.14239995996405,-0.0,-1.891214091847827,-0.0,
n683,-17.225488073771963,-23.73001667473821,-18.94925225767933,0.0,-0.0,-0.0,-0.0,796.6092750272576,-15.697309212290511,-23.323458171643992,-18.220421218590136,-16.771125963568455,-16.811858098969157,-12.324076923831235,96.60927502725758,96.60927502725758,96.60927502725758,-0.0,-2.1478493922300483,-1.6287061219689543,
n684,-17.43841428280222,-23.931729305899722,-18.89212719532716,0.0,-0.06353584014031259,-0.06353584014031259,-0.06353584014031259,796.6775872673902,-15.717943966406366,-23.47479549128755,-18.338649652275947,-16.718897643741247,-16.8869441462477,-12.33647912253588,96.6775872673902,96.6775872673902,96.6775872673902,-0.06353584014031259,-2.360775601260305,-1.8416323309992109,
n685,-16.860549973099133,-23.41103722195708,-18.333721841729165,0.0,-0.0,-0.0,-0.0,797.1312326649703,-15.77168969141704,-23.795327682326,-18.618924123058473,-16.714026216429062,-17.114939325024046,-12.53147680815119,97.13123266497031,97.13123266497031,97.13123266497031,-0.0,-2.3777921125365813,-0.9459236108267167,
n686,-16.15777542574422,-22.869563711390985,-17.934823512803458,0.0,-0.0,-0.0,-0.0,797.2829578943811,-15.59021167758924,-23.078328394694218,-18.0961115204748,-16.793599606668295,-17.349069503474347,-12.756903499037707,97.28295789438106,97.28295789438106,97.28295789438106,-0.03734578329176903,-2.2507657296540557,-0.6974446140730944,
n687,-15.622758078721652,-23.211671207228857,-18.133538355999693,0.0,-0.0,-0.0,-0.0,796.7682050473529,-12.563637535943597,-18.87200483038629,-14.676475630844951,-17.189089029589898,-17.30942859699977,-12.627302073439772,96.7682050473529,96.7682050473529,96.7682050473529,-0.0,-1.8127585238565695,-0.0,
n688,-17.003011472116768,-23.380034464160143,-18.344072255996046,0.0,-0.0,-0.0,-0.0,797.0869618653594,-15.860005955447283,-23.823904625686964,-18.64753675959798,-16.63676563000193,-17.096051684542413,-12.544995477643866,97.08696186535934,97.08696186535934,97.08696186535934,-0.0,-2.333963600585724,-1.087076579885819,
n689,-15.723750500903016,-23.361721722399302,-18.2507615730567,0.0,-0.0,-0.0,-0.0,796.8602333104907,-12.75617155490384,-18.99401475043233,-14.667183267145104,-17.130297118452084,-17.34552984763362,-12.659081383251369,96.86023331049074,96.86023331049074,96.86023331049074,-0.0,-1.9101980149140887,-0.0,
n690,-17.15528831788911,-23.438441877999885,-18.256058685495823,0.0,-0.06888128159034529,-0.06888128159034529,-0.06888128159034529,797.0568803832169,-15.843230695059283,-23.90955367764493,-18.68863081293414,-16.62781882446166,-17.062027685438043,-12.511562661726224,97.05688038321698,97.05688038321698,97.05688038321698,-0.06888128159034529,-2.4058245499424524,-1.201316974844472,
n691,-17.070106543129317,-23.353260103240093,-18.275665741624255,0.0,-0.0,-0.0,-0.0,797.0787652653156,-15.928412469819076,-23.862161370233935,-18.66179362359202,-16.67324910433355,-17.075149393881063,-12.525717219932444,97.07876526531555,97.07876526531555,97.07876526531555,-0.0,-2.402370114957516,-1.1554830942576109,
n692,-14.96875388884607,-24.529681989729166,-19.277209388268734,0.0,-0.0,-0.0,-0.0,797.20575240812,-13.605117791282687,-20.150905419772382,-15.782486095099221,-17.335076403325484,-17.402228763315783,-12.631063089525314,97.20575240811998,97.20575240811998,97.20575240811998,-0.0,-1.9118986926912849,-0.0,
n693,-15.294586295824173,-22.97522334911358,-17.94881937277577,0.0,-0.0,-0.0,-0.0,796.670226567243,-12.571834909390278,-18.56580093286388,-14.488372986217968,-17.092430073574626,-17.212769640984497,-12.652269636818179,96.670226567243,96.670226567243,96.670226567243,-0.0,-1.8785955314074883,-0.0,
n694,-16.035887932920186,-22.81224275970851,-17.99221906385031,0.0,-0.07850313723269914,-0.07850313723269914,-0.07850313723269914,797.3276668232827,-15.27614276089353,-22.697704495955563,-17.731567067320448,-16.84877009900097,-17.47448775100958,-12.71442888213798,97.32766682328267,97.32766682328267,97.32766682328267,-0.07850313723269914,-2.2826330173450655,-0.5455397886144766,
n695,-15.738723203157132,-22.809463090538802,-17.96758509238106,0.0,-0.0,-0.0,-0.0,797.3516936622545,-14.995714528409215,-22.281054507187896,-17.406069855639736,-16.92027984300628,-17.472772286572006,-12.679685861427611,97.3516936622546,97.3516936622546,97.3516936622546,-0.0,-2.079420313847132,-0.22032659493751827,
n696,-14.881576883545936,-24.373584658766045,-19.257602859491865,0.0,-0.0,-0.0,-0.0,797.2120697341247,-13.77856975218795,-20.304674289165064,-15.608697353794517,-17.38971272825523,-17.41497834022148,-12.59419678385071,97.2120697341247,97.2120697341247,97.2120697341247,-0.0,-2.0588879163170772,-0.0,
n697,-15.804281481355607,-23.48137144307233,-18.344234928755156,0.0,-0.0,-0.0,-0.0,796.8967099338925,-12.848838639732051,-19.082089214241226,-14.793069305322174,-17.17737084747437,-17.37378526566709,-12.591942162890266,96.89670993389248,96.89670993389248,96.89670993389248,-0.0,-1.9199813117802396,-0.0,
n698,-17.59964627157089,-23.72301853137286,-18.647181647862784,0.0,-0.0,-0.0,-0.0,796.9483777367421,-15.840984412239418,-23.6957733135848,-18.51128295826444,-16.740654142922534,-16.952926799059124,-12.326001322485599,96.94837773674219,96.94837773674219,96.94837773674219,-0.0,-2.2713948508197697,-1.3665747809167912,
n699,-16.13384146065667,-22.935108561408835,-17.996515646845904,0.0,-0.0,-0.0,-0.0,797.279386700673,-15.378285256158364,-22.832342251836504,-17.850125377617086,-16.853516492073965,-17.45419806600973,-12.762709004747732,97.27938670067292,97.27938670067292,97.27938670067292,-0.0,-2.118112324667889,-0.5296381527769279,
n700,-15.916560797680784,-22.75986853028371,-17.940055083989165,0.0,-0.0,-0.0,-0.0,797.3529857873045,-15.194685004311877,-22.59398240993746,-17.650536824433715,-16.85058739132745,-17.45416735824257,-12.689109918116124,97.35298578730452,97.35298578730452,97.35298578730452,-0.0,-2.1633058821056634,-0.4390482294923467,
n701,-15.586906104305942,-22.993904570962513,-18.169922601232656,0.0,-0.0,-0.0,-0.0,797.3924918873315,-14.739862815418851,-21.900919410235467,-17.07220624396855,-16.992752533265783,-17.33093214122842,-12.589934485563145,97.39249188733157,97.39249188733157,97.39249188733157,-0.0,-1.9099714576221678,-0.0,
