#1. Node ID,2. Node Name,3. Node longitude,4. Node latitude
N27071,Koochiching County,-93.489801,48.510977
N27073,Lac qui Parle County,-96.130868,44.982404
N27075,Lake County,-91.560751,47.186485
N27077,Lake of the Woods County,-94.744612,48.769541
N27079,Le Sueur County,-93.716142,44.39681
N27081,Lincoln County,-96.252306,44.373948
N27083,Lyon County,-95.796682,44.428528
N27085,McLeod County,-94.264775,44.85967
N27087,Mahnomen County,-95.837513,47.300158
N27089,Marshall County,-96.530084,48.306927
N27091,Martin County,-94.50935,43.665559
N27093,Meeker County,-94.481246,45.136287
N27095,Mille Lacs County,-93.623033,45.790781
N27097,Morrison County,-94.329081,45.984633
N27099,Mower County,-92.901937,43.665401
N27101,Murray County,-95.740801,43.982392
N27103,Nicollet County,-94.058378,44.265352
N27105,Nobles County,-95.663888,43.635008
N27107,Norman County,-96.484363,47.308519
N27109,Olmsted County,-92.476238,44.024514
N27111,Otter Tail County,-95.789225,46.408729
N27113,Pennington County,-96.147968,48.102851
N27115,Pine County,-92.894181,46.030418
N27117,Pipestone County,-96.268335,43.980739
N27119,Polk County,-96.562798,47.783873
N27121,Pope County,-95.439435,45.630228
N27123,Ramsey County,-93.10565,44.99291
N27125,Red Lake County,-96.132058,47.875652
N27127,Redwood County,-95.189914,44.440045
N27129,Renville County,-94.942285,44.721227
N27131,Rice County,-93.26165,44.372673
N27133,Rock County,-96.237081,43.648084
N27135,Roseau County,-95.646717,48.82443
N27137,St. Louis County,-92.307366,47.078425
N27139,Scott County,-93.466447,44.714553
N27141,Sherburne County,-93.718866,45.402446
N27143,Sibley County,-94.165538,44.58252
N27145,Stearns County,-94.355044,45.559158
N27147,Steele County,-93.214616,44.06586
N27149,Stevens County,-95.921798,45.577955
N27151,Swift County,-95.637582,45.272889
N27153,Todd County,-94.889142,46.065805
N27155,Traverse County,-96.547312,45.751962
N27157,Wabasha County,-92.21876,44.298281
N27159,Wadena County,-95.044753,46.52738
N27161,Waseca County,-93.551329,44.062525
N27163,Washington County,-92.921431,44.985726
N27165,Watonwan County,-94.58359,43.992768
N27167,Wilkin County,-96.525623,46.316429
N27169,Winona County,-91.718459,44.023673
N27171,Wright County,-93.818147,45.199091
N27173,Yellow Medicine County,-95.830115,44.737396
N28001,Adams County,-91.35434,31.545814
N28003,Alcorn County,-88.529805,34.909527
N28005,Amite County,-90.807611,31.187109
N28007,Attala County,-89.589172,33.065276
N28009,Benton County,-89.203932,34.813848
N28011,Bolivar County,-90.768825,33.771865
N28013,Calhoun County,-89.309537,33.930069
N28015,Carroll County,-89.919301,33.46177
N28017,Chickasaw County,-88.93891,33.93085
N28019,Choctaw County,-89.234179,33.339222
N28021,Claiborne County,-90.950731,31.931505
N28023,Clarke County,-88.731696,32.067249
N28025,Clay County,-88.693,33.624883
N28027,Coahoma County,-90.57036,34.220105
N28029,Copiah County,-90.378623,31.893381
N28031,Covington County,-89.546964,31.634654
N28033,DeSoto County,-89.949653,34.927389
N28035,Forrest County,-89.287954,31.309279
N28037,Franklin County,-90.866734,31.471678
N28039,George County,-88.590917,30.868417
N28041,Greene County,-88.629422,31.195402
N28043,Grenada County,-89.803438,33.76756
N28045,Hancock County,-89.404092,30.379142
N28047,Harrison County,-89.063779,30.434161
N28049,Hinds County,-90.257,32.304046
N28051,Holmes County,-90.028731,33.089593
N28053,Humphreys County,-90.518897,33.164116
N28055,Issaquena County,-91.018573,32.889296
N28057,Itawamba County,-88.404342,34.289689
N28059,Jackson County,-88.66863,30.443696
N28061,Jasper County,-89.144805,31.961091
N28063,Jefferson County,-91.057536,31.714009
N28065,Jefferson Davis County,-89.816038,31.575445
N28067,Jones County,-89.167194,31.667175
N28069,Kemper County,-88.672958,32.763776
N28071,Lafayette County,-89.52675,34.359415
N28073,Lamar County,-89.439932,31.273921
N28075,Lauderdale County,-88.692876,32.401267
N28077,Lawrence County,-90.110558,31.553787
N28079,Leake County,-89.510973,32.733654
N28081,Lee County,-88.703819,34.278226
N28083,Leflore County,-90.203416,33.513518
N28085,Lincoln County,-90.457896,31.54927
N28087,Lowndes County,-88.389424,33.520258
N28089,Madison County,-90.104845,32.509875
N28091,Marion County,-89.830527,31.245825
N28093,Marshall County,-89.544076,34.816554
N28095,Monroe County,-88.499061,33.926461
N28097,Montgomery County,-89.682458,33.496327
N28099,Neshoba County,-89.120008,32.755039
N28101,Newton County,-89.129364,32.415269
N28103,Noxubee County,-88.549668,33.13285
N28105,Oktibbeha County,-88.825442,33.448413
N28107,Panola County,-89.934868,34.345346
N28109,Pearl River County,-89.631685,30.640759
N28111,Perry County,-88.992608,31.262146
N28113,Pike County,-90.435044,31.219047
N28115,Pontotoc County,-89.015136,34.253564
N28117,Prentiss County,-88.552077,34.632609
N28119,Quitman County,-90.26323,34.267733
N28121,Rankin County,-90.030487,32.281333
N28123,Scott County,-89.529579,32.40164
N28125,Sharkey County,-90.862626,32.921684
N28127,Simpson County,-89.855744,31.915898
N28129,Smith County,-89.504515,31.970107
N28131,Stone County,-89.135849,30.806397
N28133,Sunflower County,-90.584134,33.593307
N28135,Tallahatchie County,-90.182077,33.984159
N28137,Tate County,-89.948269,34.644191
N28139,Tippah County,-88.924324,34.765765
N28141,Tishomingo County,-88.228294,34.730586
N28143,Tunica County,-90.341396,34.720692
N28145,Union County,-89.010519,34.483103
N28147,Walthall County,-90.122962,31.150842
N28149,Warren County,-90.843777,32.324815
N28151,Washington County,-91.01078,33.369011
N28153,Wayne County,-88.662531,31.650518
N28155,Webster County,-89.220716,33.582804
N28157,Wilkinson County,-91.245215,31.123212
N28159,Winston County,-89.042025,33.084971
N28161,Yalobusha County,-89.694995,34.081548
N28163,Yazoo County,-90.38218,32.829241
N29001,Adair County,-92.581512,40.195278
N29003,Andrew County,-94.8166,39.919858
N29005,Atchison County,-95.436109,40.420914
N29007,Audrain County,-91.826614,39.203899
N29009,Barry County,-93.865725,36.737459
N29011,Barton County,-94.305362,37.495949
N29013,Bates County,-94.362779,38.280773
N29015,Benton County,-93.310017,38.301006
N29017,Bollinger County,-89.999696,37.340708
N29019,Boone County,-92.321624,38.956712
N29021,Buchanan County,-94.819825,39.750709
N29023,Butler County,-90.417972,36.756985
N29025,Caldwell County,-93.998899,39.663863
N29027,Callaway County,-91.997518,38.797548
N29029,Camden County,-92.746042,38.073064
N29031,Cape Girardeau County,-89.607695,37.355235
N29033,Carroll County,-93.496539,39.408302
N29035,Carter County,-90.885719,36.947475
N29037,Cass County,-94.424307,38.751052
N29039,Cedar County,-93.895266,37.765491
N29041,Chariton County,-92.931479,39.486142
N29043,Christian County,-93.264355,37.027878
N29045,Clark County,-91.708614,40.412112
N29047,Clay County,-94.497328,39.252956
N29049,Clinton County,-94.367454,39.602433
N29051,Cole County,-92.220619,38.55255
N29053,Cooper County,-92.772757,38.91006
N29055,Crawford County,-91.321648,38.061879
N29057,Dade County,-93.824927,37.415382
N29059,Dallas County,-93.066641,37.643751
N29061,Daviess County,-93.980672,39.938229
N29063,DeKalb County,-94.354573,39.825582
N29065,Dent County,-91.545105,37.631372
N29067,Douglas County,-92.603414,36.940662
N29069,Dunklin County,-90.058119,36.324914
N29071,Franklin County,-90.998977,38.436356
N29073,Gasconade County,-91.490137,38.446364
N29075,Gentry County,-94.432825,40.203737
N29077,Greene County,-93.309507,37.192242
N29079,Grundy County,-93.59577,40.093264
N29081,Harrison County,-94.001268,40.315594
N29083,Henry County,-93.73769,38.394287
N29085,Hickory County,-93.329051,37.91105
N29087,Holt County,-95.185877,40.084331
N29089,Howard County,-92.70446,39.140559
N29091,Howell County,-91.873718,36.792561
N29093,Iron County,-90.713802,37.578019
N29095,Jackson County,-94.444287,39.00998
N29097,Jasper County,-94.444125,37.129578
N29099,Jefferson County,-90.475056,38.340859
N29101,Johnson County,-93.770288,38.758577
N29103,Knox County,-92.154081,40.155205
N29105,Laclede County,-92.653795,37.669688
N29107,Lafayette County,-93.842193,39.055172
N29109,Lawrence County,-93.799734,37.034976
N29111,Lewis County,-91.641748,40.08916
N29113,Lincoln County,-90.929751,38.996776
N29115,Linn County,-93.066695,39.797177
N29117,Livingston County,-93.553067,39.79808
N29119,McDonald County,-94.399016,36.615343
N29121,Macon County,-92.50812,39.796483
N29123,Madison County,-90.299752,37.539522
N29125,Maries County,-91.878849,38.170013
N29127,Marion County,-91.457393,39.741435
N29129,Mercer County,-93.579508,40.415018
N29131,Miller County,-92.50897,38.246362
N29133,Mississippi County,-89.368458,36.856032
N29135,Moniteau County,-92.611037,38.627456
N29137,Monroe County,-91.966322,39.524752
N29139,Montgomery County,-91.467436,38.948967
N29141,Morgan County,-92.85098,38.383773
N29143,New Madrid County,-89.651942,36.612845
N29145,Newton County,-94.414367,36.921726
N29147,Nodaway County,-94.868321,40.352259
N29149,Oregon County,-91.47387,36.614979
N29151,Osage County,-91.884527,38.455126
N29153,Ozark County,-92.421851,36.623314
N29155,Pemiscot County,-89.744692,36.179974
N29157,Perry County,-89.85786,37.713861
N29159,Pettis County,-93.247496,38.701441
N29161,Phelps County,-91.747022,37.943357
N29163,Pike County,-91.160041,39.362999
N29165,Platte County,-94.683735,39.260346
N29167,Polk County,-93.404435,37.602027
N29169,Pulaski County,-92.175732,37.822042
N29171,Putnam County,-92.984514,40.483035
N29173,Ralls County,-91.469172,39.579823
N29175,Randolph County,-92.451801,39.413737
N29177,Ray County,-94.062098,39.336637
N29179,Reynolds County,-90.970144,37.329
N29181,Ripley County,-90.790679,36.626945
N29183,St. Charles County,-90.671284,38.778572
N29185,St. Clair County,-93.763876,38.057169
N29186,Ste. Genevieve County,-90.165655,37.94083
N29187,St. Francois County,-90.488054,37.834497
N29189,St. Louis County,-90.389519,38.644521
N29195,Saline County,-93.202654,39.111399
N29197,Schuyler County,-92.520354,40.461863
N29199,Scotland County,-92.151796,40.44806
N29201,Scott County,-89.577539,37.015235
N29203,Shannon County,-91.432915,37.068998
N29205,Shelby County,-92.07725,39.761716
N29207,Stoddard County,-89.970872,36.847864
N29209,Stone County,-93.437769,36.723445
N29211,Sullivan County,-93.101593,40.21493
N29213,Taney County,-93.195143,36.657085
N29215,Texas County,-91.966146,37.330114
N29217,Vernon County,-94.33739,37.836794
N29219,Warren County,-91.098557,38.790363
N29221,Washington County,-90.785794,37.953782
N29223,Wayne County,-90.523545,37.109113
N29225,Webster County,-92.906843,37.26294
N29227,Worth County,-94.437082,40.481643
N29229,Wright County,-92.433272,37.193283
N29510,St. Louis city,-90.253332,38.620558
N30001,Beaverhead County,-112.693549,45.225028
N30003,Big Horn County,-107.499673,45.568552
N30005,Blaine County,-108.871588,48.432419
N30007,Broadwater County,-111.543362,46.281619
N30009,Carbon County,-109.084845,45.322269
N30011,Carter County,-104.525341,45.687353
N30013,Cascade County,-111.306586,47.491558
N30015,Chouteau County,-110.386252,47.962552
N30017,Custer County,-105.814642,46.401678
N30019,Daniels County,-105.431739,48.783637
N30021,Dawson County,-104.748806,47.137216
N30023,Deer Lodge County,-112.955566,46.135851
N30025,Fallon County,-104.316077,46.360506
N30027,Fergus County,-109.4146,47.092022
N30029,Flathead County,-114.28093,48.24738
N30031,Gallatin County,-111.128767,45.682956
N30033,Garfield County,-106.946674,47.309975
N30035,Glacier County,-112.803122,48.601084
N30037,Golden Valley County,-109.120778,46.297881
N30039,Granite County,-113.319927,46.445392
N30041,Hill County,-109.767061,48.511678
N30043,Jefferson County,-112.045462,46.268426
N30045,Judith Basin County,-110.171269,47.094038
N30047,Lake County,-114.123168,47.608393
N30049,Lewis and Clark County,-112.019644,46.646621
N30051,Liberty County,-110.985198,48.538044
N30053,Lincoln County,-115.42649,48.553306
N30055,McCone County,-105.638886,47.569721
N30057,Madison County,-111.922649,45.419014
N30059,Meagher County,-110.881517,46.529828
N30061,Mineral County,-114.894335,47.182752
N30063,Missoula County,-114.021512,46.875546
N30065,Musselshell County,-108.483111,46.420108
N30067,Park County,-110.596931,45.604896
N30069,Petroleum County,-108.317862,47.012154
N30071,Phillips County,-107.86655,48.367246
N30073,Pondera County,-112.157767,48.211424
N30075,Powder River County,-105.544609,45.438494
N30077,Powell County,-112.757979,46.450646
N30079,Prairie County,-105.276222,46.809714
N30081,Ravalli County,-114.111357,46.358548
N30083,Richland County,-104.204227,47.72072
N30085,Roosevelt County,-105.212553,48.134392
N30087,Rosebud County,-106.612238,45.902894
N30089,Sanders County,-115.175789,47.635009
N30091,Sheridan County,-104.49367,48.734101
N30093,Silver Bow County,-112.525517,45.98746
N30095,Stillwater County,-109.238178,45.615383
N30097,Sweet Grass County,-109.91651,45.829391
N30099,Teton County,-112.039341,47.762524
N30101,Toole County,-111.850473,48.578065
N30103,Treasure County,-107.247111,46.247085
N30105,Valley County,-106.541586,48.236249
N30107,Wheatland County,-109.845461,46.454552
N30109,Wibaux County,-104.191241,46.969955
N30111,Yellowstone County,-108.546051,45.789945
N31001,Adams County,-98.41518,40.585501
N31003,Antelope County,-98.057377,42.147054
N31005,Arthur County,-101.678874,41.569368
N31007,Banner County,-103.721644,41.558824
N31009,Blaine County,-100.013369,41.906138
N31011,Boone County,-98.014023,41.677314
N31013,Box Butte County,-102.905215,42.136678
N31015,Boyd County,-98.74483,42.893569
N31017,Brown County,-99.849627,42.543087
N31019,Buffalo County,-99.072828,40.737756
N31021,Burt County,-96.347791,41.845218
N31023,Butler County,-97.141745,41.247435
N31025,Cass County,-96.063719,40.949471
N31027,Cedar County,-97.250958,42.576739
N31029,Chase County,-101.625629,40.501955
N31031,Cherry County,-100.749694,42.788407
N31033,Cheyenne County,-102.982567,41.164852
N31035,Clay County,-98.027882,40.547589
N31037,Colfax County,-97.076357,41.515594
N31039,Cuming County,-96.758441,41.896856
N31041,Custer County,-99.673936,41.400577
N31043,Dakota County,-96.438647,42.446864
N31045,Dawes County,-103.066332,42.786274
N31047,Dawson County,-99.856676,40.827351
N31049,Deuel County,-102.33652,41.090929
N31051,Dixon County,-96.826061,42.436803
N31053,Dodge County,-96.528637,41.471288
N31055,Douglas County,-96.069741,41.26173
N31057,Dundy County,-101.59927,40.089487
N31059,Fillmore County,-97.580053,40.541248
N31061,Franklin County,-98.95454,40.185987
N31063,Frontier County,-100.398828,40.609996
N31065,Furnas County,-99.934116,40.250813
N31067,Gage County,-96.713556,40.280866
N31069,Garden County,-102.323863,41.429505
N31071,Garfield County,-99.104124,41.803658
N31073,Gosper County,-99.826842,40.59443
N31075,Grant County,-101.734576,41.969597
N31077,Greeley County,-98.49942,41.555312
N31079,Hall County,-98.377793,40.91634
N31081,Hamilton County,-98.023002,40.879505
N31083,Harlan County,-99.406335,40.145347
N31085,Hayes County,-101.049757,40.500842
N31087,Hitchcock County,-101.004675,40.21095
N31089,Holt County,-98.743792,42.460461
N31091,Hooker County,-101.050551,42.010663
N31093,Howard County,-98.489627,41.18917
N31095,Jefferson County,-97.141688,40.164225
N31097,Johnson County,-96.227732,40.401098
N31099,Kearney County,-98.99218,40.507252
N31101,Keith County,-101.6998,41.141819
N31103,Keya Paha County,-99.717406,42.868932
N31105,Kimball County,-103.66158,41.231296
N31107,Knox County,-97.782589,42.62421
N31109,Lancaster County,-96.671536,40.799269
N31111,Lincoln County,-100.789525,41.119294
N31113,Logan County,-100.507661,41.499176
N31115,Loup County,-99.416371,41.832646
N31117,McPherson County,-101.004858,41.560427
N31119,Madison County,-97.461443,42.00636
N31121,Merrick County,-98.037243,41.130786
N31123,Morrill County,-103.162925,41.708586
N31125,Nance County,-97.896242,41.404591
N31127,Nemaha County,-95.839188,40.401975
N31129,Nuckolls County,-98.0618,40.114628
N31131,Otoe County,-96.03688,40.670824
N31133,Pawnee County,-96.177346,40.133204
N31135,Perkins County,-101.675458,40.844891
N31137,Phelps County,-99.40454,40.466361
N31139,Pierce County,-97.591612,42.259529
N31141,Platte County,-97.385528,41.46697
N31143,Polk County,-97.55672,41.173605
N31145,Red Willow County,-100.592097,40.206742
N31147,Richardson County,-95.669705,40.099879
N31149,Rock County,-99.499863,42.536738
N31151,Saline County,-97.016896,40.579217
N31153,Sarpy County,-96.0437,41.152889
N31155,Saunders County,-96.560061,41.195383
N31157,Scotts Bluff County,-103.680393,41.865094
N31159,Seward County,-97.102308,40.875087
N31161,Sheridan County,-102.404074,42.704794
N31163,Sherman County,-98.968633,41.228647
N31165,Sioux County,-103.833171,42.408762
N31167,Stanton County,-97.255038,41.985101
N31169,Thayer County,-97.628078,40.178256
N31171,Thomas County,-100.565595,41.967138
N31173,Thurston County,-96.522459,42.161934
N31175,Valley County,-98.948914,41.573672
N31177,Washington County,-96.156611,41.504682
N31179,Wayne County,-97.056303,42.223628
N31181,Webster County,-98.486606,40.195862
N31183,Wheeler County,-98.545473,41.885209
N31185,York County,-97.605023,40.863485
N32001,Churchill County,-118.796052,39.474469
N32003,Clark County,-115.152976,36.141141
N32005,Douglas County,-119.756218,38.957468
N32007,Elko County,-115.534273,40.856303
N32009,Esmeralda County,-117.670635,37.704407
N32011,Eureka County,-116.209128,39.946993
N32013,Humboldt County,-117.744296,41.017558
N32015,Lander County,-116.949528,40.49846
N32017,Lincoln County,-114.626444,37.710093
N32019,Lyon County,-119.327152,39.355756
N32021,Mineral County,-118.643399,38.601613
N32023,Nye County,-116.125667,36.414296
N32027,Pershing County,-118.294224,40.334654
N32029,Storey County,-119.622432,39.389828
N32031,Washoe County,-119.793527,39.534488
N32033,White Pine County,-114.875458,39.278317
N32510,Carson City,-119.75408,39.166096
N33001,Belknap County,-71.439516,43.518179
N33003,Carroll County,-71.170079,43.810093
N33005,Cheshire County,-72.260597,42.897949
N33007,Coos County,-71.3636,44.544534
N33009,Grafton County,-71.957176,43.83744
N33011,Hillsborough County,-71.531546,42.879412
N33013,Merrimack County,-71.586768,43.244048
N33015,Rockingham County,-71.105861,42.937487
N33017,Strafford County,-70.954351,43.246137
N33019,Sullivan County,-72.256473,43.370229
N34001,Atlantic County,-74.584723,39.428157
N34003,Bergen County,-74.056816,40.916918
N34005,Burlington County,-74.836627,39.983738
N34007,Camden County,-75.026364,39.863128
N34009,Cape May County,-74.806953,39.096879
N34011,Cumberland County,-75.0896,39.431713
N34013,Essex County,-74.216055,40.767919
N34015,Gloucester County,-75.130305,39.748752
N34017,Hudson County,-74.061448,40.741644
N34019,Hunterdon County,-74.895969,40.572604
N34021,Mercer County,-74.69945,40.255387
N34023,Middlesex County,-74.388583,40.484409
N34025,Monmouth County,-74.14859,40.29118
N34027,Morris County,-74.50031,40.859148
N34029,Ocean County,-74.215904,39.978586
N34031,Passaic County,-74.189868,40.923998
N34033,Salem County,-75.378171,39.627242
N34035,Somerset County,-74.578391,40.559937
N34037,Sussex County,-74.655456,41.090477
N34039,Union County,-74.293688,40.659355
N34041,Warren County,-75.014893,40.794655
N35001,Bernalillo County,-106.617779,35.109462
N35003,Catron County,-108.531494,33.958709
N35005,Chaves County,-104.514733,33.365668
N35006,Cibola County,-107.818849,35.107009
N35007,Colfax County,-104.656615,36.698075
N35009,Curry County,-103.213229,34.421082
N35011,De Baca County,-104.247994,34.460693
N35013,Do̱a Ana County,-106.728836,32.24837
N35015,Eddy County,-104.288595,32.538156
N35017,Grant County,-108.24321,32.781053
N35019,Guadalupe County,-104.764455,34.932588
N35021,Harding County,-103.978557,35.853043
N35023,Hidalgo County,-108.771223,32.286524
N35025,Lea County,-103.190527,32.75172
N35027,Lincoln County,-105.631108,33.419573
N35028,Los Alamos County,-106.272314,35.869176
N35029,Luna County,-107.741875,32.223031
N35031,McKinley County,-108.634281,35.513228
N35033,Mora County,-105.23707,36.00418
N35035,Otero County,-106.000317,32.778517
N35037,Quay County,-103.662364,35.178327
N35039,Rio Arriba County,-106.205155,36.203984
N35041,Roosevelt County,-103.347539,34.168551
N35043,Sandoval County,-106.649224,35.319674
N35045,San Juan County,-108.220154,36.723982
N35047,San Miguel County,-105.307874,35.576344
N35049,Santa Fe County,-106.004765,35.632632
N35051,Sierra County,-107.281723,33.106952
N35053,Socorro County,-106.960356,34.154884
N35055,Taos County,-105.60791,36.435099
N35057,Torrance County,-106.1027,34.870562
N35059,Union County,-103.265891,36.468186
N35061,Valencia County,-106.722815,34.755709
N36001,Albany County,-73.811637,42.680589
N36003,Allegany County,-78.020786,42.228676
N36005,Bronx County,-73.882271,40.849395
N36007,Broome County,-75.936264,42.120758
N36009,Cattaraugus County,-78.608393,42.223696
N36011,Cayuga County,-76.560652,42.938915
N36013,Chautauqua County,-79.314802,42.245031
N36015,Chemung County,-76.813813,42.120553
N36017,Chenango County,-75.568857,42.480979
N36019,Clinton County,-73.542837,44.72994
N36021,Columbia County,-73.680411,42.274439
N36023,Cortland County,-76.146202,42.595471
N36025,Delaware County,-74.996335,42.248721
N36027,Dutchess County,-73.84154,41.678068
N36029,Erie County,-78.792727,42.891147
N36031,Essex County,-73.676357,44.168428
N36033,Franklin County,-74.351416,44.717734
N36035,Fulton County,-74.329857,43.058597
N36037,Genesee County,-78.171041,42.998899
N36039,Greene County,-73.978824,42.298257
N36041,Hamilton County,-74.385492,43.612735
N36043,Herkimer County,-74.994925,43.071299
N36045,Jefferson County,-75.89504,44.019862
N36047,Kings County,-73.954985,40.651666
N36049,Lewis County,-75.449227,43.788692
N36051,Livingston County,-77.762787,42.769037
N36053,Madison County,-75.719961,42.98686
N36055,Monroe County,-77.618985,43.160725
N36057,Montgomery County,-74.344144,42.93271
N36059,Nassau County,-73.603664,40.716432
N36061,New York County,-73.967437,40.776422
N36063,Niagara County,-78.851139,43.134406
N36065,Oneida County,-75.355941,43.146277
N36067,Onondaga County,-76.167376,43.067977
N36069,Ontario County,-77.266946,42.902312
N36071,Orange County,-74.239375,41.41957
N36073,Orleans County,-78.224364,43.249285
N36075,Oswego County,-76.31179,43.392222
N36077,Otsego County,-75.060236,42.564145
N36079,Putnam County,-73.718558,41.410932
N36081,Queens County,-73.834008,40.721204
N36083,Rensselaer County,-73.631993,42.699563
N36085,Richmond County,-74.136701,40.589259
N36087,Rockland County,-74.02214,41.127445
N36089,St. Lawrence County,-75.147873,44.652827
N36091,Saratoga County,-73.784353,43.007918
N36093,Schenectady County,-73.945253,42.809147
N36095,Schoharie County,-74.435708,42.64398
N36097,Schuyler County,-76.869139,42.389251
N36099,Seneca County,-76.827711,42.82851
N36101,Steuben County,-77.31968,42.264824
N36103,Suffolk County,-73.103278,40.823365
N36105,Sullivan County,-74.698587,41.698542
N36107,Tioga County,-76.298893,42.121424
N36109,Tompkins County,-76.478989,42.459082
N36111,Ulster County,-74.098362,41.841749
N36113,Warren County,-73.711242,43.392942
N36115,Washington County,-73.460751,43.289043
N36117,Wayne County,-77.130245,43.143635
N36119,Westchester County,-73.80547,41.038581
N36121,Wyoming County,-78.209554,42.722711
N36123,Yates County,-77.078135,42.634707
N37001,Alamance County,-79.413154,36.071544
N37003,Alexander County,-81.193451,35.889332
N37005,Alleghany County,-81.10603,36.497597
N37007,Anson County,-80.110797,34.974145
N37009,Ashe County,-81.487979,36.41363
N37011,Avery County,-81.939525,36.07601
N37013,Beaufort County,-76.961773,35.521622
N37015,Bertie County,-76.962721,36.081687
N37017,Bladen County,-78.643311,34.60917
N37019,Brunswick County,-78.216619,34.041766
N37021,Buncombe County,-82.551811,35.585308
N37023,Burke County,-81.641243,35.73127
N37025,Cabarrus County,-80.621106,35.395655
N37027,Caldwell County,-81.502542,35.873003
N37029,Camden County,-76.197747,36.369324
N37031,Carteret County,-76.818665,34.744126
N37033,Caswell County,-79.361345,36.399939
N37035,Catawba County,-81.245331,35.695474
N37037,Chatham County,-79.208387,35.756012
N37039,Cherokee County,-84.022596,35.101433
N37041,Chowan County,-76.626616,36.117035
N37043,Clay County,-83.805739,35.036306
N37045,Cleveland County,-81.515786,35.291366
N37047,Columbus County,-78.706901,34.280555
N37049,Craven County,-77.04141,35.069158
N37051,Cumberland County,-78.937283,35.054571
N37053,Currituck County,-76.016801,36.403222
N37055,Dare County,-75.676005,35.920369
N37057,Davidson County,-80.200515,35.857903
N37059,Davie County,-80.52037,35.931411
N37061,Duplin County,-77.940295,34.92845
N37063,Durham County,-78.901717,35.986154
N37065,Edgecombe County,-77.656133,35.902358
N37067,Forsyth County,-80.258522,36.104617
N37069,Franklin County,-78.354026,36.044193
N37071,Gaston County,-81.150823,35.273689
N37073,Gates County,-76.706981,36.464578
N37075,Graham County,-83.787137,35.332126
N37077,Granville County,-78.649713,36.216579
N37079,Greene County,-77.665166,35.466704
N37081,Guilford County,-79.847354,36.066734
N37083,Halifax County,-77.67408,36.36143
N37085,Harnett County,-78.867419,35.354081
N37087,Haywood County,-82.943122,35.518934
N37089,Henderson County,-82.471646,35.341636
N37091,Hertford County,-77.011325,36.352235
N37093,Hoke County,-79.170107,34.992582
N37095,Hyde County,-76.205134,35.430458
N37097,Iredell County,-80.866837,35.694772
N37099,Jackson County,-83.199035,35.332904
N37101,Johnston County,-78.419098,35.570579
N37103,Jones County,-77.354076,35.030718
N37105,Lee County,-79.173582,35.453843
N37107,Lenoir County,-77.633969,35.260621
N37109,Lincoln County,-81.162521,35.485544
N37111,McDowell County,-82.019915,35.667381
N37113,Macon County,-83.377321,35.156852
N37115,Madison County,-82.636142,35.839031
N37117,Martin County,-77.097262,35.830325
N37119,Mecklenburg County,-80.819873,35.225341
N37121,Mitchell County,-82.113979,35.960065
N37123,Montgomery County,-79.892912,35.340612
N37125,Moore County,-79.439212,35.23777
N37127,Nash County,-77.925858,35.945971
N37129,New Hanover County,-77.878389,34.210212
N37131,Northampton County,-77.450044,36.44074
N37133,Onslow County,-77.405266,34.734255
N37135,Orange County,-79.082329,35.980115
N37137,Pamlico County,-76.782234,35.102112
N37139,Pasquotank County,-76.247331,36.294076
N37141,Pender County,-77.806662,34.453784
N37143,Perquimans County,-76.422879,36.180608
N37145,Person County,-78.97044,36.37201
N37147,Pitt County,-77.383372,35.576487
N37149,Polk County,-82.17688,35.258428
N37151,Randolph County,-79.829145,35.766153
N37153,Richmond County,-79.735374,34.942668
N37155,Robeson County,-79.091794,34.677173
N37157,Rockingham County,-79.773426,36.40032
N37159,Rowan County,-80.522841,35.620923
N37161,Rutherford County,-81.897864,35.350767
N37163,Sampson County,-78.397561,35.036714
N37165,Scotland County,-79.473966,34.785743
N37167,Stanly County,-80.251909,35.320568
N37169,Stokes County,-80.275236,36.349476
N37171,Surry County,-80.657197,36.431129
N37173,Swain County,-83.411997,35.437811
N37175,Transylvania County,-82.743077,35.210116
N37177,Tyrrell County,-76.242529,35.895302
N37179,Union County,-80.631967,35.01249
N37181,Vance County,-78.402975,36.332774
N37183,Wake County,-78.679962,35.795346
N37185,Warren County,-78.134476,36.4113
N37187,Washington County,-76.651708,35.863224
N37189,Watauga County,-81.686035,36.218213
N37191,Wayne County,-77.986675,35.372889
N37193,Wilkes County,-81.133714,36.191877
N37195,Wilson County,-77.93379,35.727699
N37197,Yadkin County,-80.673979,36.164018
N37199,Yancey County,-82.294631,35.910934
N38001,Adams County,-102.621818,46.035876
N38003,Barnes County,-98.030382,46.926891
N38005,Benson County,-99.148961,48.022233
N38007,Billings County,-103.306329,47.00341
N38009,Bottineau County,-100.635057,48.818996
N38011,Bowman County,-103.389737,46.17101
N38013,Burke County,-102.539257,48.760535
N38015,Burleigh County,-100.761269,46.823125
N38017,Cass County,-96.866085,46.853248
N38019,Cavalier County,-98.408736,48.756287
N38021,Dickey County,-98.316828,46.090319
N38023,Divide County,-103.340573,48.873168
N38025,Dunn County,-102.638185,47.337232
N38027,Eddy County,-99.056923,47.705809
N38029,Emmons County,-100.221494,46.26697
N38031,Foster County,-99.032312,47.460553
N38033,Golden Valley County,-103.959283,46.891037
N38035,Grand Forks County,-97.114067,47.904107
N38037,Grant County,-101.709905,46.39358
N38039,Griggs County,-98.184378,47.45152
N38041,Hettinger County,-102.563748,46.452752
