,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n410,-14.435439345132968,-21.38133909417858,-16.7189238013208,0.0,-0.06743966195177982,-0.06743966195177982,-0.06743966195177982,796.3775252016455,-11.445623011713067,-17.216479776257845,-13.40128966514655,-17.32955515095662,-17.25418730195351,-12.361107752023946,96.37752520164557,96.37752520164557,96.37752520164557,-0.06743966195177982,-0.06743966195177982,-0.06743966195177982,
n411,-14.761809734529816,-21.291293768015187,-16.956207489564886,0.0,-0.0,-0.0,-0.0,796.7482726755857,-13.226853645405575,-19.62424145747403,-15.350053161516334,-17.40456688548871,-17.75904765850669,-13.04184559632335,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-0.0,-0.0,
n412,-15.095325355956165,-20.835063671176044,-16.374124947677878,0.0,-0.0,-0.0,-0.0,796.6610644179501,-13.707896870777812,-20.367662236254773,-15.911280786084633,-17.31537494592861,-17.933665726553112,-13.297281481827527,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-0.0,-0.0,
n413,-13.98502338992802,-22.157899166338634,-17.320708578697662,0.0,-0.0,-0.0,-0.0,796.6425581026925,-12.118916707519396,-17.94421987606571,-13.918504594174049,-17.425936709813936,-17.345218930724286,-12.349968213779292,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-0.0,-0.0,
n414,-15.516977258125184,-21.164748036762262,-16.78116366182701,0.0,-0.0,-0.0,-0.0,796.6449861237196,-13.639640412378139,-20.487466284162473,-15.93405662913285,-17.12458398328397,-17.758976559892414,-13.11452275630052,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-0.0,-0.0,
n415,-14.485189750928587,-21.77129492661622,-17.263558332588477,0.0,-0.0,-0.0,-0.0,796.7380048060127,-12.789588234393674,-19.00327292478949,-14.8453863219027,-17.25853295391262,-17.643592897773814,-12.9296201712385,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-0.0,-0.0,
n416,-16.13699562016761,-21.727512238138072,-17.231027351253587,0.0,-0.0748897694057685,-0.0748897694057685,-0.0748897694057685,796.5362331786971,-13.967534243608322,-20.753421927834857,-16.15323126952766,-16.94361663766085,-17.542637733147778,-13.0146875713232,96.53623317869713,96.53623317869713,96.53623317869713,-0.0748897694057685,-0.0748897694057685,-0.0748897694057685,
n417,-16.135791280444785,-21.657364255000875,-17.16087936811639,0.0,-0.0760941091285941,-0.0760941091285941,-0.0760941091285941,796.5590555045353,-13.968738583331147,-20.852417960619736,-16.27432380576805,-16.928615432739914,-17.478055047152903,-12.981612079342609,96.55905550453527,96.55905550453527,96.55905550453527,-0.0760941091285941,-0.0760941091285941,-0.0760941091285941,
n418,-15.395734665032093,-21.12054872589325,-16.69931172475091,0.0,-0.06845709024450569,-0.06845709024450569,-0.06845709024450569,796.6864998877428,-13.763591448937108,-20.44655065773017,-15.975926309596957,-17.145015561570933,-17.76722617220315,-13.149893590831008,96.68649988774277,96.68649988774277,96.68649988774277,-0.06845709024450569,-0.06845709024450569,-0.06845709024450569,
n419,-14.685726663836828,-21.542101379064764,-17.22485186363491,0.0,-0.0,-0.0,-0.0,796.773699499582,-12.931433776917219,-19.214021832542503,-15.010028548442191,-17.303839950549193,-17.76855077343097,-13.001066075131003,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-0.0,-0.0,
n420,-14.209701231473192,-21.79438704836799,-17.02632050741797,0.0,-0.0,-0.0,-0.0,796.5799978455848,-11.869466959036703,-17.64524606656269,-13.838420181662029,-17.363999352324395,-17.37002710309516,-12.404396852701932,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-0.0,-0.0,
n421,-14.34342304910341,-21.754654167283192,-16.99528018650729,0.0,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,796.5452172027611,-11.720577442934289,-17.602143561082602,-13.795317676181943,-17.341011349401683,-17.358298563115593,-12.417420112729157,96.5452172027611,96.5452172027611,96.5452172027611,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,
n422,-14.319361545796225,-21.37658664135004,-16.71411964263025,0.0,-0.0,-0.0,-0.0,796.4176615209986,-11.488711706844619,-17.22081007386987,-13.444378360278101,-17.296050754520788,-17.20178653991928,-12.363669969992237,96.41766152099866,96.41766152099866,96.41766152099866,-0.0,-0.0,-0.0,
n423,-15.089723876307525,-20.833503663635323,-16.372975375572143,0.0,-0.0,-0.0,-0.0,796.7455931455117,-13.811019215681101,-20.501600770533194,-16.03097642239998,-17.256582508077592,-17.88147197124695,-13.250313802044376,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-0.0,-0.0,
n424,-14.335083459706865,-21.298495586902625,-16.636080294044845,0.0,-0.0,-0.0,-0.0,796.396813405253,-11.406491856633384,-17.138590223658635,-13.44561462442137,-17.339901341300113,-17.20244588079569,-12.371453942367443,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-0.0,-0.0,
n425,-15.209204197976561,-20.954332273296767,-16.49395435780107,0.0,-0.0,-0.0,-0.0,796.734096276796,-13.784801308589897,-20.53302046096654,-16.062396112833326,-17.222579526411344,-17.84402646992567,-13.212410408604653,96.734096276796,96.734096276796,96.734096276796,-0.0,-0.0,-0.0,
n426,-13.91616632493907,-22.167574790658815,-17.32497298459938,0.0,-0.0,-0.0,-0.0,796.6827267272952,-12.134806638570021,-18.03042243064226,-14.00130603096916,-17.449930032137434,-17.329743037823533,-12.426238762322175,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-0.0,-0.0,
n427,-15.312580272332074,-21.05382701314889,-16.59583177159669,0.0,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,796.7108721423905,-13.792269575613496,-20.504452604037844,-16.03382825590463,-17.19913620815851,-17.81468485170091,-13.178840107256626,96.71087214239047,96.71087214239047,96.71087214239047,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,
n428,-15.017307527179502,-20.860111862240824,-16.280089740973263,0.0,-0.0,-0.0,-0.0,796.7425259944573,-13.7517146328788,-20.432765061050496,-15.96214071291728,-17.299408180604985,-17.9194531094874,-13.291735730003978,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-0.0,-0.0,
n429,-14.964631129672226,-20.79214135263293,-16.21211923136537,0.0,-0.0,-0.0,-0.0,796.7493691933,-13.725035623446113,-20.39312636675076,-15.922502018617548,-17.327253041846152,-17.935678929240247,-13.285009029108595,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-0.0,-0.0,
n430,-16.062641472451325,-21.575214327908707,-17.0810043559784,0.0,-0.0,-0.0,-0.0,796.6044917863716,-13.87845722056539,-20.90549916686245,-16.305529179757023,-16.886015426266322,-17.52620510729464,-12.933462019200872,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-0.0,-0.0,
n431,-13.942595080249305,-22.101715564797754,-17.266413234512775,0.0,-0.0,-0.0,-0.0,796.6812288542563,-12.042582213126984,-17.969471446653245,-13.842170099781637,-17.410216896524762,-17.31413966477931,-12.336602460752065,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-0.0,-0.0,
n432,-14.090570745618285,-21.934557798127894,-17.135825404522013,0.0,-0.059369526732357375,-0.059369526732357375,-0.059369526732357375,796.6353345852169,-12.002301519653349,-17.73936131597371,-13.802494846941569,-17.307059684301063,-17.29303479256766,-12.361854342124978,96.63533458521694,96.63533458521694,96.63533458521694,-0.059369526732357375,-0.06476785214527549,-0.059369526732357375,
n433,-14.245895003414683,-21.165982933726866,-16.535395488957256,0.0,-0.0,-0.0,-0.0,796.3657928919357,-11.408388986347902,-17.161711426100638,-13.312058898842077,-17.297133053182097,-17.131216160486733,-12.312379453706587,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-0.0,-0.0,
n434,-15.620500598659717,-21.23330219273374,-16.814191490827593,0.0,-0.09981906334926284,-0.09981906334926284,-0.09981906334926284,796.6904465688058,-13.812092012863996,-20.65989052382948,-16.106508229618708,-17.03260979635818,-17.667750751611937,-13.068971136002572,96.6904465688058,96.6904465688058,96.6904465688058,-0.09981906334926284,-0.09981906334926284,-0.09981906334926284,
n435,-14.680036962440392,-21.17064481941744,-16.849672479151135,0.0,-0.0,-0.0,-0.0,796.7791103748901,-13.304829459728042,-19.762499713910692,-15.443434459579677,-17.431488788296136,-17.801459782848497,-13.125647850956444,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-0.0,-0.0,
n436,-14.821516661411279,-21.531895230970875,-17.244991933080343,0.0,-0.0,-0.0,-0.0,796.7308439294521,-13.014600255077346,-19.337587537337228,-15.04799144188194,-17.359177000543568,-17.79720781072248,-13.073487407170711,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-0.0,-0.0,
n437,-14.482731136359204,-21.517864619418923,-16.810294266701597,0.0,-0.0,-0.0,-0.0,796.4993155006807,-11.61530010658419,-17.47723283996161,-13.652099804918752,-17.32853313635916,-17.231991230641658,-12.290688851079885,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-0.0,-0.0,
n438,-14.39085569083021,-21.60934003856961,-16.88175715306557,0.0,-0.0,-0.0,-0.0,796.5228682228602,-11.67253565482462,-17.569108285490604,-13.724981656673794,-17.37753337397462,-17.279995053067193,-12.33968908869535,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-0.0,-0.0,
n439,-13.928702246142674,-22.15503886945521,-17.47225610722571,0.0,-0.0,-0.0,-0.0,796.7195308053222,-12.219408921811741,-18.18371972504283,-14.155284731558886,-17.509679409759325,-17.24762106417568,-12.502371792100188,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-0.0,-0.0,
n440,-14.241884677292742,-21.75500184916334,-16.995551804291853,0.0,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,796.5999965771462,-11.826092835772055,-17.59687312561544,-13.757812250264724,-17.28473647322154,-17.39654346977996,-12.417275249910725,96.59999657714616,96.59999657714616,96.59999657714616,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,
n441,-14.331579800189525,-21.293289989252788,-16.630874696395008,0.0,-0.0,-0.0,-0.0,796.4473358366305,-11.501282285947848,-17.2333806529731,-13.350824195106906,-17.290390231376346,-17.15189098516131,-12.320899046733063,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-0.0,-0.0,
n442,-14.555188429080081,-21.278656111003542,-16.953093383460605,0.0,-0.120879994324748,-0.120879994324748,-0.120879994324748,796.8400455580062,-13.288071486184478,-19.743901068466585,-15.423983230958628,-17.36571074689913,-17.74178766902194,-13.059271596393133,96.84004555800618,96.84004555800618,96.84004555800618,-0.120879994324748,-0.120879994324748,-0.120879994324748,
n443,-14.635268073690861,-21.142463706398473,-16.73766787132157,0.0,-0.0,-0.0,-0.0,796.798605948398,-13.412941747771182,-19.929428726030185,-15.568921996960325,-17.444791109200136,-17.830451094831428,-13.155590558422315,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-0.0,-0.0,
n444,-14.02800402911924,-21.94153696268311,-17.104346375042137,0.0,-0.0,-0.0,-0.0,796.623790596587,-11.94330008428582,-17.745186370603577,-13.745122976194965,-17.34160253877854,-17.32757764704514,-12.344345389564236,96.623790596587,96.623790596587,96.623790596587,-0.0,-0.0,-0.0,
n445,-14.117094342186334,-21.973998896072075,-17.166637777142164,0.0,-0.03284593016430904,-0.03284593016430904,-0.03284593016430904,796.6730245516667,-11.980170715119453,-17.780359379701427,-13.771111061115773,-17.34324922028775,-17.306168674726536,-12.38608631626629,96.67302455166671,96.67302455166671,96.67302455166671,-0.03284593016430904,-0.06346233091656206,-0.03284593016430904,
n446,-15.12277251151409,-20.867597962431773,-16.390712710125438,0.0,-0.0,-0.0,-0.0,796.803352146794,-13.79557426536189,-20.63136375449322,-16.160739406360005,-17.18877183070577,-17.812802133856987,-13.181099380104765,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-0.0,-0.0,
n447,-13.992354301474583,-22.048708288544166,-17.18896341731485,0.0,-0.0,-0.0,-0.0,796.667416901372,-12.064773574854307,-17.859935242427287,-13.866596466763452,-17.351797587604253,-17.271079808514603,-12.340633943647967,96.66741690137204,96.66741690137204,96.66741690137204,-0.0,-0.0,-0.0,
n448,-14.212008894620428,-21.845813149225815,-17.066495864206345,0.0,-0.0,-0.0,-0.0,796.6476578750343,-11.829772196457181,-17.629960861039155,-13.875197352594196,-17.300670223980106,-17.352890101842384,-12.459170256530498,96.64765787503423,96.64765787503423,96.64765787503423,-0.0,-0.0,-0.0,
n449,-14.82778755749456,-20.763139796875183,-16.321519624815526,0.0,-0.0,-0.0,-0.0,796.8211886016829,-13.739363603361285,-20.41441435411863,-15.947804689637021,-17.31475025604569,-17.877742280242856,-13.220342976495475,96.82118860168295,96.82118860168295,96.82118860168295,-0.0,-0.0,-0.0,
n450,-14.765862862300652,-20.919746701771786,-16.513266505224816,0.0,-0.0,-0.0,-0.0,796.7824475944099,-13.569330566033788,-20.161785499794565,-15.750444819507685,-17.430493807679262,-17.884206029488436,-13.233133495010584,96.78244759440982,96.78244759440982,96.78244759440982,-0.0,-0.0,-0.0,
n451,-14.776698354681733,-20.81422899968801,-16.37260882762835,0.0,-0.0,-0.0,-0.0,796.8318865070141,-13.714916557953442,-20.378091830154673,-15.919428641178596,-17.326419184637807,-17.869273274721362,-13.210180903653066,96.83188650701418,96.83188650701418,96.83188650701418,-0.0,-0.0,-0.0,
n452,-13.851461099436909,-22.182399860393886,-17.32265498916457,0.0,-0.0,-0.0,-0.0,796.7291697452793,-12.135570583521007,-18.005876905089224,-13.875804148850053,-17.360623098981282,-17.36373346232279,-12.386196258295543,96.7291697452793,96.7291697452793,96.7291697452793,-0.0,-0.0,-0.0,
n453,-15.005105630315128,-20.945826904341466,-16.365804783073905,0.0,-0.0,-0.0,-0.0,796.7999998384689,-13.849881979487797,-20.54670935730144,-16.076085009168228,-17.2470313117744,-17.857124314550642,-13.23829760000363,96.79999983846896,96.79999983846896,96.79999983846896,-0.0,-0.0,-0.0,
n454,-15.08117304710147,-20.825998498019157,-16.35807432400202,0.0,-0.0,-0.0,-0.0,796.8252228903252,-13.75397480094927,-20.659646026768367,-16.18851872273539,-17.183122828402503,-17.798449927771202,-13.174389116631733,96.82522289032528,96.82522289032528,96.82522289032528,-0.0,-0.0,-0.0,
n455,-15.262108630206658,-20.993608107461668,-16.514204248940207,0.0,-0.0,-0.0,-0.0,796.7860804062382,-13.934910384054458,-20.645403088510037,-16.174778740376823,-17.160051262124643,-17.76404928687132,-13.132821703416306,96.78608040623817,96.78608040623817,96.78608040623817,-0.0,-0.0,-0.0,
n456,-14.601152324792041,-21.15957115229632,-16.73085997809899,0.0,-0.0,-0.0,-0.0,796.879916587311,-13.501086241246771,-20.06039058351217,-15.671232618815841,-17.365427036526295,-17.756355893022302,-13.113221071322794,96.87991658731093,96.87991658731093,96.87991658731093,-0.0,-0.0,-0.0,
n457,-14.440240588224885,-21.454733856736752,-16.76097493521873,0.0,-0.0,-0.0,-0.0,796.5774182577943,-11.739704419596956,-17.443394036108504,-13.626770595242021,-17.332268427900964,-17.299435780766107,-12.383011005220716,96.57741825779429,96.57741825779429,96.57741825779429,-0.0,-0.0,-0.0,
n458,-15.345848300814678,-21.01970310392503,-16.540299245403567,0.0,-0.0,-0.0,-0.0,796.7810885125788,-13.861982683600155,-20.625746133125975,-16.13510194430296,-17.09668847224128,-17.71907084322559,-13.082809228149173,96.78108851257879,96.78108851257879,96.78108851257879,-0.0,-0.0,-0.0,
n459,-15.429989909045009,-21.08305332153596,-16.603509349343398,0.0,-0.10346120813588884,-0.10346120813588884,-0.10346120813588884,796.7872341128863,-13.834947995656863,-20.66275970684195,-16.141818183035625,-17.081540767362174,-17.663891532219782,-13.027629917143367,96.7872341128863,96.7872341128863,96.7872341128863,-0.10346120813588884,-0.10346120813588884,-0.10346120813588884,
n460,-13.758141952666948,-22.325599162930935,-17.444749260818423,0.0,-0.0,-0.0,-0.0,796.7668429191874,-12.218714504149418,-18.155089661689086,-13.98472443808316,-17.44020323583454,-17.338586554029398,-12.41140630224647,96.76684291918743,96.76684291918743,96.76684291918743,-0.0,-0.0,-0.0,
n461,-15.614899041961653,-21.262171294292596,-16.783557474820263,0.0,-0.0,-0.0,-0.0,796.7486633354005,-13.911497410027053,-20.77719091437844,-16.23121465486214,-16.983170405226915,-17.61756298183536,-12.998138868247736,96.74866333540042,96.74866333540042,96.74866333540042,-0.0,-0.0,-0.0,
n462,-14.689623087940262,-21.461227968755505,-17.14681687132763,0.0,-0.0,-0.0,-0.0,796.8901613125367,-13.110779806435138,-19.480487589296672,-15.218198146834377,-17.235167749444997,-17.65012215571661,-12.953563500057303,96.89016131253673,96.89016131253673,96.89016131253673,-0.0,-0.0,-0.0,
n463,-14.343812640746172,-21.31146505613282,-16.64904976327504,0.0,-0.0,-0.0,-0.0,796.4804909544221,-11.553781586199825,-17.286353814303602,-13.440863113109968,-17.218023344477295,-17.291453455577912,-12.357803909634384,96.48049095442207,96.48049095442207,96.48049095442207,-0.0,-0.0,-0.0,
n464,-15.845275445797634,-21.430683075799838,-17.010055202829754,0.0,-0.0,-0.0,-0.0,796.6395948401644,-13.874601265063257,-20.76961130193209,-16.225293275326752,-16.976558078176346,-17.614302364223967,-12.946609285198512,96.63959484016434,96.63959484016434,96.63959484016434,-0.0,-0.0,-0.0,
n465,-14.415566592674018,-21.53146068046349,-16.82112036554377,0.0,-0.0,-0.0,-0.0,796.6272333330927,-11.720899149442445,-17.430094217276483,-13.608356468738352,-17.317871504237093,-17.279807829957317,-12.391088436808191,96.62723333309266,96.62723333309266,96.62723333309266,-0.0,-0.0,-0.0,
n466,-14.11003440181931,-21.805638260185297,-17.03511023562061,0.0,-0.0,-0.0,-0.0,796.66965389717,-11.9317466892583,-17.72872340108887,-13.806771742821075,-17.3550566201407,-17.332971059240446,-12.404783860369902,96.66965389717,96.66965389717,96.66965389717,-0.0,-0.0,-0.0,
n467,-15.960863308555481,-21.467994058687662,-16.971509171803177,0.0,-0.0,-0.0,-0.0,796.6600249086316,-13.921694616662405,-21.008614411894033,-16.41200837906581,-16.827617994706202,-17.47504360620688,-12.946929870924263,96.6600249086316,96.6600249086316,96.6600249086316,-0.0,-0.0,-0.0,
n468,-15.872395765235114,-21.591351293958034,-17.012720227913128,0.0,-0.0,-0.0,-0.0,796.7150714964383,-14.029091544325999,-21.05222092873697,-16.470109986439024,-16.893408520183733,-17.540834131684413,-12.910366536332205,96.71507149643834,96.71507149643834,96.71507149643834,-0.0,-0.0,-0.0,
n469,-13.874468453070776,-22.213440137685193,-17.353695266455876,0.0,-0.0,-0.0,-0.0,796.7620072871507,-12.048837637083327,-18.018660533897688,-14.018597139489078,-17.419560188915824,-17.31794350711068,-12.435226438932874,96.76200728715071,96.76200728715071,96.76200728715071,-0.0,-0.0,-0.0,
n470,-14.002182226620075,-22.077043324097616,-17.2172984528683,0.0,-0.08057296201128825,-0.08057296201128825,-0.08057296201128825,796.7326542048285,-12.007422184136082,-17.85420991822561,-13.858884398001104,-17.404535684051886,-17.31529434464372,-12.44737278003043,96.7326542048284,96.7326542048284,96.7326542048284,-0.08057296201128825,-0.08057296201128825,-0.08057296201128825,
n471,-14.131135966187248,-20.995478530678508,-16.40219318288714,0.0,-0.0,-0.0,-0.0,796.3956720735401,-11.458893355305099,-17.06996175865558,-13.33503612184861,-17.192235180171643,-17.118477863121427,-12.207481580696133,96.39567207354015,96.39567207354015,96.39567207354015,-0.0,-0.0,-0.0,
n472,-13.760737070931988,-22.354957932641717,-17.46061148655067,0.0,-0.0,-0.0,-0.0,796.8216750937809,-12.27724220352208,-18.07268892410696,-13.976720656626059,-17.38180579923216,-17.280189117427017,-12.42044195966876,96.82167509378085,96.82167509378085,96.82167509378085,-0.0,-0.0,-0.0,
n473,-14.513076899386087,-21.071495726890365,-16.684637576354312,0.0,-0.0,-0.0,-0.0,796.9094224662808,-13.4291602140788,-20.1345064421763,-15.729133749229524,-17.329105481665337,-17.759501917186526,-13.09920872414331,96.90942246628082,96.90942246628082,96.90942246628082,-0.0,-0.0,-0.0,
n474,-14.147939974190606,-21.0204452559374,-16.42169781338375,0.0,-0.0,-0.0,-0.0,796.4741788435514,-11.308648489176298,-16.96000213573302,-13.223422692899906,-17.27236577544034,-17.125743444190398,-12.28012615442234,96.47417884355137,96.47417884355137,96.47417884355137,-0.0,-0.0,-0.0,
n475,-14.26989246961099,-21.20163741242701,-16.56324965987412,0.0,-0.0,-0.0,-0.0,796.52761471895,-11.470046477637052,-17.17409986418523,-13.464951496580035,-17.206435844302888,-17.13695991823002,-12.242820638480186,96.52761471894995,96.52761471894995,96.52761471894995,-0.0,-0.0,-0.0,
n476,-14.07942719178595,-21.911688106014218,-17.11795902879099,0.0,-0.0,-0.0,-0.0,796.7169139523729,-11.871361340786915,-17.740252982563504,-13.91704334705097,-17.304936535535727,-17.34631245080365,-12.463595382625845,96.71691395237288,96.71691395237288,96.71691395237288,-0.0,-0.0,-0.0,
n477,-14.19110381988211,-21.336400940881674,-16.66853030039351,0.0,-0.0,-0.0,-0.0,796.5677537394433,-11.605535779507719,-17.309589166055897,-13.525674091495398,-17.278696805300577,-17.160924212742874,-12.227274666799346,96.56775373944336,96.56775373944336,96.56775373944336,-0.0,-0.0,-0.0,
n478,-15.325998444315498,-20.96875003264507,-16.490136213172736,0.0,-0.0,-0.0,-0.0,796.8443175933312,-13.938939460386374,-20.728796449620837,-16.193407709550627,-17.074121108877268,-17.658301688690777,-13.02491138971217,96.84431759333118,96.84431759333118,96.84431759333118,-0.0,-0.0,-0.0,
n479,-15.267630495250394,-20.92118295395992,-16.44177909543846,0.0,-0.0,-0.0,-0.0,796.8532384089834,-13.997307409451478,-20.75994796225761,-16.24720389387857,-17.10525068171199,-17.674857079439338,-13.042349458201043,96.85323840898343,96.85323840898343,96.85323840898343,-0.0,-0.0,-0.0,
n480,-14.413526070710912,-21.545942819477254,-16.87807217898909,0.0,-0.055469888919357634,-0.055469888919357634,-0.055469888919357634,796.6293654749343,-11.618798763599736,-17.490825738863656,-13.720265030477782,-17.258186937976063,-17.225354290841207,-12.345899867241373,96.62936547493432,96.62936547493432,96.62936547493432,-0.055469888919357634,-0.055469888919357634,-0.055469888919357634,
n481,-14.102085690899502,-20.952316789642715,-16.368474150784852,0.0,-0.0,-0.0,-0.0,796.4899831883056,-11.378500543118319,-16.892293181280408,-13.293274746841927,-17.23511134667126,-17.162955219489508,-12.30247013258141,96.48998318830563,96.48998318830563,96.48998318830563,-0.0,-0.0,-0.0,
n482,-15.193925703822842,-20.852641075209792,-16.372967519393484,0.0,-0.09566648812457397,-0.09566648812457397,-0.09566648812457397,796.8622451008812,-13.940612646477353,-20.786370120761912,-16.3157457726287,-17.083703807788847,-17.70940376681006,-13.07890512686778,96.86224510088118,96.86224510088118,96.86224510088118,-0.09566648812457397,-0.09566648812457397,-0.09566648812457397,
n483,-15.575581049057503,-21.22833481455989,-16.74893095603843,0.0,-0.04509405266672973,-0.04509405266672973,-0.04509405266672973,796.8156710407876,-14.03816644375075,-20.85836466179309,-16.29462958143706,-16.964076108070582,-17.574777697784675,-12.931556850265787,96.81567104078765,96.81567104078765,96.81567104078765,-0.04509405266672973,-0.04509405266672973,-0.04509405266672973,
n484,-14.518954063449977,-21.29055894426522,-16.983992901320917,0.0,-0.0,-0.0,-0.0,796.9164202726782,-13.22405028723304,-19.648780717752604,-15.349672875105584,-17.267026661298033,-17.700822437909842,-12.961559495111535,96.91642027267824,96.91642027267824,96.91642027267824,-0.0,-0.0,-0.0,
n485,-14.150193167134983,-21.78603951639709,-17.01979920656803,0.0,-0.04385175269242592,-0.04385175269242592,-0.04385175269242592,796.7177793193282,-11.805458186230885,-17.6849846439543,-13.837227124908937,-17.33206214323525,-17.26561719095916,-12.40527907580635,96.7177793193282,96.7177793193282,96.7177793193282,-0.04385175269242592,-0.04385175269242592,-0.04385175269242592,
n486,-14.294559685955395,-21.64147922468745,-16.90686508945651,0.0,-0.0,-0.0,-0.0,796.6598634893425,-11.841906056161069,-17.551101123995107,-13.729363375456975,-17.253334487320494,-17.344344846873916,-12.326551419891592,96.65986348934248,96.65986348934248,96.65986348934248,-0.0,-0.0,-0.0,
n487,-14.606582139246092,-21.378187020061336,-17.01727909062286,0.0,-0.08762807579611394,-0.08762807579611394,-0.08762807579611394,796.9551744338628,-13.260248247538364,-19.702562320343098,-15.391688384897636,-17.257362225732262,-17.683069803615474,-12.943466071052518,96.95517443386281,96.95517443386281,96.95517443386281,-0.08762807579611394,-0.08762807579611394,-0.08762807579611394,
n488,-14.566032355833105,-21.411876581354786,-17.023226139220473,0.0,-0.0,-0.0,-0.0,796.9546134696708,-13.102265456871242,-19.467837280806922,-15.208315414921932,-17.173832680938208,-17.598502040930292,-12.88770424661335,96.95461346967082,96.95461346967082,96.95461346967082,-0.0,-0.0,-0.0,
n489,-15.699076849428085,-21.449441133979896,-16.961092246590137,0.0,-0.05856293985713355,-0.05856293985713355,-0.05856293985713355,796.7857519647332,-14.179200576461724,-21.04044093486175,-16.458329992563804,-16.856973775674227,-17.53346039306543,-12.865996099222722,96.78575196473317,96.78575196473317,96.78575196473317,-0.05856293985713355,-0.05856293985713355,-0.05856293985713355,
n490,-13.761221561495327,-22.329915367870267,-17.47016886722923,0.0,-0.07745774660664502,-0.07745774660664502,-0.0,796.8306413331229,-12.16978338294705,-18.014886492039448,-13.979837959123133,-17.39888862605399,-17.294984262145597,-12.414554876071037,96.83064133312294,96.83064133312294,96.83064133312294,-0.07745774660664502,-0.07745774660664502,-0.0,
n491,-14.551217621620943,-21.239762877038473,-16.869367170241645,0.0,-0.0,-0.0,-0.0,796.9525213882519,-13.332824316456321,-19.970956116251504,-15.601364214864605,-17.291653244690977,-17.73916019866127,-13.025892682196659,96.95252138825184,96.95252138825184,96.95252138825184,-0.0,-0.0,-0.0,
n492,-14.421545109727958,-21.521531700760804,-16.916311804752496,0.0,-0.0,-0.0,-0.0,796.9371407074892,-12.94954217207953,-19.24092662231398,-15.03104723147966,-17.139285252478572,-17.60399607536035,-12.866593100943476,96.93714070748925,96.93714070748925,96.93714070748925,-0.0,-0.0,-0.0,
n493,-13.972936899933861,-22.03914259558592,-17.199910729981966,0.0,-0.0,-0.0,-0.0,796.7765573196187,-12.000205171532329,-17.877634418374928,-13.893010716994143,-17.378206634635152,-17.273042351704227,-12.390325283526419,96.77655731961873,96.77655731961873,96.77655731961873,-0.0,-0.0,-0.0,
n494,-13.855580504133409,-20.736695447643804,-16.20002536307793,0.0,-0.0,-0.0,-0.0,796.4380067454968,-11.346737775601989,-16.798568348927542,-13.170648378977496,-17.272619169308577,-17.26544077621681,-12.354444493791513,96.43800674549675,96.43800674549675,96.43800674549675,-0.0,-0.0,-0.0,
n495,-13.871551687352783,-22.169247756718512,-17.31917107265062,0.0,-0.0,-0.0,-0.0,796.8054655989384,-12.13074217719864,-17.969685055478454,-13.863825149319114,-17.362640998541803,-17.288746649223704,-12.405890919619768,96.80546559893848,96.80546559893848,96.80546559893848,-0.0,-0.0,-0.0,
n496,-13.903916668369462,-22.119460796790406,-17.280276253771582,0.0,-0.0,-0.0,-0.0,796.7982640080437,-12.079562221084053,-17.938620210850022,-13.812645193204528,-17.335345021947358,-17.31590396439202,-12.433186896214213,96.79826400804372,96.79826400804372,96.79826400804372,-0.0,-0.0,-0.0,
n497,-13.820090572527427,-22.24578886621356,-17.38604399498424,0.0,-0.0,-0.0,-0.0,796.8210255802685,-12.076468109894497,-18.038700901448443,-13.88652268607058,-17.34912048042596,-17.247503798620816,-12.364786730443008,96.82102558026845,96.82102558026845,96.82102558026845,-0.0,-0.0,-0.0,
