Market player,Profit (million $ /year),If involved?
d954,0.0,No
d955,0.0,No
d956,0.0,No
d957,0.0,No
d958,0.0,No
d959,0.0,No
d960,0.0,No
d961,0.0,No
d962,0.0,No
d963,0.0,No
d964,0.0,No
d965,0.0,No
d966,0.0,No
d967,0.0,No
d968,0.0,No
d969,0.0,No
d970,0.0,No
d971,0.0,No
d972,0.0,No
d973,0.0,No
d974,0.0,No
d975,0.0,No
d976,0.0,No
d977,0.0,No
d978,0.0,No
d979,0.0,No
d980,0.0,No
d981,0.0,No
d982,0.0,No
d983,0.0,No
d984,0.0,No
d985,0.0,No
d986,0.0,No
d987,0.0,No
d988,0.0,No
d989,0.0,No
d990,0.0,No
d991,0.0,No
d992,0.0,No
d993,0.0,No
d994,0.0,No
d995,0.0,No
d996,0.0,No
d997,0.0,No
d998,0.0,No
d999,0.0,No
d1000,0.0,No
d1001,0.0,No
d1002,0.0,No
d1003,0.0,No
d1004,0.0,No
d1005,0.0,No
d1006,0.0,No
d1007,0.0,No
d1008,0.0,No
d1009,0.0,No
d1010,0.0,No
d1011,0.0,No
d1012,0.0,No
d1013,0.0,No
d1014,0.0,No
d1015,0.0,No
d1016,0.0,No
d1017,0.0,No
d1018,0.0,No
d1019,0.0,No
d1020,0.0,No
d1021,0.0,No
d1022,0.0,No
d1023,0.0,No
d1024,0.0,No
d1025,0.0,No
d1026,0.0,No
d1027,0.0,No
d1028,0.0,No
d1029,0.0,No
d1030,0.0,No
d1031,0.0,No
d1032,0.0,No
d1033,0.0,No
d1034,0.0,No
d1035,0.0,No
d1036,0.0,No
d1037,0.0,No
d1038,0.0,No
d1039,0.0,No
d1040,0.0,No
d1041,0.0,No
d1042,0.0,No
d1043,0.0,No
d1044,0.0,No
d1045,0.0,No
d1046,0.0,No
d1047,0.0,No
d1048,0.0,No
d1049,0.0,No
d1050,0.0,No
d1051,0.0,No
d1052,0.0,No
d1053,0.0,No
d1054,0.0,No
d1055,0.0,No
d1056,0.0,No
d1057,0.0,No
d1058,0.0,No
d1059,0.0,No
d1060,0.0,No
d1061,0.0,No
d1062,0.0,No
d1063,0.0,No
d1064,0.0,No
d1065,0.0,No
d1066,0.0,No
d1067,0.0,No
d1068,0.0,No
d1069,0.0,No
d1070,0.0,No
d1071,0.0,No
d1072,0.0,No
d1073,0.0,No
d1074,0.0,No
d1075,0.0,No
d1076,0.0,No
d1077,0.0,No
d1078,0.0,No
d1079,0.0,No
d1080,0.0,No
d1081,0.0,No
d1082,0.0,No
d1083,0.0,No
d1084,0.0,No
d1085,0.0,No
d1086,0.0,No
d1087,0.0,No
d1088,0.0,No
d1089,0.0,No
d1090,0.0,No
d1091,0.0,No
d1092,0.0,No
d1093,0.0,No
d1094,0.0,No
d1095,0.0,No
d1096,0.0,No
d1097,0.0,No
d1098,0.0,No
d1099,0.0,No
d1100,0.0,No
d1101,0.0,No
d1102,0.0,No
d1103,0.0,No
d1104,0.0,No
d1105,0.0,No
d1106,0.0,No
d1107,0.0,No
d1108,0.0,No
d1109,0.0,No
d1110,0.0,No
d1111,0.0,No
d1112,0.0,No
d1113,0.0,No
d1114,0.0,No
d1115,0.0,No
d1116,0.0,No
d1117,0.0,No
d1118,0.0,No
d1119,0.0,No
d1120,0.0,No
d1121,0.0,No
d1122,0.0,No
d1123,0.0,No
d1124,0.0,No
d1125,0.0,No
d1126,0.0,No
d1127,0.0,No
d1128,0.0,No
d1129,0.0,No
d1130,0.0,No
d1131,0.0,No
d1132,0.0,No
d1133,0.0,No
d1134,0.0,No
d1135,0.0,No
d1136,0.0,No
d1137,0.0,No
d1138,0.0,No
d1139,0.0,No
d1140,0.0,No
d1141,0.0,No
d1142,0.0,No
d1143,0.0,No
d1144,0.0,No
d1145,0.0,No
d1146,0.0,No
d1147,0.0,No
d1148,0.0,No
d1149,0.0,No
d1150,0.0,No
d1151,0.0,No
d1152,0.0,No
d1153,0.0,No
d1154,0.0,No
d1155,0.0,No
d1156,0.0,No
d1157,0.0,No
d1158,0.0,No
d1159,0.0,No
d1160,0.0,No
d1161,0.0,No
d1162,0.0,No
d1163,0.0,No
d1164,0.0,No
d1165,0.0,No
d1166,0.0,No
d1167,0.0,No
d1168,0.0,No
d1169,0.0,No
d1170,0.0,No
d1171,0.0,No
d1172,0.0,No
d1173,0.0,No
d1174,0.0,No
d1175,0.0,No
d1176,0.0,No
d1177,0.0,No
d1178,0.0,No
d1179,0.0,No
d1180,0.0,No
d1181,0.0,No
d1182,0.0,No
d1183,7143.775016582841,Yes
d1184,0.0,No
d1185,0.0,No
d1186,0.0,No
d1187,0.0,No
d1188,4385.6972010857835,Yes
d1189,0.0,No
d1190,0.0,No
d1191,0.0,No
d1192,24388.920542080625,Yes
d1193,0.0,No
d1194,0.0,No
d1195,0.0,No
d1196,0.0,No
d1197,0.0,No
d1198,1180.1198543161506,Yes
d1199,0.0,No
d1200,0.0,No
d1201,0.0,No
d1202,0.0,No
d1203,0.0,No
d1204,0.0,No
d1205,0.0,No
d1206,0.0,No
d1207,0.0,No
d1208,0.0,No
d1209,0.0,No
d1210,0.0,No
d1211,0.0,No
d1212,8260.78952745497,Yes
d1213,0.0,No
d1214,0.0,No
d1215,0.0,No
d1216,0.0,No
d1217,0.0,No
d1218,0.0,No
d1219,0.0,No
d1220,0.0,No
d1221,10898.021223020078,Yes
d1222,10097.977875509638,Yes
d1223,0.0,No
d1224,0.0,No
d1225,0.0,No
d1226,0.0,No
d1227,15533.896404657438,Yes
d1228,0.0,No
d1229,0.0,No
d1230,0.0,No
d1231,1954.229033277336,Yes
d1232,0.0,No
d1233,0.0,No
d1234,0.0,No
d1235,0.0,No
d1236,0.0,No
d1237,0.0,No
d1238,40380.21748489461,Yes
d1239,0.0,No
d1240,1153.2407852590384,Yes
d1241,0.0,No
d1242,0.0,No
d1243,0.0,No
d1244,0.0,No
d1245,4342.602235660127,Yes
d1246,0.0,No
d1247,29903.8478964095,Yes
d1248,0.0,No
d1249,0.0,No
d1250,0.0,No
d1251,0.0,No
d1252,0.0,No
d1253,0.0,No
d1254,0.0,No
d1255,0.0,No
d1256,0.0,No
d1257,0.0,No
d1258,134949.44176579543,Yes
d1259,0.0,No
d1260,0.0,No
d1261,0.0,No
d1262,0.0,No
d1263,0.0,No
d1264,3097.1675077271957,Yes
d1265,0.0,No
d1266,0.0,No
d1267,0.0,No
d1268,0.0,No
d1269,3047.337694832336,Yes
d1270,0.0,No
d1271,0.0,No
d1272,0.0,No
d1273,0.0,No
d1274,0.0,No
d1275,0.0,No
d1276,0.0,No
d1277,0.0,No
d1278,0.0,No
d1279,0.0,No
d1280,0.0,No
d1281,7603.897260553547,Yes
d1282,0.0,No
d1283,0.0,No
d1284,19040.445944291158,Yes
d1285,12449.235998060494,Yes
d1286,0.0,No
d1287,0.0,No
d1288,0.0,No
d1289,0.0,No
d1290,0.0,No
d1291,23162.555368526482,Yes
d1292,0.0,No
d1293,0.0,No
d1294,4035.2145256843733,Yes
d1295,0.0,No
d1296,0.0,No
d1297,0.0,No
d1298,0.0,No
d1299,7643.204469126286,Yes
d1300,0.0,No
d1301,0.0,No
d1302,0.0,No
d1303,0.0,No
d1304,0.0,No
d1305,43211.38773587548,Yes
d1306,3256.60928705428,Yes
d1307,0.0,No
d1308,10367.887315135491,Yes
d1309,0.0,No
d1310,0.0,No
d1311,0.0,No
d1312,0.0,No
d1313,0.0,No
d1314,0.0,No
d1315,0.0,No
d1316,3178.327487439352,Yes
d1317,8783.68190621691,Yes
d1318,0.0,No
d1319,940.6567678380717,Yes
d1320,0.0,No
d1321,0.0,No
d1322,0.0,No
d1323,0.0,No
d1324,0.0,No
d1325,0.0,No
d1326,0.0,No
d1327,0.0,No
d1328,0.0,No
d1329,0.0,No
d1330,0.0,No
d1331,0.0,No
d1332,0.0,No
d1333,0.0,No
d1334,0.0,No
d1335,0.0,No
d1336,12591.091094679161,Yes
d1337,0.0,No
d1338,0.0,No
d1339,0.0,No
d1340,0.0,No
d1341,0.0,No
d1342,0.0,No
d1343,0.0,No
d1344,0.0,No
d1345,0.0,No
d1346,0.0,No
d1347,77379.84449216384,Yes
d1348,0.0,No
d1349,0.0,No
d1350,0.0,No
d1351,0.0,No
d1352,0.0,No
d1353,0.0,No
d1354,0.0,No
d1355,0.0,No
d1356,0.0,No
d1357,0.0,No
d1358,59499.310398400754,Yes
d1359,0.0,No
d1360,0.0,No
d1361,22906.402201660563,Yes
d1362,89151.82111755222,Yes
d1363,0.0,No
d1364,0.0,No
d1365,4920.437257406596,Yes
d1366,0.0,No
d1367,40224.99002172917,Yes
d1368,0.0,No
d1369,0.0,No
d1370,13817.437720578459,Yes
d1371,29325.362312698137,Yes
d1372,0.0,No
d1373,0.0,No
d1374,0.0,No
d1375,0.0,No
d1376,0.0,No
d1377,0.0,No
d1378,0.0,No
d1379,0.0,No
d1380,0.0,No
d1381,0.0,No
d1382,0.0,No
d1383,0.0,No
d1384,15826.93041858913,Yes
d1385,9169.50240838361,Yes
d1386,0.0,No
d1387,0.0,No
d1388,3302.3221122053787,Yes
d1389,0.0,No
d1390,0.0,No
d1391,0.0,No
d1392,0.0,No
d1393,0.0,No
d1394,0.0,No
d1395,6930.748071093572,Yes
d1396,5609.011821063891,Yes
d1397,23317.94487987874,Yes
d1398,0.0,No
d1399,0.0,No
d1400,0.0,No
d1401,9499.946417137528,Yes
d1402,25232.923086543688,Yes
d1403,0.0,No
d1404,0.0,No
d1405,8434.437946496377,Yes
d1406,0.0,No
d1407,0.0,No
d1408,17201.27597571628,Yes
d1409,3820.979075238785,Yes
d1410,0.0,No
d1411,19104.792627475494,Yes
d1412,9374.4145981354,Yes
d1413,0.0,No
d1414,0.0,No
d1415,0.0,No
d1416,17573.161030638374,Yes
d1417,0.0,No
d1418,0.0,No
d1419,0.0,No
d1420,0.0,No
d1421,15135.891008263487,Yes
d1422,0.0,No
d1423,0.0,No
d1424,0.0,No
d1425,0.0,No
d1426,0.0,No
d1427,91563.44627644145,Yes
d1428,0.0,No
d1429,0.0,No
d1430,5651.748617934304,Yes
d1431,0.0,No
d1432,0.0,No
d1433,5492.825362043613,Yes
d1434,25870.290954064305,Yes
d1435,29714.072889617004,Yes
d1436,0.0,No
d1437,0.0,No
d1438,7719.242333320279,Yes
d1439,17933.55018465925,Yes
d1440,8965.096490914315,Yes
d1441,9970.065019606642,Yes
d1442,0.0,No
d1443,0.0,No
d1444,0.0,No
d1445,6138.108151473535,Yes
d1446,0.0,No
d1447,0.0,No
d1448,0.0,No
d1449,3730.8494525440215,Yes
d1450,54023.77612998301,Yes
d1451,0.0,No
d1452,0.0,No
d1453,0.0,No
d1454,0.0,No
d1455,0.0,No
d1456,0.0,No
d1457,12185.500280848566,Yes
d1458,5048.218467095686,Yes
d1459,4756.623753505273,Yes
d1460,3924.521183268139,Yes
d1461,0.0,No
d1462,0.0,No
d1463,0.0,No
d1464,5070.020353144414,Yes
d1465,11747.08460921034,Yes
d1466,0.0,No
d1467,0.0,No
d1468,0.0,No
d1469,0.0,No
d1470,0.0,No
d1471,5885.634971613498,Yes
d1472,0.0,No
d1473,0.0,No
d1474,0.0,No
d1475,0.0,No
d1476,0.0,No
d1477,0.0,No
d1478,0.0,No
d1479,0.0,No
d1480,0.0,No
d1481,0.0,No
d1482,0.0,No
d1483,0.0,No
d1484,0.0,No
d1485,0.0,No
d1486,6924.586917164481,Yes
d1487,0.0,No
d1488,0.0,No
d1489,0.0,No
d1490,0.0,No
d1491,0.0,No
d1492,0.0,No
d1493,0.0,No
d1494,14907.733058692318,Yes
d1495,0.0,No
d1496,0.0,No
d1497,0.0,No
d1498,0.0,No
d1499,0.0,No
d1500,0.0,No
d1501,0.0,No
d1502,0.0,No
d1503,0.0,No
d1504,7245.087857308624,Yes
d1505,0.0,No
d1506,0.0,No
d1507,12899.031955383363,Yes
d1508,0.0,No
d1509,0.0,No
d1510,21767.6066372026,Yes
d1511,0.0,No
d1512,0.0,No
d1513,0.0,No
d1514,0.0,No
d1515,0.0,No
d1516,0.0,No
d1517,0.0,No
d1518,0.0,No
d1519,0.0,No
d1520,0.0,No
d1521,0.0,No
d1522,0.0,No
d1523,0.0,No
d1524,21986.94093237418,Yes
d1525,0.0,No
d1526,0.0,No
d1527,0.0,No
d1528,0.0,No
d1529,0.0,No
d1530,40801.97027794533,Yes
d1531,0.0,No
d1532,0.0,No
d1533,0.0,No
d1534,0.0,No
d1535,0.0,No
d1536,0.0,No
d1537,0.0,No
d1538,0.0,No
d1539,0.0,No
d1540,0.0,No
d1541,0.0,No
d1542,0.0,No
d1543,3325.72141367676,Yes
d1544,0.0,No
d1545,0.0,No
d1546,0.0,No
d1547,5171.0779299082615,Yes
d1548,17218.99605522544,Yes
d1549,0.0,No
d1550,0.0,No
d1551,0.0,No
d1552,0.0,No
d1553,0.0,No
d1554,0.0,No
d1555,0.0,No
d1556,0.0,No
d1557,48370.61465951281,Yes
d1558,0.0,No
d1559,0.0,No
d1560,11517.95972606247,Yes
d1561,0.0,No
d1562,25095.310466309733,Yes
d1563,0.0,No
d1564,0.0,No
d1565,0.0,No
d1566,0.0,No
d1567,3963.4699648484943,Yes
d1568,6313.291715752607,Yes
d1569,0.0,No
d1570,14341.863968979389,Yes
d1571,0.0,No
d1572,0.0,No
d1573,0.0,No
d1574,0.0,No
d1575,0.0,No
d1576,0.0,No
d1577,0.0,No
d1578,0.0,No
d1579,0.0,No
d1580,0.0,No
d1581,0.0,No
d1582,0.0,No
d1583,0.0,No
d1584,0.0,No
d1585,0.0,No
d1586,0.0,No
d1587,0.0,No
d1588,0.0,No
d1589,0.0,No
d1590,0.0,No
d1591,0.0,No
d1592,1736.1451860672207,Yes
d1593,0.0,No
d1594,0.0,No
d1595,0.0,No
d1596,0.0,No
d1597,0.0,No
d1598,0.0,No
d1599,0.0,No
d1600,10368.077016850999,Yes
d1601,6976.3074694798315,Yes
d1602,0.0,No
d1603,0.0,No
d1604,0.0,No
d1605,0.0,No
d1606,0.0,No
d1607,0.0,No
d1608,0.0,No
d1609,0.0,No
d1610,0.0,No
d1611,0.0,No
d1612,0.0,No
d1613,0.0,No
d1614,0.0,No
d1615,0.0,No
d1616,0.0,No
d1617,22751.58277465174,Yes
d1618,0.0,No
d1619,19273.976328089648,Yes
d1620,0.0,No
d1621,0.0,No
d1622,0.0,No
d1623,0.0,No
d1624,65754.22987395366,Yes
d1625,0.0,No
d1626,0.0,No
d1627,0.0,No
d1628,0.0,No
d1629,0.0,No
d1630,0.0,No
d1631,8283.750095826168,Yes
d1632,0.0,No
d1633,0.0,No
d1634,0.0,No
d1635,0.0,No
d1636,0.0,No
d1637,0.0,No
d1638,0.0,No
d1639,0.0,No
d1640,0.0,No
d1641,16075.317819543689,Yes
d1642,11748.353325838263,Yes
d1643,0.0,No
d1644,0.0,No
d1645,0.0,No
d1646,0.0,No
d1647,0.0,No
d1648,0.0,No
d1649,0.0,No
d1650,0.0,No
d1651,5826.232248183929,Yes
d1652,0.0,No
d1653,13772.66282150743,Yes
d1654,0.0,No
d1655,0.0,No
d1656,0.0,No
d1657,7044.697148500381,Yes
d1658,0.0,No
d1659,0.0,No
d1660,0.0,No
d1661,5982.483889294314,Yes
d1662,0.0,No
d1663,0.0,No
d1664,0.0,No
d1665,0.0,No
d1666,0.0,No
d1667,0.0,No
d1668,6301.602264479188,Yes
d1669,0.0,No
d1670,0.0,No
d1671,0.0,No
d1672,16487.725146051813,Yes
d1673,6473.2629207913415,Yes
d1674,0.0,No
d1675,0.0,No
d1676,0.0,No
d1677,1246.3495163168143,Yes
d1678,0.0,No
d1679,0.0,No
d1680,0.0,No
d1681,13900.04387990981,Yes
d1682,0.0,No
d1683,0.0,No
d1684,0.0,No
d1685,0.0,No
d1686,8803.775855487971,Yes
d1687,0.0,No
d1688,12496.08885548658,Yes
d1689,8920.925163606875,Yes
d1690,0.0,No
d1691,0.0,No
d1692,0.0,No
d1693,5216.208356451582,Yes
d1694,0.0,No
d1695,0.0,No
d1696,0.0,No
d1697,0.0,No
d1698,0.0,No
d1699,0.0,No
d1700,0.0,No
d1701,0.0,No
d1702,4265.920821152437,Yes
d1703,0.0,No
d1704,2284.8570628790826,Yes
d1705,0.0,No
d1706,0.0,No
d1707,0.0,No
d1708,0.0,No
d1709,0.0,No
d1710,0.0,No
d1711,0.0,No
d1712,0.0,No
d1713,0.0,No
d1714,0.0,No
d1715,6402.150463211881,Yes
d1716,0.0,No
d1717,0.0,No
d1718,0.0,No
d1719,9414.105752264793,Yes
d1720,9462.726462209226,Yes
d1721,0.0,No
d1722,0.0,No
d1723,0.0,No
d1724,0.0,No
d1725,8890.8013524833,Yes
d1726,0.0,No
d1727,0.0,No
d1728,0.0,No
d1729,0.0,No
d1730,0.0,No
d1731,0.0,No
d1732,32207.613257953646,Yes
d1733,3015.6734949556026,Yes
d1734,0.0,No
d1735,0.0,No
d1736,0.0,No
d1737,0.0,No
d1738,0.0,No
d1739,0.0,No
d1740,0.0,No
d1741,0.0,No
d1742,0.0,No
d1743,0.0,No
d1744,0.0,No
d1745,0.0,No
d1746,0.0,No
d1747,0.0,No
d1748,4514.996310675141,Yes
d1749,0.0,No
d1750,0.0,No
d1751,0.0,No
d1752,0.0,No
d1753,14524.738284449573,Yes
d1754,0.0,No
d1755,0.0,No
d1756,0.0,No
d1757,0.0,No
d1758,0.0,No
d1759,0.0,No
d1760,0.0,No
d1761,0.0,No
d1762,0.0,No
d1763,0.0,No
d1764,0.0,No
d1765,0.0,No
d1766,0.0,No
d1767,0.0,No
d1768,0.0,No
d1769,0.0,No
d1770,0.0,No
d1771,0.0,No
d1772,0.0,No
d1773,0.0,No
d1774,0.0,No
d1775,0.0,No
d1776,0.0,No
d1777,0.0,No
d1778,0.0,No
d1779,0.0,No
d1780,0.0,No
d1781,0.0,No
d1782,0.0,No
d1783,0.0,No
d1784,0.0,No
d1785,139890.3847191129,Yes
d1786,0.0,No
d1787,0.0,No
d1788,0.0,No
d1789,0.0,No
d1790,82088.72379150373,Yes
d1791,0.0,No
d1792,0.0,No
d1793,0.0,No
d1794,0.0,No
d1795,0.0,No
d1796,0.0,No
d1797,0.0,No
d1798,0.0,No
d1799,0.0,No
d1800,0.0,No
d1801,0.0,No
d1802,0.0,No
d1803,0.0,No
d1804,0.0,No
d1805,0.0,No
d1806,0.0,No
d1807,0.0,No
d1808,0.0,No
d1809,0.0,No
d1810,0.0,No
d1811,0.0,No
d1812,0.0,No
d1813,0.0,No
d1814,0.0,No
d1815,0.0,No
d1816,0.0,No
d1817,0.0,No
d1818,0.0,No
d1819,0.0,No
d1820,0.0,No
d1821,0.0,No
d1822,0.0,No
d1823,0.0,No
d1824,0.0,No
d1825,0.0,No
d1826,0.0,No
d1827,0.0,No
d1828,0.0,No
d1829,0.0,No
d1830,0.0,No
d1831,0.0,No
d1832,0.0,No
d1833,0.0,No
d1834,0.0,No
d1835,0.0,No
d1836,0.0,No
d1837,0.0,No
d1838,17217.17180525556,Yes
d1839,0.0,No
d1840,0.0,No
d1841,0.0,No
d1842,0.0,No
d1843,0.0,No
d1844,0.0,No
d1845,0.0,No
d1846,0.0,No
d1847,0.0,No
d1848,0.0,No
d1849,0.0,No
d1850,0.0,No
d1851,0.0,No
d1852,0.0,No
d1853,0.0,No
d1854,0.0,No
d1855,0.0,No
d1856,0.0,No
d1857,0.0,No
d1858,0.0,No
d1859,0.0,No
d1860,0.0,No
d1861,0.0,No
d1862,0.0,No
d1863,0.0,No
d1864,0.0,No
d1865,0.0,No
d1866,0.0,No
d1867,0.0,No
d1868,0.0,No
d1869,0.0,No
d1870,0.0,No
d1871,0.0,No
d1872,0.0,No
d1873,0.0,No
d1874,0.0,No
d1875,0.0,No
d1876,0.0,No
d1877,0.0,No
d1878,0.0,No
d1879,0.0,No
d1880,0.0,No
d1881,0.0,No
d1882,0.0,No
d1883,0.0,No
d1884,0.0,No
d1885,5310.354650780595,Yes
d1886,0.0,No
d1887,0.0,No
d1888,0.0,No
d1889,0.0,No
d1890,0.0,No
d1891,0.0,No
d1892,0.0,No
d1893,0.0,No
d1894,0.0,No
d1895,23301.579350482432,Yes
d1896,0.0,No
d1897,0.0,No
d1898,0.0,No
d1899,0.0,No
d1900,0.0,No
d1901,0.0,No
d1902,0.0,No
d1903,0.0,No
d1904,0.0,No
d1905,0.0,No
d1906,0.0,No
d1907,0.0,No
d1908,0.0,No
d1909,0.0,No
d1910,0.0,No
d1911,0.0,No
d1912,0.0,No
d1913,0.0,No
d1914,0.0,No
d1915,5634.04959297982,Yes
d1916,0.0,No
d1917,0.0,No
d1918,0.0,No
d1919,0.0,No
d1920,0.0,No
d1921,10549.681797270961,Yes
d1922,0.0,No
d1923,0.0,No
d1924,0.0,No
d1925,0.0,No
d1926,0.0,No
d1927,0.0,No
d1928,0.0,No
d1929,0.0,No
d1930,0.0,No
d1931,0.0,No
d1932,0.0,No
d1933,0.0,No
d1934,0.0,No
d1935,0.0,No
d1936,0.0,No
d1937,0.0,No
d1938,0.0,No
d1939,0.0,No
d1940,0.0,No
d1941,0.0,No
d1942,0.0,No
d1943,0.0,No
d1944,0.0,No
d1945,0.0,No
d1946,0.0,No
d1947,0.0,No
d1948,0.0,No
d1949,0.0,No
d1950,0.0,No
d1951,0.0,No
d1952,0.0,No
d1953,0.0,No
d1954,0.0,No
d1955,0.0,No
d1956,0.0,No
d1957,0.0,No
d1958,0.0,No
d1959,0.0,No
d1960,0.0,No
d1961,0.0,No
d1962,0.0,No
d1963,0.0,No
d1964,0.0,No
d1965,0.0,No
d1966,0.0,No
d1967,19715.704571388545,Yes
d1968,8167.750674169838,Yes
d1969,0.0,No
d1970,0.0,No
d1971,0.0,No
d1972,0.0,No
d1973,0.0,No
d1974,16319.855458624585,Yes
d1975,0.0,No
d1976,0.0,No
d1977,0.0,No
d1978,0.0,No
d1979,0.0,No
d1980,0.0,No
d1981,0.0,No
d1982,0.0,No
d1983,0.0,No
d1984,0.0,No
d1985,0.0,No
d1986,0.0,No
d1987,0.0,No
d1988,0.0,No
d1989,0.0,No
d1990,0.0,No
d1991,0.0,No
d1992,0.0,No
d1993,0.0,No
d1994,0.0,No
d1995,0.0,No
d1996,0.0,No
d1997,0.0,No
d1998,0.0,No
d1999,0.0,No
d2000,0.0,No
d2001,0.0,No
d2002,0.0,No
d2003,0.0,No
d2004,0.0,No
d2005,0.0,No
d2006,0.0,No
d2007,0.0,No
d2008,0.0,No
d2009,0.0,No
d2010,0.0,No
d2011,0.0,No
d2012,0.0,No
d2013,0.0,No
d2014,0.0,No
d2015,0.0,No
d2016,0.0,No
d2017,0.0,No
d2018,0.0,No
d2019,0.0,No
d2020,0.0,No
d2021,0.0,No
d2022,0.0,No
d2023,0.0,No
d2024,0.0,No
d2025,0.0,No
d2026,0.0,No
d2027,0.0,No
d2028,0.0,No
d2029,0.0,No
d2030,0.0,No
d2031,0.0,No
d2032,0.0,No
d2033,0.0,No
d2034,0.0,No
d2035,0.0,No
d2036,0.0,No
d2037,0.0,No
d2038,0.0,No
d2039,0.0,No
d2040,0.0,No
d2041,0.0,No
d2042,0.0,No
d2043,0.0,No
d2044,0.0,No
d2045,0.0,No
d2046,0.0,No
d2047,0.0,No
d2048,0.0,No
d2049,0.0,No
d2050,0.0,No
d2051,0.0,No
d2052,0.0,No
d2053,0.0,No
d2054,0.0,No
d2055,0.0,No
d2056,0.0,No
d2057,0.0,No
d2058,0.0,No
d2059,0.0,No
d2060,0.0,No
d2061,0.0,No
d2062,0.0,No
d2063,0.0,No
d2064,0.0,No
d2065,0.0,No
d2066,0.0,No
d2067,0.0,No
d2068,0.0,No
d2069,0.0,No
d2070,0.0,No
d2071,0.0,No
d2072,0.0,No
d2073,0.0,No
d2074,0.0,No
d2075,0.0,No
d2076,0.0,No
d2077,0.0,No
d2078,0.0,No
d2079,0.0,No
d2080,0.0,No
d2081,0.0,No
d2082,0.0,No
d2083,0.0,No
d2084,0.0,No
d2085,0.0,No
d2086,0.0,No
d2087,0.0,No
d2088,0.0,No
d2089,0.0,No
d2090,0.0,No
d2091,0.0,No
d2092,0.0,No
d2093,0.0,No
d2094,0.0,No
d2095,0.0,No
d2096,0.0,No
d2097,0.0,No
d2098,0.0,No
d2099,0.0,No
d2100,0.0,No
d2101,0.0,No
d2102,0.0,No
d2103,0.0,No
d2104,0.0,No
d2105,0.0,No
d2106,0.0,No
d2107,0.0,No
d2108,0.0,No
d2109,0.0,No
d2110,0.0,No
d2111,0.0,No
d2112,0.0,No
d2113,0.0,No
d2114,0.0,No
d2115,0.0,No
d2116,0.0,No
d2117,0.0,No
d2118,0.0,No
d2119,0.0,No
d2120,0.0,No
d2121,0.0,No
d2122,0.0,No
d2123,0.0,No
d2124,0.0,No
d2125,0.0,No
d2126,0.0,No
d2127,0.0,No
d2128,0.0,No
d2129,0.0,No
d2130,0.0,No
d2131,0.0,No
d2132,0.0,No
d2133,0.0,No
d2134,0.0,No
d2135,0.0,No
d2136,0.0,No
d2137,0.0,No
d2138,0.0,No
d2139,0.0,No
d2140,0.0,No
d2141,0.0,No
d2142,0.0,No
d2143,0.0,No
d2144,0.0,No
d2145,0.0,No
d2146,0.0,No
d2147,0.0,No
d2148,0.0,No
d2149,0.0,No
d2150,0.0,No
d2151,0.0,No
d2152,0.0,No
d2153,0.0,No
d2154,0.0,No
d2155,0.0,No
d2156,0.0,No
d2157,0.0,No
d2158,0.0,No
d2159,0.0,No
d2160,0.0,No
d2161,0.0,No
d2162,0.0,No
d2163,0.0,No
d2164,0.0,No
d2165,0.0,No
d2166,0.0,No
d2167,0.0,No
d2168,0.0,No
d2169,0.0,No
d2170,0.0,No
d2171,0.0,No
d2172,0.0,No
d2173,0.0,No
d2174,0.0,No
d2175,0.0,No
d2176,0.0,No
d2177,0.0,No
d2178,0.0,No
d2179,0.0,No
d2180,0.0,No
d2181,0.0,No
d2182,0.0,No
d2183,0.0,No
d2184,0.0,No
d2185,0.0,No
d2186,0.0,No
d2187,0.0,No
d2188,0.0,No
d2189,0.0,No
d2190,0.0,No
d2191,0.0,No
d2192,0.0,No
d2193,0.0,No
d2194,0.0,No
d2195,0.0,No
d2196,0.0,No
d2197,0.0,No
d2198,0.0,No
d2199,0.0,No
d2200,0.0,No
d2201,0.0,No
d2202,0.0,No
d2203,0.0,No
d2204,0.0,No
d2205,0.0,No
d2206,0.0,No
d2207,0.0,No
d2208,0.0,No
d2209,0.0,No
d2210,0.0,No
d2211,0.0,No
d2212,0.0,No
d2213,0.0,No
d2214,0.0,No
d2215,0.0,No
d2216,0.0,No
d2217,0.0,No
d2218,0.0,No
d2219,0.0,No
d2220,0.0,No
d2221,0.0,No
d2222,0.0,No
d2223,0.0,No
d2224,0.0,No
d2225,0.0,No
d2226,0.0,No
d2227,0.0,No
d2228,0.0,No
d2229,0.0,No
d2230,0.0,No
d2231,0.0,No
d2232,0.0,No
d2233,0.0,No
d2234,0.0,No
d2235,0.0,No
d2236,0.0,No
d2237,0.0,No
d2238,0.0,No
d2239,0.0,No
d2240,0.0,No
d2241,0.0,No
d2242,0.0,No
d2243,0.0,No
d2244,0.0,No
d2245,0.0,No
d2246,0.0,No
d2247,0.0,No
d2248,0.0,No
d2249,0.0,No
d2250,0.0,No
d2251,0.0,No
d2252,0.0,No
d2253,0.0,No
d2254,0.0,No
d2255,0.0,No
d2256,0.0,No
d2257,0.0,No
d2258,0.0,No
d2259,0.0,No
d2260,0.0,No
d2261,0.0,No
d2262,0.0,No
d2263,0.0,No
d2264,0.0,No
d2265,0.0,No
d2266,0.0,No
d2267,0.0,No
d2268,0.0,No
d2269,0.0,No
d2270,0.0,No
d2271,0.0,No
d2272,0.0,No
d2273,0.0,No
d2274,0.0,No
d2275,0.0,No
d2276,0.0,No
