,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n184,-15.774878156330088,-23.226942376130907,-18.409861441790024,0.0,-0.0,-0.0,-0.0,797.4695369616646,-14.4813459498965,-21.64304500831482,-16.923440233783772,-17.078170131463622,-17.195683043950964,-12.532510952007115,97.46953696166467,97.46953696166467,97.46953696166467,-0.0,-0.0,-0.0,
n185,-15.814345122392925,-23.556211871246056,-18.739130936905173,0.0,-0.0,-0.0,-0.0,797.0877988648347,-14.439523419972915,-21.56538350409628,-16.78023724334168,-17.303256413399822,-17.416304604856183,-12.795470335910966,97.08779886483471,97.08779886483471,97.08779886483471,-0.0,-0.0,-0.0,
n186,-15.777164250177005,-24.08101559709044,-19.277268813532164,0.0,-0.0,-0.0,-0.0,796.4439921666707,-13.8978022352271,-20.777567140933186,-16.148648918109792,-17.38617477405256,-17.466979665204573,-12.990450951622044,96.44399216667071,96.44399216667071,96.44399216667071,-0.0,-0.0,-0.0,
n187,-15.486679333519792,-24.04607202175385,-18.879173361304126,0.0,-0.0,-0.0,-0.0,797.290045410912,-13.1658200484763,-19.642234767815495,-15.29775870534767,-17.147349901232957,-17.342244143693943,-12.58495599571821,97.29004541091196,97.29004541091196,97.29004541091196,-0.0,-0.0,-0.0,
n188,-17.421697385939996,-24.378108348783968,-19.113402460074123,0.0,-0.0,-0.0,-0.0,798.651931536829,-16.272615432523022,-24.402213684001726,-19.0492311530071,-15.666523292740097,-15.987648292498946,-11.273909183665173,98.65193153682903,98.65193153682903,98.65193153682903,-0.0,-0.07546340974753599,-0.0,
n189,-16.91216604790884,-24.179451637536612,-18.970320927579422,0.0,-0.0,-0.0,-0.0,798.3275069789661,-16.54688973094929,-24.130493805432195,-18.839985845055846,-15.491926176976389,-16.226549472814252,-11.63112226590307,98.32750697896604,98.32750697896604,98.32750697896604,-0.0,-0.0,-0.0,
n190,-17.265587341047823,-24.257805020238163,-19.10735331852064,0.0,-0.0,-0.0,-0.0,798.0021957884225,-16.32504634829607,-24.419712288537575,-18.985334774129292,-15.866446098608135,-15.996387782860104,-11.445020256414521,98.0021957884225,98.0021957884225,98.0021957884225,-0.0,-0.0,-0.0,
n191,-16.81952873504087,-24.009290055042925,-18.858838353325403,0.0,-0.0,-0.0,-0.0,798.1098950955829,-16.13329168594327,-23.95516461900639,-18.787149140966886,-15.709497653522538,-16.26254208293223,-11.645467477589133,98.1098950955829,98.1098950955829,98.1098950955829,-0.0,-0.0,-0.0,
n192,-17.159742099363985,-23.969628685520064,-18.819176983802542,0.0,-0.0,-0.0,-0.0,797.8861263934607,-16.21905463400185,-24.276341521538715,-18.914586928531882,-15.93886546003853,-16.148695791310303,-11.598230767598485,97.8861263934607,97.8861263934607,97.8861263934607,-0.0,-0.0,-0.0,
n193,-17.08973443391841,-24.15993975313762,-19.209668536586857,0.0,-0.0,-0.0,-0.0,796.9821165028953,-16.18152242191432,-24.12008661632159,-18.88318491875917,-16.579539744348086,-16.156947986296025,-11.645083562440796,96.98211650289528,96.98211650289528,96.98211650289528,-0.0,-0.0,-0.0,
n194,-16.972914956802413,-23.945567103160435,-19.022937555174906,0.0,-0.0,-0.0,-0.0,796.8306522247628,-16.0634172693566,-23.638324618365726,-18.500041674613954,-16.705688289462664,-16.412671242041863,-11.973914687434252,96.83065222476284,96.83065222476284,96.83065222476284,-0.0,-0.0,-0.0,
n195,-17.533348141512885,-23.65239832548446,-18.672723573855805,0.0,-0.0,-0.0,-0.0,796.6514184653583,-15.714842529035423,-23.444106670716053,-18.23007085725987,-16.608417928368098,-17.134724669009735,-12.611025706709103,96.65141846535838,96.65141846535838,96.65141846535838,-0.0,-0.0,-0.0,
n196,-16.5547400012776,-22.93575066107471,-18.077497129401397,0.0,-0.0,-0.0,-0.0,796.7107595668398,-15.121677177882255,-22.546355828545636,-17.63819331144408,-17.162813544133478,-17.783165643554867,-13.158904614929982,96.71075956683974,96.71075956683974,96.71075956683974,-0.0,-0.0,-0.03739519274093579,
n197,-16.02116344887958,-22.694043088400328,-17.876962154059445,0.0,-0.0,-0.0,-0.0,797.5976823895487,-14.887033936396374,-22.17601032930966,-17.381924828494775,-16.804679445500835,-17.22739011860106,-12.4444132894226,97.59768238954868,97.59768238954868,97.59768238954868,-0.0,-0.0,-0.0,
n198,-15.768936440489357,-23.482726865318188,-18.665645930977306,0.0,-0.0,-0.0,-0.0,797.1532735238319,-14.56832441647755,-21.565646878697144,-16.822875253929425,-17.23456254859735,-17.36300141915626,-12.779123978241069,97.1532735238319,97.1532735238319,97.1532735238319,-0.0,-0.0,-0.0,
n199,-15.694950623080057,-24.79979147988386,-19.41470057815252,0.0,-0.0,-0.0,-0.0,796.1970889526477,-13.244245612709113,-19.959135132499984,-15.437084614203194,-17.304358734348988,-17.451188691017872,-12.86997807489117,96.1970889526477,96.1970889526477,96.1970889526477,-0.0,-0.0,-0.0,
n200,-15.60848146738615,-24.14639448571016,-18.880737060356896,0.0,-0.0,-0.0,-0.0,796.5656683393267,-13.09323693558384,-19.41710816830587,-15.165388509834026,-17.306858901043775,-17.515203490234054,-12.768671353160592,96.56566833932673,96.56566833932673,96.56566833932673,-0.0,-0.0,-0.0,
n201,-15.128169938665952,-24.49515047316088,-19.18911746115039,0.0,-0.0,-0.0,-0.0,796.8643693376514,-13.445486932881167,-19.829642834349627,-15.35554315194704,-17.312507273240044,-17.45504993009295,-12.727018055778652,96.8643693376514,96.8643693376514,96.8643693376514,-0.0,-0.0,-0.0,
n202,-15.192442210846293,-24.296808482336708,-19.01886670017626,0.0,-0.0,-0.0,-0.0,797.0337404070916,-13.335955344405551,-19.74364768808843,-15.265987893083707,-17.264951956884257,-17.404502734054994,-12.68260674986049,97.03374040709164,97.03374040709164,97.03374040709164,-0.0,-0.0,-0.0,
n203,-15.987550320016984,-22.39410374562592,-17.577022811285037,0.0,-0.0,-0.0,-0.0,797.687734917713,-15.071786112627155,-22.475862144492762,-17.675811373502157,-16.57317947245605,-17.30928349198059,-12.354360781671318,97.68773491771299,97.68773491771299,97.68773491771299,-0.0,-0.0,-0.0,
n204,-15.771779658070185,-23.443143926151723,-18.586791991973985,0.0,-0.0,-0.0,-0.0,796.0986616887942,-14.152169692694924,-21.027746510301245,-16.426954844571707,-17.353065155981906,-17.798359899155415,-13.265508497444792,96.09866168879427,96.09866168879427,96.09866168879427,-0.0,-0.0,-0.0,
n205,-15.927972593213637,-23.27651013612954,-18.50081681876805,0.0,-0.0,-0.0,-0.0,796.1096706145382,-14.246152802868822,-21.1673831704599,-16.536042435488202,-17.43636805472508,-17.88166279789859,-13.218582613450632,96.10967061453817,96.10967061453817,96.10967061453817,-0.0,-0.0,-0.0,
n206,-16.019731227029588,-23.36826876994549,-18.422232525561355,0.0,-0.0,-0.0,-0.0,796.1413802284036,-14.307906404691524,-21.259134408478456,-16.607720757697273,-17.485305992760253,-17.930600735933762,-13.169644675415459,96.14138022840355,96.14138022840355,96.14138022840355,-0.0,-0.0,-0.0,
n207,-16.242309778309227,-22.678773950280853,-17.91034752142302,0.0,-0.0,-0.0,-0.0,796.1314101209887,-14.586235064412342,-21.67266492899366,-16.930780964108635,-17.382134585751512,-17.88988140371316,-13.29391232807031,96.13141012098869,96.13141012098869,96.13141012098869,-0.0,-0.0,-0.0,
n208,-16.549958201417823,-22.82890852609025,-18.216462701351475,0.0,-0.0,-0.0,-0.0,796.1214848659811,-14.61978060524078,-21.722505663949462,-16.969717771245517,-17.234449622546578,-17.862395989925876,-13.243077215627338,96.12148486598103,96.12148486598103,96.12148486598103,-0.0,-0.0,-0.0,
n209,-15.927023414198699,-23.2755609571146,-18.329524712730464,0.0,-0.0,-0.0,-0.0,796.1380811165411,-14.351402158799559,-21.323758805601408,-16.658206925073117,-17.43586182591711,-17.95297176854865,-13.2190888422586,96.13808111654117,96.13808111654117,96.13808111654117,-0.0,-0.0,-0.0,
n210,-16.28902614263337,-22.611167961056097,-17.915538168310313,0.0,-0.0,-0.0,-0.0,796.1500911807068,-14.668978808226537,-21.79560255059247,-17.026822855671927,-17.39748714198837,-17.998372534676975,-13.268727653862157,96.15009118070684,96.15009118070684,96.15009118070684,-0.0,-0.0,-0.0,
n211,-16.286806491474117,-22.55192270391845,-17.74803104089162,0.0,-0.0,-0.0,-0.0,796.1364598462749,-14.63051135224046,-21.73844901450756,-16.982173108558396,-17.308150007365068,-17.961813146357017,-13.35806478848546,96.1364598462749,96.1364598462749,96.1364598462749,-0.0,-0.0,-0.0,
n212,-16.176657182049986,-22.49029734615507,-17.93745050889257,0.0,-0.0,-0.0,-0.0,796.2114283373177,-14.742194139509763,-21.904383206115387,-17.111804977385734,-17.333022814041158,-18.062836862624188,-13.257041072218287,96.21142833731768,96.21142833731768,96.21142833731768,-0.0,-0.0,-0.0,
n213,-16.53647573719538,-23.15029370876786,-18.416208257722307,0.0,-0.0,-0.0,-0.0,796.1272047053615,-14.549125799457629,-21.617529343358854,-16.887707689484063,-17.26418048620122,-17.876668941834204,-13.326990771628635,96.1272047053615,96.1272047053615,96.1272047053615,-0.0,-0.0,-0.0,
n214,-15.960861245271666,-24.274849880918,-18.964120139039032,0.0,-0.0,-0.0,-0.0,796.0221435412975,-13.201766099084793,-19.480362195914704,-15.178484999957233,-17.35506817433082,-17.423001173124547,-12.888611072752367,96.02214354129755,96.02214354129755,96.02214354129755,-0.0,-0.0,-0.0,
n215,-16.486313403397812,-23.048502374207512,-18.29448634914957,0.0,-0.0,-0.0,-0.0,796.1719285148686,-14.582902720163894,-21.733501860815295,-16.978308270502474,-17.19534227721294,-17.813444929047556,-13.275798940467936,96.17192851486855,96.17192851486855,96.17192851486855,-0.0,-0.0,-0.0,
n216,-16.822714601907258,-23.005664659252734,-18.09554587360077,0.0,-0.0,-0.0,-0.0,796.102261958998,-14.750446691146518,-21.916644544841155,-17.121383836558426,-17.10823844363406,-17.581458276497052,-13.029737464395449,96.10226195899803,96.10226195899803,96.10226195899803,-0.0,-0.0,-0.0,
n217,-16.07708186561305,-22.559479541694515,-17.853796901167296,0.0,-0.0,-0.0,-0.0,796.2452359900254,-14.77143388907329,-21.947826554237956,-17.145743988693027,-17.30278864459186,-18.015607070817328,-13.27421106119627,96.24523599002542,96.24523599002542,96.24523599002542,-0.0,-0.0,-0.0,
n218,-16.0852079538708,-22.753521241521767,-17.81642908428287,0.0,-0.0,-0.0,-0.0,796.2144124375778,-14.686356559629711,-21.821421776648265,-17.046993469653636,-17.400490998406358,-17.930244651889005,-13.377699967770806,96.21441243757788,96.21441243757788,96.21441243757788,-0.0,-0.0,-0.0,
n219,-16.072191011090695,-24.230786033462824,-18.929696358829162,0.0,-0.0,-0.0,-0.0,796.0334791766614,-13.090436333265766,-19.591691961733734,-15.28981476577626,-17.4144440494343,-17.482377048228027,-12.829235197648885,96.03347917666142,96.03347917666142,96.03347917666142,-0.0,-0.0,-0.0,
n220,-16.429074769508734,-22.91263036273077,-18.158614337672827,0.0,-0.0,-0.0,-0.0,796.187655809033,-14.682383411370274,-21.815518618599587,-17.042381777497734,-17.267807350000535,-17.88591000183515,-13.324328574402557,96.18765580903299,96.18765580903299,96.18765580903299,-0.0,-0.0,-0.0,
n221,-16.620578851680296,-23.146541100408555,-18.34296056238647,0.0,-0.0,-0.0,-0.0,796.1980314588573,-14.634167955215231,-21.743881861175204,-16.945172510247787,-17.26881615092062,-17.87867033295917,-13.260679101696345,96.19803145885723,96.19803145885723,96.19803145885723,-0.0,-0.0,-0.0,
n222,-15.652593060801614,-24.335851526932814,-19.322896090948163,0.0,-0.0,-0.0,-0.0,796.2265228313622,-13.693265028429769,-20.345922781222182,-15.876464429222676,-17.386286547798505,-17.53150106805351,-12.808434356052562,96.22652283136226,96.22652283136226,96.22652283136226,-0.0,-0.0,-0.0,
n223,-15.777132359155218,-24.746415297452714,-19.33251884207736,0.0,-0.08218173607516019,-0.08218173607516019,-0.08218173607516019,796.1597281848832,-13.326427348784273,-19.938816776638586,-15.519266350278354,-17.348188993589073,-17.495018950257958,-12.908902161669268,96.15972818488325,96.15972818488325,96.15972818488325,-0.08218173607516019,-0.08218173607516019,-0.08218173607516019,
n224,-15.9812442690164,-24.458858546720208,-19.107872313079884,0.0,-0.0,-0.0,-0.0,796.1237109776745,-13.328520754602925,-19.58219153505337,-15.285361898041671,-17.405360744511743,-17.463465642391718,-12.920281244749612,96.1237109776745,96.1237109776745,96.1237109776745,-0.0,-0.0,-0.0,
n225,-16.566711079938678,-23.05226032317387,-18.228236561716425,0.0,-0.0,-0.0,-0.0,796.2208710947319,-14.675816490646335,-21.805761728497515,-16.98127087618298,-17.238221038034737,-17.856323689869352,-13.325352951391904,96.22087109473193,96.22087109473193,96.22087109473193,-0.0,-0.0,-0.0,
n226,-16.536210275783382,-22.89783018201141,-18.13301815753847,0.0,-0.0,-0.0,-0.0,796.2447780454565,-14.749595842365403,-21.91538038490992,-17.120396243749525,-17.21066841332072,-17.91004630646845,-13.267189637722744,96.2447780454566,96.2447780454566,96.2447780454566,-0.0,-0.0,-0.0,
n227,-16.02237628245901,-24.370883495259633,-19.062150948233697,0.0,-0.07065631761753231,-0.07065631761753231,-0.07065631761753231,796.0816872460308,-13.19324874734926,-19.470797304316417,-15.230017033110883,-17.349966898811733,-17.482545052594205,-12.867314278192909,96.0816872460308,96.0816872460308,96.0816872460308,-0.07065631761753231,-0.07065631761753231,-0.07065631761753231,
n228,-15.962196897113868,-24.126177991725957,-18.847973939092718,0.0,-0.0,-0.0,-0.0,796.0123236045251,-13.2017270956163,-19.521973671420533,-15.22009647546306,-17.35508897618068,-17.445193960060987,-12.888590270902503,96.01232360452516,96.01232360452516,96.01232360452516,-0.0,-0.0,-0.0,
n229,-16.73818434339531,-23.206501776491603,-18.40275499293333,0.0,-0.07264842037488785,-0.07264842037488785,-0.07264842037488785,796.1988765611549,-14.681062866961996,-21.813556602122137,-17.040849002002957,-17.22808721215637,-17.815947404044497,-13.219808195732073,96.19887656115485,96.19887656115485,96.19887656115485,-0.07264842037488785,-0.07264842037488785,-0.07264842037488785,
n230,-16.26607791508448,-23.22352521689512,-18.444540764603005,0.0,-0.0,-0.0,-0.0,796.3189064346152,-14.485961190075772,-21.523681682029185,-16.814391589858303,-17.400071017090845,-17.808884981950374,-13.182215817444146,96.3189064346152,96.3189064346152,96.3189064346152,-0.0,-0.0,-0.0,
n231,-16.124081288547366,-24.406090762030583,-19.097358215004647,0.0,-0.06978636379265887,-0.06978636379265887,-0.06978636379265887,796.0906060265829,-13.239355775654582,-19.493026556105026,-15.276124061416205,-17.373404153577937,-17.507135467690375,-12.921556948106698,96.09060602658289,96.09060602658289,96.09060602658289,-0.06978636379265887,-0.06978636379265887,-0.06978636379265887,
n232,-16.111746825039784,-23.391432925396167,-18.5394148156498,0.0,-0.0,-0.0,-0.0,796.2510864194176,-14.36537555310137,-21.34451996266223,-16.674426051238342,-17.372780858177546,-17.818075601351055,-13.084192675061006,96.25108641941756,96.25108641941756,96.25108641941756,-0.0,-0.0,-0.0,
n233,-15.566973192206396,-24.53360793750639,-19.324137043601322,0.0,-0.0,-0.0,-0.0,796.2107915543523,-13.466694051288844,-20.129907682843807,-15.650914951989273,-17.40601388227797,-17.53083922663849,-12.768322926962185,96.21079155435231,96.21079155435231,96.21079155435231,-0.0,-0.0,-0.0,
n234,-15.91260709502796,-24.51854921329097,-19.154504155401476,0.0,-0.0,-0.0,-0.0,796.1600626339887,-13.33741689386911,-19.631184545893678,-15.363601279829437,-17.44708841479855,-17.505106186895144,-12.962008915036419,96.16006263398869,96.16006263398869,96.16006263398869,-0.0,-0.0,-0.0,
n235,-15.765007428333522,-24.729734674630397,-19.344643772899055,0.0,-0.07005680525346442,-0.07005680525346442,-0.07005680525346442,796.2085483201082,-13.314302417962578,-19.948682689472527,-15.452880715862147,-17.341722363817503,-17.459613278569314,-12.832614445422657,96.20854832010816,96.20854832010816,96.20854832010816,-0.07005680525346442,-0.07005680525346442,-0.07005680525346442,
n236,-16.110327695612003,-22.6735250130024,-17.73975142985941,0.0,-0.0,-0.0,-0.0,796.305705234287,-14.840372175460422,-22.05025253322874,-17.225761680914204,-17.360643910563564,-17.957397353806503,-13.318757325422894,96.30570523428696,96.30570523428696,96.30570523428696,-0.0,-0.0,-0.0,
n237,-16.674352193908874,-23.044573784561287,-18.240827001003012,0.0,-0.0,-0.0,-0.0,796.2576061187224,-14.613221541777241,-21.813220264822252,-17.040586247037762,-17.295629632152174,-17.91373228398679,-13.287350615727874,96.25760611872235,96.25760611872235,96.25760611872235,-0.0,-0.0,-0.0,
n238,-16.460190169848637,-22.87651803820415,-18.052494276746707,0.0,-0.0,-0.0,-0.0,796.2862440686765,-14.790037430003467,-21.97546701344183,-17.157013161152697,-17.25361448307633,-17.86710023671284,-13.31013570747835,96.28624406867654,96.28624406867654,96.28624406867654,-0.0,-0.0,-0.0,
n239,-15.95635256070096,-24.575130211284208,-19.211085153394713,0.0,-0.0,-0.0,-0.0,796.2011290618639,-13.243661271988199,-19.67641160962395,-15.309066955328703,-17.418423036102006,-17.55510918523163,-12.931832382773358,96.20112906186382,96.20112906186382,96.20112906186382,-0.0,-0.0,-0.0,
n240,-16.171107469520848,-23.621730841228295,-18.829842643098605,0.0,-0.0,-0.0,-0.0,796.3637030617357,-14.268408252338464,-21.200449501511514,-16.52501108662306,-17.355283780431495,-17.702737537418766,-13.158194412373534,96.36370306173573,96.36370306173573,96.36370306173573,-0.0,-0.0,-0.0,
n241,-15.910558545111918,-24.257782013869523,-19.449228514420255,0.0,-0.0,-0.0,-0.0,796.3271259381414,-13.788554541349393,-20.581374775206307,-16.078238274156764,-17.248704956166343,-17.511315757887388,-12.946015947684725,96.32712593814138,96.32712593814138,96.32712593814138,-0.0,-0.0,-0.0,
n242,-16.077536945004645,-22.810457046090526,-17.85505510755921,0.0,-0.0,-0.0,-0.0,796.3365114540186,-14.717516092387443,-22.020189961758835,-17.18608774357624,-17.388203611844315,-17.958958977170127,-13.32031894878652,96.33651145401863,96.33651145401863,96.33651145401863,-0.0,-0.0,-0.0,
n243,-16.256295252067982,-23.498005159968635,-18.706026433022807,0.0,-0.0,-0.0,-0.0,796.3592189086794,-14.344633524817745,-21.31370221733456,-16.650350471147455,-17.42213145217784,-17.76958520916511,-13.215369349936458,96.35921890867934,96.35921890867934,96.35921890867934,-0.0,-0.0,-0.0,
n244,-16.753635768614604,-23.226680148850733,-18.422933365292458,0.0,-0.0,-0.0,-0.0,796.2580683735835,-14.742810545882879,-21.980970076507138,-17.17163652289375,-17.199254252367176,-17.779476484405368,-13.153094816146455,96.25806837358347,96.25806837358347,96.25806837358347,-0.0,-0.0,-0.0,
n245,-16.75022428179903,-23.14740123175111,-18.343654448192837,0.0,-0.06704928835224154,-0.06704928835224154,-0.06704928835224154,796.2603735463,-14.705752297819863,-21.91586834235091,-17.120777448095485,-17.22510100841096,-17.843203660245575,-13.216821991986661,96.2603735463,96.2603735463,96.2603735463,-0.06704928835224154,-0.06704928835224154,-0.06704928835224154,
n246,-16.236028890758924,-23.29572330340323,-18.468404977147422,0.0,-0.021460988791926778,-0.021460988791926778,-0.021460988791926778,796.3675654136711,-14.497990821818274,-21.541554867927733,-16.82835456197078,-17.428890773068698,-17.75828740234027,-13.13161823783404,96.3675654136711,96.3675654136711,96.3675654136711,-0.021460988791926778,-0.021460988791926778,-0.021460988791926778,
n247,-16.248956035135212,-23.369962970620605,-18.577984243674777,0.0,-0.0,-0.0,-0.0,796.367840162929,-14.427793137855058,-21.43725772218145,-16.746875068290528,-17.48966088646128,-17.81905751573285,-13.192388351226622,96.367840162929,96.367840162929,96.367840162929,-0.0,-0.0,-0.0,
n248,-16.077906681270047,-24.080932145691154,-18.812626752016147,0.0,-0.0,-0.0,-0.0,796.0691763069188,-13.176965038258574,-19.369758199384712,-15.067881003427239,-17.303373569802044,-17.364012374975214,-12.886009808190435,96.06917630691882,96.06917630691882,96.06917630691882,-0.0,-0.0,-0.0,
n249,-15.982266251794696,-23.996135706907133,-19.20426451474375,0.0,-0.0,-0.0,-0.0,796.3556194960136,-14.02854863993192,-20.844074881418322,-16.28346605379297,-17.30819247294466,-17.519753380061747,-13.016522089642418,96.3556194960136,96.3556194960136,96.3556194960136,-0.0,-0.0,-0.0,
n250,-16.9781744312599,-23.1545012787622,-18.20663385467385,0.0,-0.0,-0.0,-0.0,796.2057375346425,-14.80462441174107,-21.997139816223793,-17.184268720981503,-17.11921096532703,-17.662924816201112,-13.109116994800498,96.2057375346425,96.2057375346425,96.2057375346425,-0.0,-0.0,-0.0,
n251,-16.850560800079545,-23.28543637225901,-18.340668470065335,0.0,-0.0,-0.0,-0.0,796.1987244052598,-14.683866033801868,-21.922769829037133,-17.126169059120027,-17.190696093535824,-17.73066985676707,-13.178949044665464,96.19872440525978,96.19872440525978,96.19872440525978,-0.0,-0.0,-0.0,
n252,-16.12300588060426,-24.381848994289317,-19.071130460389785,0.0,-0.0,-0.0,-0.0,796.1746648525718,-13.241705753752733,-19.519254310719887,-15.253360894921236,-17.334875729157854,-17.41983493292999,-12.849796229395725,96.17466485257187,96.17466485257187,96.17466485257187,-0.0,-0.0,-0.0,
n253,-16.88634931668983,-23.06267616419213,-18.251474375252144,0.0,-0.0,-0.0,-0.0,796.1933808500495,-14.816926415144753,-22.015417681952773,-17.19854783892377,-17.074299929083356,-17.6142736923146,-13.060143600363126,96.19338085004946,96.19338085004946,96.19338085004946,-0.0,-0.0,-0.0,
n254,-16.14397004772571,-23.158308567232975,-18.279510600357565,0.0,-0.09353312457324356,-0.09353312457324356,-0.09353312457324356,796.3559250983391,-14.604440221736501,-21.69971348443841,-16.904262987353434,-17.494476116884933,-17.82334530724385,-13.161160077802329,96.3559250983391,96.3559250983391,96.3559250983391,-0.09353312457324356,-0.09353312457324356,-0.09353312457324356,
n255,-16.989707863546933,-23.16603471104923,-18.262539135240445,0.0,-0.0,-0.0,-0.0,796.1706228820597,-14.857336552533072,-22.075457582856423,-17.245452485174994,-17.01917537075957,-17.559149133990815,-13.115268158686915,96.1706228820596,96.1706228820596,96.1706228820596,-0.0,-0.0,-0.0,
n256,-16.014475888069537,-22.954125432158353,-18.102107322411985,0.0,-0.0,-0.0,-0.0,796.2293152370625,-14.578137823368008,-21.66063434505323,-16.921382376245752,-17.56353966870156,-17.767195981593805,-13.214651297475603,96.22931523706248,96.22931523706248,96.22931523706248,-0.0,-0.0,-0.0,
n257,-15.892955410707568,-24.510000063878312,-19.147825345961106,0.0,-0.0,-0.0,-0.0,796.2282938287009,-13.317060541364611,-19.60301234024754,-15.23566768595229,-17.45756931310276,-17.516718944407298,-12.912023150987274,96.22829382870084,96.22829382870084,96.22829382870084,-0.0,-0.0,-0.0,
n258,-16.169399328498116,-24.023848986221783,-18.768031959487935,0.0,-0.0,-0.0,-0.0,796.1000164557524,-13.145724679356821,-19.30260442420949,-15.159373650655308,-17.35216964832368,-17.41280845349685,-12.837213729668798,96.10001645575248,96.10001645575248,96.10001645575248,-0.0,-0.0,-0.0,
n259,-15.983050192319833,-22.82039676839267,-17.97145466416587,0.0,-0.0,-0.0,-0.0,796.3899290909442,-14.801485501365068,-22.037625283278715,-17.21313443096418,-17.440513135797595,-17.896879213646578,-13.258239185262969,96.38992909094414,96.38992909094414,96.38992909094414,-0.0,-0.0,-0.0,
n260,-16.289074411774962,-23.384415266696337,-18.589451396687046,0.0,-0.07261328524375642,-0.07261328524375642,-0.07261328524375642,796.4118832998305,-14.442693888082376,-21.459396710684288,-16.70424814935058,-17.472800732628592,-17.79766104819165,-13.207611095586559,96.41188329983046,96.41188329983046,96.41188329983046,-0.07261328524375642,-0.07261328524375642,-0.07261328524375642,
n261,-16.134999410003964,-23.682061179667752,-18.46841459239777,0.0,-0.0333012220560398,-0.0333012220560398,-0.0333012220560398,796.0431949949912,-12.891202266432591,-19.047938376757422,-14.82980488652424,-17.25094083707178,-17.272932090808677,-12.803176051801305,96.04319499499114,96.04319499499114,96.04319499499114,-0.0333012220560398,-0.0333012220560398,-0.0333012220560398,
n262,-15.966040445684301,-22.661579680764955,-17.88403867978711,0.0,-0.0,-0.0,-0.0,796.3821710335213,-14.88259350423016,-22.170236588326,-17.345745736011462,-17.427577044779134,-17.982397928263623,-13.343757899880012,96.38217103352136,96.38217103352136,96.38217103352136,-0.0,-0.0,-0.0,
n263,-16.037374284601178,-23.827691438712318,-18.614788775064664,0.0,-0.0,-0.0,-0.0,796.0724286091798,-13.038371963731967,-19.16924167795091,-14.962087252807182,-17.250866236926765,-17.34099734896682,-12.826898439027255,96.07242860917988,96.07242860917988,96.07242860917988,-0.0,-0.0,-0.0,
n264,-16.011175935745158,-23.788766976286794,-18.584380011039087,0.0,-0.05535454727150026,-0.05535454727150026,-0.05535454727150026,796.0872410778121,-13.017069460725216,-19.180422559856446,-14.962289069623264,-17.276600711790493,-17.33462799027503,-12.852328346419903,96.08724107781205,96.08724107781205,96.08724107781205,-0.05535454727150026,-0.05535454727150026,-0.05535454727150026,
n265,-16.143462474599517,-22.484157651849742,-17.709150418101974,0.0,-0.0,-0.0,-0.0,796.388025214869,-15.006896297538724,-22.243662674042234,-17.41904870103297,-17.43405101269768,-18.077023010351738,-13.438382981968127,96.38802521486906,96.38802521486906,96.38802521486906,-0.0,-0.0,-0.0,
n266,-15.952933611126022,-24.23240190465965,-19.397365556602985,0.0,-0.0,-0.0,-0.0,796.3759549203386,-13.881193728518133,-20.625140355313327,-16.112429021010158,-17.296607747231224,-17.56072332437738,-12.967594492141457,96.37595492033857,96.37595492033857,96.37595492033857,-0.0,-0.0,-0.0,
n267,-16.131465483155406,-23.967488390910503,-18.724001652160222,0.0,-0.0,-0.0,-0.0,796.1398469643757,-13.114879763942044,-19.351070351524484,-15.064502574586033,-17.347841529499338,-17.400750770740192,-12.88665186080063,96.13984696437568,96.13984696437568,96.13984696437568,-0.0,-0.0,-0.0,
n268,-17.039695509380948,-23.195007223876328,-18.410380399239074,0.0,-0.0,-0.0,-0.0,796.2588129433951,-14.793529142480637,-22.172366849579824,-17.297256905980255,-17.107467750068817,-17.647441513300063,-13.026975779377665,96.25881294339514,96.25881294339514,96.25881294339514,-0.0,-0.0,-0.0,
n269,-15.844208013792452,-24.099249158998077,-19.26415475210107,0.0,-0.0,-0.0,-0.0,796.3959108065411,-13.970827810111711,-20.758315388220378,-16.145407815790726,-17.351330429982283,-17.515169538557547,-13.038640824975017,96.39591080654115,96.39591080654115,96.39591080654115,-0.0,-0.0,-0.0,
n270,-16.201560329281442,-24.065754197179746,-18.805361651104043,0.0,-0.03971196920579093,-0.03971196920579093,-0.03971196920579093,796.1568841091298,-13.117090249366566,-19.3592465774094,-15.04369276841339,-17.29047317779466,-17.36808371165951,-12.837472811993452,96.15688410912975,96.15688410912975,96.15688410912975,-0.03971196920579093,-0.03971196920579093,-0.03971196920579093,
n271,-16.315358623981158,-23.498249937257278,-18.703549725689122,0.0,-0.056691652118290914,-0.056691652118290914,-0.056691652118290914,796.4229475283071,-14.367799929874604,-21.348122012806712,-16.63883658204415,-17.420053473940104,-17.789169510524736,-13.176830729156167,96.42294752830713,96.42294752830713,96.42294752830713,-0.056691652118290914,-0.056691652118290914,-0.056691652118290914,
n272,-15.71872489869086,-24.445244252072637,-19.432288816087986,0.0,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,796.3137228592377,-13.726086289660135,-20.394687408099532,-15.899586673597168,-17.351016234257575,-17.473158281312273,-12.843704669593494,96.31372285923771,96.31372285923771,96.31372285923771,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,
