# Origin,Destination,orig_lat,orig_long,dest_lat,dest_long,distance (miles),distance (km),,miles_to_km,1.60934
n58,n91,45.1957146,-89.0315902,42.5937001,-89.3798796,213.1,343.0,,,
n58,n92,45.1957146,-89.0315902,44.937498,-89.256461,30.2,48.6,,,
n58,n93,45.1957146,-89.0315902,42.868704,-88.868785,205.1,330.1,,,
n58,n94,45.1957146,-89.0315902,43.219504,-89.484778,165.5,266.3,,,
n58,n95,45.1957146,-89.0315902,43.18301,-89.179032,175.4,282.3,,,
n58,n96,45.1957146,-89.0315902,44.58509,-90.019386,92.2,148.4,,,
n58,n97,45.1957146,-89.0315902,43.770841,-87.924136,156.1,251.2,,,
n58,n98,45.1957146,-89.0315902,44.8223091,-90.1500371,83.8,134.9,,,
n58,n99,45.1957146,-89.0315902,44.315446,-88.042711,100.2,161.3,,,
n58,n100,45.1957146,-89.0315902,44.1457958,-91.0670134,170,273.6,,,
n58,n101,45.1957146,-89.0315902,45.578866,-92.884752,244.1,392.8,,,
n58,n102,45.1957146,-89.0315902,42.50829,-90.690884,249.9,402.2,,,
n58,n103,45.1957146,-89.0315902,42.49254,-87.803743,229,368.5,,,
n59,n1,44.130844,-88.167076,43.867771,-88.717945,52.6,84.7,,,
n59,n2,44.130844,-88.167076,44.366372,-88.2587304,21.7,34.9,,,
n59,n3,44.130844,-88.167076,44.499718,-87.5954299,51.7,83.2,,,
n59,n4,44.130844,-88.167076,45.044792,-89.706382,124.6,200.5,,,
n59,n5,44.130844,-88.167076,43.9505879,-87.7465309,33.4,53.8,,,
n59,n6,44.130844,-88.167076,44.115038,-88.2172159,4,6.4,,,
n59,n7,44.130844,-88.167076,44.7366839,-87.5027549,67.5,108.6,,,
n59,n8,44.130844,-88.167076,44.097001,-88.147437,4.1,6.6,,,
n59,n9,44.130844,-88.167076,44.2522468,-89.9621392,113.9,183.3,,,
n59,n10,44.130844,-88.167076,43.427712,-87.985899,60.7,97.7,,,
n59,n11,44.130844,-88.167076,43.922701,-87.868523,28.7,46.2,,,
n59,n12,44.130844,-88.167076,44.6838614,-91.8816514,220.2,354.4,,,
n59,n13,44.130844,-88.167076,44.7807238,-88.291793,57.4,92.4,,,
n59,n14,44.130844,-88.167076,43.3487533,-88.6550266,75.6,121.7,,,
n59,n15,44.130844,-88.167076,44.663093,-87.588472,59.6,95.9,,,
n59,n16,44.130844,-88.167076,44.282748,-88.108356,11.4,18.3,,,
n59,n17,44.130844,-88.167076,44.540205,-87.789123,42.6,68.6,,,
n59,n18,44.130844,-88.167076,44.369922,-88.258894,22,35.4,,,
n59,n19,44.130844,-88.167076,44.2994683,-88.1107442,13.2,21.2,,,
n59,n20,44.130844,-88.167076,44.9115979,-88.3436306,67.8,109.1,,,
n59,n21,44.130844,-88.167076,44.369791,-88.229303,20.8,33.5,,,
n59,n22,44.130844,-88.167076,44.5547449,-87.478025,59.6,95.9,,,
n59,n23,44.130844,-88.167076,45.330174,-91.543636,240.1,386.4,,,
n59,n24,44.130844,-88.167076,43.991883,-87.758921,29.1,46.8,,,
n59,n25,44.130844,-88.167076,44.6407302,-90.3771428,132.2,212.8,,,
n59,n26,44.130844,-88.167076,43.123768,-89.548574,118.1,190.1,,,
n59,n27,44.130844,-88.167076,44.595906,-88.789993,62.5,100.6,,,
n59,n28,44.130844,-88.167076,42.7377646,-89.3607856,138.2,222.4,,,
n59,n29,44.130844,-88.167076,45.115722,-87.965177,76.6,123.3,,,
n59,n30,44.130844,-88.167076,43.702029,-88.358279,38.7,62.3,,,
n59,n31,44.130844,-88.167076,44.2997938,-88.9616664,49.2,79.2,,,
n59,n32,44.130844,-88.167076,43.2627431,-89.4217299,104.5,168.2,,,
n59,n33,44.130844,-88.167076,44.6760007,-87.4156663,71.4,114.9,,,
n59,n34,44.130844,-88.167076,44.616287,-87.63395,57.2,92.1,,,
n59,n35,44.130844,-88.167076,44.9076949,-88.201485,65.4,105.3,,,
n59,n36,44.130844,-88.167076,44.993569,-88.4431369,74.7,120.2,,,
n59,n37,44.130844,-88.167076,43.563386,-88.3733479,52.1,83.8,,,
n59,n38,44.130844,-88.167076,45.032389,-90.121009,145,233.4,,,
n59,n39,44.130844,-88.167076,44.9188885,-89.1435829,100.1,161.1,,,
n59,n40,44.130844,-88.167076,44.334034,-88.168628,15.3,24.6,,,
n59,n41,44.130844,-88.167076,44.203572,-88.106757,7.6,12.2,,,
n59,n42,44.130844,-88.167076,44.6441993,-88.3247075,47.1,75.8,,,
n59,n43,44.130844,-88.167076,44.5040238,-89.2921029,74.9,120.5,,,
n59,n44,44.130844,-88.167076,44.7341321,-90.5163997,143.7,231.3,,,
n59,n45,44.130844,-88.167076,43.8943569,-88.5950853,47.1,75.8,,,
n59,n46,44.130844,-88.167076,44.3926874,-88.0902886,19.1,30.7,,,
n59,n47,44.130844,-88.167076,42.7853566,-90.2565106,174.3,280.5,,,
n59,n48,44.130844,-88.167076,44.487244,-87.7649307,41.9,67.4,,,
n59,n49,44.130844,-88.167076,44.409054,-87.904771,29.4,47.3,,,
n59,n50,44.130844,-88.167076,42.973292,-88.775482,104,167.4,,,
n59,n51,44.130844,-88.167076,44.340874,-88.133287,17.8,28.6,,,
n59,n52,44.130844,-88.167076,43.908778,-88.290109,23.3,37.5,,,
n59,n53,44.130844,-88.167076,42.5695939,-89.4255293,151.8,244.3,,,
n59,n54,44.130844,-88.167076,42.6533571,-90.2918458,185.2,298.0,,,
n59,n55,44.130844,-88.167076,44.388485,-88.314505,26,41.8,,,
n59,n56,44.130844,-88.167076,44.257304,-87.961376,17.8,28.6,,,
n59,n57,44.130844,-88.167076,43.861379,-89.557082,96.3,155.0,,,
n59,n58,44.130844,-88.167076,45.1957146,-89.0315902,114.9,184.9,,,
n59,n59,44.130844,-88.167076,44.130844,-88.167076,0,0.0,,,
n59,n60,44.130844,-88.167076,43.726016,-88.398931,36.6,58.9,,,
n59,n61,44.130844,-88.167076,44.146298,-88.651705,35.7,57.5,,,
n59,n62,44.130844,-88.167076,45.639964,-90.3406313,196.5,316.2,,,
n59,n63,44.130844,-88.167076,44.5526729,-91.4129221,186.8,300.6,,,
n59,n64,44.130844,-88.167076,45.0086159,-91.7608218,231.1,371.9,,,
n59,n65,44.130844,-88.167076,45.0472743,-89.8839076,134.4,216.3,,,
n59,n66,44.130844,-88.167076,44.844099,-89.26493,100,160.9,,,
n59,n67,44.130844,-88.167076,42.534871,-88.460084,146.7,236.1,,,
n59,n68,44.130844,-88.167076,43.7449956,-90.7767576,175.6,282.6,,,
n59,n69,44.130844,-88.167076,42.6328184,-89.9460492,164.7,265.1,,,
n59,n70,44.130844,-88.167076,43.817701,-88.323724,28.8,46.3,,,
n59,n71,44.130844,-88.167076,43.4171904,-88.3677982,62.5,100.6,,,
n59,n72,44.130844,-88.167076,43.6230688,-90.6908274,168.5,271.2,,,
n59,n73,44.130844,-88.167076,45.4788,-91.834341,256.1,412.2,,,
n59,n74,44.130844,-88.167076,45.0032736,-90.3526429,154.3,248.3,,,
n59,n75,44.130844,-88.167076,43.686573,-88.398594,39.5,63.6,,,
n59,n76,44.130844,-88.167076,42.736022,-89.663736,145.3,233.8,,,
n59,n77,44.130844,-88.167076,43.667986,-88.862655,62.7,100.9,,,
n59,n78,44.130844,-88.167076,44.597806,-87.731243,49.2,79.2,,,
n59,n79,44.130844,-88.167076,43.427712,-87.985899,60.7,97.7,,,
n59,n80,44.130844,-88.167076,44.6838614,-91.8816514,220.2,354.4,,,
n59,n81,44.130844,-88.167076,44.322784,-87.956543,22.2,35.7,,,
n59,n82,44.130844,-88.167076,45.004624,-92.394297,259.4,417.5,,,
n59,n83,44.130844,-88.167076,45.0173606,-90.3556863,155.5,250.3,,,
n59,n84,44.130844,-88.167076,44.901922,-91.497807,210.2,338.3,,,
n59,n85,44.130844,-88.167076,43.9790956,-87.8015843,28.7,46.2,,,
n59,n86,44.130844,-88.167076,42.8646017,-90.6961852,194.6,313.2,,,
n59,n87,44.130844,-88.167076,43.571302,-87.9327198,48.8,78.5,,,
n59,n88,44.130844,-88.167076,44.5056081,-91.9506223,218.3,351.3,,,
n59,n89,44.130844,-88.167076,44.6969027,-88.3831678,52.4,84.3,,,
n59,n90,44.130844,-88.167076,44.901323,-89.958202,122.4,197.0,,,
n59,n91,44.130844,-88.167076,42.5937001,-89.3798796,148.3,238.7,,,
n59,n92,44.130844,-88.167076,44.937498,-89.256461,105.6,169.9,,,
n59,n93,44.130844,-88.167076,42.868704,-88.868785,115.3,185.6,,,
n59,n94,44.130844,-88.167076,43.219504,-89.484778,110.7,178.2,,,
n59,n95,44.130844,-88.167076,43.18301,-89.179032,98.2,158.0,,,
n59,n96,44.130844,-88.167076,44.58509,-90.019386,114.5,184.3,,,
n59,n97,44.130844,-88.167076,43.770841,-87.924136,35.6,57.3,,,
n59,n98,44.130844,-88.167076,44.8223091,-90.1500371,129.3,208.1,,,
n59,n99,44.130844,-88.167076,44.315446,-88.042711,16.2,26.1,,,
n59,n100,44.130844,-88.167076,44.1457958,-91.0670134,176.3,283.7,,,
n59,n101,44.130844,-88.167076,45.578866,-92.884752,309.2,497.6,,,
n59,n102,44.130844,-88.167076,42.50829,-90.690884,206.1,331.7,,,
n59,n103,44.130844,-88.167076,42.49254,-87.803743,133.9,215.5,,,
n60,n1,43.726016,-88.398931,43.867771,-88.717945,24.7,39.8,,,
n60,n2,43.726016,-88.398931,44.366372,-88.2587304,62.5,100.6,,,
n60,n3,43.726016,-88.398931,44.499718,-87.5954299,103.3,166.2,,,
n60,n4,43.726016,-88.398931,45.044792,-89.706382,134.2,216.0,,,
n60,n5,43.726016,-88.398931,43.9505879,-87.7465309,51.3,82.6,,,
n60,n6,43.726016,-88.398931,44.115038,-88.2172159,33.4,53.8,,,
n60,n7,43.726016,-88.398931,44.7366839,-87.5027549,117.9,189.7,,,
n60,n8,43.726016,-88.398931,44.097001,-88.147437,35.7,57.5,,,
n60,n9,43.726016,-88.398931,44.2522468,-89.9621392,109.7,176.5,,,
n60,n10,43.726016,-88.398931,43.427712,-87.985899,35.2,56.6,,,
n60,n11,43.726016,-88.398931,43.922701,-87.868523,38.8,62.4,,,
n60,n12,43.726016,-88.398931,44.6838614,-91.8816514,230,370.1,,,
n60,n13,43.726016,-88.398931,44.7807238,-88.291793,88.4,142.3,,,
n60,n14,43.726016,-88.398931,43.3487533,-88.6550266,42.3,68.1,,,
n60,n15,43.726016,-88.398931,44.663093,-87.588472,110.1,177.2,,,
n60,n16,43.726016,-88.398931,44.282748,-88.108356,46,74.0,,,
n60,n17,43.726016,-88.398931,44.540205,-87.789123,93,149.7,,,
n60,n18,43.726016,-88.398931,44.369922,-88.258894,62.7,100.9,,,
n60,n19,43.726016,-88.398931,44.2994683,-88.1107442,47.7,76.8,,,
n60,n20,43.726016,-88.398931,44.9115979,-88.3436306,98.8,159.0,,,
n60,n21,43.726016,-88.398931,44.369791,-88.229303,63.7,102.5,,,
n60,n22,43.726016,-88.398931,44.5547449,-87.478025,109.8,176.7,,,
n60,n23,43.726016,-88.398931,45.330174,-91.543636,249.8,402.0,,,
n60,n24,43.726016,-88.398931,43.991883,-87.758921,46.8,75.3,,,
n60,n25,43.726016,-88.398931,44.6407302,-90.3771428,141.8,228.2,,,
n60,n26,43.726016,-88.398931,43.123768,-89.548574,84.8,136.5,,,
n60,n27,43.726016,-88.398931,44.595906,-88.789993,72.1,116.0,,,
n60,n28,43.726016,-88.398931,42.7377646,-89.3607856,104.9,168.8,,,
n60,n29,43.726016,-88.398931,45.115722,-87.965177,121.5,195.5,,,
n60,n30,43.726016,-88.398931,43.702029,-88.358279,3.2,5.1,,,
n60,n31,43.726016,-88.398931,44.2997938,-88.9616664,58.8,94.6,,,
n60,n32,43.726016,-88.398931,43.2627431,-89.4217299,71.3,114.7,,,
n60,n33,43.726016,-88.398931,44.6760007,-87.4156663,121.8,196.0,,,
n60,n34,43.726016,-88.398931,44.616287,-87.63395,107.7,173.3,,,
n60,n35,43.726016,-88.398931,44.9076949,-88.201485,110.3,177.5,,,
n60,n36,43.726016,-88.398931,44.993569,-88.4431369,99.2,159.6,,,
n60,n37,43.726016,-88.398931,43.563386,-88.3733479,13.8,22.2,,,
n60,n38,43.726016,-88.398931,45.032389,-90.121009,154.6,248.8,,,
n60,n39,43.726016,-88.398931,44.9188885,-89.1435829,105.5,169.8,,,
n60,n40,43.726016,-88.398931,44.334034,-88.168628,48.4,77.9,,,
n60,n41,43.726016,-88.398931,44.203572,-88.106757,43,69.2,,,
n60,n42,43.726016,-88.398931,44.6441993,-88.3247075,77.3,124.4,,,
n60,n43,43.726016,-88.398931,44.5040238,-89.2921029,84.5,136.0,,,
n60,n44,43.726016,-88.398931,44.7341321,-90.5163997,153.3,246.7,,,
n60,n45,43.726016,-88.398931,43.8943569,-88.5950853,18.8,30.3,,,
n60,n46,43.726016,-88.398931,44.3926874,-88.0902886,53.6,86.3,,,
n60,n47,43.726016,-88.398931,42.7853566,-90.2565106,141.1,227.1,,,
n60,n48,43.726016,-88.398931,44.487244,-87.7649307,90.6,145.8,,,
n60,n49,43.726016,-88.398931,44.409054,-87.904771,63.9,102.8,,,
n60,n50,43.726016,-88.398931,42.973292,-88.775482,70.8,113.9,,,
n60,n51,43.726016,-88.398931,44.340874,-88.133287,48.7,78.4,,,
n60,n52,43.726016,-88.398931,43.908778,-88.290109,16.1,25.9,,,
n60,n53,43.726016,-88.398931,42.5695939,-89.4255293,118.5,190.7,,,
n60,n54,43.726016,-88.398931,42.6533571,-90.2918458,152,244.6,,,
n60,n55,43.726016,-88.398931,44.388485,-88.314505,61.1,98.3,,,
n60,n56,43.726016,-88.398931,44.257304,-87.961376,52.4,84.3,,,
n60,n57,43.726016,-88.398931,43.861379,-89.557082,69,111.0,,,
n60,n58,43.726016,-88.398931,45.1957146,-89.0315902,124.1,199.7,,,
n60,n59,43.726016,-88.398931,44.130844,-88.167076,36.6,58.9,,,
n60,n60,43.726016,-88.398931,43.726016,-88.398931,0,0.0,,,
n60,n61,43.726016,-88.398931,44.146298,-88.651705,37.2,59.9,,,
n60,n62,43.726016,-88.398931,45.639964,-90.3406313,206.2,331.8,,,
n60,n63,43.726016,-88.398931,44.5526729,-91.4129221,196.6,316.4,,,
n60,n64,43.726016,-88.398931,45.0086159,-91.7608218,240.8,387.5,,,
n60,n65,43.726016,-88.398931,45.0472743,-89.8839076,144,231.7,,,
n60,n66,43.726016,-88.398931,44.844099,-89.26493,105.6,169.9,,,
n60,n67,43.726016,-88.398931,42.534871,-88.460084,110.8,178.3,,,
n60,n68,43.726016,-88.398931,43.7449956,-90.7767576,162.3,261.2,,,
n60,n69,43.726016,-88.398931,42.6328184,-89.9460492,131.4,211.5,,,
n60,n70,43.726016,-88.398931,43.817701,-88.323724,10.1,16.3,,,
n60,n71,43.726016,-88.398931,43.4171904,-88.3677982,26.7,43.0,,,
n60,n72,43.726016,-88.398931,43.6230688,-90.6908274,135.2,217.6,,,
n60,n73,43.726016,-88.398931,45.4788,-91.834341,265.7,427.6,,,
n60,n74,43.726016,-88.398931,45.0032736,-90.3526429,164,263.9,,,
n60,n75,43.726016,-88.398931,43.686573,-88.398594,2.9,4.7,,,
n60,n76,43.726016,-88.398931,42.736022,-89.663736,112,180.2,,,
n60,n77,43.726016,-88.398931,43.667986,-88.862655,29.4,47.3,,,
n60,n78,43.726016,-88.398931,44.597806,-87.731243,99.6,160.3,,,
n60,n79,43.726016,-88.398931,43.427712,-87.985899,35.2,56.6,,,
n60,n80,43.726016,-88.398931,44.6838614,-91.8816514,230,370.1,,,
n60,n81,43.726016,-88.398931,44.322784,-87.956543,56.7,91.2,,,
n60,n82,43.726016,-88.398931,45.004624,-92.394297,259.4,417.5,,,
n60,n83,43.726016,-88.398931,45.0173606,-90.3556863,165.1,265.7,,,
n60,n84,43.726016,-88.398931,44.901922,-91.497807,219.9,353.9,,,
n60,n85,43.726016,-88.398931,43.9790956,-87.8015843,44.1,71.0,,,
n60,n86,43.726016,-88.398931,42.8646017,-90.6961852,161.3,259.6,,,
n60,n87,43.726016,-88.398931,43.571302,-87.9327198,30.7,49.4,,,
n60,n88,43.726016,-88.398931,44.5056081,-91.9506223,228.2,367.3,,,
n60,n89,43.726016,-88.398931,44.6969027,-88.3831678,81.1,130.5,,,
n60,n90,43.726016,-88.398931,44.901323,-89.958202,132.1,212.6,,,
n60,n91,43.726016,-88.398931,42.5937001,-89.3798796,115,185.1,,,
n60,n92,43.726016,-88.398931,44.937498,-89.256461,111.1,178.8,,,
n60,n93,43.726016,-88.398931,42.868704,-88.868785,82,132.0,,,
n60,n94,43.726016,-88.398931,43.219504,-89.484778,77.4,124.6,,,
n60,n95,43.726016,-88.398931,43.18301,-89.179032,64.9,104.4,,,
n60,n96,43.726016,-88.398931,44.58509,-90.019386,124.1,199.7,,,
n60,n97,43.726016,-88.398931,43.770841,-87.924136,29,46.7,,,
n60,n98,43.726016,-88.398931,44.8223091,-90.1500371,139,223.7,,,
n60,n99,43.726016,-88.398931,44.315446,-88.042711,50.7,81.6,,,
n60,n100,43.726016,-88.398931,44.1457958,-91.0670134,169.7,273.1,,,
n60,n101,43.726016,-88.398931,45.578866,-92.884752,318.8,513.1,,,
n60,n102,43.726016,-88.398931,42.50829,-90.690884,172.8,278.1,,,
n60,n103,43.726016,-88.398931,42.49254,-87.803743,109.8,176.7,,,
n61,n1,44.146298,-88.651705,43.867771,-88.717945,25.7,41.4,,,
n61,n2,44.146298,-88.651705,44.366372,-88.2587304,33.3,53.6,,,
n61,n3,44.146298,-88.651705,44.499718,-87.5954299,74.1,119.3,,,
n61,n4,44.146298,-88.651705,45.044792,-89.706382,98.1,157.9,,,
n61,n5,44.146298,-88.651705,43.9505879,-87.7465309,67,107.8,,,
n61,n6,44.146298,-88.651705,44.115038,-88.2172159,33.5,53.9,,,
n61,n7,44.146298,-88.651705,44.7366839,-87.5027549,88.7,142.7,,,
n61,n8,44.146298,-88.651705,44.097001,-88.147437,39.5,63.6,,,
n61,n9,44.146298,-88.651705,44.2522468,-89.9621392,87.5,140.8,,,
n61,n10,44.146298,-88.651705,43.427712,-87.985899,75.4,121.3,,,
n61,n11,44.146298,-88.651705,43.922701,-87.868523,64.9,104.4,,,
n61,n12,44.146298,-88.651705,44.6838614,-91.8816514,193.8,311.9,,,
n61,n13,44.146298,-88.651705,44.7807238,-88.291793,59.2,95.3,,,
n61,n14,44.146298,-88.651705,43.3487533,-88.6550266,61.9,99.6,,,
n61,n15,44.146298,-88.651705,44.663093,-87.588472,80.9,130.2,,,
n61,n16,44.146298,-88.651705,44.282748,-88.108356,35.6,57.3,,,
n61,n17,44.146298,-88.651705,44.540205,-87.789123,63.8,102.7,,,
n61,n18,44.146298,-88.651705,44.369922,-88.258894,33.5,53.9,,,
n61,n19,44.146298,-88.651705,44.2994683,-88.1107442,36.9,59.4,,,
n61,n20,44.146298,-88.651705,44.9115979,-88.3436306,69.6,112.0,,,
n61,n21,44.146298,-88.651705,44.369791,-88.229303,34.5,55.5,,,
n61,n22,44.146298,-88.651705,44.5547449,-87.478025,80.6,129.7,,,
n61,n23,44.146298,-88.651705,45.330174,-91.543636,213.7,343.9,,,
n61,n24,44.146298,-88.651705,43.991883,-87.758921,63.3,101.9,,,
n61,n25,44.146298,-88.651705,44.6407302,-90.3771428,105.7,170.1,,,
n61,n26,44.146298,-88.651705,43.123768,-89.548574,104.3,167.9,,,
n61,n27,44.146298,-88.651705,44.595906,-88.789993,36,57.9,,,
n61,n28,44.146298,-88.651705,42.7377646,-89.3607856,124.5,200.4,,,
n61,n29,44.146298,-88.651705,45.115722,-87.965177,92.3,148.5,,,
n61,n30,44.146298,-88.651705,43.702029,-88.358279,40.1,64.5,,,
n61,n31,44.146298,-88.651705,44.2997938,-88.9616664,22.7,36.5,,,
n61,n32,44.146298,-88.651705,43.2627431,-89.4217299,90.8,146.1,,,
n61,n33,44.146298,-88.651705,44.6760007,-87.4156663,92.6,149.0,,,
n61,n34,44.146298,-88.651705,44.616287,-87.63395,78.5,126.3,,,
n61,n35,44.146298,-88.651705,44.9076949,-88.201485,81.1,130.5,,,
n61,n36,44.146298,-88.651705,44.993569,-88.4431369,70,112.7,,,
n61,n37,44.146298,-88.651705,43.563386,-88.3733479,48.4,77.9,,,
n61,n38,44.146298,-88.651705,45.032389,-90.121009,118.5,190.7,,,
n61,n39,44.146298,-88.651705,44.9188885,-89.1435829,69.4,111.7,,,
n61,n40,44.146298,-88.651705,44.334034,-88.168628,35.1,56.5,,,
n61,n41,44.146298,-88.651705,44.203572,-88.106757,35.9,57.8,,,
n61,n42,44.146298,-88.651705,44.6441993,-88.3247075,48.1,77.4,,,
n61,n43,44.146298,-88.651705,44.5040238,-89.2921029,48.4,77.9,,,
n61,n44,44.146298,-88.651705,44.7341321,-90.5163997,117.2,188.6,,,
n61,n45,44.146298,-88.651705,43.8943569,-88.5950853,20.2,32.5,,,
n61,n46,44.146298,-88.651705,44.3926874,-88.0902886,44.4,71.5,,,
n61,n47,44.146298,-88.651705,42.7853566,-90.2565106,160.6,258.5,,,
n61,n48,44.146298,-88.651705,44.487244,-87.7649307,61.4,98.8,,,
n61,n49,44.146298,-88.651705,44.409054,-87.904771,54.8,88.2,,,
n61,n50,44.146298,-88.651705,42.973292,-88.775482,90.3,145.3,,,
n61,n51,44.146298,-88.651705,44.340874,-88.133287,38.3,61.6,,,
n61,n52,44.146298,-88.651705,43.908778,-88.290109,50.2,80.8,,,
n61,n53,44.146298,-88.651705,42.5695939,-89.4255293,138.1,222.2,,,
n61,n54,44.146298,-88.651705,42.6533571,-90.2918458,171.5,276.0,,,
n61,n55,44.146298,-88.651705,44.388485,-88.314505,31.8,51.2,,,
n61,n56,44.146298,-88.651705,44.257304,-87.961376,42.6,68.6,,,
n61,n57,44.146298,-88.651705,43.861379,-89.557082,61.7,99.3,,,
n61,n58,44.146298,-88.651705,45.1957146,-89.0315902,88,141.6,,,
n61,n59,44.146298,-88.651705,44.130844,-88.167076,35.4,57.0,,,
n61,n60,44.146298,-88.651705,43.726016,-88.398931,37.4,60.2,,,
n61,n61,44.146298,-88.651705,44.146298,-88.651705,0,0.0,,,
n61,n62,44.146298,-88.651705,45.639964,-90.3406313,170.1,273.7,,,
n61,n63,44.146298,-88.651705,44.5526729,-91.4129221,160.3,258.0,,,
n61,n64,44.146298,-88.651705,45.0086159,-91.7608218,204.7,329.4,,,
n61,n65,44.146298,-88.651705,45.0472743,-89.8839076,108,173.8,,,
n61,n66,44.146298,-88.651705,44.844099,-89.26493,69.5,111.8,,,
n61,n67,44.146298,-88.651705,42.534871,-88.460084,143,230.1,,,
n61,n68,44.146298,-88.651705,43.7449956,-90.7767576,141,226.9,,,
n61,n69,44.146298,-88.651705,42.6328184,-89.9460492,151,243.0,,,
n61,n70,44.146298,-88.651705,43.817701,-88.323724,44.1,71.0,,,
n61,n71,44.146298,-88.651705,43.4171904,-88.3677982,58.8,94.6,,,
n61,n72,44.146298,-88.651705,43.6230688,-90.6908274,143.8,231.4,,,
n61,n73,44.146298,-88.651705,45.4788,-91.834341,229.6,369.5,,,
n61,n74,44.146298,-88.651705,45.0032736,-90.3526429,127.9,205.8,,,
n61,n75,44.146298,-88.651705,43.686573,-88.398594,39.2,63.1,,,
n61,n76,44.146298,-88.651705,42.736022,-89.663736,131.6,211.8,,,
n61,n77,44.146298,-88.651705,43.667986,-88.862655,46.8,75.3,,,
n61,n78,44.146298,-88.651705,44.597806,-87.731243,70.4,113.3,,,
n61,n79,44.146298,-88.651705,43.427712,-87.985899,75.4,121.3,,,
n61,n80,44.146298,-88.651705,44.6838614,-91.8816514,193.8,311.9,,,
n61,n81,44.146298,-88.651705,44.322784,-87.956543,46,74.0,,,
n61,n82,44.146298,-88.651705,45.004624,-92.394297,232.9,374.8,,,
n61,n83,44.146298,-88.651705,45.0173606,-90.3556863,129,207.6,,,
n61,n84,44.146298,-88.651705,44.901922,-91.497807,183.8,295.8,,,
n61,n85,44.146298,-88.651705,43.9790956,-87.8015843,64.5,103.8,,,
n61,n86,44.146298,-88.651705,42.8646017,-90.6961852,180.9,291.1,,,
n61,n87,44.146298,-88.651705,43.571302,-87.9327198,68.3,109.9,,,
n61,n88,44.146298,-88.651705,44.5056081,-91.9506223,191.9,308.8,,,
n61,n89,44.146298,-88.651705,44.6969027,-88.3831678,51.9,83.5,,,
n61,n90,44.146298,-88.651705,44.901323,-89.958202,96,154.5,,,
n61,n91,44.146298,-88.651705,42.5937001,-89.3798796,134.6,216.6,,,
n61,n92,44.146298,-88.651705,44.937498,-89.256461,75,120.7,,,
n61,n93,44.146298,-88.651705,42.868704,-88.868785,101.6,163.5,,,
n61,n94,44.146298,-88.651705,43.219504,-89.484778,97,156.1,,,
n61,n95,44.146298,-88.651705,43.18301,-89.179032,84.5,136.0,,,
n61,n96,44.146298,-88.651705,44.58509,-90.019386,88,141.6,,,
n61,n97,44.146298,-88.651705,43.770841,-87.924136,63.8,102.7,,,
n61,n98,44.146298,-88.651705,44.8223091,-90.1500371,102.9,165.6,,,
n61,n99,44.146298,-88.651705,44.315446,-88.042711,40,64.4,,,
n61,n100,44.146298,-88.651705,44.1457958,-91.0670134,149.8,241.1,,,
n61,n101,44.146298,-88.651705,45.578866,-92.884752,282.7,455.0,,,
n61,n102,44.146298,-88.651705,42.50829,-90.690884,192.4,309.6,,,
n61,n103,44.146298,-88.651705,42.49254,-87.803743,142,228.5,,,
n62,n1,45.639964,-90.3406313,43.867771,-88.717945,194.7,313.3,,,
n62,n2,45.639964,-90.3406313,44.366372,-88.2587304,181.8,292.6,,,
n62,n3,45.639964,-90.3406313,44.499718,-87.5954299,199.5,321.1,,,
n62,n4,45.639964,-90.3406313,45.044792,-89.706382,75.8,122.0,,,
n62,n5,45.639964,-90.3406313,43.9505879,-87.7465309,222.5,358.1,,,
n62,n6,45.639964,-90.3406313,44.115038,-88.2172159,194.8,313.5,,,
n62,n7,45.639964,-90.3406313,44.7366839,-87.5027549,212.5,342.0,,,
n62,n8,45.639964,-90.3406313,44.097001,-88.147437,200.8,323.2,,,
n62,n9,45.639964,-90.3406313,44.2522468,-89.9621392,114.3,183.9,,,
n62,n10,45.639964,-90.3406313,43.427712,-87.985899,244.5,393.5,,,
n62,n11,45.639964,-90.3406313,43.922701,-87.868523,227.2,365.6,,,
n62,n12,45.639964,-90.3406313,44.6838614,-91.8816514,134.7,216.8,,,
n62,n13,45.639964,-90.3406313,44.7807238,-88.291793,158.8,255.6,,,
n62,n14,45.639964,-90.3406313,43.3487533,-88.6550266,230.9,371.6,,,
n62,n15,45.639964,-90.3406313,44.663093,-87.588472,204.6,329.3,,,
n62,n16,45.639964,-90.3406313,44.282748,-88.108356,193.8,311.9,,,
n62,n17,45.639964,-90.3406313,44.540205,-87.789123,187.5,301.8,,,
n62,n18,45.639964,-90.3406313,44.369922,-88.258894,181.3,291.8,,,
n62,n19,45.639964,-90.3406313,44.2994683,-88.1107442,192.6,310.0,,,
n62,n20,45.639964,-90.3406313,44.9115979,-88.3436306,146.7,236.1,,,
n62,n21,45.639964,-90.3406313,44.369791,-88.229303,182,292.9,,,
n62,n22,45.639964,-90.3406313,44.5547449,-87.478025,204.4,328.9,,,
n62,n23,45.639964,-90.3406313,45.330174,-91.543636,72.1,116.0,,,
n62,n24,45.639964,-90.3406313,43.991883,-87.758921,220.1,354.2,,,
n62,n25,45.639964,-90.3406313,44.6407302,-90.3771428,78.4,126.2,,,
n62,n26,45.639964,-90.3406313,43.123768,-89.548574,219.6,353.4,,,
n62,n27,45.639964,-90.3406313,44.595906,-88.789993,138.8,223.4,,,
n62,n28,45.639964,-90.3406313,42.7377646,-89.3607856,249.9,402.2,,,
