  
  -----------------------------------------------
  NLP Solver 
  Argonne National Laboratory, 2016
  -----------------------------------------------


  Linear system solver ------	 Ma57.

solving ...
1st stage 156 variables, 0 equality constraints, 0 inequality constraints.
2nd stage (use 1st scenario): 1212 variables, 1212 equality constraints, 0 inequality constraints.
858 scenarios.
Total 1006524 variables, 1006368 equality constraints, 0 inequality constraints. 

 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 102	 4.7146350e+05  6.62e-03  1.28e+02  0.00e+00  -5.7  1.14e+03     -3.5	 1.00e+00  1.00e+00-b   1     - 	1.40e-11  0.00e+00   5.48e+04d  5.48e+04  4.47e-11  4.47e-11      152        0
 103	 4.6689161e+05  3.02e-03  5.53e+02  0.00e+00  -5.7  2.93e+03      - 	 1.00e+00  5.00e-01-o   2     - 	1.16e-10  0.00e+00   2.10e+04d  2.10e+04  2.58e-09  2.58e-09      152        0
 104	 4.6476163e+05  2.16e-03  1.62e+03  0.00e+00  -5.7  2.45e+03      - 	 1.00e+00  5.00e-01-b   2     - 	1.16e-10  0.00e+00   9.29e+03d  9.29e+03  1.76e-09  1.76e-09      152        0
 105	 4.6107617e+05  4.91e-04  8.04e+01  0.00e+00  -5.7  3.01e+02     -3.9	 1.00e+00  1.00e+00-b   1     - 	2.91e-11  0.00e+00   1.63e+03d  1.63e+03  7.07e-12  7.07e-12      153        0
 106	 4.6049024e+05  2.35e-03  1.30e+03  0.00e+00  -5.7  2.93e+03      - 	 1.00e+00  2.50e-01-o   3     - 	2.33e-10  0.00e+00   5.79e+03d  5.79e+03  2.08e-09  2.08e-09      153        0
 107	 4.5926465e+05  3.38e-04  9.91e+01  0.00e+00  -5.7  4.26e+02      - 	 1.00e+00  1.00e+00-b   1     - 	5.82e-11  0.00e+00   1.22e+03d  1.22e+03  6.58e-11  6.58e-11      153        0
 108	 4.5932095e+05  1.08e-05  2.98e+01  0.00e+00  -5.7  6.34e+01      - 	 1.00e+00  1.00e+00-c   1     - 	7.28e-12  0.00e+00   2.43e+01d  2.43e+01  1.57e-12  1.57e-12      153        0
 109	 4.5932307e+05  7.82e-09  9.49e-03  0.00e+00  -5.7  1.80e+00      - 	 1.00e+00  1.00e+00-c   1     - 	2.27e-13  0.00e+00   2.28e-02d  2.28e-02  4.27e-16  4.27e-16      153        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 110	 4.5932307e+05  1.14e-13  2.02e-08  0.00e+00  -5.7  1.42e-03      - 	 1.00e+00  1.00e+00-b   1     - 	2.94e-14  0.00e+00   3.52e-08d  3.52e-08  5.40e-22  5.40e-22      153        0


  Find Optimal solution! In Iter: 110
  Optimal solution is: 4.5932307e+05
  Addition Fact due to reg: 153 
  Iter is accecpted due to: 
							SWC and AC: 1 
							SRC __ Obj: 54 
							SRC __ Con: 9 
							SRC (both): 46 
init_x0  0.0
str_init_x0  0.0
eval_f  0.2723844940000011
eval_g0  45.03347394599985
eval_grad_f  0.257357889000001
eval_jac  14.710931853000103
str_eval_jac  0.0
eval_h  158.7240481529995
str_eval_h 0.05660433500000003
eval_write_solution  0.034147117
PIPS-NLP time:   1307.742455883 (s)
