#dem,node,product,cap(tonne/week),price($/tonne)
d574,ag_node48,p14,1.0e30,,0.001
d575,ag_node48,p15,1.0e30,,0.001
d576,ag_node48,p16,1.0e30,,0.0
d577,ag_node49,p1,1.0e30,,0.0
d578,ag_node49,p2,1.0e30,,0.0
d579,ag_node49,p3,1.0e30,,0.0
d580,ag_node49,p4,1.0e30,,2.0e-6
d581,ag_node49,p5,1.0e30,,2.0e-6
d582,ag_node49,p6,1.0e30,,0.001002
d583,ag_node49,p7,1.0e30,,5.0e-6
d584,ag_node49,p8,1.0e30,,5.0e-6
d585,ag_node49,p9,1.0e30,,5.0e-6
d586,ag_node49,p14,1.0e30,,0.001
d587,ag_node49,p15,1.0e30,,0.001
d588,ag_node49,p16,1.0e30,,0.0
d589,ag_node50,p1,1.0e30,,0.0
d590,ag_node50,p2,1.0e30,,0.0
d591,ag_node50,p3,1.0e30,,0.0
d592,ag_node50,p4,1.0e30,,2.0e-6
d593,ag_node50,p5,1.0e30,,2.0e-6
d594,ag_node50,p6,1.0e30,,0.001002
d595,ag_node50,p7,1.0e30,,5.0e-6
d596,ag_node50,p8,1.0e30,,5.0e-6
d597,ag_node50,p9,1.0e30,,5.0e-6
d598,ag_node50,p14,1.0e30,,0.001
d599,ag_node50,p15,1.0e30,,0.001
d600,ag_node50,p16,1.0e30,,0.0
d601,ag_node51,p1,1.0e30,,0.0
d602,ag_node51,p2,1.0e30,,0.0
d603,ag_node51,p3,1.0e30,,0.0
d604,ag_node51,p4,1.0e30,,2.0e-6
d605,ag_node51,p5,1.0e30,,2.0e-6
d606,ag_node51,p6,1.0e30,,0.001002
d607,ag_node51,p7,1.0e30,,5.0e-6
d608,ag_node51,p8,1.0e30,,5.0e-6
d609,ag_node51,p9,1.0e30,,5.0e-6
d610,ag_node51,p14,1.0e30,,0.001
d611,ag_node51,p15,1.0e30,,0.001
d612,ag_node51,p16,1.0e30,,0.0
d613,ag_node52,p1,1.0e30,,0.0
d614,ag_node52,p2,1.0e30,,0.0
d615,ag_node52,p3,1.0e30,,0.0
d616,ag_node52,p4,1.0e30,,2.0e-6
d617,ag_node52,p5,1.0e30,,2.0e-6
d618,ag_node52,p6,1.0e30,,0.001002
d619,ag_node52,p7,1.0e30,,5.0e-6
d620,ag_node52,p8,1.0e30,,5.0e-6
d621,ag_node52,p9,1.0e30,,5.0e-6
d622,ag_node52,p14,1.0e30,,0.001
d623,ag_node52,p15,1.0e30,,0.001
d624,ag_node52,p16,1.0e30,,0.0
d625,ag_node53,p1,1.0e30,,0.0
d626,ag_node53,p2,1.0e30,,0.0
d627,ag_node53,p3,1.0e30,,0.0
d628,ag_node53,p4,1.0e30,,2.0e-6
d629,ag_node53,p5,1.0e30,,2.0e-6
d630,ag_node53,p6,1.0e30,,0.001002
d631,ag_node53,p7,1.0e30,,5.0e-6
d632,ag_node53,p8,1.0e30,,5.0e-6
d633,ag_node53,p9,1.0e30,,5.0e-6
d634,ag_node53,p14,1.0e30,,0.001
d635,ag_node53,p15,1.0e30,,0.001
d636,ag_node53,p16,1.0e30,,0.0
d637,ag_node54,p1,1.0e30,,0.0
d638,ag_node54,p2,1.0e30,,0.0
d639,ag_node54,p3,1.0e30,,0.0
d640,ag_node54,p4,1.0e30,,2.0e-6
d641,ag_node54,p5,1.0e30,,2.0e-6
d642,ag_node54,p6,1.0e30,,0.001002
d643,ag_node54,p7,1.0e30,,5.0e-6
d644,ag_node54,p8,1.0e30,,5.0e-6
d645,ag_node54,p9,1.0e30,,5.0e-6
d646,ag_node54,p14,1.0e30,,0.001
d647,ag_node54,p15,1.0e30,,0.001
d648,ag_node54,p16,1.0e30,,0.0
d649,ag_node55,p1,1.0e30,,0.0
d650,ag_node55,p2,1.0e30,,0.0
d651,ag_node55,p3,1.0e30,,0.0
d652,ag_node55,p4,1.0e30,,2.0e-6
d653,ag_node55,p5,1.0e30,,2.0e-6
d654,ag_node55,p6,1.0e30,,0.001002
d655,ag_node55,p7,1.0e30,,5.0e-6
d656,ag_node55,p8,1.0e30,,5.0e-6
d657,ag_node55,p9,1.0e30,,5.0e-6
d658,ag_node55,p14,1.0e30,,0.001
d659,ag_node55,p15,1.0e30,,0.001
d660,ag_node55,p16,1.0e30,,0.0
d661,ag_node56,p1,1.0e30,,0.0
d662,ag_node56,p2,1.0e30,,0.0
d663,ag_node56,p3,1.0e30,,0.0
d664,ag_node56,p4,1.0e30,,2.0e-6
d665,ag_node56,p5,1.0e30,,2.0e-6
d666,ag_node56,p6,1.0e30,,0.001002
d667,ag_node56,p7,1.0e30,,5.0e-6
d668,ag_node56,p8,1.0e30,,5.0e-6
d669,ag_node56,p9,1.0e30,,5.0e-6
d670,ag_node56,p14,1.0e30,,0.001
d671,ag_node56,p15,1.0e30,,0.001
d672,ag_node56,p16,1.0e30,,0.0
d673,ag_node57,p1,1.0e30,,0.0
d674,ag_node57,p2,1.0e30,,0.0
d675,ag_node57,p3,1.0e30,,0.0
d676,ag_node57,p4,1.0e30,,2.0e-6
d677,ag_node57,p5,1.0e30,,2.0e-6
d678,ag_node57,p6,1.0e30,,0.001002
d679,ag_node57,p7,1.0e30,,5.0e-6
d680,ag_node57,p8,1.0e30,,5.0e-6
d681,ag_node57,p9,1.0e30,,5.0e-6
d682,ag_node57,p14,1.0e30,,0.001
d683,ag_node57,p15,1.0e30,,0.001
d684,ag_node57,p16,1.0e30,,0.0
d685,ag_node58,p1,1.0e30,,0.0
d686,ag_node58,p2,1.0e30,,0.0
d687,ag_node58,p3,1.0e30,,0.0
d688,ag_node58,p4,1.0e30,,2.0e-6
d689,ag_node58,p5,1.0e30,,2.0e-6
d690,ag_node58,p6,1.0e30,,0.001002
d691,ag_node58,p7,1.0e30,,5.0e-6
d692,ag_node58,p8,1.0e30,,5.0e-6
d693,ag_node58,p9,1.0e30,,5.0e-6
d694,ag_node58,p14,1.0e30,,0.001
d695,ag_node58,p15,1.0e30,,0.001
d696,ag_node58,p16,1.0e30,,0.0
d697,ag_node59,p1,1.0e30,,0.0
d698,ag_node59,p2,1.0e30,,0.0
d699,ag_node59,p3,1.0e30,,0.0
d700,ag_node59,p4,1.0e30,,2.0e-6
d701,ag_node59,p5,1.0e30,,2.0e-6
d702,ag_node59,p6,1.0e30,,0.001002
d703,ag_node59,p7,1.0e30,,5.0e-6
d704,ag_node59,p8,1.0e30,,5.0e-6
d705,ag_node59,p9,1.0e30,,5.0e-6
d706,ag_node59,p14,1.0e30,,0.001
d707,ag_node59,p15,1.0e30,,0.001
d708,ag_node59,p16,1.0e30,,0.0
d709,ag_node60,p1,1.0e30,,0.0
d710,ag_node60,p2,1.0e30,,0.0
d711,ag_node60,p3,1.0e30,,0.0
d712,ag_node60,p4,1.0e30,,2.0e-6
d713,ag_node60,p5,1.0e30,,2.0e-6
d714,ag_node60,p6,1.0e30,,0.001002
d715,ag_node60,p7,1.0e30,,5.0e-6
d716,ag_node60,p8,1.0e30,,5.0e-6
d717,ag_node60,p9,1.0e30,,5.0e-6
d718,ag_node60,p14,1.0e30,,0.001
d719,ag_node60,p15,1.0e30,,0.001
d720,ag_node60,p16,1.0e30,,0.0
d721,ag_node61,p1,1.0e30,,0.0
d722,ag_node61,p2,1.0e30,,0.0
d723,ag_node61,p3,1.0e30,,0.0
d724,ag_node61,p4,1.0e30,,2.0e-6
d725,ag_node61,p5,1.0e30,,2.0e-6
d726,ag_node61,p6,1.0e30,,0.001002
d727,ag_node61,p7,1.0e30,,5.0e-6
d728,ag_node61,p8,1.0e30,,5.0e-6
d729,ag_node61,p9,1.0e30,,5.0e-6
d730,ag_node61,p14,1.0e30,,0.001
d731,ag_node61,p15,1.0e30,,0.001
d732,ag_node61,p16,1.0e30,,0.0
d733,ag_node62,p1,1.0e30,,0.0
d734,ag_node62,p2,1.0e30,,0.0
d735,ag_node62,p3,1.0e30,,0.0
d736,ag_node62,p4,1.0e30,,2.0e-6
d737,ag_node62,p5,1.0e30,,2.0e-6
d738,ag_node62,p6,1.0e30,,0.001002
d739,ag_node62,p7,1.0e30,,5.0e-6
d740,ag_node62,p8,1.0e30,,5.0e-6
d741,ag_node62,p9,1.0e30,,5.0e-6
d742,ag_node62,p14,1.0e30,,0.001
d743,ag_node62,p15,1.0e30,,0.001
d744,ag_node62,p16,1.0e30,,0.0
d745,ag_node63,p1,1.0e30,,0.0
d746,ag_node63,p2,1.0e30,,0.0
d747,ag_node63,p3,1.0e30,,0.0
d748,ag_node63,p4,1.0e30,,2.0e-6
d749,ag_node63,p5,1.0e30,,2.0e-6
d750,ag_node63,p6,1.0e30,,0.001002
d751,ag_node63,p7,1.0e30,,5.0e-6
d752,ag_node63,p8,1.0e30,,5.0e-6
d753,ag_node63,p9,1.0e30,,5.0e-6
d754,ag_node63,p14,1.0e30,,0.001
d755,ag_node63,p15,1.0e30,,0.001
d756,ag_node63,p16,1.0e30,,0.0
d757,ag_node64,p1,1.0e30,,0.0
d758,ag_node64,p2,1.0e30,,0.0
d759,ag_node64,p3,1.0e30,,0.0
d760,ag_node64,p4,1.0e30,,2.0e-6
d761,ag_node64,p5,1.0e30,,2.0e-6
d762,ag_node64,p6,1.0e30,,0.001002
d763,ag_node64,p7,1.0e30,,5.0e-6
d764,ag_node64,p8,1.0e30,,5.0e-6
d765,ag_node64,p9,1.0e30,,5.0e-6
d766,ag_node64,p14,1.0e30,,0.001
d767,ag_node64,p15,1.0e30,,0.001
d768,ag_node64,p16,1.0e30,,0.0
d769,ag_node65,p1,1.0e30,,0.0
d770,ag_node65,p2,1.0e30,,0.0
d771,ag_node65,p3,1.0e30,,0.0
d772,ag_node65,p4,1.0e30,,2.0e-6
d773,ag_node65,p5,1.0e30,,2.0e-6
d774,ag_node65,p6,1.0e30,,0.001002
d775,ag_node65,p7,1.0e30,,5.0e-6
d776,ag_node65,p8,1.0e30,,5.0e-6
d777,ag_node65,p9,1.0e30,,5.0e-6
d778,ag_node65,p14,1.0e30,,0.001
d779,ag_node65,p15,1.0e30,,0.001
d780,ag_node65,p16,1.0e30,,0.0
d781,ag_node66,p1,1.0e30,,0.0
d782,ag_node66,p2,1.0e30,,0.0
d783,ag_node66,p3,1.0e30,,0.0
d784,ag_node66,p4,1.0e30,,2.0e-6
d785,ag_node66,p5,1.0e30,,2.0e-6
d786,ag_node66,p6,1.0e30,,0.001002
d787,ag_node66,p7,1.0e30,,5.0e-6
d788,ag_node66,p8,1.0e30,,5.0e-6
d789,ag_node66,p9,1.0e30,,5.0e-6
d790,ag_node66,p14,1.0e30,,0.001
d791,ag_node66,p15,1.0e30,,0.001
d792,ag_node66,p16,1.0e30,,0.0
d793,ag_node67,p1,1.0e30,,0.0
d794,ag_node67,p2,1.0e30,,0.0
d795,ag_node67,p3,1.0e30,,0.0
d796,ag_node67,p4,1.0e30,,2.0e-6
d797,ag_node67,p5,1.0e30,,2.0e-6
d798,ag_node67,p6,1.0e30,,0.001002
d799,ag_node67,p7,1.0e30,,5.0e-6
d800,ag_node67,p8,1.0e30,,5.0e-6
d801,ag_node67,p9,1.0e30,,5.0e-6
d802,ag_node67,p14,1.0e30,,0.001
d803,ag_node67,p15,1.0e30,,0.001
d804,ag_node67,p16,1.0e30,,0.0
d805,ag_node68,p1,1.0e30,,0.0
d806,ag_node68,p2,1.0e30,,0.0
d807,ag_node68,p3,1.0e30,,0.0
d808,ag_node68,p4,1.0e30,,2.0e-6
d809,ag_node68,p5,1.0e30,,2.0e-6
d810,ag_node68,p6,1.0e30,,0.001002
d811,ag_node68,p7,1.0e30,,5.0e-6
d812,ag_node68,p8,1.0e30,,5.0e-6
d813,ag_node68,p9,1.0e30,,5.0e-6
d814,ag_node68,p14,1.0e30,,0.001
d815,ag_node68,p15,1.0e30,,0.001
d816,ag_node68,p16,1.0e30,,0.0
d817,ag_node69,p1,1.0e30,,0.0
d818,ag_node69,p2,1.0e30,,0.0
d819,ag_node69,p3,1.0e30,,0.0
d820,ag_node69,p4,1.0e30,,2.0e-6
d821,ag_node69,p5,1.0e30,,2.0e-6
d822,ag_node69,p6,1.0e30,,0.001002
d823,ag_node69,p7,1.0e30,,5.0e-6
d824,ag_node69,p8,1.0e30,,5.0e-6
d825,ag_node69,p9,1.0e30,,5.0e-6
d826,ag_node69,p14,1.0e30,,0.001
d827,ag_node69,p15,1.0e30,,0.001
d828,ag_node69,p16,1.0e30,,0.0
d829,ag_node70,p1,1.0e30,,0.0
d830,ag_node70,p2,1.0e30,,0.0
d831,ag_node70,p3,1.0e30,,0.0
d832,ag_node70,p4,1.0e30,,2.0e-6
d833,ag_node70,p5,1.0e30,,2.0e-6
d834,ag_node70,p6,1.0e30,,0.001002
d835,ag_node70,p7,1.0e30,,5.0e-6
d836,ag_node70,p8,1.0e30,,5.0e-6
d837,ag_node70,p9,1.0e30,,5.0e-6
d838,ag_node70,p14,1.0e30,,0.001
d839,ag_node70,p15,1.0e30,,0.001
d840,ag_node70,p16,1.0e30,,0.0
d841,ag_node71,p1,1.0e30,,0.0
d842,ag_node71,p2,1.0e30,,0.0
d843,ag_node71,p3,1.0e30,,0.0
d844,ag_node71,p4,1.0e30,,2.0e-6
d845,ag_node71,p5,1.0e30,,2.0e-6
d846,ag_node71,p6,1.0e30,,0.001002
d847,ag_node71,p7,1.0e30,,5.0e-6
d848,ag_node71,p8,1.0e30,,5.0e-6
d849,ag_node71,p9,1.0e30,,5.0e-6
d850,ag_node71,p14,1.0e30,,0.001
d851,ag_node71,p15,1.0e30,,0.001
d852,ag_node71,p16,1.0e30,,0.0
d853,ag_node72,p1,1.0e30,,0.0
d854,ag_node72,p2,1.0e30,,0.0
d855,ag_node72,p3,1.0e30,,0.0
d856,ag_node72,p4,1.0e30,,2.0e-6
d857,ag_node72,p5,1.0e30,,2.0e-6
d858,ag_node72,p6,1.0e30,,0.001002
d859,ag_node72,p7,1.0e30,,5.0e-6
d860,ag_node72,p8,1.0e30,,5.0e-6
d861,ag_node72,p9,1.0e30,,5.0e-6
d862,ag_node72,p14,1.0e30,,0.001
d863,ag_node72,p15,1.0e30,,0.001
d864,ag_node72,p16,1.0e30,,0.0
d865,ag_node73,p1,1.0e30,,0.0
d866,ag_node73,p2,1.0e30,,0.0
d867,ag_node73,p3,1.0e30,,0.0
d868,ag_node73,p4,1.0e30,,2.0e-6
d869,ag_node73,p5,1.0e30,,2.0e-6
d870,ag_node73,p6,1.0e30,,0.001002
d871,ag_node73,p7,1.0e30,,5.0e-6
d872,ag_node73,p8,1.0e30,,5.0e-6
d873,ag_node73,p9,1.0e30,,5.0e-6
d874,ag_node73,p14,1.0e30,,0.001
d875,ag_node73,p15,1.0e30,,0.001
d876,ag_node73,p16,1.0e30,,0.0
d877,ag_node74,p1,1.0e30,,0.0
d878,ag_node74,p2,1.0e30,,0.0
d879,ag_node74,p3,1.0e30,,0.0
d880,ag_node74,p4,1.0e30,,2.0e-6
d881,ag_node74,p5,1.0e30,,2.0e-6
d882,ag_node74,p6,1.0e30,,0.001002
d883,ag_node74,p7,1.0e30,,5.0e-6
d884,ag_node74,p8,1.0e30,,5.0e-6
d885,ag_node74,p9,1.0e30,,5.0e-6
d886,ag_node74,p14,1.0e30,,0.001
d887,ag_node74,p15,1.0e30,,0.001
d888,ag_node74,p16,1.0e30,,0.0
d889,ag_node75,p1,1.0e30,,0.0
d890,ag_node75,p2,1.0e30,,0.0
d891,ag_node75,p3,1.0e30,,0.0
d892,ag_node75,p4,1.0e30,,2.0e-6
d893,ag_node75,p5,1.0e30,,2.0e-6
d894,ag_node75,p6,1.0e30,,0.001002
d895,ag_node75,p7,1.0e30,,5.0e-6
d896,ag_node75,p8,1.0e30,,5.0e-6
d897,ag_node75,p9,1.0e30,,5.0e-6
d898,ag_node75,p14,1.0e30,,0.001
d899,ag_node75,p15,1.0e30,,0.001
d900,ag_node75,p16,1.0e30,,0.0
d901,ag_node76,p1,1.0e30,,0.0
d902,ag_node76,p2,1.0e30,,0.0
d903,ag_node76,p3,1.0e30,,0.0
d904,ag_node76,p4,1.0e30,,2.0e-6
d905,ag_node76,p5,1.0e30,,2.0e-6
d906,ag_node76,p6,1.0e30,,0.001002
d907,ag_node76,p7,1.0e30,,5.0e-6
d908,ag_node76,p8,1.0e30,,5.0e-6
d909,ag_node76,p9,1.0e30,,5.0e-6
d910,ag_node76,p14,1.0e30,,0.001
d911,ag_node76,p15,1.0e30,,0.001
d912,ag_node76,p16,1.0e30,,0.0
d913,ag_node77,p1,1.0e30,,0.0
d914,ag_node77,p2,1.0e30,,0.0
d915,ag_node77,p3,1.0e30,,0.0
d916,ag_node77,p4,1.0e30,,2.0e-6
d917,ag_node77,p5,1.0e30,,2.0e-6
d918,ag_node77,p6,1.0e30,,0.001002
d919,ag_node77,p7,1.0e30,,5.0e-6
d920,ag_node77,p8,1.0e30,,5.0e-6
d921,ag_node77,p9,1.0e30,,5.0e-6
d922,ag_node77,p14,1.0e30,,0.001
d923,ag_node77,p15,1.0e30,,0.001
d924,ag_node77,p16,1.0e30,,0.0
d925,ag_node78,p1,1.0e30,,0.0
d926,ag_node78,p2,1.0e30,,0.0
d927,ag_node78,p3,1.0e30,,0.0
d928,ag_node78,p4,1.0e30,,2.0e-6
d929,ag_node78,p5,1.0e30,,2.0e-6
d930,ag_node78,p6,1.0e30,,0.001002
d931,ag_node78,p7,1.0e30,,5.0e-6
d932,ag_node78,p8,1.0e30,,5.0e-6
d933,ag_node78,p9,1.0e30,,5.0e-6
d934,ag_node78,p14,1.0e30,,0.001
d935,ag_node78,p15,1.0e30,,0.001
d936,ag_node78,p16,1.0e30,,0.0
d937,ag_node79,p1,1.0e30,,0.0
d938,ag_node79,p2,1.0e30,,0.0
d939,ag_node79,p3,1.0e30,,0.0
d940,ag_node79,p4,1.0e30,,2.0e-6
d941,ag_node79,p5,1.0e30,,2.0e-6
d942,ag_node79,p6,1.0e30,,0.001002
d943,ag_node79,p7,1.0e30,,5.0e-6
d944,ag_node79,p8,1.0e30,,5.0e-6
d945,ag_node79,p9,1.0e30,,5.0e-6
d946,ag_node79,p14,1.0e30,,0.001
d947,ag_node79,p15,1.0e30,,0.001
d948,ag_node79,p16,1.0e30,,0.0
d949,ag_node80,p1,1.0e30,,0.0
d950,ag_node80,p2,1.0e30,,0.0
d951,ag_node80,p3,1.0e30,,0.0
d952,ag_node80,p4,1.0e30,,2.0e-6
d953,ag_node80,p5,1.0e30,,2.0e-6
d954,ag_node80,p6,1.0e30,,0.001002
d955,ag_node80,p7,1.0e30,,5.0e-6
d956,ag_node80,p8,1.0e30,,5.0e-6
d957,ag_node80,p9,1.0e30,,5.0e-6
d958,ag_node80,p14,1.0e30,,0.001
d959,ag_node80,p15,1.0e30,,0.001
d960,ag_node80,p16,1.0e30,,0.0
d961,ag_node81,p1,1.0e30,,0.0
d962,ag_node81,p2,1.0e30,,0.0
d963,ag_node81,p3,1.0e30,,0.0
d964,ag_node81,p4,1.0e30,,2.0e-6
d965,ag_node81,p5,1.0e30,,2.0e-6
d966,ag_node81,p6,1.0e30,,0.001002
d967,ag_node81,p7,1.0e30,,5.0e-6
d968,ag_node81,p8,1.0e30,,5.0e-6
d969,ag_node81,p9,1.0e30,,5.0e-6
d970,ag_node81,p14,1.0e30,,0.001
d971,ag_node81,p15,1.0e30,,0.001
d972,ag_node81,p16,1.0e30,,0.0
d973,ag_node82,p1,1.0e30,,0.0
d974,ag_node82,p2,1.0e30,,0.0
d975,ag_node82,p3,1.0e30,,0.0
d976,ag_node82,p4,1.0e30,,2.0e-6
d977,ag_node82,p5,1.0e30,,2.0e-6
d978,ag_node82,p6,1.0e30,,0.001002
d979,ag_node82,p7,1.0e30,,5.0e-6
d980,ag_node82,p8,1.0e30,,5.0e-6
d981,ag_node82,p9,1.0e30,,5.0e-6
d982,ag_node82,p14,1.0e30,,0.001
d983,ag_node82,p15,1.0e30,,0.001
d984,ag_node82,p16,1.0e30,,0.0
d985,ag_node83,p1,1.0e30,,0.0
d986,ag_node83,p2,1.0e30,,0.0
d987,ag_node83,p3,1.0e30,,0.0
d988,ag_node83,p4,1.0e30,,2.0e-6
d989,ag_node83,p5,1.0e30,,2.0e-6
d990,ag_node83,p6,1.0e30,,0.001002
d991,ag_node83,p7,1.0e30,,5.0e-6
d992,ag_node83,p8,1.0e30,,5.0e-6
d993,ag_node83,p9,1.0e30,,5.0e-6
d994,ag_node83,p14,1.0e30,,0.001
d995,ag_node83,p15,1.0e30,,0.001
d996,ag_node83,p16,1.0e30,,0.0
d997,ag_node84,p1,1.0e30,,0.0
d998,ag_node84,p2,1.0e30,,0.0
d999,ag_node84,p3,1.0e30,,0.0
d1000,ag_node84,p4,1.0e30,,2.0e-6
d1001,ag_node84,p5,1.0e30,,2.0e-6
d1002,ag_node84,p6,1.0e30,,0.001002
d1003,ag_node84,p7,1.0e30,,5.0e-6
d1004,ag_node84,p8,1.0e30,,5.0e-6
d1005,ag_node84,p9,1.0e30,,5.0e-6
d1006,ag_node84,p14,1.0e30,,0.001
d1007,ag_node84,p15,1.0e30,,0.001
d1008,ag_node84,p16,1.0e30,,0.0
d1009,ag_node85,p1,1.0e30,,0.0
d1010,ag_node85,p2,1.0e30,,0.0
d1011,ag_node85,p3,1.0e30,,0.0
d1012,ag_node85,p4,1.0e30,,2.0e-6
d1013,ag_node85,p5,1.0e30,,2.0e-6
d1014,ag_node85,p6,1.0e30,,0.001002
d1015,ag_node85,p7,1.0e30,,5.0e-6
d1016,ag_node85,p8,1.0e30,,5.0e-6
d1017,ag_node85,p9,1.0e30,,5.0e-6
d1018,ag_node85,p14,1.0e30,,0.001
d1019,ag_node85,p15,1.0e30,,0.001
d1020,ag_node85,p16,1.0e30,,0.0
d1021,ag_node86,p1,1.0e30,,0.0
d1022,ag_node86,p2,1.0e30,,0.0
d1023,ag_node86,p3,1.0e30,,0.0
d1024,ag_node86,p4,1.0e30,,2.0e-6
d1025,ag_node86,p5,1.0e30,,2.0e-6
d1026,ag_node86,p6,1.0e30,,0.001002
d1027,ag_node86,p7,1.0e30,,5.0e-6
d1028,ag_node86,p8,1.0e30,,5.0e-6
d1029,ag_node86,p9,1.0e30,,5.0e-6
d1030,ag_node86,p14,1.0e30,,0.001
d1031,ag_node86,p15,1.0e30,,0.001
d1032,ag_node86,p16,1.0e30,,0.0
d1033,ag_node87,p1,1.0e30,,0.0
d1034,ag_node87,p2,1.0e30,,0.0
d1035,ag_node87,p3,1.0e30,,0.0
d1036,ag_node87,p4,1.0e30,,2.0e-6
d1037,ag_node87,p5,1.0e30,,2.0e-6
d1038,ag_node87,p6,1.0e30,,0.001002
d1039,ag_node87,p7,1.0e30,,5.0e-6
d1040,ag_node87,p8,1.0e30,,5.0e-6
d1041,ag_node87,p9,1.0e30,,5.0e-6
d1042,ag_node87,p14,1.0e30,,0.001
d1043,ag_node87,p15,1.0e30,,0.001
d1044,ag_node87,p16,1.0e30,,0.0
d1045,ag_node88,p1,1.0e30,,0.0
d1046,ag_node88,p2,1.0e30,,0.0
d1047,ag_node88,p3,1.0e30,,0.0
d1048,ag_node88,p4,1.0e30,,2.0e-6
d1049,ag_node88,p5,1.0e30,,2.0e-6
d1050,ag_node88,p6,1.0e30,,0.001002
d1051,ag_node88,p7,1.0e30,,5.0e-6
d1052,ag_node88,p8,1.0e30,,5.0e-6
d1053,ag_node88,p9,1.0e30,,5.0e-6
d1054,ag_node88,p14,1.0e30,,0.001
d1055,ag_node88,p15,1.0e30,,0.001
d1056,ag_node88,p16,1.0e30,,0.0
d1056,company,p7,1000.0,,2.0e-5
d1057,company,p8,1000.0,,2.0e-5
d1058,company,p9,1000.0,,2.0e-5
d1059,company,p10,1.0e30,,0.00035
d1060,company,p11,1.0e30,,0.00035
d1061,company,p12,1.0e30,,0.00035
d1062,company,p13,1.0e30,,800.0
