0.00655,0.0004,0.002175,0.0037,0.004025,0.00715,0.004525,0.003675,0.006375,0.004375,0.004875,0.006925,0.0064,0.007475,0.008675,0.0116,0.0149,0.0197,0.0254,0.027025,0.034,0.039725,0.047675,0.054725,0.058225,0.06395,0.068475,0.074675,0.0777,0.08435,0.081275,0.0845,0.087725,0.0888,0.08955,0.088575,0.08695,0.08485,0.081375,0.08095,0.0794,0.081575,0.080525,0.08025,0.081125,0.082075,0.083075,0.0847,0.086,0.088975,0.0906,0.092825,0.0977,0.10245,0.10412,0.10955,0.1125,0.11747,0.12448,0.12655,0.13257,0.13758,0.13708,0.1403,0.1448,0.14785,0.15105,0.15423,0.15825,0.15952,0.16515,0.16583,0.16735,0.1698
0.0029,0,0.005,0.01732,0.0332,0.04982,0.06506,0.08178,0.10652,0.1264,0.15398,0.18586,0.21058,0.23508,0.26232,0.2931,0.3252,0.359,0.39868,0.43792,0.48206,0.51752,0.55054,0.56916,0.57642,0.57872,0.57894,0.58716,0.59458,0.60884,0.6168,0.61978,0.57024,0.56358,0.5618,0.55674,0.55044,0.5404,0.53464,0.5265,0.5167,0.51392,0.50248,0.49806,0.48982,0.48154,0.47902,0.4699,0.46144,0.4567,0.45034,0.4404,0.43544,0.43082,0.4253,0.41948,0.41426,0.40922,0.4061,0.39748,0.39312,0.38842,0.38028,0.37482,0.36726,0.36146,0.35732,0.35362,0.34972,0.34382,0.3405,0.33556,0.3299,0.32684
0.0005,0.005525,0.015325,0.02895,0.0435,0.06005,0.0759,0.091275,0.11465,0.13367,0.1593,0.18067,0.20717,0.23888,0.27458,0.3151,0.3611,0.41468,0.4497,0.50188,0.55478,0.60562,0.64972,0.67448,0.6847,0.68263,0.67087,0.65772,0.64912,0.64125,0.63328,0.62475,0.61933,0.61157,0.6034,0.59425,0.5888,0.58055,0.5744,0.57003,0.55945,0.55205,0.5451,0.53713,0.53173,0.52153,0.51533,0.508,0.50075,0.495,0.48745,0.48025,0.47342,0.46778,0.4608,0.4547,0.4493,0.4434,0.43923,0.4335,0.42638,0.42307,0.41487,0.41008,0.40505,0.40028,0.39382,0.39077,0.3863,0.38325,0.37938,0.3766,0.37193,0.36875
0.0069,0.001275,0.0015,0.004025,0.00455,0.010475,0.009975,0.009525,0.015425,0.0145,0.018325,0.02,0.023825,0.025475,0.025975,0.029525,0.0322,0.03465,0.032775,0.0372,0.039775,0.04175,0.04595,0.0465,0.0477,0.052425,0.054725,0.058175,0.05775,0.06445,0.069475,0.07085,0.074,0.0746,0.076675,0.079675,0.08305,0.088775,0.0925,0.099525,0.1086,0.1161,0.12365,0.1348,0.14365,0.1531,0.16802,0.18395,0.20873,0.2191,0.2154,0.2124,0.216,0.21717,0.2159,0.21932,0.21938,0.22162,0.2227,0.22323,0.22628,0.22468,0.22355,0.22503,0.2282,0.22748,0.22668,0.22703,0.2272,0.22585,0.22495,0.22598,0.22392,0.22498
0.0095333,0.0041,0.00073333,0.0039667,0.0021333,0.0071333,0.0055667,0.0038667,0.0111,0.011833,0.017067,0.027633,0.031133,0.039133,0.0464,0.0572,0.0666,0.0695,0.079033,0.091633,0.1022,0.1093,0.11923,0.1295,0.1334,0.1381,0.14153,0.14347,0.1443,0.14727,0.14757,0.1491,0.15437,0.15223,0.15157,0.1515,0.1512,0.15223,0.1543,0.15497,0.15177,0.15477,0.15213,0.15227,0.15293,0.15377,0.1536,0.15433,0.15627,0.15317,0.1519,0.15143,0.1522,0.15407,0.15303,0.1523,0.15163,0.1519,0.15293,0.15127,0.1542,0.1537,0.1502,0.1489,0.15077,0.15197,0.14947,0.1474,0.14967,0.14773,0.14517,0.14637,0.1467,0.14613
0.0065167,0.0019,0.00595,0.0114,0.015117,0.023017,0.02385,0.027717,0.035383,0.0393,0.047567,0.056717,0.066433,0.077983,0.08545,0.095317,0.10523,0.11278,0.12647,0.13667,0.1499,0.16108,0.1712,0.18518,0.2033,0.22168,0.24487,0.24977,0.25397,0.26485,0.27332,0.27642,0.28078,0.28098,0.28142,0.28462,0.29178,0.29348,0.29657,0.29947,0.29885,0.3037,0.30228,0.30532,0.30457,0.30382,0.30708,0.30602,0.30855,0.30702,0.30565,0.30587,0.30723,0.30568,0.30637,0.30338,0.30412,0.30105,0.3018,0.29922,0.29985,0.29833,0.29337,0.29288,0.2917,0.28563,0.28203,0.27765,0.27833,0.27328,0.27443,0.27448,0.26852,0.27093
0.006175,0.0016,0,0.0118,0.013075,0.024875,0.02785,0.0266,0.03225,0.035275,0.039875,0.052725,0.054725,0.0633,0.0647,0.073625,0.0784,0.086725,0.09105,0.0918,0.096625,0.10095,0.10877,0.11857,0.12607,0.13985,0.151,0.15193,0.16105,0.16557,0.16752,0.17065,0.1712,0.1764,0.17555,0.1766,0.18072,0.1786,0.18557,0.1867,0.1898,0.1944,0.1956,0.20095,0.19997,0.1976,0.2004,0.20265,0.20618,0.20228,0.2072,0.20327,0.21558,0.2181,0.21892,0.21702,0.2212,0.22093,0.22182,0.22075,0.22337,0.2248,0.22292,0.22657,0.2323,0.23247,0.23557,0.22573,0.23593,0.22815,0.23713,0.2375,0.23565,0.2405
0.0036333,0.00013333,0.0113,0.02765,0.04445,0.073733,0.10007,0.13075,0.16843,0.20918,0.25212,0.29777,0.33615,0.37875,0.42178,0.45707,0.48072,0.51293,0.53818,0.56087,0.58283,0.5968,0.61388,0.62558,0.6342,0.64277,0.6521,0.65435,0.65955,0.65862,0.66157,0.66467,0.6677,0.67143,0.66943,0.67252,0.67722,0.67187,0.67252,0.67342,0.66668,0.66692,0.6699,0.67113,0.66717,0.66717,0.66445,0.66377,0.66542,0.66195,0.66378,0.66005,0.65848,0.65758,0.65577,0.65548,0.65445,0.65118,0.6523,0.65088,0.65035,0.65162,0.6456,0.64665,0.64558,0.64622,0.64237,0.64272,0.64257,0.63975,0.63915,0.63878,0.63573,0.63858
0.00745,0,0.00215,0.011617,0.016133,0.028533,0.040133,0.056583,0.0814,0.10728,0.13872,0.18083,0.21912,0.2383,0.2798,0.32437,0.35753,0.39073,0.42568,0.4535,0.4836,0.5072,0.53103,0.54862,0.56485,0.57802,0.59013,0.59878,0.60592,0.61608,0.62188,0.62587,0.62838,0.63582,0.63545,0.6391,0.6403,0.6416,0.64273,0.63562,0.63767,0.63312,0.63723,0.63652,0.64017,0.6246,0.62597,0.61982,0.61775,0.61748,0.6165,0.61362,0.6142,0.61773,0.61993,0.62248,0.62008,0.62002,0.61988,0.61847,0.61643,0.61382,0.60757,0.60925,0.61105,0.61107,0.60828,0.60622,0.61313,0.60827,0.60963,0.61128,0.6092,0.60613
0.0038833,0,0.0114,0.033133,0.061467,0.098417,0.12918,0.16042,0.20178,0.23745,0.2831,0.32395,0.36665,0.39925,0.43583,0.47282,0.4871,0.51485,0.5305,0.54687,0.55762,0.56503,0.5708,0.57513,0.5782,0.58117,0.58305,0.58022,0.56473,0.56963,0.56607,0.56602,0.56568,0.56723,0.56433,0.56798,0.57618,0.5665,0.57048,0.57183,0.57225,0.57313,0.57013,0.57692,0.57607,0.57807,0.58033,0.57918,0.58675,0.58427,0.58925,0.58612,0.58968,0.59337,0.59087,0.59233,0.59458,0.5963,0.60015,0.6006,0.6076,0.60747,0.60627,0.61213,0.61293,0.61325,0.61228,0.61255,0.6184,0.61622,0.61973,0.62665,0.62627,0.63063
0.0030833,0.00093333,0.0136,0.03625,0.062267,0.09685,0.13285,0.16545,0.20285,0.23885,0.28622,0.33442,0.37393,0.40885,0.44798,0.47603,0.51148,0.53188,0.5524,0.5671,0.57822,0.58247,0.58647,0.58957,0.58768,0.58815,0.59137,0.59052,0.59133,0.58717,0.58197,0.57517,0.57632,0.57932,0.57893,0.5828,0.58382,0.57712,0.58472,0.58277,0.58278,0.5865,0.57805,0.58452,0.58112,0.58677,0.58648,0.58858,0.59133,0.59283,0.59725,0.59205,0.59333,0.59603,0.59355,0.59383,0.59742,0.59732,0.5973,0.60115,0.6033,0.60662,0.60402,0.60385,0.60468,0.6032,0.60673,0.60777,0.61133,0.61112,0.61743,0.61973,0.62055,0.62365
0.0054833,0,0.0056333,0.015217,0.022767,0.03395,0.044783,0.055283,0.075983,0.093567,0.11503,0.1401,0.16455,0.19695,0.21972,0.25185,0.28507,0.31898,0.36088,0.39637,0.43593,0.46945,0.50042,0.52835,0.55503,0.57613,0.59578,0.61197,0.62847,0.63928,0.64648,0.64938,0.65582,0.65595,0.65527,0.65725,0.65518,0.64967,0.65027,0.64913,0.6446,0.64398,0.639,0.6371,0.63438,0.63122,0.62603,0.62203,0.62058,0.61815,0.61972,0.6148,0.6146,0.61505,0.61238,0.60997,0.60753,0.60462,0.60567,0.60418,0.6064,0.60715,0.60623,0.60937,0.61013,0.61093,0.60945,0.61017,0.61103,0.60793,0.6107,0.61073,0.60987,0.61288
0.010317,0.00025,0.0034333,0.0145,0.023367,0.035233,0.045583,0.058867,0.078467,0.095917,0.11717,0.13578,0.15943,0.193,0.22042,0.23212,0.26967,0.30877,0.35655,0.39905,0.44177,0.48058,0.52217,0.55613,0.58195,0.6066,0.6308,0.64658,0.664,0.68,0.6888,0.6933,0.7003,0.70223,0.70405,0.69585,0.69705,0.69252,0.69537,0.69437,0.69178,0.68923,0.69062,0.6851,0.68327,0.6793,0.67445,0.67172,0.67117,0.67013,0.67005,0.66782,0.66727,0.66622,0.66658,0.66485,0.66527,0.6623,0.66222,0.6645,0.66452,0.66962,0.66697,0.6711,0.66878,0.6728,0.67395,0.67462,0.67585,0.67812,0.67843,0.68257,0.68522,0.68828
0.0017167,0.0021333,0.010033,0.028267,0.043333,0.05695,0.0651,0.07325,0.087067,0.097117,0.11095,0.12728,0.14247,0.15882,0.17422,0.18935,0.19907,0.2099,0.22827,0.2482,0.27155,0.28948,0.30387,0.32263,0.34112,0.3547,0.36337,0.37267,0.38687,0.39618,0.40275,0.40938,0.41317,0.41855,0.4228,0.43087,0.4339,0.43435,0.43908,0.43793,0.44063,0.44463,0.43995,0.44042,0.43838,0.43903,0.44028,0.4367,0.43662,0.43345,0.4328,0.42428,0.42068,0.4189,0.41308,0.40843,0.4054,0.39973,0.39938,0.39382,0.39117,0.39115,0.38057,0.38085,0.37873,0.37903,0.37323,0.368,0.36912,0.36512,0.36695,0.36248,0.36298,0.35847
0.004075,0.0009,0.003425,0.019275,0.03075,0.040875,0.04655,0.047225,0.055175,0.0601,0.064375,0.07385,0.081775,0.089025,0.095275,0.10267,0.097425,0.09605,0.10502,0.11697,0.13228,0.13972,0.15835,0.17432,0.18628,0.21285,0.22845,0.24512,0.26255,0.27745,0.28282,0.29067,0.30485,0.31142,0.3239,0.32748,0.32898,0.32963,0.3336,0.33605,0.3343,0.3376,0.3333,0.3377,0.3362,0.33525,0.33695,0.3339,0.33245,0.33288,0.32985,0.32372,0.32128,0.3215,0.3159,0.31107,0.30595,0.2985,0.2986,0.29345,0.29175,0.28937,0.28285,0.28115,0.28015,0.27953,0.27442,0.26858,0.27228,0.2662,0.26663,0.26465,0.26655,0.2644
0.0036,0.000875,0.002,0.006725,0.0093,0.016075,0.020975,0.02385,0.033475,0.04245,0.055675,0.073475,0.090625,0.10828,0.12527,0.1473,0.17055,0.18723,0.20192,0.2164,0.2296,0.2396,0.25015,0.25728,0.26682,0.2782,0.28185,0.28928,0.29553,0.29817,0.30075,0.30388,0.30925,0.31367,0.31745,0.32007,0.322,0.31748,0.31507,0.31455,0.30902,0.30532,0.30173,0.29612,0.2962,0.28882,0.2891,0.28545,0.282,0.27975,0.27463,0.26917,0.26605,0.26272,0.25923,0.25412,0.25075,0.24693,0.24553,0.2394,0.2359,0.23342,0.2285,0.22443,0.22165,0.21807,0.21397,0.21248,0.21015,0.20505,0.20478,0.20103,0.19825,0.1962
0.002175,0,0.006025,0.014475,0.02395,0.033025,0.0421,0.051275,0.06795,0.082125,0.1048,0.13163,0.15588,0.18368,0.20985,0.23725,0.27,0.30265,0.34125,0.36223,0.37725,0.3847,0.39092,0.39783,0.4098,0.41378,0.4212,0.42723,0.42518,0.42535,0.42392,0.42058,0.42138,0.41958,0.41638,0.41365,0.41035,0.40705,0.40587,0.4008,0.39895,0.39385,0.39258,0.38625,0.38372,0.38027,0.37667,0.37328,0.37062,0.36685,0.36203,0.3567,0.35298,0.35135,0.34632,0.33808,0.3354,0.33088,0.32793,0.32312,0.31917,0.31417,0.3072,0.30285,0.30102,0.29655,0.29083,0.28895,0.28765,0.28397,0.28123,0.27825,0.27465,0.27468
0.0099,0.005425,0.000275,0.006475,0.01095,0.016325,0.014375,0.01525,0.020025,0.024,0.032375,0.044425,0.06015,0.07335,0.08485,0.10812,0.129,0.15052,0.18323,0.21375,0.2481,0.27965,0.31407,0.34593,0.36952,0.39858,0.42945,0.44663,0.45503,0.46263,0.46088,0.45778,0.46245,0.4615,0.46537,0.46403,0.46718,0.46715,0.47325,0.47332,0.47372,0.48018,0.47815,0.48103,0.48247,0.48115,0.47123,0.4737,0.47455,0.46947,0.47923,0.46982,0.46963,0.4805,0.48235,0.47975,0.47802,0.4817,0.48687,0.48407,0.48923,0.4932,0.48657,0.4901,0.5031,0.50162,0.50543,0.5001,0.51248,0.50555,0.51458,0.51455,0.5185,0.5183
0.01785,0.0055,0,0.008775,0.007525,0.015,0.01485,0.014925,0.01985,0.026675,0.034625,0.0494,0.064725,0.08225,0.0942,0.11847,0.13803,0.16185,0.1948,0.22155,0.2475,0.27517,0.30965,0.34475,0.35862,0.36683,0.36663,0.35913,0.35378,0.3542,0.35085,0.34752,0.3487,0.34473,0.34033,0.3406,0.3423,0.33925,0.34232,0.34143,0.3432,0.34808,0.34693,0.34213,0.34625,0.3439,0.34493,0.34618,0.3469,0.34565,0.35545,0.3484,0.35492,0.35938,0.36278,0.36203,0.36735,0.36718,0.36713,0.3671,0.36085,0.36528,0.35942,0.36215,0.3614,0.3623,0.35903,0.35082,0.35147,0.3436,0.34492,0.34045,0.34163,0.33337
0.00165,0.00088333,0.004,0.0086833,0.013633,0.02115,0.027917,0.032683,0.045433,0.0547,0.068167,0.084217,0.097417,0.11315,0.12508,0.13837,0.15058,0.16572,0.18338,0.19943,0.21223,0.221,0.23373,0.24102,0.24472,0.25228,0.25623,0.26433,0.2689,0.278,0.28715,0.297,0.3089,0.3209,0.3265,0.33377,0.335,0.33625,0.33725,0.34467,0.34113,0.34245,0.345,0.34695,0.34737,0.34607,0.34648,0.3464,0.34593,0.3481,0.34875,0.34902,0.35027,0.35148,0.351,0.34993,0.34795,0.34602,0.34537,0.34112,0.3378,0.33403,0.33068,0.32682,0.32527,0.32227,0.31995,0.31872,0.3166,0.3119,0.3094,0.30573,0.30282,0.30048
0.00015,0.0015,0.0046,0.009725,0.013575,0.021525,0.02785,0.035525,0.048325,0.058075,0.073575,0.091325,0.10568,0.12182,0.13472,0.14897,0.16232,0.18313,0.20237,0.21725,0.23055,0.24215,0.2525,0.25985,0.2655,0.274,0.28182,0.29015,0.2973,0.3155,0.31473,0.3177,0.32272,0.33017,0.33265,0.3406,0.34482,0.34562,0.34715,0.3483,0.347,0.3487,0.35078,0.35255,0.35445,0.35712,0.35752,0.36108,0.35917,0.35835,0.35765,0.35497,0.3555,0.35367,0.35118,0.35045,0.34785,0.34737,0.34632,0.34292,0.3417,0.3389,0.33505,0.33175,0.33083,0.32812,0.32592,0.32398,0.32175,0.31887,0.31685,0.31173,0.30662,0.30622
