#1.Supply reference no.,2.Node,3.Time,4.Product,5.Bid,6.Capacity,7. Emissions,8. Emissions coefficients
S1433,N28131,T0,Recyclables,80,10060.320810468553,,
S1434,N28133,T0,Recyclables,80,14251.709582102154,,
S1435,N28135,T0,Recyclables,80,6977.41663149008,,
S1436,N28137,T0,Recyclables,80,15400.25327142254,,
S1437,N28139,T0,Recyclables,80,11971.08484592655,,
S1438,N28141,T0,Recyclables,80,10344.027015618405,,
S1439,N28143,T0,Recyclables,80,5367.918953144786,,
S1440,N28145,T0,Recyclables,80,15242.760658505698,,
S1441,N28147,T0,Recyclables,80,7618.910932883073,,
S1442,N28149,T0,Recyclables,80,24541.409877585476,,
S1443,N28151,T0,Recyclables,80,24651.160827353313,,
S1444,N28153,T0,Recyclables,80,10853.820177289996,,
S1445,N28155,T0,Recyclables,80,5446.939636977628,,
S1446,N28157,T0,Recyclables,80,4712.157028281976,,
S1447,N28159,T0,Recyclables,80,9720.641620937104,,
S1448,N28161,T0,Recyclables,80,6849.008020261715,,
S1449,N28163,T0,Recyclables,80,14675.348248205994,,
S1450,N29001,T0,Recyclables,80,13891.177712114817,,
S1451,N29003,T0,Recyclables,80,9951.667370198395,,
S1452,N29005,T0,Recyclables,80,2911.143942591811,,
S1453,N29007,T0,Recyclables,80,13698.01604052343,,
S1454,N29009,T0,Recyclables,80,18950.696496411987,,
S1455,N29011,T0,Recyclables,80,6385.859012241452,,
S1456,N29013,T0,Recyclables,80,8803.123680878009,,
S1457,N29015,T0,Recyclables,80,10642.549598986914,,
S1458,N29017,T0,Recyclables,80,5798.691430983537,,
S1459,N29019,T0,Recyclables,80,100756.8594343605,,
S1460,N29021,T0,Recyclables,80,46530.561418319965,,
S1461,N29023,T0,Recyclables,80,23119.037568594344,,
S1462,N29025,T0,Recyclables,80,4837.273111017307,,
S1463,N29027,T0,Recyclables,80,24300.50654284508,,
S1464,N29029,T0,Recyclables,80,23456.521739130432,,
S1465,N29031,T0,Recyclables,80,44838.7505276488,,
S1466,N29033,T0,Recyclables,80,4661.671591388771,,
S1467,N29035,T0,Recyclables,80,2854.622203461376,,
S1468,N29037,T0,Recyclables,80,59168.93203883495,,
S1469,N29039,T0,Recyclables,80,7785.732376530182,,
S1470,N29041,T0,Recyclables,80,4065.1751794005913,,
S1471,N29043,T0,Recyclables,80,48752.46939636978,,
S1472,N29045,T0,Recyclables,80,3640.4390037990715,,
S1473,N29047,T0,Recyclables,80,139018.7842971718,,
S1474,N29049,T0,Recyclables,80,11624.820599409033,,
S1475,N29051,T0,Recyclables,80,42407.21823554242,,
S1476,N29053,T0,Recyclables,80,9385.35246939637,,
S1477,N29055,T0,Recyclables,80,12652.089489235963,,
S1478,N29057,T0,Recyclables,80,4153.524693963697,,
S1479,N29059,T0,Recyclables,80,9367.792317433516,,
S1480,N29061,T0,Recyclables,80,4626.002532714226,,
S1481,N29063,T0,Recyclables,80,6052.216124947235,,
S1482,N29065,T0,Recyclables,80,7913.592233009709,,
S1483,N29067,T0,Recyclables,80,6353.482482059941,,
S1484,N29069,T0,Recyclables,80,15520.43056141832,,
S1485,N29071,T0,Recyclables,80,57444.744617982265,,
S1486,N29073,T0,Recyclables,80,8118.27775432672,,
S1487,N29075,T0,Recyclables,80,3381.426762346982,,
S1488,N29077,T0,Recyclables,80,164031.0257492613,,
S1489,N29079,T0,Recyclables,80,5382.186576614606,,
S1490,N29081,T0,Recyclables,80,4476.192486281131,,
S1491,N29083,T0,Recyclables,80,12042.971718024482,,
S1492,N29085,T0,Recyclables,80,4543.140565639511,,
S1493,N29087,T0,Recyclables,80,2317.391304347826,,
S1494,N29089,T0,Recyclables,80,5570.409455466442,,
S1495,N29091,T0,Recyclables,80,21813.001266357114,,
S1496,N29093,T0,Recyclables,80,5233.474039679189,,
S1497,N29095,T0,Recyclables,80,393569.10088645,,
S1498,N29097,T0,Recyclables,80,67365.68172224567,,
S1499,N29099,T0,Recyclables,80,124424.10299704518,,
S1500,N29101,T0,Recyclables,80,29639.890249050233,,
S1501,N29103,T0,Recyclables,80,2054.5377796538623,,
S1502,N29105,T0,Recyclables,80,19776.572393414943,,
S1503,N29107,T0,Recyclables,80,18100.126635711273,,
S1504,N29109,T0,Recyclables,80,20853.229210637397,,
S1505,N29111,T0,Recyclables,80,5505.10764035458,,
S1506,N29113,T0,Recyclables,80,32691.515407344872,,
S1507,N29115,T0,Recyclables,80,6515.913887716336,,
S1508,N29117,T0,Recyclables,80,7988.222878851837,,
S1509,N29119,T0,Recyclables,80,12787.63191219924,,
S1510,N29121,T0,Recyclables,80,8346.010975094976,,
S1511,N29123,T0,Recyclables,80,6928.577458843394,,
S1512,N29125,T0,Recyclables,80,4627.100042211904,,
S1513,N29127,T0,Recyclables,80,15653.2292106374,,
S1514,N29129,T0,Recyclables,80,1941.4943013929928,,
S1515,N29131,T0,Recyclables,80,13566.314900802026,,
S1516,N29133,T0,Recyclables,80,6901.688476150274,,
S1517,N29135,T0,Recyclables,80,8490.88222878852,,
S1518,N29137,T0,Recyclables,80,4755.508653440271,,
S1519,N29139,T0,Recyclables,80,6213.001266357112,,
S1520,N29141,T0,Recyclables,80,11527.142254115659,,
S1521,N29143,T0,Recyclables,80,9018.235542422963,,
S1522,N29145,T0,Recyclables,80,32183.368509919797,,
S1523,N29147,T0,Recyclables,80,11656.099620092868,,
S1524,N29149,T0,Recyclables,80,4738.497256226256,,
S1525,N29151,T0,Recyclables,80,7284.170536091177,,
S1526,N29153,T0,Recyclables,80,4693.499366821444,,
S1527,N29155,T0,Recyclables,80,8594.048121570284,,
S1528,N29157,T0,Recyclables,80,10402.195018995355,,
S1529,N29159,T0,Recyclables,80,23585.47910510764,,
S1530,N29161,T0,Recyclables,80,24495.314478682987,,
S1531,N29163,T0,Recyclables,80,9650.949767834529,,
S1532,N29165,T0,Recyclables,80,58562.00928661883,,
S1533,N29167,T0,Recyclables,80,17296.20092866188,,
S1534,N29169,T0,Recyclables,80,29608.06247361756,,
S1535,N29171,T0,Recyclables,80,2568.720979316167,,
S1536,N29173,T0,Recyclables,80,5682.355424229633,,
S1537,N29175,T0,Recyclables,80,13563.022372308991,,
S1538,N29177,T0,Recyclables,80,12708.06247361756,,
S1539,N29179,T0,Recyclables,80,3345.208948923597,,
S1540,N29181,T0,Recyclables,80,5860.151962853525,,
S1541,N29183,T0,Recyclables,80,222389.4470240608,,
S1542,N29185,T0,Recyclables,80,5094.639088222879,,
S1543,N29186,T0,Recyclables,80,10140.43900379907,,
S1544,N29187,T0,Recyclables,80,36723.76530181512,,
S1545,N29189,T0,Recyclables,80,551018.3621781341,,
S1546,N29195,T0,Recyclables,80,12804.094554664416,,
S1547,N29197,T0,Recyclables,80,2212.579147319544,,
S1548,N29199,T0,Recyclables,80,2587.9273955255385,,
S1549,N29201,T0,Recyclables,80,20885.05698607007,,
S1550,N29203,T0,Recyclables,80,3858.2946390882225,,
S1551,N29205,T0,Recyclables,80,3349.050232165471,,
S1552,N29207,T0,Recyclables,80,15733.89615871676,,
S1553,N29209,T0,Recyclables,80,17053.10257492613,,
S1554,N29211,T0,Recyclables,80,3291.9797382861966,,
S1555,N29213,T0,Recyclables,80,30766.483748417053,,
S1556,N29215,T0,Recyclables,80,13437.35753482482,,
S1557,N29217,T0,Recyclables,80,10814.309835373575,,
S1558,N29219,T0,Recyclables,80,19498.353735753484,,
S1559,N29221,T0,Recyclables,80,12903.419164204304,,
S1560,N29223,T0,Recyclables,80,6022.03461376108,,
S1561,N29225,T0,Recyclables,80,21448.079358379062,,
S1562,N29227,T0,Recyclables,80,1082.6931194596878,,
S1563,N29229,T0,Recyclables,80,9980.751371886872,,
S1564,N29510,T0,Recyclables,80,165492.35964542002,,
S1565,N30001,T0,Recyclables,80,5142.380751371887,,
S1566,N30003,T0,Recyclables,80,7201.857323765302,,
S1567,N30005,T0,Recyclables,80,3865.428450823132,,
S1568,N30007,T0,Recyclables,80,3717.264668636555,,
S1569,N30009,T0,Recyclables,80,5747.108484592654,,
S1570,N30011,T0,Recyclables,80,776.4879696074294,,
S1571,N30013,T0,Recyclables,80,46322.58336850992,,
S1572,N30015,T0,Recyclables,80,3234.909244406923,,
S1573,N30017,T0,Recyclables,80,6512.0726044744615,,
S1574,N30019,T0,Recyclables,80,911.4816378218658,,
S1575,N30021,T0,Recyclables,80,4905.867454622204,,
S1576,N30023,T0,Recyclables,80,5169.818488813846,,
S1577,N30025,T0,Recyclables,80,1673.1532292106376,,
S1578,N30027,T0,Recyclables,80,6281.04685521317,,
S1579,N30029,T0,Recyclables,80,57266.39932460954,,
S1580,N30031,T0,Recyclables,80,65279.864921907974,,
S1581,N30033,T0,Recyclables,80,643.6893203883494,,
S1582,N30035,T0,Recyclables,80,7560.742929506121,,
S1583,N30037,T0,Recyclables,80,451.6251582946391,,
S1584,N30039,T0,Recyclables,80,1815.8294639088222,,
S1585,N30041,T0,Recyclables,80,8949.641198818066,,
S1586,N30043,T0,Recyclables,80,6631.701139721401,,
S1587,N30045,T0,Recyclables,80,1110.1308569016464,,
S1588,N30047,T0,Recyclables,80,17084.9303503588,,
S1589,N30049,T0,Recyclables,80,38946.7707893626,,
S1590,N30051,T0,Recyclables,80,1075.0105529759392,,
S1591,N30053,T0,Recyclables,80,10797.8471929084,,
S1592,N30055,T0,Recyclables,80,948.7969607429295,,
S1593,N30057,T0,Recyclables,80,4731.912199240185,,
S1594,N30059,T0,Recyclables,80,1057.4504010130856,,
S1595,N30061,T0,Recyclables,80,2488.602785985648,,
S1596,N30063,T0,Recyclables,80,64710.257492612924,,
S1597,N30065,T0,Recyclables,80,2595.6099620092864,,
S1598,N30067,T0,Recyclables,80,9433.642887294216,,
S1599,N30069,T0,Recyclables,80,272.1823554242296,,
S1600,N30071,T0,Recyclables,80,2314.0987758547913,,
S1601,N30073,T0,Recyclables,80,3236.55550865344,,
S1602,N30075,T0,Recyclables,80,929.5905445335584,,
S1603,N30077,T0,Recyclables,80,3811.650485436893,,
S1604,N30079,T0,Recyclables,80,597.0451667370198,,
S1605,N30081,T0,Recyclables,80,24240.692275221612,,
S1606,N30083,T0,Recyclables,80,6305.740818910933,,
S1607,N30085,T0,Recyclables,80,5923.25875897003,,
S1608,N30087,T0,Recyclables,80,4570.578303081469,,
S1609,N30089,T0,Recyclables,80,6804.558885605741,,
S1610,N30091,T0,Recyclables,80,1942.0430561418318,,
S1611,N30093,T0,Recyclables,80,19279.400590966652,,
S1612,N30095,T0,Recyclables,80,4918.488813845504,,
S1613,N30097,T0,Recyclables,80,2018.319966230477,,
S1614,N30099,T0,Recyclables,80,3416.547066272689,,
S1615,N30101,T0,Recyclables,80,2727.8598564795275,,
S1616,N30103,T0,Recyclables,80,418.1511186154496,,
S1617,N30105,T0,Recyclables,80,4158.463486703251,,
S1618,N30107,T0,Recyclables,80,1135.3735753482483,,
S1619,N30109,T0,Recyclables,80,514.1831996623048,,
S1620,N30111,T0,Recyclables,80,90396.91853102575,,
S1621,N31001,T0,Recyclables,80,17123.891937526383,,
S1622,N31003,T0,Recyclables,80,3454.411143942592,,
S1623,N31005,T0,Recyclables,80,238.15956099620092,,
S1624,N31007,T0,Recyclables,80,369.8607007176024,,
S1625,N31009,T0,Recyclables,80,236.5132967496834,,
S1626,N31011,T0,Recyclables,80,2951.7517940059097,,
S1627,N31013,T0,Recyclables,80,5949.5989869143095,,
S1628,N31015,T0,Recyclables,80,993.2460953989025,,
S1629,N31017,T0,Recyclables,80,1593.0350358801181,,
S1630,N31019,T0,Recyclables,80,27483.832840861123,,
S1631,N31021,T0,Recyclables,80,3688.7294216969185,,
S1632,N31023,T0,Recyclables,80,4592.528493035036,,
S1633,N31025,T0,Recyclables,80,14595.778809624315,,
S1634,N31027,T0,Recyclables,80,4598.564795272267,,
S1635,N31029,T0,Recyclables,80,2136.302237230899,,
S1636,N31031,T0,Recyclables,80,2993.4571549176867,,
S1637,N31033,T0,Recyclables,80,5195.609962009286,,
S1638,N31035,T0,Recyclables,80,3349.5989869143095,,
S1639,N31037,T0,Recyclables,80,5806.9227522161245,,
S1640,N31039,T0,Recyclables,80,4945.926551287463,,
S1641,N31041,T0,Recyclables,80,5786.618826509075,,
S1642,N31043,T0,Recyclables,80,11843.224989447024,,
S1643,N31045,T0,Recyclables,80,4499.240185732377,,
S1644,N31047,T0,Recyclables,80,13231.025749261291,,
S1645,N31049,T0,Recyclables,80,1008.6112283663992,,
S1646,N31051,T0,Recyclables,80,3076.319121992402,,
S1647,N31053,T0,Recyclables,80,20395.56775010553,,
S1648,N31055,T0,Recyclables,80,320761.41831996624,,
S1649,N31057,T0,Recyclables,80,907.6403545799916,,
S1650,N31059,T0,Recyclables,80,3046.1376108062473,,
S1651,N31061,T0,Recyclables,80,1585.3524693963698,,
S1652,N31063,T0,Recyclables,80,1382.3132123258758,,
S1653,N31065,T0,Recyclables,80,2544.027015618404,,
S1654,N31067,T0,Recyclables,80,11910.173068805405,,
S1655,N31069,T0,Recyclables,80,1028.3663993246096,,
S1656,N31071,T0,Recyclables,80,994.89235964542,,
S1657,N31073,T0,Recyclables,80,1038.792739552554,,
S1658,N31075,T0,Recyclables,80,335.2891515407345,,
S1659,N31077,T0,Recyclables,80,1200.6753904601098,,
S1660,N31079,T0,Recyclables,80,34513.92992823976,,
S1661,N31081,T0,Recyclables,80,5174.208526804559,,
S1662,N31083,T0,Recyclables,80,1686.3233431827775,,
S1663,N31085,T0,Recyclables,80,469.7340650063318,,
S1664,N31087,T0,Recyclables,80,1435.5424229632756,,
S1665,N31089,T0,Recyclables,80,5557.239341494302,,
S1666,N31091,T0,Recyclables,80,390.1646264246518,,
S1667,N31093,T0,Recyclables,80,3553.186998733643,,
S1668,N31095,T0,Recyclables,80,3972.98438159561,,
S1669,N31097,T0,Recyclables,80,2902.9126213592235,,
S1670,N31099,T0,Recyclables,80,3670.0717602363866,,
S1671,N31101,T0,Recyclables,80,4573.870831574504,,
S1672,N31103,T0,Recyclables,80,421.9924018573238,,
S1673,N31105,T0,Recyclables,80,1884.4238075137189,,
S1674,N31107,T0,Recyclables,80,4604.601097509498,,
S1675,N31109,T0,Recyclables,80,177032.6720135078,,
S1676,N31111,T0,Recyclables,80,19028.61967074715,,
S1677,N31113,T0,Recyclables,80,392.90840016884766,,
S1678,N31115,T0,Recyclables,80,333.0941325453778,,
S1679,N31117,T0,Recyclables,80,218.95314478682988,,
S1680,N31119,T0,Recyclables,80,19527.437737441956,,
S1681,N31121,T0,Recyclables,80,4207.851414098776,,
S1682,N31123,T0,Recyclables,80,2499.577880962431,,
S1683,N31125,T0,Recyclables,80,1854.7910510764036,,
S1684,N31127,T0,Recyclables,80,3881.8910932883077,,
S1685,N31129,T0,Recyclables,80,2247.1506964964124,,
S1686,N31131,T0,Recyclables,80,8731.785563528916,,
S1687,N31133,T0,Recyclables,80,1396.0320810468554,,
S1688,N31135,T0,Recyclables,80,1568.3410721823554,,
S1689,N31137,T0,Recyclables,80,4921.2325875897,,
S1690,N31139,T0,Recyclables,80,4015.2384972562263,,
S1691,N31141,T0,Recyclables,80,18820.092866188264,,
S1692,N31143,T0,Recyclables,80,2861.207260447446,,
S1693,N31145,T0,Recyclables,80,5872.773322076825,,
S1694,N31147,T0,Recyclables,80,4319.248628113129,,
S1695,N31149,T0,Recyclables,80,692.5284930350359,,
S1696,N31151,T0,Recyclables,80,7842.802870409455,,
S1697,N31153,T0,Recyclables,80,104594.85014774166,,
S1698,N31155,T0,Recyclables,80,12225.158294639088,,
S1699,N31157,T0,Recyclables,80,19801.266357112705,,
S1700,N31159,T0,Recyclables,80,9663.022372308991,,
S1701,N31161,T0,Recyclables,80,2813.4655972984383,,
S1702,N31163,T0,Recyclables,80,1623.7653018151118,,
S1703,N31165,T0,Recyclables,80,622.8366399324609,,
S1704,N31167,T0,Recyclables,80,3205.8252427184466,,
S1705,N31169,T0,Recyclables,80,2762.431405656395,,
S1706,N31171,T0,Recyclables,80,367.1169269734065,,
S1707,N31173,T0,Recyclables,80,3716.7159138877164,,
S1708,N31175,T0,Recyclables,80,2227.395525538202,,
S1709,N31177,T0,Recyclables,80,11449.767834529337,,
S1710,N31179,T0,Recyclables,80,5321.274799493457,,
S1711,N31181,T0,Recyclables,80,1863.0223723089912,,
S1712,N31183,T0,Recyclables,80,424.7361756015196,,
S1713,N31185,T0,Recyclables,80,7751.160827353314,,
S1714,N32001,T0,Recyclables,80,14002.02617138033,,
S1715,N32003,T0,Recyclables,80,1.243182482059941e6,,
S1716,N32005,T0,Recyclables,80,27156.775010552978,,
S1717,N32007,T0,Recyclables,80,29469.22752216125,,
S1718,N32009,T0,Recyclables,80,400.0422119037568,,
S1719,N32011,T0,Recyclables,80,1017.9400590966652,,
S1720,N32013,T0,Recyclables,80,9485.225833685101,,
S1721,N32015,T0,Recyclables,80,3146.5597298438156,,
S1722,N32017,T0,Recyclables,80,2468.8476150274378,,
S1723,N32019,T0,Recyclables,80,32505.487547488392,,
S1724,N32021,T0,Recyclables,80,2499.029126213592,,
S1725,N32023,T0,Recyclables,80,28310.806247361757,,
S1726,N32027,T0,Recyclables,80,3649.219079780498,,
S1727,N32029,T0,Recyclables,80,2252.0894892359647,,
S1728,N32031,T0,Recyclables,80,266964.7952722668,,
S1729,N32033,T0,Recyclables,80,4982.693119459687,,
S1730,N32510,T0,Recyclables,80,32178.429717180246,,
S1731,N33001,T0,Recyclables,80,34958.4212747995,,
S1732,N33003,T0,Recyclables,80,27496.454200084427,,
S1733,N33005,T0,Recyclables,80,41956.69058674546,,
S1734,N33007,T0,Recyclables,80,17158.46348670325,,
S1735,N33009,T0,Recyclables,80,50001.435204727735,,
S1736,N33011,T0,Recyclables,80,232088.68720979316,,
S1737,N33013,T0,Recyclables,80,84402.87040945547,,
S1738,N33015,T0,Recyclables,80,172405.5719712959,,
S1739,N33017,T0,Recyclables,80,71825.96032081047,,
S1740,N33019,T0,Recyclables,80,23631.025749261295,,
S1741,N34001,T0,Recyclables,80,150651.83621781343,,
S1742,N34003,T0,Recyclables,80,524462.4736175601,,
S1743,N34005,T0,Recyclables,80,253447.8682988603,,
S1744,N34007,T0,Recyclables,80,287264.8796960743,,
S1745,N34009,T0,Recyclables,80,52276.0236386661,,
S1746,N34011,T0,Recyclables,80,84591.64204305614,,
S1747,N34013,T0,Recyclables,80,473974.8417053609,,
S1748,N34015,T0,Recyclables,80,165885.26804558886,,
S1749,N34017,T0,Recyclables,80,397767.07471506967,,
S1750,N34019,T0,Recyclables,80,70760.2785985648,,
S1751,N34021,T0,Recyclables,80,212554.66441536514,,
S1752,N34023,T0,Recyclables,80,473664.24651751795,,
S1753,N34025,T0,Recyclables,80,353186.7876741241,,
S1754,N34027,T0,Recyclables,80,279472.562262558,,
S1755,N34029,T0,Recyclables,80,349682.43984803715,,
S1756,N34031,T0,Recyclables,80,287612.2414520895,,
S1757,N34033,T0,Recyclables,80,35579.611650485436,,
S1758,N34035,T0,Recyclables,80,189518.48881384553,,
S1759,N34037,T0,Recyclables,80,79141.95863233432,,
S1760,N34039,T0,Recyclables,80,315723.3009708738,,
S1761,N34041,T0,Recyclables,80,60161.080624736176,,
S1762,N35001,T0,Recyclables,80,371201.8573237653,,
S1763,N35003,T0,Recyclables,80,1963.993246095399,,
S1764,N35005,T0,Recyclables,80,35755.21317011397,,
S1765,N35006,T0,Recyclables,80,14910.764035457998,,
S1766,N35007,T0,Recyclables,80,6797.4250738708315,,
S1767,N35009,T0,Recyclables,80,26576.192486281132,,
S1768,N35011,T0,Recyclables,80,931.7855635289152,,
S1769,N35013,T0,Recyclables,80,120485.14140987759,,
S1770,N35015,T0,Recyclables,80,34195.1034191642,,
S1771,N35017,T0,Recyclables,80,15466.652596032081,,
S1772,N35019,T0,Recyclables,80,2443.0561418319967,,
S1773,N35021,T0,Recyclables,80,360.53186998733645,,
S1774,N35023,T0,Recyclables,80,2292.6973406500633,,
S1775,N35025,T0,Recyclables,80,40857.5348248206,,
S1776,N35027,T0,Recyclables,80,11122.71000422119,,
S1777,N35028,T0,Recyclables,80,10656.268467707892,,
S1778,N35029,T0,Recyclables,80,13953.186998733643,,
S1779,N35031,T0,Recyclables,80,40005.318699873365,,
S1780,N35033,T0,Recyclables,80,2298.733642887294,,
S1781,N35035,T0,Recyclables,80,37226.97340650063,,
S1782,N35037,T0,Recyclables,80,4799.409033347403,,
S1783,N35039,T0,Recyclables,80,22149.387927395528,,
S1784,N35041,T0,Recyclables,80,10531.152384972564,,
S1785,N35043,T0,Recyclables,80,81673.36428872943,,
S1786,N35045,T0,Recyclables,80,66762.05149852259,,
S1787,N35047,T0,Recyclables,80,14926.677923174335,,
S1788,N35049,T0,Recyclables,80,84959.85647952723,,
S1789,N35051,T0,Recyclables,80,6352.384972562263,,
S1790,N35053,T0,Recyclables,80,9106.585056986069,,
S1791,N35055,T0,Recyclables,80,18926.002532714225,,
S1792,N35057,T0,Recyclables,80,8256.015196285352,,
S1793,N35059,T0,Recyclables,80,2238.370620514985,,
S1794,N35061,T0,Recyclables,80,41817.855635289154,,
S1795,N36001,T0,Recyclables,80,172774.3351625158,,
S1796,N36003,T0,Recyclables,80,25492.950612072607,,
S1797,N36005,T0,Recyclables,80,808125.875897003,,
S1798,N36007,T0,Recyclables,80,109028.23976361334,,
S1799,N36009,T0,Recyclables,80,42277.16336006754,,
S1800,N36011,T0,Recyclables,80,41841.452089489234,,
S1801,N36013,T0,Recyclables,80,70052.38497256227,,
S1802,N36015,T0,Recyclables,80,46176.614605318704,,
S1803,N36017,T0,Recyclables,80,25912.199240185735,,
S1804,N36019,T0,Recyclables,80,43814.22541156606,,
S1805,N36021,T0,Recyclables,80,33786.82988602786,,
S1806,N36023,T0,Recyclables,80,25686.661038412833,,
S1807,N36025,T0,Recyclables,80,24314.22541156606,,
S1808,N36027,T0,Recyclables,80,162382.5664837484,,
S1809,N36029,T0,Recyclables,80,523641.5365132967,,
S1810,N36031,T0,Recyclables,80,20513.001266357114,,
S1811,N36033,T0,Recyclables,80,26096.03208104686,,
S1812,N36035,T0,Recyclables,80,29261.79822710004,,
S1813,N36037,T0,Recyclables,80,32040.692275221612,,
S1814,N36039,T0,Recyclables,80,26302.363866610387,,
S1815,N36041,T0,Recyclables,80,2802.4905023216547,,
S1816,N36043,T0,Recyclables,80,33001.561840439004,,
S1817,N36045,T0,Recyclables,80,64051.203039257074,,
S1818,N36047,T0,Recyclables,80,1.5014336006753906e6,,
S1819,N36049,T0,Recyclables,80,14586.998733642888,,
S1820,N36051,T0,Recyclables,80,33931.7011397214,,
S1821,N36053,T0,Recyclables,80,37324.102997045164,,
S1822,N36055,T0,Recyclables,80,416747.95272266783,,
S1823,N36057,T0,Recyclables,80,27180.920219501902,,
S1824,N36059,T0,Recyclables,80,765937.6108062473,,
S1825,N36061,T0,Recyclables,80,929728.2819755172,,
S1826,N36063,T0,Recyclables,80,116701.47741663149,,
S1827,N36065,T0,Recyclables,80,127379.69607429295,,
S1828,N36067,T0,Recyclables,80,261490.41789784722,,
S1829,N36069,T0,Recyclables,80,61711.86154495568,,
S1830,N36071,T0,Recyclables,80,220220.76825664836,,
S1831,N36073,T0,Recyclables,80,22138.412832418744,,
S1832,N36075,T0,Recyclables,80,64492.40185732376,,
S1833,N36077,T0,Recyclables,80,32115.32292106374,,
S1834,N36079,T0,Recyclables,80,53595.77880962432,,
S1835,N36081,T0,Recyclables,80,1.3200097931616716e6,,
S1836,N36083,T0,Recyclables,80,88420.8526804559,,
S1837,N36085,T0,Recyclables,80,272043.5204727733,,
S1838,N36087,T0,Recyclables,80,185659.64542000846,,
S1839,N36089,T0,Recyclables,80,59542.634022794424,,
S1840,N36091,T0,Recyclables,80,129236.68214436472,,
S1841,N36093,T0,Recyclables,80,86736.72435626846,,
S1842,N36095,T0,Recyclables,80,16305.698607007176,,
S1843,N36097,T0,Recyclables,80,9821.612494723511,,
S1844,N36099,T0,Recyclables,80,18555.593077247784,,
S1845,N36101,T0,Recyclables,80,51354.66441536513,,
S1846,N36103,T0,Recyclables,80,837355.8463486703,,
S1847,N36105,T0,Recyclables,80,43145.29337273111,,
S1848,N36107,T0,Recyclables,80,26589.91135500211,,
S1849,N36109,T0,Recyclables,80,58025.327142254115,,
S1850,N36111,T0,Recyclables,80,99791.59983115237,,
S1851,N36113,T0,Recyclables,80,36073.49092444069,,
S1852,N36115,T0,Recyclables,80,33639.76361333896,,
S1853,N36117,T0,Recyclables,80,50091.979738286194,,
S1854,N36119,T0,Recyclables,80,551200.5487547488,,
S1855,N36121,T0,Recyclables,80,22241.578725200507,,
S1856,N36123,T0,Recyclables,80,13594.850147741663,,
S1857,N37001,T0,Recyclables,80,94064.79527226677,,
S1858,N37003,T0,Recyclables,80,19998.818066694806,,
S1859,N37005,T0,Recyclables,80,5974.841705360912,,
S1860,N37007,T0,Recyclables,80,12102.785985647952,,
S1861,N37009,T0,Recyclables,80,14584.254959898692,,
S1862,N37011,T0,Recyclables,80,9771.127057830308,,
S1863,N37013,T0,Recyclables,80,24502.99704516674,,
S1864,N37015,T0,Recyclables,80,9841.367665681722,,
S1865,N37017,T0,Recyclables,80,16246.433094132546,,
S1866,N37019,T0,Recyclables,80,75010.93288307304,,
S1867,N37021,T0,Recyclables,80,147863.06458421276,,
S1868,N37023,T0,Recyclables,80,48054.453355846344,,
S1869,N37025,T0,Recyclables,80,123911.01730688053,,
S1870,N37027,T0,Recyclables,80,44258.16800337695,,
S1871,N37029,T0,Recyclables,80,5682.355424229633,,
S1872,N37031,T0,Recyclables,80,37143.013929928245,,
S1873,N37033,T0,Recyclables,80,12476.48796960743,,
S1874,N37035,T0,Recyclables,80,88135.50021105952,,
S1875,N37037,T0,Recyclables,80,41861.75601519628,,
S1876,N37039,T0,Recyclables,80,15789.869143098354,,
S1877,N37041,T0,Recyclables,80,7522.330097087379,,
S1878,N37043,T0,Recyclables,80,6085.141409877585,,
S1879,N37045,T0,Recyclables,80,54611.52384972563,,
S1880,N37047,T0,Recyclables,80,27779.611650485436,,
S1881,N37049,T0,Recyclables,80,55270.57830308147,,
S1882,N37051,T0,Recyclables,80,183683.5795694386,,
S1883,N37053,T0,Recyclables,80,15420.008442380751,,
S1884,N37055,T0,Recyclables,80,20257.281553398057,,
S1885,N37057,T0,Recyclables,80,92701.13972140144,,
S1886,N37059,T0,Recyclables,80,23438.412832418744,,
S1887,N37061,T0,Recyclables,80,26732.587589700295,,
S1888,N37063,T0,Recyclables,80,178253.65132967496,,
S1889,N37065,T0,Recyclables,80,26834.107218235542,,
S1890,N37067,T0,Recyclables,80,209948.07935837907,,
S1891,N37069,T0,Recyclables,80,37629.75939214858,,
S1892,N37071,T0,Recyclables,80,125084.80371464753,,
S1893,N37073,T0,Recyclables,80,5749.852258336851,,
S1894,N37075,T0,Recyclables,80,4406.500633178556,,
S1895,N37077,T0,Recyclables,80,33469.64964119882,,
S1896,N37079,T0,Recyclables,80,11222.58336850992,,
S1897,N37081,T0,Recyclables,80,297040.3967918953,,
S1898,N37083,T0,Recyclables,80,26681.553398058255,,
S1899,N37085,T0,Recyclables,80,73296.07429295061,,
S1900,N37087,T0,Recyclables,80,34071.63360067539,,
S1901,N37089,T0,Recyclables,80,63809.75094976783,,
S1902,N37091,T0,Recyclables,80,11826.76234698185,,
S1903,N37093,T0,Recyclables,80,28580.24482904179,,
S1904,N37095,T0,Recyclables,80,2518.235542422963,,
S1905,N37097,T0,Recyclables,80,102448.67032503165,,
S1906,N37099,T0,Recyclables,80,23656.268467707894,,
S1907,N37101,T0,Recyclables,80,118530.47699451246,,
S1908,N37103,T0,Recyclables,80,5033.178556352892,,
S1909,N37105,T0,Recyclables,80,34727.94428028704,,
S1910,N37107,T0,Recyclables,80,30248.459265512876,,
