WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var0_>) + (1.000000 * <_var1_>) + (1.000000 * <_var2_>) + (1.000000 * <_var3_>)) == 8;
violation: left hand side is violated by 8 (scaled: 8)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 250 del conss, 0 add conss, 3234 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 0 del vars, 495 del conss, 0 add conss, 3234 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 495 deleted constraints, 0 added constraints, 3234 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1906 variables (0 bin, 0 int, 0 impl, 1906 cont) and 902 constraints
    901 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 2.06

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |   841 |     - |9108k| 3.614750e+05 |      --      |    Inf 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

 168200 |168201 |583297 |   3.5 |  15G| 3.874058e+05 | 6.012581e+05 |  55.20%
 168300 |168301 |583600 |   3.5 |  15G| 3.874086e+05 | 6.012581e+05 |  55.20%
 168400 |168401 |583916 |   3.5 |  15G| 3.874096e+05 | 6.012581e+05 |  55.20%
 168500 |168501 |584205 |   3.5 |  15G| 3.874111e+05 | 6.012581e+05 |  55.20%
 168600 |168601 |584508 |   3.5 |  15G| 3.874122e+05 | 6.012581e+05 |  55.20%
 168700 |168701 |584830 |   3.5 |  15G| 3.874128e+05 | 6.012581e+05 |  55.20%
 168800 |168801 |585169 |   3.5 |  15G| 3.874135e+05 | 6.012581e+05 |  55.20%
 168900 |168901 |585459 |   3.5 |  15G| 3.874140e+05 | 6.012581e+05 |  55.20%
 169000 |169001 |585795 |   3.5 |  15G| 3.874148e+05 | 6.012581e+05 |  55.20%
 169100 |169101 |586103 |   3.5 |  15G| 3.874159e+05 | 6.012581e+05 |  55.20%
 169200 |169201 |586403 |   3.5 |  15G| 3.874169e+05 | 6.012581e+05 |  55.20%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 169300 |169301 |586724 |   3.5 |  15G| 3.874189e+05 | 6.012581e+05 |  55.20%
 169400 |169401 |587035 |   3.5 |  15G| 3.874207e+05 | 6.012581e+05 |  55.20%
 169500 |169501 |587349 |   3.5 |  15G| 3.874211e+05 | 6.012581e+05 |  55.19%
 169600 |169601 |587668 |   3.5 |  15G| 3.874213e+05 | 6.012581e+05 |  55.19%
 169700 |169701 |587987 |   3.5 |  15G| 3.874234e+05 | 6.012581e+05 |  55.19%
 169800 |169801 |588299 |   3.5 |  15G| 3.874237e+05 | 6.012581e+05 |  55.19%
 169900 |169901 |588619 |   3.5 |  15G| 3.874244e+05 | 6.012581e+05 |  55.19%
 170000 |170001 |588931 |   3.5 |  15G| 3.874255e+05 | 6.012581e+05 |  55.19%
 170100 |170101 |589250 |   3.5 |  15G| 3.874259e+05 | 6.012581e+05 |  55.19%
 170200 |170201 |589557 |   3.5 |  15G| 3.874283e+05 | 6.012581e+05 |  55.19%
 170300 |170301 |589911 |   3.5 |  15G| 3.874286e+05 | 6.012581e+05 |  55.19%
 170400 |170401 |590221 |   3.5 |  15G| 3.874301e+05 | 6.012581e+05 |  55.19%
 170500 |170501 |590549 |   3.5 |  15G| 3.874304e+05 | 6.012581e+05 |  55.19%
 170600 |170601 |590866 |   3.5 |  15G| 3.874329e+05 | 6.012581e+05 |  55.19%
 170700 |170701 |591206 |   3.5 |  15G| 3.874336e+05 | 6.012581e+05 |  55.19%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 170800 |170801 |591515 |   3.5 |  15G| 3.874345e+05 | 6.012581e+05 |  55.19%
 170900 |170901 |591840 |   3.5 |  15G| 3.874349e+05 | 6.012581e+05 |  55.19%
 171000 |171001 |592164 |   3.5 |  15G| 3.874349e+05 | 6.012581e+05 |  55.19%
 171100 |171101 |592466 |   3.5 |  16G| 3.874364e+05 | 6.012581e+05 |  55.19%
 171200 |171201 |592773 |   3.5 |  16G| 3.874379e+05 | 6.012581e+05 |  55.19%
 171300 |171301 |593100 |   3.5 |  16G| 3.874384e+05 | 6.012581e+05 |  55.19%
 171400 |171401 |593423 |   3.5 |  16G| 3.874397e+05 | 6.012581e+05 |  55.19%
 171500 |171501 |593709 |   3.5 |  16G| 3.874403e+05 | 6.012581e+05 |  55.19%
 171600 |171601 |594025 |   3.5 |  16G| 3.874414e+05 | 6.012581e+05 |  55.19%
 171700 |171701 |594327 |   3.5 |  16G| 3.874424e+05 | 6.012581e+05 |  55.19%
 171800 |171801 |594648 |   3.5 |  16G| 3.874445e+05 | 6.012581e+05 |  55.19%
 171900 |171901 |594958 |   3.5 |  16G| 3.874462e+05 | 6.012581e+05 |  55.18%
 172000 |172001 |595258 |   3.5 |  16G| 3.874474e+05 | 6.012581e+05 |  55.18%
 172100 |172101 |595588 |   3.5 |  16G| 3.874477e+05 | 6.012581e+05 |  55.18%
 172200 |172201 |595903 |   3.5 |  16G| 3.874485e+05 | 6.012581e+05 |  55.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 172300 |172301 |596195 |   3.5 |  16G| 3.874485e+05 | 6.012581e+05 |  55.18%
 172400 |172401 |596493 |   3.5 |  16G| 3.874497e+05 | 6.012581e+05 |  55.18%
 172500 |172501 |596828 |   3.5 |  16G| 3.874501e+05 | 6.012581e+05 |  55.18%
 172600 |172601 |597151 |   3.5 |  16G| 3.874519e+05 | 6.012581e+05 |  55.18%
 172700 |172701 |597494 |   3.5 |  16G| 3.874546e+05 | 6.012581e+05 |  55.18%
 172800 |172801 |597817 |   3.5 |  16G| 3.874551e+05 | 6.012581e+05 |  55.18%
 172900 |172901 |598100 |   3.5 |  16G| 3.874551e+05 | 6.012581e+05 |  55.18%
 173000 |173001 |598420 |   3.5 |  16G| 3.874551e+05 | 6.012581e+05 |  55.18%
 173100 |173101 |598768 |   3.5 |  16G| 3.874551e+05 | 6.012581e+05 |  55.18%
 173200 |173201 |599079 |   3.5 |  16G| 3.874557e+05 | 6.012581e+05 |  55.18%
 173300 |173301 |599383 |   3.5 |  16G| 3.874557e+05 | 6.012581e+05 |  55.18%
 173400 |173401 |599699 |   3.5 |  16G| 3.874557e+05 | 6.012581e+05 |  55.18%
 173500 |173501 |600006 |   3.5 |  16G| 3.874569e+05 | 6.012581e+05 |  55.18%
 173600 |173601 |600311 |   3.5 |  16G| 3.874569e+05 | 6.012581e+05 |  55.18%
 173700 |173701 |600636 |   3.5 |  16G| 3.874569e+05 | 6.012581e+05 |  55.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 173800 |173801 |600948 |   3.5 |  16G| 3.874655e+05 | 6.012581e+05 |  55.18%
 173900 |173901 |601280 |   3.5 |  16G| 3.874661e+05 | 6.012581e+05 |  55.18%
 174000 |174001 |601570 |   3.5 |  16G| 3.874667e+05 | 6.012581e+05 |  55.18%
 174100 |174101 |601864 |   3.5 |  16G| 3.874669e+05 | 6.012581e+05 |  55.18%
 174200 |174201 |602175 |   3.5 |  16G| 3.874676e+05 | 6.012581e+05 |  55.18%
 174300 |174301 |602512 |   3.5 |  16G| 3.874692e+05 | 6.012581e+05 |  55.18%
 174400 |174401 |602815 |   3.5 |  16G| 3.874701e+05 | 6.012581e+05 |  55.18%
 174500 |174501 |603135 |   3.5 |  16G| 3.874715e+05 | 6.012581e+05 |  55.17%
 174600 |174601 |603437 |   3.5 |  16G| 3.874720e+05 | 6.012581e+05 |  55.17%
 174700 |174701 |603763 |   3.5 |  16G| 3.874730e+05 | 6.012581e+05 |  55.17%
 174800 |174801 |604064 |   3.5 |  16G| 3.874733e+05 | 6.012581e+05 |  55.17%
 174900 |174901 |604385 |   3.5 |  16G| 3.874744e+05 | 6.012581e+05 |  55.17%
 175000 |175001 |604700 |   3.5 |  16G| 3.874750e+05 | 6.012581e+05 |  55.17%
 175100 |175101 |605031 |   3.5 |  16G| 3.874763e+05 | 6.012581e+05 |  55.17%
 175200 |175201 |605346 |   3.5 |  16G| 3.874781e+05 | 6.012581e+05 |  55.17%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 175300 |175301 |605652 |   3.5 |  16G| 3.874787e+05 | 6.012581e+05 |  55.17%
 175400 |175401 |605980 |   3.5 |  16G| 3.874794e+05 | 6.012581e+05 |  55.17%
 175500 |175501 |606296 |   3.4 |  16G| 3.874808e+05 | 6.012581e+05 |  55.17%
 175600 |175601 |606598 |   3.4 |  16G| 3.874822e+05 | 6.012581e+05 |  55.17%
 175700 |175701 |606911 |   3.4 |  16G| 3.874831e+05 | 6.012581e+05 |  55.17%
 175800 |175801 |607217 |   3.4 |  16G| 3.874852e+05 | 6.012581e+05 |  55.17%
 175900 |175901 |607515 |   3.4 |  16G| 3.874858e+05 | 6.012581e+05 |  55.17%
 176000 |176001 |607816 |   3.4 |  16G| 3.874865e+05 | 6.012581e+05 |  55.17%
 176100 |176101 |608117 |   3.4 |  16G| 3.874880e+05 | 6.012581e+05 |  55.17%
 176200 |176201 |608436 |   3.4 |  16G| 3.874916e+05 | 6.012581e+05 |  55.17%
 176300 |176301 |608798 |   3.4 |  16G| 3.874917e+05 | 6.012581e+05 |  55.17%
 176400 |176401 |609091 |   3.4 |  16G| 3.874917e+05 | 6.012581e+05 |  55.17%
 176500 |176501 |609399 |   3.4 |  16G| 3.874917e+05 | 6.012581e+05 |  55.17%
 176600 |176601 |609693 |   3.4 |  16G| 3.874949e+05 | 6.012581e+05 |  55.17%
 176700 |176701 |610022 |   3.4 |  16G| 3.874959e+05 | 6.012581e+05 |  55.17%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 176800 |176801 |610327 |   3.4 |  16G| 3.874966e+05 | 6.012581e+05 |  55.16%
 176900 |176901 |610633 |   3.4 |  16G| 3.874975e+05 | 6.012581e+05 |  55.16%
 177000 |177001 |610957 |   3.4 |  16G| 3.874983e+05 | 6.012581e+05 |  55.16%
 177100 |177101 |611277 |   3.4 |  16G| 3.874996e+05 | 6.012581e+05 |  55.16%
 177200 |177201 |611590 |   3.4 |  16G| 3.875010e+05 | 6.012581e+05 |  55.16%
 177300 |177301 |611902 |   3.4 |  16G| 3.875014e+05 | 6.012581e+05 |  55.16%
 177400 |177401 |612202 |   3.4 |  16G| 3.875032e+05 | 6.012581e+05 |  55.16%
 177500 |177501 |612512 |   3.4 |  16G| 3.875051e+05 | 6.012581e+05 |  55.16%
 177600 |177601 |612842 |   3.4 |  16G| 3.875057e+05 | 6.012581e+05 |  55.16%
 177700 |177701 |613165 |   3.4 |  16G| 3.875061e+05 | 6.012581e+05 |  55.16%
 177800 |177801 |613504 |   3.4 |  16G| 3.875072e+05 | 6.012581e+05 |  55.16%
 177900 |177901 |613825 |   3.4 |  16G| 3.875078e+05 | 6.012581e+05 |  55.16%
 178000 |178001 |614110 |   3.4 |  16G| 3.875089e+05 | 6.012581e+05 |  55.16%
 178100 |178101 |614418 |   3.4 |  16G| 3.875095e+05 | 6.012581e+05 |  55.16%
 178200 |178201 |614700 |   3.4 |  16G| 3.875102e+05 | 6.012581e+05 |  55.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 178300 |178301 |615006 |   3.4 |  16G| 3.875108e+05 | 6.012581e+05 |  55.16%
 178400 |178401 |615310 |   3.4 |  16G| 3.875116e+05 | 6.012581e+05 |  55.16%
 178500 |178501 |615643 |   3.4 |  16G| 3.875136e+05 | 6.012581e+05 |  55.16%
 178600 |178601 |615950 |   3.4 |  16G| 3.875141e+05 | 6.012581e+05 |  55.16%
 178700 |178701 |616254 |   3.4 |  16G| 3.875152e+05 | 6.012581e+05 |  55.16%
 178800 |178801 |616560 |   3.4 |  16G| 3.875154e+05 | 6.012581e+05 |  55.16%
 178900 |178901 |616853 |   3.4 |  16G| 3.875158e+05 | 6.012581e+05 |  55.16%
 179000 |179001 |617165 |   3.4 |  16G| 3.875164e+05 | 6.012581e+05 |  55.16%
 179100 |179101 |617492 |   3.4 |  16G| 3.875171e+05 | 6.012581e+05 |  55.16%
 179200 |179201 |617795 |   3.4 |  16G| 3.875193e+05 | 6.012581e+05 |  55.16%
 179300 |179301 |618094 |   3.4 |  16G| 3.875199e+05 | 6.012581e+05 |  55.16%
 179400 |179401 |618420 |   3.4 |  16G| 3.875205e+05 | 6.012581e+05 |  55.16%
 179500 |179501 |618716 |   3.4 |  16G| 3.875220e+05 | 6.012581e+05 |  55.15%
 179600 |179601 |619025 |   3.4 |  16G| 3.875231e+05 | 6.012581e+05 |  55.15%
 179700 |179701 |619335 |   3.4 |  16G| 3.875237e+05 | 6.012581e+05 |  55.15%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 179800 |179801 |619669 |   3.4 |  16G| 3.875247e+05 | 6.012581e+05 |  55.15%
 179900 |179901 |619996 |   3.4 |  16G| 3.875253e+05 | 6.012581e+05 |  55.15%
 180000 |180001 |620308 |   3.4 |  16G| 3.875258e+05 | 6.012581e+05 |  55.15%
 180100 |180101 |620666 |   3.4 |  16G| 3.875268e+05 | 6.012581e+05 |  55.15%
 180200 |180201 |620977 |   3.4 |  16G| 3.875273e+05 | 6.012581e+05 |  55.15%
 180300 |180301 |621274 |   3.4 |  16G| 3.875282e+05 | 6.012581e+05 |  55.15%
 180400 |180401 |621607 |   3.4 |  16G| 3.875304e+05 | 6.012581e+05 |  55.15%
 180500 |180501 |621900 |   3.4 |  16G| 3.875308e+05 | 6.012581e+05 |  55.15%
 180600 |180601 |622203 |   3.4 |  16G| 3.875315e+05 | 6.012581e+05 |  55.15%
 180700 |180701 |622526 |   3.4 |  16G| 3.875330e+05 | 6.012581e+05 |  55.15%
 180800 |180801 |622877 |   3.4 |  16G| 3.875339e+05 | 6.012581e+05 |  55.15%
 180900 |180901 |623177 |   3.4 |  16G| 3.875345e+05 | 6.012581e+05 |  55.15%
 181000 |181001 |623479 |   3.4 |  16G| 3.875353e+05 | 6.012581e+05 |  55.15%
 181100 |181101 |623793 |   3.4 |  16G| 3.875365e+05 | 6.012581e+05 |  55.15%
 181200 |181201 |624110 |   3.4 |  16G| 3.875385e+05 | 6.012581e+05 |  55.15%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 181300 |181301 |624401 |   3.4 |  16G| 3.875392e+05 | 6.012581e+05 |  55.15%
 181400 |181401 |624727 |   3.4 |  16G| 3.875401e+05 | 6.012581e+05 |  55.15%
 181500 |181501 |625047 |   3.4 |  16G| 3.875408e+05 | 6.012581e+05 |  55.15%
 181600 |181601 |625360 |   3.4 |  16G| 3.875421e+05 | 6.012581e+05 |  55.15%
 181700 |181701 |625670 |   3.4 |  16G| 3.875428e+05 | 6.012581e+05 |  55.15%
 181800 |181801 |626002 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 181900 |181901 |626323 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182000 |182001 |626638 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182100 |182101 |626928 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182200 |182201 |627244 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182300 |182301 |627560 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182400 |182401 |627889 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182500 |182501 |628194 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182600 |182601 |628533 |   3.4 |  16G| 3.875438e+05 | 6.012581e+05 |  55.15%
 182700 |182701 |628860 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 182800 |182801 |629163 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 182900 |182901 |629484 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183000 |183001 |629812 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183100 |183101 |630144 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183200 |183201 |630465 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183300 |183301 |630770 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183400 |183401 |631080 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183500 |183501 |631407 |   3.4 |  16G| 3.875454e+05 | 6.012581e+05 |  55.15%
 183600 |183601 |631710 |   3.4 |  16G| 3.875463e+05 | 6.012581e+05 |  55.14%
 183700 |183701 |632037 |   3.4 |  16G| 3.875463e+05 | 6.012581e+05 |  55.14%
 183800 |183801 |632374 |   3.4 |  16G| 3.875463e+05 | 6.012581e+05 |  55.14%
 183900 |183901 |632689 |   3.4 |  16G| 3.875514e+05 | 6.012581e+05 |  55.14%
 184000 |184001 |633000 |   3.4 |  16G| 3.875514e+05 | 6.012581e+05 |  55.14%
 184100 |184101 |633321 |   3.4 |  16G| 3.875514e+05 | 6.012581e+05 |  55.14%
 184200 |184201 |633641 |   3.4 |  16G| 3.875514e+05 | 6.012581e+05 |  55.14%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 184300 |184301 |633950 |   3.4 |  16G| 3.875526e+05 | 6.012581e+05 |  55.14%
 184400 |184401 |634304 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 184500 |184501 |634627 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 184600 |184601 |634912 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 184700 |184701 |635224 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 184800 |184801 |635540 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 184900 |184901 |635871 |   3.4 |  16G| 3.875656e+05 | 6.012581e+05 |  55.14%
 185000 |185001 |636177 |   3.4 |  16G| 3.875740e+05 | 6.012581e+05 |  55.13%
 185100 |185101 |636485 |   3.4 |  16G| 3.875740e+05 | 6.012581e+05 |  55.13%
 185200 |185201 |636807 |   3.4 |  16G| 3.875740e+05 | 6.012581e+05 |  55.13%
 185300 |185301 |637152 |   3.4 |  16G| 3.875740e+05 | 6.012581e+05 |  55.13%
 185400 |185401 |637505 |   3.4 |  16G| 3.875740e+05 | 6.012581e+05 |  55.13%
 185500 |185501 |637829 |   3.4 |  16G| 3.875798e+05 | 6.012581e+05 |  55.13%
 185600 |185601 |638148 |   3.4 |  16G| 3.875815e+05 | 6.012581e+05 |  55.13%
 185700 |185701 |638469 |   3.4 |  16G| 3.875827e+05 | 6.012581e+05 |  55.13%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 185800 |185801 |638765 |   3.4 |  16G| 3.875832e+05 | 6.012581e+05 |  55.13%
 185900 |185901 |639071 |   3.4 |  16G| 3.875843e+05 | 6.012581e+05 |  55.13%
 186000 |186001 |639376 |   3.4 |  16G| 3.875848e+05 | 6.012581e+05 |  55.13%
 186100 |186101 |639687 |   3.4 |  16G| 3.875853e+05 | 6.012581e+05 |  55.13%
 186200 |186201 |639985 |   3.4 |  16G| 3.875853e+05 | 6.012581e+05 |  55.13%
 186300 |186301 |640286 |   3.4 |  16G| 3.875853e+05 | 6.012581e+05 |  55.13%
 186400 |186401 |640590 |   3.4 |  16G| 3.875871e+05 | 6.012581e+05 |  55.13%
 186500 |186501 |640929 |   3.4 |  16G| 3.875871e+05 | 6.012581e+05 |  55.13%
 186600 |186601 |641270 |   3.4 |  16G| 3.875871e+05 | 6.012581e+05 |  55.13%
 186700 |186701 |641586 |   3.4 |  16G| 3.875871e+05 | 6.012581e+05 |  55.13%
 186800 |186801 |641907 |   3.4 |  16G| 3.875871e+05 | 6.012581e+05 |  55.13%
 186900 |186901 |642205 |   3.4 |  16G| 3.875943e+05 | 6.012581e+05 |  55.13%
 187000 |187001 |642503 |   3.4 |  16G| 3.875945e+05 | 6.012581e+05 |  55.13%
 187100 |187101 |642831 |   3.4 |  16G| 3.875948e+05 | 6.012581e+05 |  55.13%
 187200 |187201 |643157 |   3.4 |  16G| 3.875953e+05 | 6.012581e+05 |  55.13%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 187300 |187301 |643458 |   3.4 |  16G| 3.875972e+05 | 6.012581e+05 |  55.12%
 187400 |187401 |643789 |   3.4 |  16G| 3.875972e+05 | 6.012581e+05 |  55.12%
 187500 |187501 |644118 |   3.4 |  16G| 3.875972e+05 | 6.012581e+05 |  55.12%
 187600 |187601 |644415 |   3.4 |  16G| 3.875972e+05 | 6.012581e+05 |  55.12%
 187700 |187701 |644719 |   3.4 |  16G| 3.876010e+05 | 6.012581e+05 |  55.12%
 187800 |187801 |645034 |   3.4 |  16G| 3.876019e+05 | 6.012581e+05 |  55.12%
 187900 |187901 |645371 |   3.4 |  16G| 3.876026e+05 | 6.012581e+05 |  55.12%
 188000 |188001 |645701 |   3.4 |  16G| 3.876031e+05 | 6.012581e+05 |  55.12%
 188100 |188101 |646021 |   3.4 |  16G| 3.876031e+05 | 6.012581e+05 |  55.12%
 188200 |188201 |646331 |   3.4 |  16G| 3.876031e+05 | 6.012581e+05 |  55.12%
 188300 |188301 |646677 |   3.4 |  16G| 3.876031e+05 | 6.012581e+05 |  55.12%
 188400 |188401 |647000 |   3.4 |  16G| 3.876075e+05 | 6.012581e+05 |  55.12%
 188500 |188501 |647308 |   3.4 |  16G| 3.876078e+05 | 6.012581e+05 |  55.12%
 188600 |188601 |647608 |   3.4 |  16G| 3.876096e+05 | 6.012581e+05 |  55.12%
 188700 |188701 |647914 |   3.4 |  16G| 3.876108e+05 | 6.012581e+05 |  55.12%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 188800 |188801 |648228 |   3.4 |  16G| 3.876122e+05 | 6.012581e+05 |  55.12%
 188900 |188901 |648571 |   3.4 |  16G| 3.876144e+05 | 6.012581e+05 |  55.12%
 189000 |189001 |648887 |   3.4 |  16G| 3.876148e+05 | 6.012581e+05 |  55.12%
 189100 |189101 |649226 |   3.4 |  16G| 3.876160e+05 | 6.012581e+05 |  55.12%
 189200 |189201 |649537 |   3.4 |  16G| 3.876169e+05 | 6.012581e+05 |  55.12%
 189300 |189301 |649871 |   3.4 |  16G| 3.876176e+05 | 6.012581e+05 |  55.12%
 189400 |189401 |650180 |   3.4 |  16G| 3.876194e+05 | 6.012581e+05 |  55.12%
 189500 |189501 |650499 |   3.4 |  16G| 3.876194e+05 | 6.012581e+05 |  55.12%
 189600 |189601 |650815 |   3.4 |  16G| 3.876213e+05 | 6.012581e+05 |  55.11%
 189700 |189701 |651144 |   3.4 |  16G| 3.876222e+05 | 6.012581e+05 |  55.11%
 189800 |189801 |651452 |   3.4 |  16G| 3.876233e+05 | 6.012581e+05 |  55.11%
 189900 |189901 |651789 |   3.4 |  16G| 3.876247e+05 | 6.012581e+05 |  55.11%
 190000 |190001 |652105 |   3.4 |  16G| 3.876252e+05 | 6.012581e+05 |  55.11%
 190100 |190101 |652433 |   3.4 |  16G| 3.876257e+05 | 6.012581e+05 |  55.11%
 190200 |190201 |652761 |   3.4 |  16G| 3.876266e+05 | 6.012581e+05 |  55.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 190300 |190301 |653081 |   3.4 |  16G| 3.876284e+05 | 6.012581e+05 |  55.11%
 190400 |190401 |653406 |   3.4 |  16G| 3.876289e+05 | 6.012581e+05 |  55.11%
 190500 |190501 |653711 |   3.4 |  16G| 3.876292e+05 | 6.012581e+05 |  55.11%
 190600 |190601 |654075 |   3.4 |  16G| 3.876301e+05 | 6.012581e+05 |  55.11%
 190700 |190701 |654396 |   3.4 |  16G| 3.876301e+05 | 6.012581e+05 |  55.11%
 190800 |190801 |654710 |   3.4 |  16G| 3.876301e+05 | 6.012581e+05 |  55.11%
 190900 |190901 |655044 |   3.4 |  16G| 3.876334e+05 | 6.012581e+05 |  55.11%
 191000 |191001 |655364 |   3.4 |  16G| 3.876341e+05 | 6.012581e+05 |  55.11%
 191100 |191101 |655677 |   3.4 |  17G| 3.876360e+05 | 6.012581e+05 |  55.11%
 191200 |191201 |655969 |   3.4 |  17G| 3.876369e+05 | 6.012581e+05 |  55.11%
 191300 |191301 |656280 |   3.4 |  17G| 3.876382e+05 | 6.012581e+05 |  55.11%
 191400 |191401 |656599 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
 191500 |191501 |656904 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
 191600 |191601 |657214 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
 191700 |191701 |657557 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 191800 |191801 |657890 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
 191900 |191901 |658228 |   3.4 |  17G| 3.876389e+05 | 6.012581e+05 |  55.11%
 192000 |192001 |658538 |   3.4 |  17G| 3.876449e+05 | 6.012581e+05 |  55.11%
 192100 |192101 |658858 |   3.4 |  17G| 3.876466e+05 | 6.012581e+05 |  55.10%
 192200 |192201 |659185 |   3.4 |  17G| 3.876474e+05 | 6.012581e+05 |  55.10%
 192300 |192301 |659507 |   3.4 |  17G| 3.876481e+05 | 6.012581e+05 |  55.10%
 192400 |192401 |659837 |   3.4 |  17G| 3.876488e+05 | 6.012581e+05 |  55.10%
 192500 |192501 |660168 |   3.4 |  17G| 3.876496e+05 | 6.012581e+05 |  55.10%
 192600 |192601 |660509 |   3.4 |  17G| 3.876519e+05 | 6.012581e+05 |  55.10%
 192700 |192701 |660813 |   3.4 |  17G| 3.876530e+05 | 6.012581e+05 |  55.10%
 192800 |192801 |661110 |   3.4 |  17G| 3.876534e+05 | 6.012581e+05 |  55.10%
 192900 |192901 |661431 |   3.4 |  17G| 3.876554e+05 | 6.012581e+05 |  55.10%
 193000 |193001 |661774 |   3.4 |  17G| 3.876567e+05 | 6.012581e+05 |  55.10%
 193100 |193101 |662106 |   3.4 |  17G| 3.876572e+05 | 6.012581e+05 |  55.10%
 193200 |193201 |662420 |   3.4 |  17G| 3.876593e+05 | 6.012581e+05 |  55.10%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 193300 |193301 |662722 |   3.4 |  17G| 3.876602e+05 | 6.012581e+05 |  55.10%
 193400 |193401 |663046 |   3.4 |  17G| 3.876627e+05 | 6.012581e+05 |  55.10%
 193500 |193501 |663347 |   3.4 |  17G| 3.876638e+05 | 6.012581e+05 |  55.10%
 193600 |193601 |663647 |   3.4 |  17G| 3.876642e+05 | 6.012581e+05 |  55.10%
 193700 |193701 |663956 |   3.4 |  17G| 3.876662e+05 | 6.012581e+05 |  55.10%
