Point,Delivery_date,Delivery_hour,Delivery_interval,Hou_price
N,9/13/20,17.0,3.0,36.47
N,9/13/20,17.0,4.0,33.24
N,9/13/20,18.0,1.0,33.93
N,9/13/20,18.0,2.0,27.44
N,9/13/20,18.0,3.0,27.14
N,9/13/20,18.0,4.0,28.44
N,9/13/20,19.0,1.0,26.3
N,9/13/20,19.0,2.0,26.15
N,9/13/20,19.0,3.0,23.29
N,9/13/20,19.0,4.0,23.22
N,9/13/20,20.0,1.0,23.45
N,9/13/20,20.0,2.0,23.38
N,9/13/20,20.0,3.0,23.78
N,9/13/20,20.0,4.0,25.46
N,9/13/20,21.0,1.0,25.23
N,9/13/20,21.0,2.0,26.4
N,9/13/20,21.0,3.0,25.49
N,9/13/20,21.0,4.0,22.22
N,9/13/20,22.0,1.0,23.07
N,9/13/20,22.0,2.0,22.14
N,9/13/20,22.0,3.0,20.6
N,9/13/20,22.0,4.0,18.8
N,9/13/20,23.0,1.0,18.96
N,9/13/20,23.0,2.0,18.75
N,9/13/20,23.0,3.0,18.46
N,9/13/20,23.0,4.0,18.13
N,9/13/20,24.0,1.0,17.95
N,9/13/20,24.0,2.0,17.99
N,9/13/20,24.0,3.0,17.78
N,9/13/20,24.0,4.0,17.31
N,9/14/20,1.0,1.0,17.25
N,9/14/20,1.0,2.0,16.64
N,9/14/20,1.0,3.0,16.46
N,9/14/20,1.0,4.0,16.18
N,9/14/20,2.0,1.0,16.11
N,9/14/20,2.0,2.0,15.92
N,9/14/20,2.0,3.0,15.73
N,9/14/20,2.0,4.0,15.57
N,9/14/20,3.0,1.0,15.55
N,9/14/20,3.0,2.0,15.55
N,9/14/20,3.0,3.0,15.5
N,9/14/20,3.0,4.0,15.42
N,9/14/20,4.0,1.0,15.32
N,9/14/20,4.0,2.0,15.1
N,9/14/20,4.0,3.0,15.07
N,9/14/20,4.0,4.0,15.19
N,9/14/20,5.0,1.0,15.23
N,9/14/20,5.0,2.0,15.23
N,9/14/20,5.0,3.0,15.23
N,9/14/20,5.0,4.0,15.22
N,9/14/20,6.0,1.0,15.44
N,9/14/20,6.0,2.0,15.53
N,9/14/20,6.0,3.0,15.64
N,9/14/20,6.0,4.0,16.01
N,9/14/20,7.0,1.0,17.02
N,9/14/20,7.0,2.0,17.63
N,9/14/20,7.0,3.0,17.31
N,9/14/20,7.0,4.0,17.46
N,9/14/20,8.0,1.0,17.21
N,9/14/20,8.0,2.0,17.23
N,9/14/20,8.0,3.0,17.14
N,9/14/20,8.0,4.0,17.38
N,9/14/20,9.0,1.0,17.7
N,9/14/20,9.0,2.0,17.87
N,9/14/20,9.0,3.0,18.28
N,9/14/20,9.0,4.0,18.29
N,9/14/20,10.0,1.0,18.57
N,9/14/20,10.0,2.0,18.68
N,9/14/20,10.0,3.0,18.62
N,9/14/20,10.0,4.0,18.76
N,9/14/20,11.0,1.0,19.02
N,9/14/20,11.0,2.0,19.65
N,9/14/20,11.0,3.0,19.4
N,9/14/20,11.0,4.0,19.23
N,9/14/20,12.0,1.0,18.94
N,9/14/20,12.0,2.0,18.9
N,9/14/20,12.0,3.0,18.82
N,9/14/20,12.0,4.0,19.21
N,9/14/20,13.0,1.0,18.56
N,9/14/20,13.0,2.0,19.38
N,9/14/20,13.0,3.0,20.15
N,9/14/20,13.0,4.0,20.69
N,9/14/20,14.0,1.0,20.46
N,9/14/20,14.0,2.0,21.68
N,9/14/20,14.0,3.0,21.88
N,9/14/20,14.0,4.0,22.52
N,9/14/20,15.0,1.0,21.43
N,9/14/20,15.0,2.0,21.34
N,9/14/20,15.0,3.0,22.4
N,9/14/20,15.0,4.0,25.62
N,9/14/20,16.0,1.0,22.96
N,9/14/20,16.0,2.0,27.78
N,9/14/20,16.0,3.0,29.61
N,9/14/20,16.0,4.0,27.05
N,9/14/20,17.0,1.0,23.65
N,9/14/20,17.0,2.0,26.14
N,9/14/20,17.0,3.0,25.74
N,9/14/20,17.0,4.0,28.89
N,9/14/20,18.0,1.0,31.7
N,9/14/20,18.0,2.0,33.93
N,9/14/20,18.0,3.0,42.73
N,9/14/20,18.0,4.0,46.37
N,9/14/20,19.0,1.0,32.95
N,9/14/20,19.0,2.0,23.46
N,9/14/20,19.0,3.0,22.75
N,9/14/20,19.0,4.0,22.39
N,9/14/20,20.0,1.0,21.79
N,9/14/20,20.0,2.0,21.41
N,9/14/20,20.0,3.0,22.02
N,9/14/20,20.0,4.0,22.37
N,9/14/20,21.0,1.0,26.53
N,9/14/20,21.0,2.0,50.03
N,9/14/20,21.0,3.0,26.08
N,9/14/20,21.0,4.0,21.97
N,9/14/20,22.0,1.0,21.88
N,9/14/20,22.0,2.0,21.08
N,9/14/20,22.0,3.0,19.21
N,9/14/20,22.0,4.0,18.67
N,9/14/20,23.0,1.0,19.57
N,9/14/20,23.0,2.0,19.07
N,9/14/20,23.0,3.0,18.68
N,9/14/20,23.0,4.0,18.23
N,9/14/20,24.0,1.0,18.14
N,9/14/20,24.0,2.0,18.28
N,9/14/20,24.0,3.0,18.14
N,9/14/20,24.0,4.0,17.96
N,9/15/20,1.0,1.0,18.09
N,9/15/20,1.0,2.0,18.08
N,9/15/20,1.0,3.0,17.89
N,9/15/20,1.0,4.0,17.75
N,9/15/20,2.0,1.0,17.42
N,9/15/20,2.0,2.0,17.17
N,9/15/20,2.0,3.0,17.02
N,9/15/20,2.0,4.0,16.75
N,9/15/20,3.0,1.0,16.67
N,9/15/20,3.0,2.0,16.47
N,9/15/20,3.0,3.0,16.48
N,9/15/20,3.0,4.0,16.11
N,9/15/20,4.0,1.0,16.3
N,9/15/20,4.0,2.0,16.25
N,9/15/20,4.0,3.0,16.05
N,9/15/20,4.0,4.0,16.02
N,9/15/20,5.0,1.0,16.22
N,9/15/20,5.0,2.0,16.33
N,9/15/20,5.0,3.0,16.54
N,9/15/20,5.0,4.0,16.63
N,9/15/20,6.0,1.0,16.97
N,9/15/20,6.0,2.0,17.19
N,9/15/20,6.0,3.0,17.46
N,9/15/20,6.0,4.0,17.64
N,9/15/20,7.0,1.0,17.94
N,9/15/20,7.0,2.0,18.15
N,9/15/20,7.0,3.0,18.23
N,9/15/20,7.0,4.0,18.33
N,9/15/20,8.0,1.0,18.37
N,9/15/20,8.0,2.0,18.3
N,9/15/20,8.0,3.0,18.41
N,9/15/20,8.0,4.0,18.52
N,9/15/20,9.0,1.0,18.71
N,9/15/20,9.0,2.0,18.85
N,9/15/20,9.0,3.0,19.38
N,9/15/20,9.0,4.0,19.16
N,9/15/20,10.0,1.0,18.76
N,9/15/20,10.0,2.0,19.04
N,9/15/20,10.0,3.0,19.54
N,9/15/20,10.0,4.0,19.3
N,9/15/20,11.0,1.0,19.02
N,9/15/20,11.0,2.0,20.82
N,9/15/20,11.0,3.0,22.8
N,9/15/20,11.0,4.0,21.09
N,9/15/20,12.0,1.0,22.16
N,9/15/20,12.0,2.0,22.29
N,9/15/20,12.0,3.0,63.52
N,9/15/20,12.0,4.0,25.35
N,9/15/20,13.0,1.0,20.29
N,9/15/20,13.0,2.0,20.18
N,9/15/20,13.0,3.0,21.92
N,9/15/20,13.0,4.0,24.46
N,9/15/20,14.0,1.0,25.38
N,9/15/20,14.0,2.0,28.57
N,9/15/20,14.0,3.0,29.95
N,9/15/20,14.0,4.0,62.47
N,9/15/20,15.0,1.0,32.32
N,9/15/20,15.0,2.0,25.02
N,9/15/20,15.0,3.0,24.74
N,9/15/20,15.0,4.0,27.02
N,9/15/20,16.0,1.0,41.47
N,9/15/20,16.0,2.0,38.5
N,9/15/20,16.0,3.0,33.01
N,9/15/20,16.0,4.0,30.62
N,9/15/20,17.0,1.0,42.39
N,9/15/20,17.0,2.0,60.3
N,9/15/20,17.0,3.0,53.78
N,9/15/20,17.0,4.0,41.67
N,9/15/20,18.0,1.0,27.95
N,9/15/20,18.0,2.0,36.95
N,9/15/20,18.0,3.0,30.44
N,9/15/20,18.0,4.0,29.19
N,9/15/20,19.0,1.0,32.18
N,9/15/20,19.0,2.0,31.39
N,9/15/20,19.0,3.0,30.43
N,9/15/20,19.0,4.0,28.79
N,9/15/20,20.0,1.0,29.84
N,9/15/20,20.0,2.0,27.95
N,9/15/20,20.0,3.0,27.2
N,9/15/20,20.0,4.0,26.38
N,9/15/20,21.0,1.0,26.62
N,9/15/20,21.0,2.0,24.66
N,9/15/20,21.0,3.0,25.52
N,9/15/20,21.0,4.0,22.82
N,9/15/20,22.0,1.0,23.92
N,9/15/20,22.0,2.0,23.05
N,9/15/20,22.0,3.0,20.64
N,9/15/20,22.0,4.0,19.76
N,9/15/20,23.0,1.0,20.05
N,9/15/20,23.0,2.0,20.6
N,9/15/20,23.0,3.0,19.2
N,9/15/20,23.0,4.0,19.05
N,9/15/20,24.0,1.0,19.38
N,9/15/20,24.0,2.0,18.64
N,9/15/20,24.0,3.0,18.29
N,9/15/20,24.0,4.0,17.75
N,9/16/20,1.0,1.0,17.62
N,9/16/20,1.0,2.0,17.31
N,9/16/20,1.0,3.0,16.87
N,9/16/20,1.0,4.0,16.73
N,9/16/20,2.0,1.0,16.46
N,9/16/20,2.0,2.0,16.34
N,9/16/20,2.0,3.0,16.1
N,9/16/20,2.0,4.0,15.96
N,9/16/20,3.0,1.0,15.84
N,9/16/20,3.0,2.0,15.59
N,9/16/20,3.0,3.0,15.5
N,9/16/20,3.0,4.0,15.4
N,9/16/20,4.0,1.0,15.43
N,9/16/20,4.0,2.0,15.47
N,9/16/20,4.0,3.0,15.39
N,9/16/20,4.0,4.0,15.42
N,9/16/20,5.0,1.0,15.41
N,9/16/20,5.0,2.0,15.44
N,9/16/20,5.0,3.0,15.48
N,9/16/20,5.0,4.0,15.62
N,9/16/20,6.0,1.0,16.3
N,9/16/20,6.0,2.0,16.53
N,9/16/20,6.0,3.0,16.75
N,9/16/20,6.0,4.0,16.95
N,9/16/20,7.0,1.0,17.54
N,9/16/20,7.0,2.0,17.76
N,9/16/20,7.0,3.0,17.94
N,9/16/20,7.0,4.0,18.05
N,9/16/20,8.0,1.0,17.68
N,9/16/20,8.0,2.0,17.43
N,9/16/20,8.0,3.0,17.45
N,9/16/20,8.0,4.0,17.77
N,9/16/20,9.0,1.0,18.3
N,9/16/20,9.0,2.0,18.73
N,9/16/20,9.0,3.0,19.18
N,9/16/20,9.0,4.0,19.43
N,9/16/20,10.0,1.0,21.1
N,9/16/20,10.0,2.0,20.76
N,9/16/20,10.0,3.0,21.95
N,9/16/20,10.0,4.0,21.32
N,9/16/20,11.0,1.0,21.26
N,9/16/20,11.0,2.0,20.77
N,9/16/20,11.0,3.0,21.66
N,9/16/20,11.0,4.0,21.05
N,9/16/20,12.0,1.0,22.65
N,9/16/20,12.0,2.0,26.02
N,9/16/20,12.0,3.0,27.82
N,9/16/20,12.0,4.0,27.04
N,9/16/20,13.0,1.0,26.83
N,9/16/20,13.0,2.0,26.71
N,9/16/20,13.0,3.0,28.81
N,9/16/20,13.0,4.0,30.48
N,9/16/20,14.0,1.0,29.19
N,9/16/20,14.0,2.0,26.92
N,9/16/20,14.0,3.0,29.0
N,9/16/20,14.0,4.0,31.39
N,9/16/20,15.0,1.0,28.31
N,9/16/20,15.0,2.0,29.75
N,9/16/20,15.0,3.0,27.21
N,9/16/20,15.0,4.0,40.32
N,9/16/20,16.0,1.0,39.36
N,9/16/20,16.0,2.0,29.61
N,9/16/20,16.0,3.0,29.38
N,9/16/20,16.0,4.0,32.46
N,9/16/20,17.0,1.0,27.97
N,9/16/20,17.0,2.0,27.02
N,9/16/20,17.0,3.0,26.73
N,9/16/20,17.0,4.0,26.68
N,9/16/20,18.0,1.0,24.87
N,9/16/20,18.0,2.0,26.42
N,9/16/20,18.0,3.0,25.4
N,9/16/20,18.0,4.0,24.68
N,9/16/20,19.0,1.0,24.34
N,9/16/20,19.0,2.0,24.52
N,9/16/20,19.0,3.0,24.76
N,9/16/20,19.0,4.0,25.01
N,9/16/20,20.0,1.0,24.09
N,9/16/20,20.0,2.0,24.43
N,9/16/20,20.0,3.0,24.39
N,9/16/20,20.0,4.0,27.42
N,9/16/20,21.0,1.0,26.47
N,9/16/20,21.0,2.0,26.59
N,9/16/20,21.0,3.0,23.89
N,9/16/20,21.0,4.0,22.23
N,9/16/20,22.0,1.0,22.81
N,9/16/20,22.0,2.0,21.41
N,9/16/20,22.0,3.0,19.75
N,9/16/20,22.0,4.0,18.9
N,9/16/20,23.0,1.0,20.04
N,9/16/20,23.0,2.0,21.51
N,9/16/20,23.0,3.0,20.08
N,9/16/20,23.0,4.0,19.05
N,9/16/20,24.0,1.0,20.69
N,9/16/20,24.0,2.0,18.55
N,9/16/20,24.0,3.0,18.26
N,9/16/20,24.0,4.0,18.02
N,9/17/20,1.0,1.0,18.19
N,9/17/20,1.0,2.0,18.05
N,9/17/20,1.0,3.0,17.86
N,9/17/20,1.0,4.0,17.59
N,9/17/20,2.0,1.0,17.49
N,9/17/20,2.0,2.0,17.35
N,9/17/20,2.0,3.0,17.28
N,9/17/20,2.0,4.0,17.17
N,9/17/20,3.0,1.0,17.09
N,9/17/20,3.0,2.0,16.92
N,9/17/20,3.0,3.0,16.86
N,9/17/20,3.0,4.0,16.85
N,9/17/20,4.0,1.0,16.86
N,9/17/20,4.0,2.0,16.84
N,9/17/20,4.0,3.0,16.75
N,9/17/20,4.0,4.0,16.75
N,9/17/20,5.0,1.0,16.81
N,9/17/20,5.0,2.0,16.8
N,9/17/20,5.0,3.0,16.84
N,9/17/20,5.0,4.0,16.85
N,9/17/20,6.0,1.0,17.18
N,9/17/20,6.0,2.0,17.31
N,9/17/20,6.0,3.0,17.5
N,9/17/20,6.0,4.0,17.45
N,9/17/20,7.0,1.0,18.84
N,9/17/20,7.0,2.0,18.35
N,9/17/20,7.0,3.0,18.41
N,9/17/20,7.0,4.0,18.49
N,9/17/20,8.0,1.0,18.32
N,9/17/20,8.0,2.0,18.06
N,9/17/20,8.0,3.0,17.95
N,9/17/20,8.0,4.0,17.93
N,9/17/20,9.0,1.0,17.92
N,9/17/20,9.0,2.0,18.02
N,9/17/20,9.0,3.0,18.07
N,9/17/20,9.0,4.0,18.39
N,9/17/20,10.0,1.0,20.28
N,9/17/20,10.0,2.0,23.07
N,9/17/20,10.0,3.0,21.36
N,9/17/20,10.0,4.0,21.26
N,9/17/20,11.0,1.0,20.9
N,9/17/20,11.0,2.0,21.25
N,9/17/20,11.0,3.0,20.57
N,9/17/20,11.0,4.0,20.46
N,9/17/20,12.0,1.0,20.6
N,9/17/20,12.0,2.0,20.46
N,9/17/20,12.0,3.0,21.61
N,9/17/20,12.0,4.0,20.97
N,9/17/20,13.0,1.0,21.24
N,9/17/20,13.0,2.0,21.5
N,9/17/20,13.0,3.0,25.3
N,9/17/20,13.0,4.0,23.63
N,9/17/20,14.0,1.0,23.04
N,9/17/20,14.0,2.0,23.54
N,9/17/20,14.0,3.0,24.14
N,9/17/20,14.0,4.0,25.29
N,9/17/20,15.0,1.0,22.78
N,9/17/20,15.0,2.0,20.89
N,9/17/20,15.0,3.0,22.63
N,9/17/20,15.0,4.0,23.56
N,9/17/20,16.0,1.0,24.71
N,9/17/20,16.0,2.0,24.0
N,9/17/20,16.0,3.0,26.91
N,9/17/20,16.0,4.0,23.43
N,9/17/20,17.0,1.0,22.19
N,9/17/20,17.0,2.0,21.83
N,9/17/20,17.0,3.0,21.13
N,9/17/20,17.0,4.0,21.42
N,9/17/20,18.0,1.0,22.55
N,9/17/20,18.0,2.0,22.71
N,9/17/20,18.0,3.0,21.7
N,9/17/20,18.0,4.0,20.9
N,9/17/20,19.0,1.0,22.08
N,9/17/20,19.0,2.0,21.11
N,9/17/20,19.0,3.0,20.67
N,9/17/20,19.0,4.0,20.62
N,9/17/20,20.0,1.0,21.62
N,9/17/20,20.0,2.0,21.88
N,9/17/20,20.0,3.0,23.47
N,9/17/20,20.0,4.0,24.01
N,9/17/20,21.0,1.0,27.08
N,9/17/20,21.0,2.0,28.93
N,9/17/20,21.0,3.0,22.87
N,9/17/20,21.0,4.0,20.88
N,9/17/20,22.0,1.0,20.64
N,9/17/20,22.0,2.0,20.98
N,9/17/20,22.0,3.0,20.03
N,9/17/20,22.0,4.0,19.22
N,9/17/20,23.0,1.0,18.78
N,9/17/20,23.0,2.0,19.43
N,9/17/20,23.0,3.0,18.17
N,9/17/20,23.0,4.0,17.9
N,9/17/20,24.0,1.0,17.63
N,9/17/20,24.0,2.0,17.61
N,9/17/20,24.0,3.0,17.29
N,9/17/20,24.0,4.0,17.01
N,9/18/20,1.0,1.0,16.65
N,9/18/20,1.0,2.0,16.66
N,9/18/20,1.0,3.0,16.47
N,9/18/20,1.0,4.0,16.26
N,9/18/20,2.0,1.0,16.08
N,9/18/20,2.0,2.0,15.9
N,9/18/20,2.0,3.0,15.58
N,9/18/20,2.0,4.0,15.26
N,9/18/20,3.0,1.0,15.25
N,9/18/20,3.0,2.0,15.0
N,9/18/20,3.0,3.0,14.6
N,9/18/20,3.0,4.0,14.38
N,9/18/20,4.0,1.0,14.46
N,9/18/20,4.0,2.0,14.48
N,9/18/20,4.0,3.0,14.29
N,9/18/20,4.0,4.0,14.35
N,9/18/20,5.0,1.0,14.72
N,9/18/20,5.0,2.0,14.68
N,9/18/20,5.0,3.0,14.71
N,9/18/20,5.0,4.0,14.81
N,9/18/20,6.0,1.0,15.48
N,9/18/20,6.0,2.0,15.76
N,9/18/20,6.0,3.0,16.16
N,9/18/20,6.0,4.0,16.34
N,9/18/20,7.0,1.0,17.51
N,9/18/20,7.0,2.0,17.47
N,9/18/20,7.0,3.0,17.29
N,9/18/20,7.0,4.0,17.65
N,9/18/20,8.0,1.0,17.36
N,9/18/20,8.0,2.0,17.17
N,9/18/20,8.0,3.0,17.18
N,9/18/20,8.0,4.0,17.25
N,9/18/20,9.0,1.0,17.43
N,9/18/20,9.0,2.0,17.38
N,9/18/20,9.0,3.0,17.47
N,9/18/20,9.0,4.0,17.5
N,9/18/20,10.0,1.0,17.77
N,9/18/20,10.0,2.0,17.88
N,9/18/20,10.0,3.0,18.07
N,9/18/20,10.0,4.0,18.13
N,9/18/20,11.0,1.0,18.25
N,9/18/20,11.0,2.0,18.64
N,9/18/20,11.0,3.0,19.07
N,9/18/20,11.0,4.0,19.16
N,9/18/20,12.0,1.0,18.86
N,9/18/20,12.0,2.0,19.23
N,9/18/20,12.0,3.0,19.32
N,9/18/20,12.0,4.0,18.92
N,9/18/20,13.0,1.0,18.53
N,9/18/20,13.0,2.0,18.73
N,9/18/20,13.0,3.0,18.85
N,9/18/20,13.0,4.0,19.57
N,9/18/20,14.0,1.0,20.18
N,9/18/20,14.0,2.0,20.88
N,9/18/20,14.0,3.0,21.79
N,9/18/20,14.0,4.0,21.94
N,9/18/20,15.0,1.0,20.92
N,9/18/20,15.0,2.0,21.73
N,9/18/20,15.0,3.0,21.44
N,9/18/20,15.0,4.0,22.38
N,9/18/20,16.0,1.0,21.35
N,9/18/20,16.0,2.0,21.49
N,9/18/20,16.0,3.0,21.48
N,9/18/20,16.0,4.0,22.4
N,9/18/20,17.0,1.0,20.41
N,9/18/20,17.0,2.0,20.81
N,9/18/20,17.0,3.0,19.76
N,9/18/20,17.0,4.0,20.97
N,9/18/20,18.0,1.0,19.62
N,9/18/20,18.0,2.0,20.04
N,9/18/20,18.0,3.0,20.18
N,9/18/20,18.0,4.0,19.0
N,9/18/20,19.0,1.0,18.71
N,9/18/20,19.0,2.0,18.66
N,9/18/20,19.0,3.0,18.58
N,9/18/20,19.0,4.0,19.01
N,9/18/20,20.0,1.0,18.89
N,9/18/20,20.0,2.0,19.06
N,9/18/20,20.0,3.0,19.12
N,9/18/20,20.0,4.0,18.74
N,9/18/20,21.0,1.0,18.21
N,9/18/20,21.0,2.0,17.76
N,9/18/20,21.0,3.0,17.32
N,9/18/20,21.0,4.0,17.11
N,9/18/20,22.0,1.0,16.7
N,9/18/20,22.0,2.0,16.66
N,9/18/20,22.0,3.0,16.59
N,9/18/20,22.0,4.0,16.39
N,9/18/20,23.0,1.0,16.05
N,9/18/20,23.0,2.0,16.14
N,9/18/20,23.0,3.0,15.79
N,9/18/20,23.0,4.0,15.69
N,9/18/20,24.0,1.0,15.53
N,9/18/20,24.0,2.0,15.22
N,9/18/20,24.0,3.0,15.05
N,9/18/20,24.0,4.0,14.87
N,9/19/20,1.0,1.0,14.9
N,9/19/20,1.0,2.0,14.93
N,9/19/20,1.0,3.0,14.59
N,9/19/20,1.0,4.0,14.39
N,9/19/20,2.0,1.0,14.03
N,9/19/20,2.0,2.0,13.78
N,9/19/20,2.0,3.0,13.2
N,9/19/20,2.0,4.0,13.21
N,9/19/20,3.0,1.0,13.17
N,9/19/20,3.0,2.0,12.91
N,9/19/20,3.0,3.0,12.74
N,9/19/20,3.0,4.0,12.64
N,9/19/20,4.0,1.0,12.21
N,9/19/20,4.0,2.0,11.86
N,9/19/20,4.0,3.0,11.87
N,9/19/20,4.0,4.0,11.87
N,9/19/20,5.0,1.0,12.02
N,9/19/20,5.0,2.0,11.74
N,9/19/20,5.0,3.0,11.77
N,9/19/20,5.0,4.0,11.72
N,9/19/20,6.0,1.0,11.8
N,9/19/20,6.0,2.0,11.88
N,9/19/20,6.0,3.0,11.94
N,9/19/20,6.0,4.0,11.99
N,9/19/20,7.0,1.0,13.44
N,9/19/20,7.0,2.0,13.85
N,9/19/20,7.0,3.0,13.97
N,9/19/20,7.0,4.0,14.32
N,9/19/20,8.0,1.0,14.24
N,9/19/20,8.0,2.0,13.98
N,9/19/20,8.0,3.0,13.75
N,9/19/20,8.0,4.0,14.01
N,9/19/20,9.0,1.0,14.31
N,9/19/20,9.0,2.0,14.77
N,9/19/20,9.0,3.0,14.96
N,9/19/20,9.0,4.0,15.06
N,9/19/20,10.0,1.0,15.5
N,9/19/20,10.0,2.0,16.18
N,9/19/20,10.0,3.0,16.07
N,9/19/20,10.0,4.0,16.44
N,9/19/20,11.0,1.0,15.92
N,9/19/20,11.0,2.0,15.95
N,9/19/20,11.0,3.0,16.08
N,9/19/20,11.0,4.0,16.31
N,9/19/20,12.0,1.0,16.48
N,9/19/20,12.0,2.0,16.43
N,9/19/20,12.0,3.0,16.79
N,9/19/20,12.0,4.0,16.99
N,9/19/20,13.0,1.0,16.78
N,9/19/20,13.0,2.0,17.23
N,9/19/20,13.0,3.0,17.42
N,9/19/20,13.0,4.0,17.35
N,9/19/20,14.0,1.0,17.35
N,9/19/20,14.0,2.0,17.43
N,9/19/20,14.0,3.0,17.41
N,9/19/20,14.0,4.0,17.47
N,9/19/20,15.0,1.0,17.75
N,9/19/20,15.0,2.0,18.01
N,9/19/20,15.0,3.0,18.14
N,9/19/20,15.0,4.0,18.37
N,9/19/20,16.0,1.0,18.23
N,9/19/20,16.0,2.0,18.42
N,9/19/20,16.0,3.0,18.26
N,9/19/20,16.0,4.0,18.38
N,9/19/20,17.0,1.0,18.72
N,9/19/20,17.0,2.0,19.04
N,9/19/20,17.0,3.0,19.13
N,9/19/20,17.0,4.0,19.61
N,9/19/20,18.0,1.0,19.4
N,9/19/20,18.0,2.0,19.33
N,9/19/20,18.0,3.0,18.93
N,9/19/20,18.0,4.0,19.1
N,9/19/20,19.0,1.0,18.88
N,9/19/20,19.0,2.0,19.3
N,9/19/20,19.0,3.0,19.12
N,9/19/20,19.0,4.0,19.05
N,9/19/20,20.0,1.0,18.68
N,9/19/20,20.0,2.0,18.42
N,9/19/20,20.0,3.0,-3.28
N,9/19/20,20.0,4.0,-6.22
N,9/19/20,21.0,1.0,-18.39
N,9/19/20,21.0,2.0,-19.0
N,9/19/20,21.0,3.0,-19.01
N,9/19/20,21.0,4.0,-19.01
N,9/19/20,22.0,1.0,-19.01
N,9/19/20,22.0,2.0,-19.01
N,9/19/20,22.0,3.0,-19.01
N,9/19/20,22.0,4.0,-19.01
N,9/19/20,23.0,1.0,-19.01
N,9/19/20,23.0,2.0,-19.01
N,9/19/20,23.0,3.0,-19.01
N,9/19/20,23.0,4.0,-19.01
N,9/19/20,24.0,1.0,-19.01
N,9/19/20,24.0,2.0,-19.0
N,9/19/20,24.0,3.0,-19.0
N,9/19/20,24.0,4.0,-19.0
N,9/20/20,1.0,1.0,-19.0
N,9/20/20,1.0,2.0,-19.0
N,9/20/20,1.0,3.0,-19.0
N,9/20/20,1.0,4.0,-18.35
N,9/20/20,2.0,1.0,-6.54
N,9/20/20,2.0,2.0,-6.25
N,9/20/20,2.0,3.0,-10.0
N,9/20/20,2.0,4.0,-6.43
N,9/20/20,3.0,1.0,-6.08
N,9/20/20,3.0,2.0,-6.0
N,9/20/20,3.0,3.0,-1.49
N,9/20/20,3.0,4.0,-1.61
N,9/20/20,4.0,1.0,0.17
N,9/20/20,4.0,2.0,-3.92
N,9/20/20,4.0,3.0,-6.0
N,9/20/20,4.0,4.0,-6.08
N,9/20/20,5.0,1.0,-6.24
N,9/20/20,5.0,2.0,-6.25
N,9/20/20,5.0,3.0,-6.17
N,9/20/20,5.0,4.0,-6.08
N,9/20/20,6.0,1.0,-5.03
N,9/20/20,6.0,2.0,-5.67
N,9/20/20,6.0,3.0,-5.01
N,9/20/20,6.0,4.0,-5.34
N,9/20/20,7.0,1.0,-5.65
N,9/20/20,7.0,2.0,-5.68
N,9/20/20,7.0,3.0,0.89
N,9/20/20,7.0,4.0,5.58
N,9/20/20,8.0,1.0,6.45
N,9/20/20,8.0,2.0,7.36
N,9/20/20,8.0,3.0,7.74
N,9/20/20,8.0,4.0,9.2
N,9/20/20,9.0,1.0,9.11
N,9/20/20,9.0,2.0,10.62
N,9/20/20,9.0,3.0,11.31
N,9/20/20,9.0,4.0,11.71
N,9/20/20,10.0,1.0,12.1
N,9/20/20,10.0,2.0,12.72
N,9/20/20,10.0,3.0,13.71
N,9/20/20,10.0,4.0,14.53
N,9/20/20,11.0,1.0,14.36
N,9/20/20,11.0,2.0,14.7
N,9/20/20,11.0,3.0,14.95
N,9/20/20,11.0,4.0,15.63
N,9/20/20,12.0,1.0,15.69
N,9/20/20,12.0,2.0,16.02
N,9/20/20,12.0,3.0,15.91
N,9/20/20,12.0,4.0,15.84
N,9/20/20,13.0,1.0,15.9
N,9/20/20,13.0,2.0,15.98
N,9/20/20,13.0,3.0,15.99
N,9/20/20,13.0,4.0,15.97
N,9/20/20,14.0,1.0,15.8
N,9/20/20,14.0,2.0,15.85
N,9/20/20,14.0,3.0,15.93
N,9/20/20,14.0,4.0,16.03
N,9/20/20,15.0,1.0,15.9
N,9/20/20,15.0,2.0,15.95
N,9/20/20,15.0,3.0,16.12
N,9/20/20,15.0,4.0,16.23
N,9/20/20,16.0,1.0,16.13
N,9/20/20,16.0,2.0,16.3
N,9/20/20,16.0,3.0,16.51
N,9/20/20,16.0,4.0,16.62
N,9/20/20,17.0,1.0,16.64
N,9/20/20,17.0,2.0,16.68
N,9/20/20,17.0,3.0,16.64
N,9/20/20,17.0,4.0,16.66
N,9/20/20,18.0,1.0,17.02
N,9/20/20,18.0,2.0,17.13
N,9/20/20,18.0,3.0,17.1
N,9/20/20,18.0,4.0,17.14
N,9/20/20,19.0,1.0,17.22
N,9/20/20,19.0,2.0,17.33
N,9/20/20,19.0,3.0,17.31
N,9/20/20,19.0,4.0,17.33
N,9/20/20,20.0,1.0,17.42
N,9/20/20,20.0,2.0,17.39
N,9/20/20,20.0,3.0,19.52
N,9/20/20,20.0,4.0,19.47
N,9/20/20,21.0,1.0,18.18
N,9/20/20,21.0,2.0,2.14
N,9/20/20,21.0,3.0,-6.24
N,9/20/20,21.0,4.0,-14.54
N,9/20/20,22.0,1.0,-18.99
N,9/20/20,22.0,2.0,-18.99
N,9/20/20,22.0,3.0,-19.0
N,9/20/20,22.0,4.0,-19.0
N,9/20/20,23.0,1.0,-19.0
