# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity|5. Arc length
A06230|NC098|NC146|1.00E+06|178.3990288
A06231|NC098|NC150|1.00E+06|220.0736282
A06232|NC098|NC152|1.00E+06|243.3116488
A06233|NC098|NC154|1.00E+06|239.3114187
A06234|NC098|NC157|1.00E+06|256.0749476
A06235|NC098|NC158|1.00E+06|229.5009179
A06236|NC098|NC160|1.00E+06|240.1637361
A06237|NC098|NC161|1.00E+06|259.5863133
A06238|NC098|NC162|1.00E+06|283.9862829
A06239|NC098|NC166|1.00E+06|139.6205983
A06240|NC098|NC167|1.00E+06|163.3719829
A06241|NC098|NC168|1.00E+06|153.1635178
A06242|NC098|NC173|1.00E+06|248.5641754
A06243|NC098|NC174|1.00E+06|258.2031391
A06244|NC098|NC175|1.00E+06|203.073609
A06245|NC098|NC179|1.00E+06|201.0046937
A06246|NC098|NC189|1.00E+06|282.9950816
A06247|NC098|NC190|1.00E+06|309.9075243
A06248|NC098|NC192|1.00E+06|394.4689779
A06249|NC098|NC193|1.00E+06|376.6810291
A06250|NC098|NC194|1.00E+06|191.7437644
A06251|NC098|NC195|1.00E+06|325.3756338
A06252|NC098|NC196|1.00E+06|93.81085532
A06253|NC098|NC197|1.00E+06|6.31683378
A06254|NC098|NC198|1.00E+06|69.79335882
A06255|NC098|NC199|1.00E+06|357.7023218
A06256|NC098|NC200|1.00E+06|224.8957127
A06257|NC098|NC201|1.00E+06|239.8061717
A06258|NC098|NC202|1.00E+06|232.321905
A06259|NC098|NC203|1.00E+06|238.4679285
A06260|NC098|NC205|1.00E+06|233.2139313
A06261|NC098|NC206|1.00E+06|233.0317102
A06262|NC098|NC207|1.00E+06|161.8703013
A06263|NC098|NC213|1.00E+06|167.3969207
A06264|NC098|NC215|1.00E+06|149.2174606
A06265|NC098|NC216|1.00E+06|342.0340601
A06266|NC098|NC217|1.00E+06|339.8101018
A06267|NC098|NC219|1.00E+06|333.164559
A06268|NC098|NC220|1.00E+06|213.4934
A06269|NC098|NC222|1.00E+06|253.1465629
A06270|NC098|NC223|1.00E+06|232.0348485
A06271|NC098|NC224|1.00E+06|117.512802
A06272|NC098|NC227|1.00E+06|138.9236159
A06273|NC098|NC228|1.00E+06|59.86459113
A06274|NC098|NC229|1.00E+06|82.89213478
A06275|NC098|NC230|1.00E+06|81.34700558
A06276|NC098|NC231|1.00E+06|381.4921803
A06277|NC098|NC233|1.00E+06|134.2818117
A06278|NC098|NC234|1.00E+06|111.1650544
A06279|NC098|NC236|1.00E+06|184.2799601
A06280|NC098|NC237|1.00E+06|207.9676988
A06281|NC098|NC238|1.00E+06|173.1695002
A06282|NC098|NC240|1.00E+06|159.0283071
A06283|NC098|NC241|1.00E+06|164.1255215
A06284|NC098|NC242|1.00E+06|199.8268517
A06285|NC098|NC243|1.00E+06|142.7013117
A06286|NC098|NC245|1.00E+06|206.0987855
A06287|NC099|NC002|1.00E+06|139.3818248
A06288|NC099|NC003|1.00E+06|210.649663
A06289|NC099|NC004|1.00E+06|367.8501203
A06290|NC099|NC005|1.00E+06|346.4349844
A06291|NC099|NC006|1.00E+06|368.6308994
A06292|NC099|NC007|1.00E+06|371.0830148
A06293|NC099|NC008|1.00E+06|342.7793662
A06294|NC099|NC013|1.00E+06|245.4228181
A06295|NC099|NC015|1.00E+06|212.6690362
A06296|NC099|NC025|1.00E+06|211.7346365
A06297|NC099|NC026|1.00E+06|209.5400322
A06298|NC099|NC029|1.00E+06|290.5733277
A06299|NC099|NC031|1.00E+06|429.8618762
A06300|NC099|NC032|1.00E+06|193.8337004
A06301|NC099|NC034|1.00E+06|188.84477
A06302|NC099|NC040|1.00E+06|205.4248589
A06303|NC099|NC041|1.00E+06|286.0782421
A06304|NC099|NC042|1.00E+06|301.006027
A06305|NC099|NC043|1.00E+06|271.7794609
A06306|NC099|NC044|1.00E+06|253.0401759
A06307|NC099|NC045|1.00E+06|235.8997755
A06308|NC099|NC048|1.00E+06|242.6260378
A06309|NC099|NC049|1.00E+06|234.5269948
A06310|NC099|NC050|1.00E+06|273.3394848
A06311|NC099|NC051|1.00E+06|38.08045673
A06312|NC099|NC052|1.00E+06|234.3452519
A06313|NC099|NC054|1.00E+06|71.39601378
A06314|NC099|NC061|1.00E+06|59.61274658
A06315|NC099|NC063|1.00E+06|63.32969777
A06316|NC099|NC064|1.00E+06|54.72858543
A06317|NC099|NC065|1.00E+06|127.4442988
A06318|NC099|NC066|1.00E+06|73.42225227
A06319|NC099|NC068|1.00E+06|107.7643004
A06320|NC099|NC069|1.00E+06|100.8716086
A06321|NC099|NC070|1.00E+06|275.9006497
A06322|NC099|NC071|1.00E+06|311.273222
A06323|NC099|NC074|1.00E+06|322.6114796
A06324|NC099|NC076|1.00E+06|158.2732151
A06325|NC099|NC080|1.00E+06|120.6618955
A06326|NC099|NC086|1.00E+06|145.4296268
A06327|NC099|NC089|1.00E+06|143.5391631
A06328|NC099|NC090|1.00E+06|141.8578635
A06329|NC099|NC092|1.00E+06|109.0017869
A06330|NC099|NC093|1.00E+06|106.3549158
A06331|NC099|NC095|1.00E+06|120.2571683
A06332|NC099|NC097|1.00E+06|149.5929628
A06333|NC099|NC101|1.00E+06|4.968385107
A06334|NC099|NC105|1.00E+06|208.5861139
A06335|NC099|NC106|1.00E+06|237.9978258
A06336|NC099|NC107|1.00E+06|61.3955111
A06337|NC099|NC109|1.00E+06|76.43096492
A06338|NC099|NC110|1.00E+06|87.18121708
A06339|NC099|NC111|1.00E+06|180.0575083
A06340|NC099|NC115|1.00E+06|235.1027495
A06341|NC099|NC116|1.00E+06|261.5870303
A06342|NC099|NC120|1.00E+06|259.1041798
A06343|NC099|NC121|1.00E+06|250.1921956
A06344|NC099|NC128|1.00E+06|73.59343051
A06345|NC099|NC130|1.00E+06|41.00826176
A06346|NC099|NC132|1.00E+06|289.8397222
A06347|NC099|NC133|1.00E+06|283.3354239
A06348|NC099|NC136|1.00E+06|202.6291887
A06349|NC099|NC143|1.00E+06|195.525728
A06350|NC099|NC146|1.00E+06|186.7137719
A06351|NC099|NC150|1.00E+06|228.813139
A06352|NC099|NC152|1.00E+06|257.4433261
A06353|NC099|NC154|1.00E+06|253.500719
A06354|NC099|NC157|1.00E+06|270.2717231
A06355|NC099|NC158|1.00E+06|243.2345274
A06356|NC099|NC160|1.00E+06|253.8981383
A06357|NC099|NC161|1.00E+06|273.5431871
A06358|NC099|NC162|1.00E+06|295.639393
A06359|NC099|NC166|1.00E+06|153.6606179
A06360|NC099|NC167|1.00E+06|176.5766209
A06361|NC099|NC168|1.00E+06|165.265763
A06362|NC099|NC173|1.00E+06|260.360801
A06363|NC099|NC174|1.00E+06|270.4864939
A06364|NC099|NC175|1.00E+06|214.9922919
A06365|NC099|NC179|1.00E+06|213.6832021
A06366|NC099|NC189|1.00E+06|295.2636876
A06367|NC099|NC190|1.00E+06|321.7597245
A06368|NC099|NC192|1.00E+06|407.7277278
A06369|NC099|NC193|1.00E+06|389.2906278
A06370|NC099|NC194|1.00E+06|205.5144888
A06371|NC099|NC195|1.00E+06|339.5718799
A06372|NC099|NC196|1.00E+06|104.8638186
A06373|NC099|NC197|1.00E+06|10.35279992
A06374|NC099|NC198|1.00E+06|81.61813443
A06375|NC099|NC199|1.00E+06|371.6724919
A06376|NC099|NC200|1.00E+06|236.715946
A06377|NC099|NC201|1.00E+06|251.7328954
A06378|NC099|NC202|1.00E+06|245.0319135
A06379|NC099|NC203|1.00E+06|252.0586922
A06380|NC099|NC205|1.00E+06|246.6202806
A06381|NC099|NC206|1.00E+06|245.1218992
A06382|NC099|NC207|1.00E+06|170.6828032
A06383|NC099|NC213|1.00E+06|174.718021
A06384|NC099|NC215|1.00E+06|155.7120206
A06385|NC099|NC216|1.00E+06|354.3219568
A06386|NC099|NC217|1.00E+06|351.8676918
A06387|NC099|NC219|1.00E+06|345.5283894
A06388|NC099|NC220|1.00E+06|225.427304
A06389|NC099|NC222|1.00E+06|266.0144778
A06390|NC099|NC223|1.00E+06|244.1414079
A06391|NC099|NC224|1.00E+06|129.327049
A06392|NC099|NC227|1.00E+06|150.7870903
A06393|NC099|NC228|1.00E+06|59.4836078
A06394|NC099|NC229|1.00E+06|77.82372613
A06395|NC099|NC230|1.00E+06|74.8860618
A06396|NC099|NC231|1.00E+06|394.9161485
A06397|NC099|NC233|1.00E+06|140.9199056
A06398|NC099|NC234|1.00E+06|118.5533319
A06399|NC099|NC236|1.00E+06|196.7617888
A06400|NC099|NC237|1.00E+06|220.8263311
A06401|NC099|NC238|1.00E+06|186.2088658
A06402|NC099|NC240|1.00E+06|171.9643014
A06403|NC099|NC241|1.00E+06|176.0843189
A06404|NC099|NC242|1.00E+06|210.9827824
A06405|NC099|NC243|1.00E+06|153.6660091
A06406|NC099|NC245|1.00E+06|220.2930472
A06407|NC100|NC002|1.00E+06|127.4708667
A06408|NC100|NC003|1.00E+06|212.5508218
A06409|NC100|NC004|1.00E+06|348.2889641
A06410|NC100|NC005|1.00E+06|325.7914231
A06411|NC100|NC006|1.00E+06|348.7924905
A06412|NC100|NC007|1.00E+06|350.5678969
A06413|NC100|NC008|1.00E+06|323.4178839
A06414|NC100|NC013|1.00E+06|249.5898244
A06415|NC100|NC015|1.00E+06|215.7212112
A06416|NC100|NC025|1.00E+06|216.650329
A06417|NC100|NC026|1.00E+06|213.0460194
A06418|NC100|NC029|1.00E+06|267.9279937
A06419|NC100|NC031|1.00E+06|408.8534522
A06420|NC100|NC032|1.00E+06|199.2401557
A06421|NC100|NC034|1.00E+06|193.5874526
A06422|NC100|NC040|1.00E+06|209.7715132
A06423|NC100|NC041|1.00E+06|267.8037852
A06424|NC100|NC042|1.00E+06|280.6385597
A06425|NC100|NC043|1.00E+06|256.6410427
A06426|NC100|NC044|1.00E+06|238.2730649
A06427|NC100|NC045|1.00E+06|218.721851
A06428|NC100|NC048|1.00E+06|226.3063365
A06429|NC100|NC049|1.00E+06|215.9187482
A06430|NC100|NC050|1.00E+06|258.2131175
A06431|NC100|NC051|1.00E+06|13.49581433
A06432|NC100|NC052|1.00E+06|218.1970113
A06433|NC100|NC054|1.00E+06|67.12774666
A06434|NC100|NC061|1.00E+06|61.70693394
A06435|NC100|NC063|1.00E+06|55.01874939
A06436|NC100|NC064|1.00E+06|44.36921664
A06437|NC100|NC065|1.00E+06|134.7707107
A06438|NC100|NC066|1.00E+06|78.8694674
A06439|NC100|NC068|1.00E+06|111.837568
A06440|NC100|NC069|1.00E+06|107.9996936
A06441|NC100|NC070|1.00E+06|280.5942847
A06442|NC100|NC071|1.00E+06|289.371216
A06443|NC100|NC074|1.00E+06|301.7856819
A06444|NC100|NC076|1.00E+06|164.1344339
A06445|NC100|NC080|1.00E+06|121.5724755
A06446|NC100|NC086|1.00E+06|146.4660633
A06447|NC100|NC089|1.00E+06|149.5502284
A06448|NC100|NC090|1.00E+06|117.7511763
A06449|NC100|NC092|1.00E+06|84.96110541
A06450|NC100|NC093|1.00E+06|81.77621757
A06451|NC100|NC095|1.00E+06|118.0453953
A06452|NC100|NC097|1.00E+06|146.2803916
A06453|NC100|NC101|1.00E+06|26.6606614
A06454|NC100|NC105|1.00E+06|187.2962237
A06455|NC100|NC106|1.00E+06|217.3579547
A06456|NC100|NC107|1.00E+06|76.63231825
A06457|NC100|NC109|1.00E+06|88.15632766
A06458|NC100|NC110|1.00E+06|100.0242409
A06459|NC100|NC111|1.00E+06|165.8927241
A06460|NC100|NC115|1.00E+06|241.1807968
A06461|NC100|NC116|1.00E+06|266.5302502
A06462|NC100|NC120|1.00E+06|263.7548314
A06463|NC100|NC121|1.00E+06|255.7967529
A06464|NC100|NC128|1.00E+06|51.85802397
A06465|NC100|NC130|1.00E+06|25.50267636
A06466|NC100|NC132|1.00E+06|282.3720748
A06467|NC100|NC133|1.00E+06|276.5900216
A06468|NC100|NC136|1.00E+06|209.2376772
A06469|NC100|NC143|1.00E+06|204.4541086
A06470|NC100|NC146|1.00E+06|195.1010795
A06471|NC100|NC150|1.00E+06|236.2373382
A06472|NC100|NC152|1.00E+06|245.84326
A06473|NC100|NC154|1.00E+06|240.575933
A06474|NC100|NC157|1.00E+06|256.5195936
A06475|NC100|NC158|1.00E+06|235.261776
A06476|NC100|NC160|1.00E+06|245.8796121
A06477|NC100|NC161|1.00E+06|263.8296358
A06478|NC100|NC162|1.00E+06|295.8503648
A06479|NC100|NC166|1.00E+06|143.8440207
A06480|NC100|NC167|1.00E+06|156.6293352
A06481|NC100|NC168|1.00E+06|143.1235745
A06482|NC100|NC173|1.00E+06|260.2332792
A06483|NC100|NC174|1.00E+06|268.7723311
A06484|NC100|NC175|1.00E+06|214.6559588
A06485|NC100|NC179|1.00E+06|210.7836207
A06486|NC100|NC189|1.00E+06|273.0894868
A06487|NC100|NC190|1.00E+06|298.9949152
A06488|NC100|NC192|1.00E+06|387.4558353
A06489|NC100|NC193|1.00E+06|367.5917843
A06490|NC100|NC194|1.00E+06|197.4797272
A06491|NC100|NC195|1.00E+06|325.551959
A06492|NC100|NC196|1.00E+06|81.78046828
A06493|NC100|NC197|1.00E+06|24.60466616
A06494|NC100|NC198|1.00E+06|59.8378227
A06495|NC100|NC199|1.00E+06|354.3993369
A06496|NC100|NC200|1.00E+06|236.5946271
A06497|NC100|NC201|1.00E+06|251.2319913
A06498|NC100|NC202|1.00E+06|241.8815077
A06499|NC100|NC203|1.00E+06|244.90782
A06500|NC100|NC205|1.00E+06|240.4693628
A06501|NC100|NC206|1.00E+06|244.1253986
A06502|NC100|NC207|1.00E+06|178.1587364
A06503|NC100|NC213|1.00E+06|184.9644513
A06504|NC100|NC215|1.00E+06|167.4108142
A06505|NC100|NC216|1.00E+06|332.1202771
A06506|NC100|NC217|1.00E+06|329.3408166
A06507|NC100|NC219|1.00E+06|323.4509961
A06508|NC100|NC220|1.00E+06|202.8845391
A06509|NC100|NC222|1.00E+06|244.9659114
A06510|NC100|NC223|1.00E+06|221.80098
A06511|NC100|NC224|1.00E+06|106.9599615
A06512|NC100|NC227|1.00E+06|128.3689556
A06513|NC100|NC228|1.00E+06|79.64287141
A06514|NC100|NC229|1.00E+06|101.3002972
A06515|NC100|NC230|1.00E+06|98.95555449
A06516|NC100|NC231|1.00E+06|375.1461654
A06517|NC100|NC233|1.00E+06|152.4427931
A06518|NC100|NC234|1.00E+06|128.9497355
A06519|NC100|NC236|1.00E+06|194.6624452
A06520|NC100|NC237|1.00E+06|217.2022055
A06521|NC100|NC238|1.00E+06|182.0401944
A06522|NC100|NC240|1.00E+06|168.3225801
A06523|NC100|NC241|1.00E+06|175.834864
A06524|NC100|NC242|1.00E+06|212.8649969
A06525|NC100|NC243|1.00E+06|156.3791818
A06526|NC100|NC245|1.00E+06|206.4285779
A06527|NC101|NMAD|1.00E+06|52.17107692
A06528|NC102|NC002|1.00E+06|117.8323577
A06529|NC102|NC003|1.00E+06|224.2080724
A06530|NC102|NC004|1.00E+06|151.1122412
A06531|NC102|NC005|1.00E+06|125.9575578
A06532|NC102|NC006|1.00E+06|150.6829371
A06533|NC102|NC007|1.00E+06|150.8573062
A06534|NC102|NC008|1.00E+06|127.516989
A06535|NC102|NC013|1.00E+06|262.7910579
A06536|NC102|NC015|1.00E+06|234.015064
A06537|NC102|NC025|1.00E+06|247.466862
A06538|NC102|NC026|1.00E+06|235.6711467
A06539|NC102|NC029|1.00E+06|75.17828971
A06540|NC102|NC031|1.00E+06|208.6869891
A06541|NC102|NC032|1.00E+06|240.8121307
A06542|NC102|NC034|1.00E+06|233.4407089
A06543|NC102|NC040|1.00E+06|239.5987394
A06544|NC102|NC041|1.00E+06|82.51619395
A06545|NC102|NC042|1.00E+06|81.72508885
A06546|NC102|NC043|1.00E+06|103.6921464
A06547|NC102|NC044|1.00E+06|96.44885471
A06548|NC102|NC045|1.00E+06|60.90907975
A06549|NC102|NC048|1.00E+06|73.91709394
A06550|NC102|NC049|1.00E+06|42.51846991
A06551|NC102|NC050|1.00E+06|104.8552122
A06552|NC102|NC051|1.00E+06|188.604156
A06553|NC102|NC052|1.00E+06|72.45614154
A06554|NC102|NC054|1.00E+06|174.4165511
A06555|NC102|NC061|1.00E+06|192.9844989
A06556|NC102|NC063|1.00E+06|170.0552177
A06557|NC102|NC064|1.00E+06|172.8760933
A06558|NC102|NC065|1.00E+06|221.8548333
A06559|NC102|NC066|1.00E+06|201.5850462
A06560|NC102|NC068|1.00E+06|200.2169548
A06561|NC102|NC069|1.00E+06|212.4075777
A06562|NC102|NC070|1.00E+06|288.2335925
A06563|NC102|NC071|1.00E+06|90.67955062
A06564|NC102|NC074|1.00E+06|101.7778659
A06565|NC102|NC076|1.00E+06|226.03748
A06566|NC102|NC080|1.00E+06|187.0547732
A06567|NC102|NC086|1.00E+06|192.2082694
A06568|NC102|NC089|1.00E+06|220.7129305
A06569|NC102|NC090|1.00E+06|142.5250804
A06570|NC102|NC092|1.00E+06|153.4950102
A06571|NC102|NC093|1.00E+06|140.0215324
A06572|NC102|NC095|1.00E+06|171.7207517
A06573|NC102|NC097|1.00E+06|166.9470793
A06574|NC102|NC101|1.00E+06|225.1267865
A06575|NC102|NC105|1.00E+06|12.88235546
A06576|NC102|NC106|1.00E+06|19.69388802
A06577|NC102|NC107|1.00E+06|230.9090499
A06578|NC102|NC109|1.00E+06|223.9524834
A06579|NC102|NC110|1.00E+06|232.4826967
A06580|NC102|NC111|1.00E+06|89.48311918
A06581|NC102|NC115|1.00E+06|271.060454
A06582|NC102|NC116|1.00E+06|280.0868211
A06583|NC102|NC120|1.00E+06|275.9676129
A06584|NC102|NC121|1.00E+06|277.5205747
A06585|NC102|NC128|1.00E+06|184.9626239
A06586|NC102|NC130|1.00E+06|207.02998
A06587|NC102|NC132|1.00E+06|191.5111249
A06588|NC102|NC133|1.00E+06|193.8708942
A06589|NC102|NC136|1.00E+06|254.5190655
A06590|NC102|NC143|1.00E+06|266.8587184
A06591|NC102|NC146|1.00E+06|257.6761562
A06592|NC102|NC150|1.00E+06|277.2921393
A06593|NC102|NC152|1.00E+06|131.7134375
A06594|NC102|NC154|1.00E+06|116.162052
A06595|NC102|NC157|1.00E+06|117.2566352
A06596|NC102|NC158|1.00E+06|159.0151468
A06597|NC102|NC160|1.00E+06|164.194635
A06598|NC102|NC161|1.00E+06|159.640489
A06599|NC102|NC162|1.00E+06|264.3995234
A06600|NC102|NC166|1.00E+06|126.2108709
A06601|NC102|NC167|1.00E+06|47.72784483
A06602|NC102|NC168|1.00E+06|58.35414856
A06603|NC102|NC173|1.00E+06|237.3074246
A06604|NC102|NC174|1.00E+06|230.3597925
A06605|NC102|NC175|1.00E+06|209.2918977
A06606|NC102|NC179|1.00E+06|188.4657974
A06607|NC102|NC189|1.00E+06|76.06324731
A06608|NC102|NC190|1.00E+06|105.8941133
A06609|NC102|NC192|1.00E+06|188.0486388
A06610|NC102|NC193|1.00E+06|168.0469614
A06611|NC102|NC194|1.00E+06|143.3459047
A06612|NC102|NC195|1.00E+06|167.0795368
A06613|NC102|NC196|1.00E+06|120.1013817
A06614|NC102|NC197|1.00E+06|214.7961099
A06615|NC102|NC198|1.00E+06|140.3370384
A06616|NC102|NC199|1.00E+06|168.729088
A06617|NC102|NC200|1.00E+06|222.8412791
A06618|NC102|NC201|1.00E+06|228.7238338
A06619|NC102|NC202|1.00E+06|202.4269696
A06620|NC102|NC203|1.00E+06|171.1545981
A06621|NC102|NC205|1.00E+06|177.2082486
A06622|NC102|NC206|1.00E+06|220.5856777
A06623|NC102|NC207|1.00E+06|242.4903041
A06624|NC102|NC213|1.00E+06|263.1956272
A06625|NC102|NC215|1.00E+06|261.3138365
A06626|NC102|NC216|1.00E+06|134.3759643
A06627|NC102|NC217|1.00E+06|133.4959482
A06628|NC102|NC219|1.00E+06|125.2159157
A06629|NC102|NC220|1.00E+06|25.14411978
A06630|NC102|NC222|1.00E+06|44.85324982
A06631|NC102|NC223|1.00E+06|30.92823484
A06632|NC102|NC224|1.00E+06|94.02771543
A06633|NC102|NC227|1.00E+06|73.47661059
A06634|NC102|NC228|1.00E+06|248.2408331
A06635|NC102|NC229|1.00E+06|279.1573832
A06636|NC102|NC230|1.00E+06|281.3872974
A06637|NC102|NC231|1.00E+06|176.9989017
A06638|NC102|NC233|1.00E+06|251.8072071
A06639|NC102|NC234|1.00E+06|234.4062899
A06640|NC102|NC236|1.00E+06|187.5034005
A06641|NC102|NC237|1.00E+06|185.8922275
A06642|NC102|NC238|1.00E+06|168.3967824
A06643|NC102|NC240|1.00E+06|168.5267562
A06644|NC102|NC241|1.00E+06|193.133149
A06645|NC102|NC242|1.00E+06|224.2424976
A06646|NC102|NC243|1.00E+06|204.7045459
A06647|NC102|NC245|1.00E+06|93.18393919
A06648|NC103|NC002|1.00E+06|119.9947151
A06649|NC103|NC003|1.00E+06|221.9408345
A06650|NC103|NC004|1.00E+06|141.8812441
A06651|NC103|NC005|1.00E+06|117.8243275
A06652|NC103|NC006|1.00E+06|141.7058944
A06653|NC103|NC007|1.00E+06|142.6211135
A06654|NC103|NC008|1.00E+06|117.9545442
A06655|NC103|NC013|1.00E+06|259.8064451
A06656|NC103|NC015|1.00E+06|231.8879948
A06657|NC103|NC025|1.00E+06|245.739743
A06658|NC103|NC026|1.00E+06|233.7488786
A06659|NC103|NC029|1.00E+06|72.93616344
A06660|NC103|NC031|1.00E+06|201.1047978
A06661|NC103|NC032|1.00E+06|239.823825
A06662|NC103|NC034|1.00E+06|232.5329259
A06663|NC103|NC040|1.00E+06|237.9884206
A06664|NC103|NC041|1.00E+06|71.89729919
A06665|NC103|NC042|1.00E+06|72.91777981
A06666|NC103|NC043|1.00E+06|94.15580748
A06667|NC103|NC044|1.00E+06|87.96329399
A06668|NC103|NC045|1.00E+06|52.7519758
A06669|NC103|NC048|1.00E+06|65.50275189
A06670|NC103|NC049|1.00E+06|33.72915724
A06671|NC103|NC050|1.00E+06|95.26789611
A06672|NC103|NC051|1.00E+06|196.6587726
A06673|NC103|NC052|1.00E+06|64.89409758
A06674|NC103|NC054|1.00E+06|179.5027958
A06675|NC103|NC061|1.00E+06|198.2326998
A06676|NC103|NC063|1.00E+06|175.8929147
A06677|NC103|NC064|1.00E+06|179.2395735
A06678|NC103|NC065|1.00E+06|223.8296408
A06679|NC103|NC066|1.00E+06|206.0578522
A06680|NC103|NC068|1.00E+06|203.0004028
A06681|NC103|NC069|1.00E+06|215.5787376
A06682|NC103|NC070|1.00E+06|284.5587354
A06683|NC103|NC071|1.00E+06|85.24296698
A06684|NC103|NC074|1.00E+06|93.86786661
A06685|NC103|NC076|1.00E+06|226.5394384
A06686|NC103|NC080|1.00E+06|189.146988
A06687|NC103|NC086|1.00E+06|192.9415707
A06688|NC103|NC089|1.00E+06|221.8715808
A06689|NC103|NC090|1.00E+06|153.0492692
A06690|NC103|NC092|1.00E+06|163.4974825
A06691|NC103|NC093|1.00E+06|149.7398171
A06692|NC103|NC095|1.00E+06|173.9112694
A06693|NC103|NC097|1.00E+06|167.3387069
A06694|NC103|NC101|1.00E+06|232.5896634
A06695|NC103|NC105|1.00E+06|21.99202722
A06696|NC103|NC106|1.00E+06|9.660652375
A06697|NC103|NC107|1.00E+06|235.9846956
A06698|NC103|NC109|1.00E+06|228.3208736
A06699|NC103|NC110|1.00E+06|236.468045
A06700|NC103|NC111|1.00E+06|88.4769257
A06701|NC103|NC115|1.00E+06|268.8375754
A06702|NC103|NC116|1.00E+06|276.8432165
A06703|NC103|NC120|1.00E+06|272.7145503
A06704|NC103|NC121|1.00E+06|274.7536175
A06705|NC103|NC128|1.00E+06|194.3266266
A06706|NC103|NC130|1.00E+06|215.6240068
A06707|NC103|NC132|1.00E+06|184.0003289
A06708|NC103|NC133|1.00E+06|186.7821191
A06709|NC103|NC136|1.00E+06|253.4377634
A06710|NC103|NC143|1.00E+06|266.4614758
A06711|NC103|NC146|1.00E+06|257.4657488
A06712|NC103|NC150|1.00E+06|275.5665442
A06713|NC103|NC152|1.00E+06|124.132043
A06714|NC103|NC154|1.00E+06|108.3407697
A06715|NC103|NC157|1.00E+06|108.3197124
A06716|NC103|NC158|1.00E+06|153.1956377
A06717|NC103|NC160|1.00E+06|157.8546818
A06718|NC103|NC161|1.00E+06|151.9739461
A06719|NC103|NC162|1.00E+06|258.9855399
A06720|NC103|NC166|1.00E+06|126.7468872
A06721|NC103|NC167|1.00E+06|53.09433941
A06722|NC103|NC168|1.00E+06|67.46754822
A06723|NC103|NC173|1.00E+06|232.7933043
A06724|NC103|NC174|1.00E+06|225.1084224
A06725|NC103|NC175|1.00E+06|206.4272539
A06726|NC103|NC179|1.00E+06|185.1956553
A06727|NC103|NC189|1.00E+06|71.9027762
A06728|NC103|NC190|1.00E+06|102.7078539
A06729|NC103|NC192|1.00E+06|179.6322577
A06730|NC103|NC193|1.00E+06|161.4982425
A06731|NC103|NC194|1.00E+06|139.7612797
A06732|NC103|NC195|1.00E+06|156.6770787
A06733|NC103|NC196|1.00E+06|128.6794083
A06734|NC103|NC197|1.00E+06|221.8739269
A06735|NC103|NC198|1.00E+06|148.1520862
A06736|NC103|NC199|1.00E+06|158.3247812
A06737|NC103|NC200|1.00E+06|219.1466838
A06738|NC103|NC201|1.00E+06|224.4012832
A06739|NC103|NC202|1.00E+06|197.7087203
A06740|NC103|NC203|1.00E+06|165.1329214
A06741|NC103|NC205|1.00E+06|171.6882415
A06742|NC103|NC206|1.00E+06|216.3775056
A06743|NC103|NC207|1.00E+06|242.7045245
A06744|NC103|NC213|1.00E+06|263.7123443
A06745|NC103|NC215|1.00E+06|262.6951165
A06746|NC103|NC216|1.00E+06|129.0440529
A06747|NC103|NC217|1.00E+06|128.9644275
A06748|NC103|NC219|1.00E+06|119.7066046
A06749|NC103|NC220|1.00E+06|33.12793663
A06750|NC103|NC222|1.00E+06|37.43702255
A06751|NC103|NC223|1.00E+06|33.14724287
A06752|NC103|NC224|1.00E+06|102.5808162
A06753|NC103|NC227|1.00E+06|82.49976532
A06754|NC103|NC228|1.00E+06|253.6889233
A06755|NC103|NC229|1.00E+06|284.7377207
A06756|NC103|NC230|1.00E+06|287.2359006
A06757|NC103|NC231|1.00E+06|168.0721601
A06758|NC103|NC233|1.00E+06|253.6685839
A06759|NC103|NC234|1.00E+06|236.9885556
A06760|NC103|NC236|1.00E+06|185.2142738
A06761|NC103|NC237|1.00E+06|182.140181
A06762|NC103|NC238|1.00E+06|166.4589465
A06763|NC103|NC240|1.00E+06|167.5003755
A06764|NC103|NC241|1.00E+06|192.1416325
A06765|NC103|NC242|1.00E+06|221.958395
A06766|NC103|NC243|1.00E+06|205.1152238
A06767|NC103|NC245|1.00E+06|87.62182819
A06768|NC104|NC002|1.00E+06|116.8011209
A06769|NC104|NC003|1.00E+06|211.6514209
A06770|NC104|NC004|1.00E+06|134.4125688
A06771|NC104|NC005|1.00E+06|113.5333325
A06772|NC104|NC006|1.00E+06|134.967273
A06773|NC104|NC007|1.00E+06|137.8072197
A06774|NC104|NC008|1.00E+06|109.6635459
A06775|NC104|NC013|1.00E+06|248.5264359
A06776|NC104|NC015|1.00E+06|221.7478356
A06777|NC104|NC025|1.00E+06|236.0781381
A06778|NC104|NC026|1.00E+06|223.8674411
A06779|NC104|NC029|1.00E+06|80.38040685
A06780|NC104|NC031|1.00E+06|197.4335741
A06781|NC104|NC032|1.00E+06|231.1619165
A06782|NC104|NC034|1.00E+06|224.0037024
A06783|NC104|NC040|1.00E+06|228.5018417
A06784|NC104|NC041|1.00E+06|58.61286782
A06785|NC104|NC042|1.00E+06|67.79409672
A06786|NC104|NC043|1.00E+06|77.66332419
A06787|NC104|NC044|1.00E+06|71.75817824
A06788|NC104|NC045|1.00E+06|36.97537225
A06789|NC104|NC048|1.00E+06|49.41654977
