1. Node ID,2. Node Name,3. Node Longitude,4.Node Latitude
1416,Montgomery County,-89.682458,33.496327
1417,Neshoba County,-89.120008,32.755039
1418,Newton County,-89.129364,32.415269
1419,Noxubee County,-88.549668,33.13285
1420,Oktibbeha County,-88.825442,33.448413
1421,Panola County,-89.934868,34.345346
1422,Pearl River County,-89.631685,30.640759
1423,Perry County,-88.992608,31.262146
1424,Pike County,-90.435044,31.219047
1425,Pontotoc County,-89.015136,34.253564
1426,Prentiss County,-88.552077,34.632609
1427,Quitman County,-90.26323,34.267733
1428,Rankin County,-90.030487,32.281333
1429,Scott County,-89.529579,32.40164
1430,Sharkey County,-90.862626,32.921684
1431,Simpson County,-89.855744,31.915898
1432,Smith County,-89.504515,31.970107
1433,Stone County,-89.135849,30.806397
1434,Sunflower County,-90.584134,33.593307
1435,Tallahatchie County,-90.182077,33.984159
1436,Tate County,-89.948269,34.644191
1437,Tippah County,-88.924324,34.765765
1438,Tishomingo County,-88.228294,34.730586
1439,Tunica County,-90.341396,34.720692
1440,Union County,-89.010519,34.483103
1441,Walthall County,-90.122962,31.150842
1442,Warren County,-90.843777,32.324815
1443,Washington County,-91.01078,33.369011
1444,Wayne County,-88.662531,31.650518
1445,Webster County,-89.220716,33.582804
1446,Wilkinson County,-91.245215,31.123212
1447,Winston County,-89.042025,33.084971
1448,Yalobusha County,-89.694995,34.081548
1449,Yazoo County,-90.38218,32.829241
1450,Adair County,-92.581512,40.195278
1451,Andrew County,-94.8166,39.919858
1452,Atchison County,-95.436109,40.420914
1453,Audrain County,-91.826614,39.203899
1454,Barry County,-93.865725,36.737459
1455,Barton County,-94.305362,37.495949
1456,Bates County,-94.362779,38.280773
1457,Benton County,-93.310017,38.301006
1458,Bollinger County,-89.999696,37.340708
1459,Boone County,-92.321624,38.956712
1460,Buchanan County,-94.819825,39.750709
1461,Butler County,-90.417972,36.756985
1462,Caldwell County,-93.998899,39.663863
1463,Callaway County,-91.997518,38.797548
1464,Camden County,-92.746042,38.073064
1465,Cape Girardeau County,-89.607695,37.355235
1466,Carroll County,-93.496539,39.408302
1467,Carter County,-90.885719,36.947475
1468,Cass County,-94.424307,38.751052
1469,Cedar County,-93.895266,37.765491
1470,Chariton County,-92.931479,39.486142
1471,Christian County,-93.264355,37.027878
1472,Clark County,-91.708614,40.412112
1473,Clay County,-94.497328,39.252956
1474,Clinton County,-94.367454,39.602433
1475,Cole County,-92.220619,38.55255
1476,Cooper County,-92.772757,38.91006
1477,Crawford County,-91.321648,38.061879
1478,Dade County,-93.824927,37.415382
1479,Dallas County,-93.066641,37.643751
1480,Daviess County,-93.980672,39.938229
1481,DeKalb County,-94.354573,39.825582
1482,Dent County,-91.545105,37.631372
1483,Douglas County,-92.603414,36.940662
1484,Dunklin County,-90.058119,36.324914
1485,Franklin County,-90.998977,38.436356
1486,Gasconade County,-91.490137,38.446364
1487,Gentry County,-94.432825,40.203737
1488,Greene County,-93.309507,37.192242
1489,Grundy County,-93.59577,40.093264
1490,Harrison County,-94.001268,40.315594
1491,Henry County,-93.73769,38.394287
1492,Hickory County,-93.329051,37.91105
1493,Holt County,-95.185877,40.084331
1494,Howard County,-92.70446,39.140559
1495,Howell County,-91.873718,36.792561
1496,Iron County,-90.713802,37.578019
1497,Jackson County,-94.444287,39.00998
1498,Jasper County,-94.444125,37.129578
1499,Jefferson County,-90.475056,38.340859
1500,Johnson County,-93.770288,38.758577
1501,Knox County,-92.154081,40.155205
1502,Laclede County,-92.653795,37.669688
1503,Lafayette County,-93.842193,39.055172
1504,Lawrence County,-93.799734,37.034976
1505,Lewis County,-91.641748,40.08916
1506,Lincoln County,-90.929751,38.996776
1507,Linn County,-93.066695,39.797177
1508,Livingston County,-93.553067,39.79808
1509,McDonald County,-94.399016,36.615343
1510,Macon County,-92.50812,39.796483
1511,Madison County,-90.299752,37.539522
1512,Maries County,-91.878849,38.170013
1513,Marion County,-91.457393,39.741435
1514,Mercer County,-93.579508,40.415018
1515,Miller County,-92.50897,38.246362
1516,Mississippi County,-89.368458,36.856032
1517,Moniteau County,-92.611037,38.627456
1518,Monroe County,-91.966322,39.524752
1519,Montgomery County,-91.467436,38.948967
1520,Morgan County,-92.85098,38.383773
1521,New Madrid County,-89.651942,36.612845
1522,Newton County,-94.414367,36.921726
1523,Nodaway County,-94.868321,40.352259
1524,Oregon County,-91.47387,36.614979
1525,Osage County,-91.884527,38.455126
1526,Ozark County,-92.421851,36.623314
1527,Pemiscot County,-89.744692,36.179974
1528,Perry County,-89.85786,37.713861
1529,Pettis County,-93.247496,38.701441
1530,Phelps County,-91.747022,37.943357
1531,Pike County,-91.160041,39.362999
1532,Platte County,-94.683735,39.260346
1533,Polk County,-93.404435,37.602027
1534,Pulaski County,-92.175732,37.822042
1535,Putnam County,-92.984514,40.483035
1536,Ralls County,-91.469172,39.579823
1537,Randolph County,-92.451801,39.413737
1538,Ray County,-94.062098,39.336637
1539,Reynolds County,-90.970144,37.329
1540,Ripley County,-90.790679,36.626945
1541,St. Charles County,-90.671284,38.778572
1542,St. Clair County,-93.763876,38.057169
1543,Ste. Genevieve County,-90.165655,37.94083
1544,St. Francois County,-90.488054,37.834497
1545,St. Louis County,-90.389519,38.644521
1546,Saline County,-93.202654,39.111399
1547,Schuyler County,-92.520354,40.461863
1548,Scotland County,-92.151796,40.44806
1549,Scott County,-89.577539,37.015235
1550,Shannon County,-91.432915,37.068998
1551,Shelby County,-92.07725,39.761716
1552,Stoddard County,-89.970872,36.847864
1553,Stone County,-93.437769,36.723445
1554,Sullivan County,-93.101593,40.21493
1555,Taney County,-93.195143,36.657085
1556,Texas County,-91.966146,37.330114
1557,Vernon County,-94.33739,37.836794
1558,Warren County,-91.098557,38.790363
1559,Washington County,-90.785794,37.953782
1560,Wayne County,-90.523545,37.109113
1561,Webster County,-92.906843,37.26294
1562,Worth County,-94.437082,40.481643
1563,Wright County,-92.433272,37.193283
1564,St. Louis city,-90.253332,38.620558
1565,Beaverhead County,-112.693549,45.225028
1566,Big Horn County,-107.499673,45.568552
1567,Blaine County,-108.871588,48.432419
1568,Broadwater County,-111.543362,46.281619
1569,Carbon County,-109.084845,45.322269
1570,Carter County,-104.525341,45.687353
1571,Cascade County,-111.306586,47.491558
1572,Chouteau County,-110.386252,47.962552
1573,Custer County,-105.814642,46.401678
1574,Daniels County,-105.431739,48.783637
1575,Dawson County,-104.748806,47.137216
1576,Deer Lodge County,-112.955566,46.135851
1577,Fallon County,-104.316077,46.360506
1578,Fergus County,-109.4146,47.092022
1579,Flathead County,-114.28093,48.24738
1580,Gallatin County,-111.128767,45.682956
1581,Garfield County,-106.946674,47.309975
1582,Glacier County,-112.803122,48.601084
1583,Golden Valley County,-109.120778,46.297881
1584,Granite County,-113.319927,46.445392
1585,Hill County,-109.767061,48.511678
1586,Jefferson County,-112.045462,46.268426
1587,Judith Basin County,-110.171269,47.094038
1588,Lake County,-114.123168,47.608393
1589,Lewis and Clark County,-112.019644,46.646621
1590,Liberty County,-110.985198,48.538044
1591,Lincoln County,-115.42649,48.553306
1592,McCone County,-105.638886,47.569721
1593,Madison County,-111.922649,45.419014
1594,Meagher County,-110.881517,46.529828
1595,Mineral County,-114.894335,47.182752
1596,Missoula County,-114.021512,46.875546
1597,Musselshell County,-108.483111,46.420108
1598,Park County,-110.596931,45.604896
1599,Petroleum County,-108.317862,47.012154
1600,Phillips County,-107.86655,48.367246
1601,Pondera County,-112.157767,48.211424
1602,Powder River County,-105.544609,45.438494
1603,Powell County,-112.757979,46.450646
1604,Prairie County,-105.276222,46.809714
1605,Ravalli County,-114.111357,46.358548
1606,Richland County,-104.204227,47.72072
1607,Roosevelt County,-105.212553,48.134392
1608,Rosebud County,-106.612238,45.902894
1609,Sanders County,-115.175789,47.635009
1610,Sheridan County,-104.49367,48.734101
1611,Silver Bow County,-112.525517,45.98746
1612,Stillwater County,-109.238178,45.615383
1613,Sweet Grass County,-109.91651,45.829391
1614,Teton County,-112.039341,47.762524
1615,Toole County,-111.850473,48.578065
1616,Treasure County,-107.247111,46.247085
1617,Valley County,-106.541586,48.236249
1618,Wheatland County,-109.845461,46.454552
1619,Wibaux County,-104.191241,46.969955
1620,Yellowstone County,-108.546051,45.789945
1621,Adams County,-98.41518,40.585501
1622,Antelope County,-98.057377,42.147054
1623,Arthur County,-101.678874,41.569368
1624,Banner County,-103.721644,41.558824
1625,Blaine County,-100.013369,41.906138
1626,Boone County,-98.014023,41.677314
1627,Box Butte County,-102.905215,42.136678
1628,Boyd County,-98.74483,42.893569
1629,Brown County,-99.849627,42.543087
1630,Buffalo County,-99.072828,40.737756
1631,Burt County,-96.347791,41.845218
1632,Butler County,-97.141745,41.247435
1633,Cass County,-96.063719,40.949471
1634,Cedar County,-97.250958,42.576739
1635,Chase County,-101.625629,40.501955
1636,Cherry County,-100.749694,42.788407
1637,Cheyenne County,-102.982567,41.164852
1638,Clay County,-98.027882,40.547589
1639,Colfax County,-97.076357,41.515594
1640,Cuming County,-96.758441,41.896856
1641,Custer County,-99.673936,41.400577
1642,Dakota County,-96.438647,42.446864
1643,Dawes County,-103.066332,42.786274
1644,Dawson County,-99.856676,40.827351
1645,Deuel County,-102.33652,41.090929
1646,Dixon County,-96.826061,42.436803
1647,Dodge County,-96.528637,41.471288
1648,Douglas County,-96.069741,41.26173
1649,Dundy County,-101.59927,40.089487
1650,Fillmore County,-97.580053,40.541248
1651,Franklin County,-98.95454,40.185987
1652,Frontier County,-100.398828,40.609996
1653,Furnas County,-99.934116,40.250813
1654,Gage County,-96.713556,40.280866
1655,Garden County,-102.323863,41.429505
1656,Garfield County,-99.104124,41.803658
1657,Gosper County,-99.826842,40.59443
1658,Grant County,-101.734576,41.969597
1659,Greeley County,-98.49942,41.555312
1660,Hall County,-98.377793,40.91634
1661,Hamilton County,-98.023002,40.879505
1662,Harlan County,-99.406335,40.145347
1663,Hayes County,-101.049757,40.500842
1664,Hitchcock County,-101.004675,40.21095
1665,Holt County,-98.743792,42.460461
1666,Hooker County,-101.050551,42.010663
1667,Howard County,-98.489627,41.18917
1668,Jefferson County,-97.141688,40.164225
1669,Johnson County,-96.227732,40.401098
1670,Kearney County,-98.99218,40.507252
1671,Keith County,-101.6998,41.141819
1672,Keya Paha County,-99.717406,42.868932
1673,Kimball County,-103.66158,41.231296
1674,Knox County,-97.782589,42.62421
1675,Lancaster County,-96.671536,40.799269
1676,Lincoln County,-100.789525,41.119294
1677,Logan County,-100.507661,41.499176
1678,Loup County,-99.416371,41.832646
1679,McPherson County,-101.004858,41.560427
1680,Madison County,-97.461443,42.00636
1681,Merrick County,-98.037243,41.130786
1682,Morrill County,-103.162925,41.708586
1683,Nance County,-97.896242,41.404591
1684,Nemaha County,-95.839188,40.401975
1685,Nuckolls County,-98.0618,40.114628
1686,Otoe County,-96.03688,40.670824
1687,Pawnee County,-96.177346,40.133204
1688,Perkins County,-101.675458,40.844891
1689,Phelps County,-99.40454,40.466361
1690,Pierce County,-97.591612,42.259529
1691,Platte County,-97.385528,41.46697
1692,Polk County,-97.55672,41.173605
1693,Red Willow County,-100.592097,40.206742
1694,Richardson County,-95.669705,40.099879
1695,Rock County,-99.499863,42.536738
1696,Saline County,-97.016896,40.579217
1697,Sarpy County,-96.0437,41.152889
1698,Saunders County,-96.560061,41.195383
1699,Scotts Bluff County,-103.680393,41.865094
1700,Seward County,-97.102308,40.875087
1701,Sheridan County,-102.404074,42.704794
1702,Sherman County,-98.968633,41.228647
1703,Sioux County,-103.833171,42.408762
1704,Stanton County,-97.255038,41.985101
1705,Thayer County,-97.628078,40.178256
1706,Thomas County,-100.565595,41.967138
1707,Thurston County,-96.522459,42.161934
1708,Valley County,-98.948914,41.573672
1709,Washington County,-96.156611,41.504682
1710,Wayne County,-97.056303,42.223628
1711,Webster County,-98.486606,40.195862
1712,Wheeler County,-98.545473,41.885209
1713,York County,-97.605023,40.863485
1714,Churchill County,-118.796052,39.474469
1715,Clark County,-115.152976,36.141141
1716,Douglas County,-119.756218,38.957468
1717,Elko County,-115.534273,40.856303
1718,Esmeralda County,-117.670635,37.704407
1719,Eureka County,-116.209128,39.946993
1720,Humboldt County,-117.744296,41.017558
1721,Lander County,-116.949528,40.49846
1722,Lincoln County,-114.626444,37.710093
1723,Lyon County,-119.327152,39.355756
1724,Mineral County,-118.643399,38.601613
1725,Nye County,-116.125667,36.414296
1726,Pershing County,-118.294224,40.334654
1727,Storey County,-119.622432,39.389828
1728,Washoe County,-119.793527,39.534488
1729,White Pine County,-114.875458,39.278317
1730,Carson City,-119.75408,39.166096
1731,Belknap County,-71.439516,43.518179
1732,Carroll County,-71.170079,43.810093
1733,Cheshire County,-72.260597,42.897949
1734,Coos County,-71.3636,44.544534
1735,Grafton County,-71.957176,43.83744
1736,Hillsborough County,-71.531546,42.879412
1737,Merrimack County,-71.586768,43.244048
1738,Rockingham County,-71.105861,42.937487
1739,Strafford County,-70.954351,43.246137
1740,Sullivan County,-72.256473,43.370229
1741,Atlantic County,-74.584723,39.428157
1742,Bergen County,-74.056816,40.916918
1743,Burlington County,-74.836627,39.983738
1744,Camden County,-75.026364,39.863128
1745,Cape May County,-74.806953,39.096879
1746,Cumberland County,-75.0896,39.431713
1747,Essex County,-74.216055,40.767919
1748,Gloucester County,-75.130305,39.748752
1749,Hudson County,-74.061448,40.741644
1750,Hunterdon County,-74.895969,40.572604
1751,Mercer County,-74.69945,40.255387
1752,Middlesex County,-74.388583,40.484409
1753,Monmouth County,-74.14859,40.29118
1754,Morris County,-74.50031,40.859148
1755,Ocean County,-74.215904,39.978586
1756,Passaic County,-74.189868,40.923998
1757,Salem County,-75.378171,39.627242
1758,Somerset County,-74.578391,40.559937
1759,Sussex County,-74.655456,41.090477
1760,Union County,-74.293688,40.659355
1761,Warren County,-75.014893,40.794655
1762,Bernalillo County,-106.617779,35.109462
1763,Catron County,-108.531494,33.958709
1764,Chaves County,-104.514733,33.365668
1765,Cibola County,-107.818849,35.107009
1766,Colfax County,-104.656615,36.698075
1767,Curry County,-103.213229,34.421082
1768,De Baca County,-104.247994,34.460693
1769,Do̱a Ana County,-106.728836,32.24837
1770,Eddy County,-104.288595,32.538156
1771,Grant County,-108.24321,32.781053
1772,Guadalupe County,-104.764455,34.932588
1773,Harding County,-103.978557,35.853043
1774,Hidalgo County,-108.771223,32.286524
1775,Lea County,-103.190527,32.75172
1776,Lincoln County,-105.631108,33.419573
1777,Los Alamos County,-106.272314,35.869176
1778,Luna County,-107.741875,32.223031
1779,McKinley County,-108.634281,35.513228
1780,Mora County,-105.23707,36.00418
1781,Otero County,-106.000317,32.778517
1782,Quay County,-103.662364,35.178327
1783,Rio Arriba County,-106.205155,36.203984
1784,Roosevelt County,-103.347539,34.168551
1785,Sandoval County,-106.649224,35.319674
1786,San Juan County,-108.220154,36.723982
1787,San Miguel County,-105.307874,35.576344
1788,Santa Fe County,-106.004765,35.632632
1789,Sierra County,-107.281723,33.106952
1790,Socorro County,-106.960356,34.154884
1791,Taos County,-105.60791,36.435099
1792,Torrance County,-106.1027,34.870562
1793,Union County,-103.265891,36.468186
1794,Valencia County,-106.722815,34.755709
1795,Albany County,-73.811637,42.680589
1796,Allegany County,-78.020786,42.228676
1797,Bronx County,-73.882271,40.849395
1798,Broome County,-75.936264,42.120758
1799,Cattaraugus County,-78.608393,42.223696
1800,Cayuga County,-76.560652,42.938915
1801,Chautauqua County,-79.314802,42.245031
1802,Chemung County,-76.813813,42.120553
1803,Chenango County,-75.568857,42.480979
1804,Clinton County,-73.542837,44.72994
1805,Columbia County,-73.680411,42.274439
1806,Cortland County,-76.146202,42.595471
1807,Delaware County,-74.996335,42.248721
1808,Dutchess County,-73.84154,41.678068
1809,Erie County,-78.792727,42.891147
1810,Essex County,-73.676357,44.168428
1811,Franklin County,-74.351416,44.717734
1812,Fulton County,-74.329857,43.058597
1813,Genesee County,-78.171041,42.998899
1814,Greene County,-73.978824,42.298257
1815,Hamilton County,-74.385492,43.612735
1816,Herkimer County,-74.994925,43.071299
1817,Jefferson County,-75.89504,44.019862
1818,Kings County,-73.954985,40.651666
1819,Lewis County,-75.449227,43.788692
1820,Livingston County,-77.762787,42.769037
1821,Madison County,-75.719961,42.98686
1822,Monroe County,-77.618985,43.160725
1823,Montgomery County,-74.344144,42.93271
1824,Nassau County,-73.603664,40.716432
1825,New York County,-73.967437,40.776422
1826,Niagara County,-78.851139,43.134406
1827,Oneida County,-75.355941,43.146277
1828,Onondaga County,-76.167376,43.067977
1829,Ontario County,-77.266946,42.902312
1830,Orange County,-74.239375,41.41957
1831,Orleans County,-78.224364,43.249285
1832,Oswego County,-76.31179,43.392222
1833,Otsego County,-75.060236,42.564145
1834,Putnam County,-73.718558,41.410932
1835,Queens County,-73.834008,40.721204
1836,Rensselaer County,-73.631993,42.699563
1837,Richmond County,-74.136701,40.589259
1838,Rockland County,-74.02214,41.127445
1839,St. Lawrence County,-75.147873,44.652827
1840,Saratoga County,-73.784353,43.007918
1841,Schenectady County,-73.945253,42.809147
1842,Schoharie County,-74.435708,42.64398
1843,Schuyler County,-76.869139,42.389251
1844,Seneca County,-76.827711,42.82851
1845,Steuben County,-77.31968,42.264824
1846,Suffolk County,-73.103278,40.823365
1847,Sullivan County,-74.698587,41.698542
1848,Tioga County,-76.298893,42.121424
1849,Tompkins County,-76.478989,42.459082
1850,Ulster County,-74.098362,41.841749
1851,Warren County,-73.711242,43.392942
1852,Washington County,-73.460751,43.289043
1853,Wayne County,-77.130245,43.143635
1854,Westchester County,-73.80547,41.038581
1855,Wyoming County,-78.209554,42.722711
1856,Yates County,-77.078135,42.634707
1857,Alamance County,-79.413154,36.071544
1858,Alexander County,-81.193451,35.889332
1859,Alleghany County,-81.10603,36.497597
1860,Anson County,-80.110797,34.974145
1861,Ashe County,-81.487979,36.41363
1862,Avery County,-81.939525,36.07601
1863,Beaufort County,-76.961773,35.521622
1864,Bertie County,-76.962721,36.081687
1865,Bladen County,-78.643311,34.60917
1866,Brunswick County,-78.216619,34.041766
1867,Buncombe County,-82.551811,35.585308
1868,Burke County,-81.641243,35.73127
1869,Cabarrus County,-80.621106,35.395655
1870,Caldwell County,-81.502542,35.873003
1871,Camden County,-76.197747,36.369324
1872,Carteret County,-76.818665,34.744126
1873,Caswell County,-79.361345,36.399939
1874,Catawba County,-81.245331,35.695474
1875,Chatham County,-79.208387,35.756012
1876,Cherokee County,-84.022596,35.101433
1877,Chowan County,-76.626616,36.117035
1878,Clay County,-83.805739,35.036306
1879,Cleveland County,-81.515786,35.291366
1880,Columbus County,-78.706901,34.280555
1881,Craven County,-77.04141,35.069158
1882,Cumberland County,-78.937283,35.054571
1883,Currituck County,-76.016801,36.403222
1884,Dare County,-75.676005,35.920369
1885,Davidson County,-80.200515,35.857903
1886,Davie County,-80.52037,35.931411
1887,Duplin County,-77.940295,34.92845
1888,Durham County,-78.901717,35.986154
1889,Edgecombe County,-77.656133,35.902358
1890,Forsyth County,-80.258522,36.104617
1891,Franklin County,-78.354026,36.044193
1892,Gaston County,-81.150823,35.273689
1893,Gates County,-76.706981,36.464578
1894,Graham County,-83.787137,35.332126
1895,Granville County,-78.649713,36.216579
1896,Greene County,-77.665166,35.466704
1897,Guilford County,-79.847354,36.066734
1898,Halifax County,-77.67408,36.36143
1899,Harnett County,-78.867419,35.354081
1900,Haywood County,-82.943122,35.518934
1901,Henderson County,-82.471646,35.341636
1902,Hertford County,-77.011325,36.352235
1903,Hoke County,-79.170107,34.992582
1904,Hyde County,-76.205134,35.430458
1905,Iredell County,-80.866837,35.694772
1906,Jackson County,-83.199035,35.332904
1907,Johnston County,-78.419098,35.570579
1908,Jones County,-77.354076,35.030718
1909,Lee County,-79.173582,35.453843
1910,Lenoir County,-77.633969,35.260621
1911,Lincoln County,-81.162521,35.485544
1912,McDowell County,-82.019915,35.667381
1913,Macon County,-83.377321,35.156852
1914,Madison County,-82.636142,35.839031
1915,Martin County,-77.097262,35.830325
1916,Mecklenburg County,-80.819873,35.225341
1917,Mitchell County,-82.113979,35.960065
1918,Montgomery County,-79.892912,35.340612
1919,Moore County,-79.439212,35.23777
1920,Nash County,-77.925858,35.945971
1921,New Hanover County,-77.878389,34.210212
1922,Northampton County,-77.450044,36.44074
1923,Onslow County,-77.405266,34.734255
1924,Orange County,-79.082329,35.980115
1925,Pamlico County,-76.782234,35.102112
1926,Pasquotank County,-76.247331,36.294076
1927,Pender County,-77.806662,34.453784
1928,Perquimans County,-76.422879,36.180608
1929,Person County,-78.97044,36.37201
1930,Pitt County,-77.383372,35.576487
1931,Polk County,-82.17688,35.258428
1932,Randolph County,-79.829145,35.766153
1933,Richmond County,-79.735374,34.942668
1934,Robeson County,-79.091794,34.677173
1935,Rockingham County,-79.773426,36.40032
1936,Rowan County,-80.522841,35.620923
1937,Rutherford County,-81.897864,35.350767
1938,Sampson County,-78.397561,35.036714
1939,Scotland County,-79.473966,34.785743
1940,Stanly County,-80.251909,35.320568
1941,Stokes County,-80.275236,36.349476
1942,Surry County,-80.657197,36.431129
1943,Swain County,-83.411997,35.437811
1944,Transylvania County,-82.743077,35.210116
1945,Tyrrell County,-76.242529,35.895302
1946,Union County,-80.631967,35.01249
1947,Vance County,-78.402975,36.332774
1948,Wake County,-78.679962,35.795346
1949,Warren County,-78.134476,36.4113
1950,Washington County,-76.651708,35.863224
1951,Watauga County,-81.686035,36.218213
1952,Wayne County,-77.986675,35.372889
1953,Wilkes County,-81.133714,36.191877
1954,Wilson County,-77.93379,35.727699
1955,Yadkin County,-80.673979,36.164018
1956,Yancey County,-82.294631,35.910934
1957,Adams County,-102.621818,46.035876
1958,Barnes County,-98.030382,46.926891
1959,Benson County,-99.148961,48.022233
1960,Billings County,-103.306329,47.00341
1961,Bottineau County,-100.635057,48.818996
1962,Bowman County,-103.389737,46.17101
1963,Burke County,-102.539257,48.760535
1964,Burleigh County,-100.761269,46.823125
1965,Cass County,-96.866085,46.853248
1966,Cavalier County,-98.408736,48.756287
1967,Dickey County,-98.316828,46.090319
1968,Divide County,-103.340573,48.873168
1969,Dunn County,-102.638185,47.337232
1970,Eddy County,-99.056923,47.705809
1971,Emmons County,-100.221494,46.26697
1972,Foster County,-99.032312,47.460553
1973,Golden Valley County,-103.959283,46.891037
1974,Grand Forks County,-97.114067,47.904107
1975,Grant County,-101.709905,46.39358
1976,Griggs County,-98.184378,47.45152
1977,Hettinger County,-102.563748,46.452752
1978,Kidder County,-99.803211,46.913782
1979,LaMoure County,-98.531088,46.405038
1980,Logan County,-99.553732,46.497157
1981,McHenry County,-100.700743,48.179669
1982,McIntosh County,-99.492968,46.146072
1983,McKenzie County,-103.249949,47.815379
1984,McLean County,-101.227016,47.524037
1985,Mercer County,-101.712049,47.300979
1986,Morton County,-100.987436,46.82084
1987,Mountrail County,-102.385064,48.134813
1988,Nelson County,-98.211495,47.914125
1989,Oliver County,-101.30705,47.120347
1990,Pembina County,-97.583136,48.786353
1991,Pierce County,-99.985438,48.327982
1992,Ramsey County,-98.834617,48.129972
1993,Ransom County,-97.654107,46.473332
1994,Renville County,-101.513019,48.71223
1995,Richland County,-96.76508,46.265439
1996,Rolette County,-99.815657,48.837585
1997,Sargent County,-97.587859,46.166223
1998,Sheridan County,-100.333635,47.581765
1999,Sioux County,-100.727458,46.166774
2000,Slope County,-103.416249,46.418394
2001,Stark County,-102.784958,46.883324
2002,Steele County,-97.75048,47.459852
2003,Stutsman County,-98.73948,46.917429
2004,Towner County,-99.232995,48.575593
2005,Traill County,-97.221419,47.489414
2006,Walsh County,-97.55615,48.392384
2007,Ward County,-101.324255,48.251003
2008,Wells County,-99.776162,47.673531
2009,Williams County,-103.581969,48.198161
2010,Adams County,-83.519185,38.851155
2011,Allen County,-84.123687,40.757218
2012,Ashland County,-82.284305,40.854406
2013,Ashtabula County,-80.769023,41.792138
2014,Athens County,-82.09958,39.342729
2015,Auglaize County,-84.27252,40.543994
2016,Belmont County,-80.892944,40.042452
2017,Brown County,-83.892764,38.952078
2018,Butler County,-84.498421,39.41063
2019,Carroll County,-81.114233,40.608768
2020,Champaign County,-83.756495,40.121157
2021,Clark County,-83.83172,39.927551
2022,Clermont County,-84.213831,39.104936
2023,Clinton County,-83.84298,39.411451
2024,Columbiana County,-80.730613,40.780285
2025,Coshocton County,-81.863132,40.291486
2026,Crawford County,-82.873456,40.796314
2027,Cuyahoga County,-81.677451,41.448408
2028,Darke County,-84.606299,40.116114
2029,Defiance County,-84.448702,41.29476
2030,Delaware County,-83.012316,40.213434
2031,Erie County,-82.62729,41.40534
2032,Fairfield County,-82.672891,39.799356
2033,Fayette County,-83.443856,39.548507
2034,Franklin County,-82.992171,40.001224
2035,Fulton County,-84.095238,41.57813
2036,Gallia County,-82.275222,38.83179
2037,Geauga County,-81.223418,41.487507
2038,Greene County,-83.997172,39.725798
2039,Guernsey County,-81.541964,40.017747
2040,Hamilton County,-84.509096,39.181054
2041,Hancock County,-83.642078,41.038819
2042,Hardin County,-83.673001,40.687272
2043,Harrison County,-81.052878,40.308308
2044,Henry County,-84.078123,41.360177
2045,Highland County,-83.582063,39.21912
2046,Hocking County,-82.449693,39.524899
2047,Holmes County,-81.869548,40.568212
2048,Huron County,-82.613754,41.176384
2049,Jackson County,-82.610925,39.035842
2050,Jefferson County,-80.692361,40.365484
2051,Knox County,-82.454323,40.400283
2052,Lake County,-81.319872,41.685007
2053,Lawrence County,-82.538753,38.50139
2054,Licking County,-82.52159,40.051058
2055,Logan County,-83.776776,40.382633
2056,Lorain County,-82.110224,41.391668
2057,Lucas County,-83.620346,41.651951
2058,Madison County,-83.378429,39.923532
2059,Mahoning County,-80.697024,41.048246
2060,Marion County,-83.127065,40.582108
2061,Medina County,-81.837739,41.14417
2062,Meigs County,-82.011139,39.061474
2063,Mercer County,-84.606448,40.515597
2064,Miami County,-84.229494,40.039896
2065,Monroe County,-81.066658,39.743928
2066,Montgomery County,-84.206384,39.744183
2067,Morgan County,-81.865949,39.615975
2068,Morrow County,-82.793839,40.51851
2069,Muskingum County,-81.996844,39.963489
2070,Noble County,-81.487122,39.77294
2071,Ottawa County,-83.080376,41.532537
2072,Paulding County,-84.588497,41.132652
2073,Perry County,-82.237977,39.758487
2074,Pickaway County,-82.992679,39.671077
2075,Pike County,-83.036586,39.084195
2076,Portage County,-81.276935,41.18075
2077,Preble County,-84.625367,39.743238
2078,Putnam County,-84.115516,41.008256
2079,Richland County,-82.54039,40.761551
2080,Ross County,-83.023023,39.341679
2081,Sandusky County,-83.100451,41.340365
2082,Scioto County,-82.944686,38.780894
2083,Seneca County,-83.202108,41.127755
2084,Shelby County,-84.194302,40.319534
2085,Stark County,-81.38898,40.837592
2086,Summit County,-81.511871,41.11615
2087,Trumbull County,-80.759943,41.240483
2088,Tuscarawas County,-81.467009,40.481355
2089,Union County,-83.334873,40.241874
2090,Van Wert County,-84.565846,40.856227
2091,Vinton County,-82.504249,39.241186
2092,Warren County,-84.24395,39.423255
2093,Washington County,-81.517688,39.409803
2094,Wayne County,-81.864476,40.836466
2095,Williams County,-84.57175,41.532546
2096,Wood County,-83.602769,41.453257
2097,Wyandot County,-83.299297,40.865997
2098,Adair County,-94.635683,35.887468
2099,Alfalfa County,-98.317631,36.658546
2100,Atoka County,-96.097526,34.329959
2101,Beaver County,-100.638158,36.829383
2102,Beckham County,-99.511022,35.361158
2103,Blaine County,-98.428177,35.885203
2104,Bryan County,-96.386125,33.980731
2105,Caddo County,-98.339383,35.175959
2106,Canadian County,-97.766177,35.493359
2107,Carter County,-97.19745,34.189514
2108,Cherokee County,-94.995607,35.902314
2109,Choctaw County,-95.528308,34.019064
2110,Cimarron County,-102.496037,36.734437
2111,Cleveland County,-97.450434,35.269308
2112,Coal County,-96.278199,34.548037
