Id,Partition,Subpartition
2140,2,23
2141,2,22
2142,2,22
2143,2,24
2144,2,24
2145,2,25
2146,4,553
2147,2,24
2148,2,24
2149,2,26
2150,4,63
2151,4,61
2152,4,61
2153,4,61
2154,4,61
2155,4,61
2156,2,24
2157,2,26
2158,2,26
2159,2,25
2160,2,26
2161,2,26
2162,4,62
2163,4,62
2164,4,62
2165,2,23
2166,2,23
2167,2,22
2168,2,22
2169,4,61
2170,4,61
2171,2,26
2172,4,61
2173,2,24
2174,2,24
2175,2,24
2176,2,22
2177,2,23
2178,2,22
2179,2,22
2180,2,23
2181,2,23
2182,2,23
2183,2,23
2184,4,63
2185,4,62
2186,4,62
2187,4,63
2188,4,62
2189,4,62
2190,4,62
2191,13,218
2192,13,218
2193,13,214
2194,13,214
2195,13,214
2196,13,214
2197,13,203
2198,13,203
2199,13,203
2200,13,203
2201,13,219
2202,13,219
2203,13,219
2204,13,219
2205,13,202
2206,13,202
2207,13,212
2208,13,212
2209,13,212
2210,13,212
2211,13,215
2212,13,219
2213,13,219
2214,13,219
2215,14,225
2216,14,225
2217,13,217
2218,13,217
2219,13,218
2220,13,218
2221,13,211
2222,13,211
2223,13,216
2224,13,217
2225,13,217
2226,13,211
2227,13,218
2228,13,218
2229,13,211
2230,13,211
2231,13,213
2232,13,213
2233,13,204
2234,13,207
2235,13,202
2236,13,202
2237,13,214
2238,13,214
2239,13,214
2240,13,213
2241,13,213
2242,13,214
2243,13,214
2244,13,214
2245,13,204
2246,13,554
2247,13,211
2248,14,555
2249,13,211
2250,13,212
2251,13,556
2252,13,216
2253,13,212
2254,13,211
2255,13,212
2256,13,212
2257,13,213
2258,13,213
2259,13,202
2260,13,213
2261,13,213
2262,13,203
2263,13,203
2264,13,202
2265,13,204
2266,13,204
2267,13,202
2268,13,202
2269,14,225
2270,13,557
2271,14,558
2272,13,217
2273,13,217
2274,13,217
2275,14,225
2276,13,217
2277,13,203
2278,13,203
2279,13,217
2280,13,202
2281,13,202
2282,13,212
2283,13,213
2284,13,203
2285,13,219
2286,13,217
2287,13,213
2288,14,559
2289,11,560
2290,12,186
2291,11,177
2292,12,184
2293,12,187
2294,12,186
2295,11,177
2296,12,195
2297,9,561
2298,11,176
2299,11,175
2300,12,186
2301,11,177
2302,11,175
2303,11,177
2304,11,177
2305,12,187
2306,11,176
2307,12,184
2308,1,14
2309,1,14
2310,11,175
2311,11,175
2312,11,177
2313,1,562
2314,11,177
2315,12,186
2316,11,176
2317,12,186
2318,12,563
2319,12,186
2320,11,176
2321,11,564
2322,11,176
2323,12,186
2324,11,565
2325,1,566
2326,11,567
2327,11,175
2328,11,176
2329,11,177
2330,12,186
2331,11,176
2332,11,176
2333,11,177
2334,11,175
2335,12,190
2336,11,176
2337,11,176
2338,1,14
2339,12,189
2340,12,568
2341,11,175
2342,11,569
2343,12,186
2344,12,570
2345,12,571
2346,11,175
2347,3,41
2348,3,41
2349,3,572
2350,3,41
2351,15,248
2352,15,248
2353,14,573
2354,14,224
2355,14,224
2356,14,224
2357,16,574
2358,16,267
2359,15,243
2360,16,267
2361,14,575
2362,14,576
2363,15,252
2364,15,252
2365,16,577
2366,16,267
2367,15,248
2368,15,254
2369,15,578
2370,2,18
2371,2,579
2372,14,228
2373,14,228
2374,14,228
2375,14,224
2376,14,580
2377,15,256
2378,15,248
2379,2,581
2380,2,19
2381,14,224
2382,15,253
2383,15,253
2384,15,253
2385,15,253
2386,15,582
2387,15,256
2388,15,248
2389,16,583
2390,16,267
2391,16,266
2392,16,584
2393,15,248
2394,15,254
2395,15,585
2396,15,586
2397,15,587
2398,15,253
2399,10,165
2400,10,165
2401,10,153
2402,10,153
2403,10,153
2404,10,153
2405,10,154
2406,10,154
2407,10,163
2408,10,153
2409,10,154
2410,10,153
2411,10,154
2412,10,153
2413,10,154
2414,10,154
2415,10,154
2416,10,154
2417,10,154
2418,10,154
2419,10,165
2420,10,163
2421,10,154
2422,10,165
2423,10,165
2424,10,153
2425,10,153
2426,10,159
2427,10,162
2428,10,153
2429,10,165
2430,10,154
2431,10,154
2432,10,159
2433,10,159
2434,10,153
2435,10,154
2436,10,154
2437,10,153
2438,10,159
2439,10,162
2440,10,162
2441,10,162
2442,10,153
2443,10,153
2444,10,163
2445,10,163
2446,10,153
2447,10,165
2448,10,162
2449,3,38
2450,5,588
2451,3,589
2452,5,73
2453,3,35
2454,3,39
2455,3,35
2456,5,72
2457,5,72
2458,3,38
2459,3,37
2460,6,590
2461,3,38
2462,3,35
2463,3,591
2464,3,42
2465,5,72
2466,3,37
2467,5,72
2468,5,592
2469,3,39
2470,3,35
2471,3,35
2472,3,35
2473,3,35
2474,3,42
2475,5,593
2476,4,594
2477,5,73
2478,3,595
2479,3,42
2480,3,38
2481,6,596
2482,3,38
2483,3,39
2484,3,39
2485,3,39
2486,3,42
2487,6,597
2488,3,598
2489,6,89
2490,3,42
2491,5,72
2492,5,72
2493,3,599
2494,3,38
2495,3,35
2496,3,35
2497,3,38
2498,3,39
2499,3,39
2500,5,73
2501,5,73
2502,5,72
2503,5,72
2504,5,73
2505,3,600
2506,3,39
2507,3,38
2508,3,38
2509,3,38
2510,8,129
2511,8,124
2512,8,122
2513,8,119
2514,8,126
2515,8,125
2516,8,124
2517,8,125
2518,8,125
2519,8,122
2520,8,126
2521,8,123
2522,8,124
2523,8,126
2524,8,125
2525,8,122
2526,8,122
2527,8,122
2528,8,122
2529,8,126
2530,8,126
2531,8,124
2532,8,124
2533,8,125
2534,8,124
2535,8,125
2536,8,125
2537,8,123
2538,8,123
2539,8,123
2540,8,126
2541,8,126
2542,8,126
2543,8,126
2544,8,126
2545,8,124
2546,8,126
2547,8,125
2548,8,122
2549,8,122
2550,8,122
2551,8,124
2552,8,122
2553,8,125
2554,8,129
2555,8,123
2556,8,123
2557,8,123
2558,8,123
2559,8,122
2560,6,601
2561,8,128
2562,6,602
2563,6,101
2564,6,101
2565,6,100
2566,6,100
2567,8,603
2568,8,131
2569,8,127
2570,7,604
2571,6,605
2572,6,101
2573,8,129
2574,7,108
2575,6,99
2576,8,606
2577,7,103
2578,7,106
2579,7,118
2580,6,100
2581,7,110
2582,6,607
2583,6,100
2584,6,100
2585,8,134
2586,7,106
2587,6,100
2588,7,608
2589,8,609
2590,6,100
2591,6,100
2592,7,107
2593,3,610
2594,7,108
2595,7,106
2596,8,611
2597,6,101
2598,8,124
2599,8,131
2600,6,99
2601,7,109
2602,6,101
2603,6,99
2604,7,110
2605,8,612
2606,7,107
2607,8,131
2608,13,613
2609,7,614
2610,7,105
2611,6,100
2612,7,105
2613,6,99
2614,8,127
2615,7,103
2616,7,109
2617,6,99
2618,6,99
2619,6,100
2620,6,99
2621,8,131
2622,7,102
2623,7,105
2624,8,129
2625,8,129
2626,6,101
2627,6,100
2628,6,99
2629,6,99
2630,7,110
2631,7,615
2632,7,109
2633,6,101
2634,7,107
2635,7,106
2636,6,100
2637,6,616
2638,7,107
2639,8,128
2640,6,99
2641,7,103
2642,7,108
2643,8,128
2644,7,105
2645,8,127
2646,8,617
2647,7,108
2648,7,618
2649,8,619
2650,7,103
2651,7,107
2652,7,108
2653,7,109
2654,6,101
2655,7,103
2656,7,103
2657,7,103
2658,7,110
2659,7,109
2660,6,101
2661,7,105
2662,7,108
2663,6,100
2664,7,109
2665,8,620
2666,7,103
2667,7,102
2668,8,128
2669,6,101
2670,8,621
2671,6,99
2672,8,134
2673,8,131
2674,6,101
2675,7,622
2676,7,108
2677,6,99
2678,6,101
2679,7,107
2680,8,127
2681,6,99
2682,6,99
2683,8,129
2684,7,109
2685,6,101
2686,7,106
2687,6,99
2688,7,104
2689,7,109
2690,7,105
2691,7,104
2692,7,109
2693,8,134
2694,8,131
2695,8,131
2696,7,102
2697,8,623
2698,7,102
2699,6,100
2700,8,624
2701,7,105
2702,7,625
2703,7,104
2704,6,101
2705,7,107
2706,6,101
2707,6,100
2708,8,134
2709,6,101
2710,8,128
2711,7,108
2712,8,129
2713,6,100
2714,7,106
2715,8,131
2716,6,101
2717,8,124
2718,8,134
2719,6,99
2720,8,131
2721,7,102
2722,6,626
2723,7,627
2724,6,100
2725,7,628
2726,7,106
2727,6,99
2728,8,127
2729,7,107
2730,8,131
2731,6,99
2732,7,102
2733,8,127
2734,3,41
2735,7,104
2736,6,101
2737,6,100
2738,6,629
2739,7,107
2740,6,101
2741,6,100
2742,7,106
2743,8,127
2744,8,134
2745,6,99
2746,7,108
2747,8,129
2748,6,99
2749,7,108
2750,7,110
2751,7,105
2752,7,103
2753,8,134
2754,8,630
2755,6,101
2756,6,100
2757,6,100
2758,6,99
2759,8,134
2760,7,102
2761,8,134
2762,7,102
2763,8,128
2764,7,631
2765,7,102
2766,6,99
2767,7,105
2768,7,106
2769,8,128
2770,6,99
2771,6,101
2772,8,128
2773,6,101
2774,7,105
2775,7,109
2776,7,102
2777,6,100
2778,7,107
2779,8,129
2780,15,250
2781,15,254
2782,15,253
2783,15,247
2784,15,253
2785,15,250
2786,15,256
2787,15,256
2788,15,256
2789,15,255
2790,15,255
2791,15,256
2792,15,256
2793,15,251
2794,15,251
2795,15,247
2796,15,247
2797,15,249
2798,15,249
2799,15,249
2800,15,255
2801,15,255
2802,15,255
2803,15,250
2804,15,255
2805,15,255
2806,15,252
2807,15,251
2808,15,255
2809,15,249
2810,15,252
2811,15,252
2812,15,252
2813,15,251
2814,15,254
2815,15,254
2816,15,251
2817,15,251
2818,15,253
2819,15,247
2820,15,247
2821,15,250
2822,15,250
2823,15,252
2824,15,252
2825,15,250
2826,15,250
2827,15,250
2828,15,251
2829,15,251
2830,15,251
2831,15,250
2832,15,250
2833,15,254
2834,15,249
2835,15,249
2836,15,254
2837,15,254
2838,15,247
2839,15,247
2840,15,253
2841,15,252
2842,15,256
2843,15,255
2844,15,255
2845,15,247
2846,15,247
2847,15,249
2848,15,251
2849,15,248
2850,15,248
2851,15,249
2852,15,249
2853,15,249
