Id,Partition,Subpartition
2140,15,413
2141,12,332
2142,6,158
2143,15,428
2144,8,234
2145,1,8
2146,10,270
2147,16,459
2148,13,362
2149,9,251
2150,3,61
2151,12,589
2152,10,285
2153,8,229
2154,4,98
2155,6,175
2156,9,244
2157,2,45
2158,13,368
2159,16,467
2160,7,190
2161,16,470
2162,13,356
2163,11,315
2164,13,363
2165,12,334
2166,1,17
2167,9,237
2168,4,97
2169,1,22
2170,10,278
2171,11,296
2172,15,418
2173,8,235
2174,5,122
2175,1,7
2176,3,88
2177,16,469
2178,8,212
2179,14,389
2180,3,67
2181,12,351
2182,11,312
2183,5,590
2184,13,364
2185,9,261
2186,12,338
2187,7,178
2188,15,425
2189,6,161
2190,2,56
2191,1,26
2192,2,56
2193,16,458
2194,14,402
2195,13,381
2196,2,33
2197,6,591
2198,10,272
2199,7,195
2200,1,592
2201,13,377
2202,16,454
2203,8,231
2204,7,187
2205,8,215
2206,15,440
2207,10,271
2208,6,167
2209,10,283
2210,14,403
2211,11,322
2212,3,84
2213,13,365
2214,2,54
2215,11,311
2216,4,114
2217,16,463
2218,9,243
2219,8,213
2220,14,399
2221,10,292
2222,3,89
2223,4,593
2224,7,195
2225,16,449
2226,10,287
2227,14,403
2228,3,81
2229,1,17
2230,5,136
2231,6,155
2232,6,148
2233,15,433
2234,13,356
2235,16,462
2236,16,442
2237,2,594
2238,9,245
2239,10,285
2240,4,109
2241,12,331
2242,5,121
2243,12,337
2244,13,373
2245,12,348
2246,10,288
2247,2,53
2248,16,459
2249,12,343
2250,4,116
2251,10,283
2252,5,126
2253,13,375
2254,14,412
2255,12,351
2256,11,322
2257,1,30
2258,9,259
2259,10,274
2260,2,595
2261,16,445
2262,16,463
2263,11,314
2264,11,304
2265,11,296
2266,11,302
2267,4,101
2268,4,98
2269,1,7
2270,13,370
2271,3,66
2272,8,228
2273,5,135
2274,4,116
2275,10,293
2276,16,469
2277,2,39
2278,12,349
2279,12,344
2280,9,243
2281,11,300
2282,8,212
2283,12,341
2284,4,111
2285,2,59
2286,6,173
2287,12,596
2288,6,156
2289,11,299
2290,1,22
2291,6,162
2292,13,357
2293,13,363
2294,8,228
2295,9,256
2296,8,227
2297,15,420
2298,11,304
2299,4,97
2300,1,25
2301,15,426
2302,7,195
2303,5,597
2304,16,458
2305,3,67
2306,2,32
2307,1,5
2308,5,133
2309,2,56
2310,8,233
2311,10,267
2312,13,363
2313,5,122
2314,7,203
2315,12,347
2316,7,202
2317,7,203
2318,10,266
2319,6,165
2320,7,201
2321,8,216
2322,2,52
2323,8,232
2324,12,333
2325,12,333
2326,8,211
2327,5,118
2328,5,145
2329,4,96
2330,3,72
2331,3,79
2332,7,204
2333,10,278
2334,13,369
2335,3,68
2336,11,307
2337,5,130
2338,10,273
2339,13,371
2340,6,170
2341,16,458
2342,2,42
2343,16,442
2344,7,178
2345,9,255
2346,12,349
2347,14,405
2348,13,381
2349,13,375
2350,3,63
2351,2,52
2352,10,290
2353,11,309
2354,14,390
2355,15,423
2356,14,385
2357,4,598
2358,15,426
2359,5,124
2360,16,444
2361,6,166
2362,7,178
2363,8,232
2364,4,90
2365,5,127
2366,7,198
2367,14,399
2368,8,235
2369,9,238
2370,11,305
2371,7,194
2372,5,133
2373,11,304
2374,13,361
2375,11,303
2376,10,293
2377,5,599
2378,14,408
2379,14,395
2380,8,231
2381,3,64
2382,14,407
2383,9,261
2384,7,186
2385,1,10
2386,9,238
2387,3,85
2388,7,181
2389,7,192
2390,3,82
2391,14,384
2392,1,29
2393,6,163
2394,2,42
2395,8,235
2396,12,348
2397,14,385
2398,13,600
2399,14,399
2400,12,339
2401,16,464
2402,13,378
2403,15,414
2404,10,273
2405,12,353
2406,5,118
2407,15,440
2408,11,295
2409,4,95
2410,15,427
2411,2,52
2412,16,449
2413,3,82
2414,12,352
2415,12,345
2416,15,601
2417,13,354
2418,2,56
2419,11,321
2420,1,3
2421,5,136
2422,13,359
2423,7,188
2424,5,146
2425,5,138
2426,1,602
2427,10,603
2428,4,107
2429,4,604
2430,5,144
2431,9,247
2432,16,605
2433,4,92
2434,13,366
2435,13,358
2436,12,606
2437,15,415
2438,5,122
2439,3,83
2440,2,36
2441,4,97
2442,9,263
2443,4,96
2444,2,49
2445,14,386
2446,4,100
2447,11,308
2448,3,81
2449,4,94
2450,12,327
2451,13,372
2452,12,352
2453,4,114
2454,13,359
2455,11,312
2456,7,177
2457,5,142
2458,5,139
2459,15,419
2460,15,438
2461,11,320
2462,10,265
2463,2,58
2464,10,270
2465,8,228
2466,10,278
2467,5,145
2468,6,161
2469,13,374
2470,14,385
2471,15,414
2472,3,607
2473,9,251
2474,13,379
2475,6,165
2476,11,306
2477,12,608
2478,3,79
2479,6,159
2480,8,211
2481,1,16
2482,4,110
2483,12,331
2484,7,200
2485,12,352
2486,4,95
2487,1,28
2488,10,290
2489,6,155
2490,12,335
2491,12,348
2492,8,227
2493,1,11
2494,4,108
2495,1,6
2496,16,455
2497,15,430
2498,1,20
2499,12,327
2500,13,380
2501,1,27
2502,7,609
2503,5,137
2504,16,458
2505,13,381
2506,9,246
2507,15,414
2508,12,348
2509,4,116
2510,5,119
2511,2,34
2512,8,215
2513,2,610
2514,11,311
2515,10,290
2516,2,45
2517,16,461
2518,6,149
2519,2,55
2520,4,98
2521,12,333
2522,14,407
2523,3,80
2524,12,353
2525,14,384
2526,5,127
2527,1,13
2528,13,611
2529,13,367
2530,1,5
2531,10,291
2532,2,58
2533,11,298
2534,10,280
2535,6,175
2536,13,359
2537,9,258
2538,15,417
2539,4,111
2540,6,612
2541,13,373
2542,14,407
2543,7,192
2544,2,52
2545,2,34
2546,13,357
2547,12,332
2548,14,403
2549,4,100
2550,6,160
2551,16,455
2552,3,69
2553,4,104
2554,9,251
2555,3,89
2556,1,27
2557,10,289
2558,6,174
2559,12,341
2560,10,284
2561,12,345
2562,15,431
2563,1,613
2564,15,421
2565,9,244
2566,16,462
2567,10,269
2568,9,255
2569,2,54
2570,7,200
2571,14,404
2572,4,110
2573,4,111
2574,7,196
2575,4,100
2576,14,614
2577,7,202
2578,7,196
2579,8,212
2580,16,465
2581,16,464
2582,11,318
2583,1,11
2584,12,331
2585,8,615
2586,13,370
2587,14,392
2588,8,229
2589,7,179
2590,8,226
2591,6,174
2592,10,277
2593,14,383
2594,7,202
2595,4,95
2596,13,374
2597,6,161
2598,6,149
2599,12,350
2600,1,21
2601,8,224
2602,9,248
2603,14,401
2604,4,106
2605,2,616
2606,4,91
2607,8,235
2608,2,35
2609,10,290
2610,4,92
2611,1,23
2612,14,396
2613,8,216
2614,1,8
2615,7,194
2616,3,68
2617,13,363
2618,11,296
2619,4,109
2620,8,225
2621,11,301
2622,15,425
2623,12,326
2624,1,617
2625,8,213
2626,11,314
2627,4,100
2628,16,464
2629,5,118
2630,1,2
2631,2,31
2632,1,1
2633,9,242
2634,7,201
2635,16,467
2636,7,195
2637,8,206
2638,13,618
2639,13,382
2640,12,330
2641,6,172
2642,16,447
2643,10,271
2644,5,134
2645,9,259
2646,8,619
2647,4,93
2648,3,77
2649,8,620
2650,7,183
2651,9,264
2652,14,392
2653,5,146
2654,6,149
2655,3,85
2656,16,469
2657,2,38
2658,15,422
2659,11,298
2660,15,431
2661,14,387
2662,2,54
2663,1,25
2664,14,395
2665,3,85
2666,11,309
2667,15,421
2668,16,460
2669,7,195
2670,8,221
2671,8,214
2672,12,341
2673,8,212
2674,14,387
2675,7,188
2676,5,124
2677,11,621
2678,9,248
2679,11,318
2680,7,189
2681,2,57
2682,8,213
2683,11,298
2684,7,203
2685,7,195
2686,16,449
2687,8,217
2688,16,466
2689,6,175
2690,14,384
2691,10,268
2692,15,430
2693,11,307
2694,7,188
2695,5,140
2696,13,356
2697,13,364
2698,3,81
2699,7,193
2700,15,434
2701,14,403
2702,5,120
2703,3,66
2704,8,216
2705,4,90
2706,10,287
2707,10,622
2708,3,67
2709,7,188
2710,7,623
2711,11,310
2712,4,92
2713,11,322
2714,14,408
2715,1,18
2716,1,24
2717,13,624
2718,12,340
2719,1,21
2720,3,64
2721,6,166
2722,4,107
2723,9,244
2724,2,50
2725,14,391
2726,3,86
2727,13,358
2728,3,81
2729,8,210
2730,15,416
2731,9,251
2732,5,625
2733,11,322
2734,15,413
2735,11,311
2736,2,33
2737,13,375
2738,8,215
2739,16,463
2740,15,420
2741,11,300
2742,14,400
2743,2,38
2744,10,285
2745,3,74
2746,11,300
2747,10,265
2748,3,74
2749,6,166
2750,11,301
2751,5,121
2752,10,279
2753,14,384
2754,1,17
2755,1,14
2756,7,179
2757,14,385
2758,4,105
2759,4,102
2760,3,70
2761,8,213
2762,12,338
2763,12,626
2764,15,422
2765,12,350
2766,7,205
2767,10,267
2768,12,335
2769,3,78
2770,6,169
2771,4,112
2772,8,230
2773,9,245
2774,9,263
2775,11,297
2776,12,627
2777,9,262
2778,13,361
2779,14,384
2780,10,290
2781,14,384
2782,5,123
2783,14,386
2784,3,82
2785,16,451
2786,1,15
2787,4,628
2788,2,35
2789,14,412
2790,11,317
2791,11,312
2792,10,281
2793,11,299
2794,5,147
2795,5,125
2796,3,66
2797,6,158
2798,10,268
2799,5,132
2800,16,452
2801,5,142
2802,13,378
2803,7,203
2804,3,75
2805,7,190
2806,6,155
2807,8,629
2808,11,313
2809,7,630
2810,12,327
2811,8,206
2812,3,63
2813,11,323
2814,14,406
2815,5,146
2816,5,138
2817,15,413
2818,11,294
2819,8,224
2820,14,394
2821,7,197
2822,7,198
2823,8,220
2824,3,75
2825,14,409
2826,12,348
2827,4,114
2828,1,631
2829,8,632
2830,10,290
2831,12,342
2832,3,75
2833,11,297
2834,9,249
2835,4,116
2836,2,54
2837,14,398
2838,14,387
2839,2,55
2840,8,233
2841,16,456
2842,6,162
2843,14,385
2844,15,418
2845,9,264
2846,8,633
2847,1,12
2848,6,174
2849,15,418
2850,5,144
2851,14,411
2852,2,59
2853,15,433
2854,5,124
2855,9,239
2856,14,383
2857,9,247
2858,8,233
2859,16,634
2860,13,359
2861,13,376
2862,4,111
2863,6,158
2864,9,253
2865,9,238
2866,6,162
2867,8,231
2868,9,244
2869,13,635
2870,4,101
2871,7,199
2872,6,168
2873,14,396
2874,12,337
2875,8,211
2876,14,400
2877,6,149
2878,6,168
2879,11,320
2880,7,199
2881,12,328
2882,10,279
2883,1,11
2884,7,201
2885,8,218
2886,1,17
2887,7,193
2888,5,137
2889,6,155
2890,1,3
2891,2,636
2892,11,316
2893,8,215
2894,15,440
2895,1,637
2896,15,437
2897,13,382
2898,5,146
2899,15,431
2900,3,69
2901,1,11
2902,16,469
2903,4,638
2904,10,287
2905,7,180
2906,1,10
2907,16,448
2908,4,97
2909,7,203
2910,6,175
2911,8,213
2912,2,33
2913,16,451
2914,12,345
2915,10,268
2916,15,439
2917,16,446
2918,16,462
2919,5,133
2920,7,205
2921,16,442
2922,9,248
2923,7,187
2924,16,443
2925,13,368
2926,1,28
2927,3,62
2928,5,134
2929,13,356
2930,5,131
2931,5,132
2932,2,49
2933,8,222
2934,6,160
2935,11,305
2936,13,378
2937,11,322
2938,6,174
2939,9,253
2940,5,145
2941,8,224
2942,11,305
2943,14,394
2944,4,92
2945,14,392
2946,15,417
2947,9,240
2948,4,111
2949,6,162
2950,13,639
2951,16,453
2952,12,332
2953,14,390
2954,15,433
2955,1,640
2956,7,177
2957,15,417
2958,8,225
2959,9,263
2960,11,306
2961,5,142
2962,15,415
2963,1,26
2964,14,402
2965,3,63
2966,10,277
2967,1,16
2968,5,138
2969,8,207
2970,13,369
2971,4,641
2972,1,18
2973,8,228
2974,3,73
2975,8,218
2976,13,377
2977,9,255
2978,16,448
2979,12,337
2980,5,129
2981,5,137
2982,9,243
2983,7,179
2984,10,278
2985,6,176
2986,6,642
2987,1,20
2988,9,251
2989,8,230
2990,2,37
2991,16,467
2992,8,216
2993,10,278
2994,8,213
2995,1,12
2996,9,249
2997,4,112
2998,11,323
2999,11,310
3000,3,62
3001,4,113
3002,11,310
3003,4,112
3004,13,370
3005,1,10
3006,11,320
3007,15,433
3008,16,461
3009,2,52
3010,14,403
3011,9,251
3012,1,1
3013,6,162
3014,13,356
3015,4,116
3016,9,252
3017,10,265
3018,5,131
3019,5,146
3020,7,185
3021,6,170
3022,5,121
3023,3,70
3024,7,182
3025,1,3
3026,13,377
3027,15,421
3028,6,173
3029,10,293
3030,10,273
3031,10,271
3032,12,349
3033,10,292
3034,9,247
3035,7,194
3036,5,118
3037,5,139
3038,4,90
3039,4,116
3040,14,386
3041,1,27
3042,1,24
3043,9,259
3044,16,444
3045,11,302
3046,8,219
3047,4,109
3048,7,200
3049,14,400
3050,10,287
3051,16,469
3052,2,50
3053,9,243
3054,15,430
3055,12,339
3056,14,410
3057,2,58
3058,11,297
3059,10,284
3060,14,383
3061,16,452
3062,11,323
3063,16,455
3064,12,334
3065,15,420
3066,15,420
3067,16,443
3068,7,195
3069,6,169
3070,5,137
3071,6,160
3072,6,166
3073,1,27
3074,14,409
3075,6,150
3076,15,414
3077,9,261
3078,6,152
3079,10,289
3080,15,414
3081,13,369
3082,5,643
3083,5,132
3084,4,114
3085,5,132
3086,13,361
3087,7,192
3088,1,20
3089,8,209
3090,1,9
3091,12,324
3092,7,191
3093,8,212
3094,11,319
3095,16,453
3096,11,309
3097,4,101
3098,8,219
3099,6,153
3100,13,364
3101,14,408
3102,2,34
3103,13,378
3104,9,240
3105,8,208
3106,16,449
3107,4,103
3108,13,367
3109,16,458
3110,2,49
3111,16,442
3112,6,163
3113,15,417
3114,6,168
3115,10,644
3116,1,645
3117,13,369
3118,2,31
3119,4,110
3120,10,287
3121,6,162
3122,9,646
3123,7,177
3124,1,22
3125,15,434
3126,6,647
3127,2,59
3128,9,260
3129,10,281
3130,8,233
3131,10,270
3132,9,247
3133,6,176
3134,5,131
3135,11,307
3136,13,376
3137,16,458
3138,13,369
3139,13,368
3140,11,308
3141,9,242
3142,9,258
3143,11,307
3144,9,242
3145,16,462
3146,9,648
3147,4,105
3148,3,69
3149,3,649
3150,16,461
3151,11,650
3152,8,231
3153,10,286
3154,16,466
3155,4,651
3156,11,311
3157,15,435
3158,2,53
3159,7,177
3160,4,96
3161,9,259
3162,9,242
3163,16,458
3164,12,331
3165,14,390
3166,5,132
3167,8,214
3168,11,302
3169,3,72
3170,8,223
3171,12,344
3172,14,383
3173,11,652
3174,7,187
3175,13,362
3176,4,91
3177,4,110
3178,15,417
3179,8,220
3180,7,205
3181,14,388
3182,3,68
3183,5,132
3184,5,141
3185,14,411
3186,15,429
3187,1,17
3188,7,185
3189,2,33
3190,3,64
3191,6,170
3192,10,653
3193,15,415
3194,12,331
3195,7,181
3196,7,202
3197,4,654
3198,8,223
3199,12,348
3200,5,146
3201,14,386
3202,3,83
3203,9,242
3204,6,157
3205,1,15
3206,3,64
3207,10,291
3208,8,218
3209,8,225
3210,4,655
3211,15,427
3212,11,295
3213,10,278
3214,14,395
3215,3,74
3216,3,74
3217,12,353
3218,6,158
3219,4,106
3220,12,340
3221,1,15
3222,8,225
3223,14,405
3224,3,79
3225,4,656
3226,11,309
3227,6,148
3228,7,184
3229,7,177
3230,12,328
3231,6,172
3232,9,257
3233,15,418
3234,1,22
3235,9,263
3236,8,215
3237,9,237
3238,7,183
3239,5,129
3240,6,156
3241,6,149
3242,4,99
3243,5,139
3244,14,383
3245,8,657
3246,6,163
3247,14,412
3248,6,176
3249,1,658
3250,10,286
3251,4,659
3252,11,306
3253,11,311
3254,1,25
3255,5,146
3256,15,432
3257,3,77
3258,14,406
3259,13,358
3260,12,346
3261,3,660
3262,13,378
3263,12,342
3264,2,34
3265,15,433
3266,15,430
3267,2,34
3268,15,418
3269,12,333
3270,2,51
3271,12,336
3272,11,306
3273,10,281
3274,8,217
3275,16,460
3276,6,158
3277,1,23
3278,7,661
3279,4,98
3280,3,74
3281,11,320
3282,16,452
3283,12,332
3284,7,204
3285,6,153
3286,8,226
3287,12,339
3288,9,253
3289,14,405
3290,8,229
3291,15,418
3292,12,330
3293,6,169
3294,11,321
3295,14,396
3296,13,362
3297,14,405
3298,13,367
3299,4,110
3300,13,662
3301,3,74
3302,12,348
3303,1,3
3304,12,353
3305,11,295
3306,6,163
3307,14,391
3308,4,117
3309,12,342
3310,9,244
3311,7,192
3312,13,372
3313,4,117
3314,3,72
3315,13,355
3316,8,219
3317,12,329
3318,13,365
3319,1,2
3320,13,366
3321,3,82
3322,2,43
3323,12,350
3324,5,124
3325,5,143
3326,4,112
3327,1,15
3328,10,282
3329,11,322
3330,2,44
3331,6,157
3332,2,40
3333,8,211
3334,15,417
3335,3,80
3336,11,297
3337,7,663
3338,10,280
3339,14,397
3340,8,664
3341,15,427
3342,15,415
3343,7,194
3344,1,18
3345,11,294
3346,6,665
3347,6,152
3348,7,204
3349,2,44
3350,10,274
3351,7,189
3352,3,60
3353,6,156
3354,14,393
3355,4,115
3356,9,258
3357,3,84
3358,1,4
3359,10,265
3360,6,153
3361,2,50
3362,10,277
3363,4,107
3364,5,132
3365,10,287
3366,10,290
3367,15,424
3368,4,111
3369,10,284
3370,3,61
3371,7,192
3372,9,257
3373,10,289
3374,3,66
3375,8,226
3376,13,371
3377,6,157
3378,15,418
3379,12,336
3380,13,357
3381,11,322
3382,16,446
3383,8,218
3384,7,194
3385,16,465
3386,11,301
3387,12,342
3388,3,72
3389,8,226
3390,6,169
3391,5,128
3392,13,365
3393,10,288
3394,9,255
3395,14,406
3396,2,59
3397,3,68
3398,8,209
3399,9,255
3400,5,118
3401,1,21
3402,11,302
3403,11,301
3404,4,113
3405,8,210
3406,14,402
3407,1,27
3408,14,401
3409,16,443
3410,9,252
3411,4,116
3412,6,163
3413,15,413
3414,8,221
3415,12,342
3416,15,438
3417,14,399
3418,13,366
3419,1,5
3420,12,341
3421,11,319
3422,5,123
3423,1,666
3424,12,667
3425,15,424
3426,12,330
3427,15,424
3428,16,447
3429,15,432
3430,5,131
3431,2,43
3432,1,18
3433,1,24
3434,10,280
3435,5,120
3436,6,167
3437,11,315
3438,4,112
3439,12,324
3440,11,668
3441,9,669
3442,15,421
3443,4,109
3444,10,281
3445,6,670
3446,8,229
3447,7,671
3448,14,399
3449,6,153
3450,5,122
3451,9,260
3452,10,283
3453,9,259
3454,4,113
3455,14,672
3456,3,74
3457,8,221
3458,12,339
3459,11,297
3460,13,370
3461,14,397
3462,3,62
3463,14,405
3464,11,305
3465,7,196
3466,7,193
3467,8,207
3468,16,447
3469,8,208
3470,9,256
3471,8,217
3472,13,382
3473,14,400
3474,9,236
3475,12,353
3476,2,33
3477,11,319
3478,15,427
3479,3,673
3480,7,179
3481,5,147
3482,14,398
3483,1,14
3484,3,64
3485,5,141
3486,5,145
3487,16,442
3488,6,170
3489,15,423
3490,8,219
3491,8,225
3492,1,15
3493,4,97
3494,1,23
3495,16,455
3496,5,135
3497,3,68
3498,5,674
3499,6,159
3500,15,420
3501,11,297
3502,6,157
3503,5,119
3504,10,293
3505,11,321
3506,4,97
3507,7,181
3508,1,6
3509,3,65
3510,10,276
3511,10,276
3512,15,423
3513,6,159
3514,2,32
3515,4,106
3516,13,354
3517,4,115
3518,8,234
3519,16,456
3520,6,175
3521,12,339
3522,2,50
3523,9,251
3524,9,241
3525,2,43
3526,6,173
3527,10,290
3528,13,363
3529,1,28
3530,4,107
3531,12,345
3532,16,465
3533,2,675
3534,9,248
3535,5,133
3536,10,283
3537,1,3
3538,3,77
3539,1,9
3540,7,180
3541,5,133
3542,3,82
3543,5,141
3544,16,445
3545,6,158
3546,7,179
3547,11,321
3548,9,251
3549,16,443
3550,1,29
3551,8,226
3552,3,87
3553,11,306
3554,7,179
3555,14,389
3556,7,200
3557,6,166
3558,6,155
3559,10,271
3560,7,182
3561,13,359
3562,10,278
3563,7,205
3564,12,331
3565,16,456
3566,10,275
3567,14,402
3568,12,348
3569,1,27
3570,10,280
3571,7,198
3572,11,320
3573,14,391
3574,8,225
3575,13,360
3576,11,314
3577,5,138
3578,3,89
3579,5,127
3580,5,125
3581,14,386
3582,15,676
3583,3,78
3584,16,449
3585,15,427
3586,14,408
3587,15,436
3588,16,470
3589,6,162
3590,11,298
3591,11,677
3592,15,419
3593,14,393
3594,5,145
3595,9,261
3596,7,196
3597,9,253
3598,8,678
3599,8,226
3600,13,372
3601,5,141
3602,5,147
3603,14,400
3604,8,233
3605,7,188
3606,2,58
3607,4,106
3608,5,126
3609,5,123
3610,5,136
3611,1,16
3612,12,330
3613,5,125
3614,11,314
3615,16,443
3616,4,115
3617,3,88
3618,13,354
3619,14,387
3620,3,69
3621,15,423
3622,8,210
3623,15,429
3624,13,364
3625,12,340
3626,13,370
3627,14,411
3628,11,301
3629,15,437
3630,10,275
3631,2,42
3632,13,366
3633,16,453
3634,7,202
3635,12,352
3636,3,86
3637,9,239
3638,11,308
3639,10,279
3640,10,276
3641,9,248
3642,10,289
3643,1,16
3644,16,449
3645,16,443
3646,9,237
3647,2,32
3648,8,679
3649,5,127
3650,15,414
3651,9,258
3652,11,310
3653,14,399
3654,5,134
3655,2,36
3656,6,168
3657,5,134
3658,13,366
3659,4,98
3660,12,338
3661,6,164
3662,16,460
3663,12,347
3664,4,110
3665,16,443
3666,14,404
3667,14,383
3668,4,93
3669,12,343
3670,5,135
3671,10,281
3672,6,171
3673,15,434
3674,6,149
3675,2,52
3676,4,117
3677,8,217
3678,14,388
3679,9,239
3680,1,21
3681,16,465
3682,10,283
3683,11,318
3684,9,680
3685,10,291
3686,14,385
3687,15,425
3688,13,381
3689,16,445
3690,14,411
3691,3,65
3692,15,435
3693,12,338
3694,11,313
3695,14,404
3696,7,189
3697,5,129
3698,5,142
3699,7,200
3700,10,282
3701,5,118
3702,1,681
3703,13,372
3704,14,407
3705,7,203
3706,10,289
3707,6,167
3708,12,353
3709,1,14
3710,8,231
3711,15,440
3712,3,72
3713,9,242
3714,1,2
3715,16,448
3716,1,11
3717,13,381
3718,5,118
3719,7,192
3720,4,106
3721,7,198
3722,13,379
3723,3,80
3724,1,8
3725,13,375
3726,8,211
3727,2,37
3728,15,421
3729,10,287
3730,11,319
3731,9,262
3732,10,287
3733,10,282
3734,16,446
3735,13,365
3736,16,453
3737,6,175
3738,8,217
3739,2,39
3740,5,140
3741,6,173
3742,1,30
3743,2,55
3744,16,446
3745,8,217
3746,9,242
3747,15,426
3748,9,255
3749,16,682
3750,13,375
3751,10,285
3752,10,277
3753,4,93
3754,16,450
3755,11,294
3756,9,252
3757,8,208
3758,5,121
3759,2,33
3760,5,128
3761,1,18
3762,4,116
3763,13,374
3764,13,372
3765,12,341
3766,12,333
3767,7,199
3768,5,121
3769,7,201
3770,13,377
3771,3,67
3772,4,94
3773,8,221
3774,16,465
3775,1,16
3776,3,65
3777,3,683
3778,13,684
3779,13,355
3780,2,31
3781,9,242
3782,4,116
3783,11,294
3784,4,96
3785,12,353
3786,6,168
3787,4,106
3788,9,236
3789,3,86
3790,8,216
3791,15,440
3792,15,415
3793,5,132
3794,5,127
3795,13,371
3796,13,360
3797,4,685
3798,16,451
3799,12,352
3800,12,352
3801,8,216
3802,10,267
3803,12,686
3804,10,274
3805,10,275
3806,13,357
3807,7,179
3808,8,229
3809,5,126
3810,9,239
3811,7,183
3812,14,386
3813,15,423
3814,5,122
3815,9,259
3816,7,196
3817,16,457
3818,5,120
3819,3,74
3820,8,213
3821,15,417
3822,12,337
3823,7,194
3824,14,406
3825,5,122
3826,8,223
3827,12,348
3828,11,319
3829,14,387
3830,5,687
3831,16,468
3832,7,182
3833,9,259
3834,5,146
3835,1,2
3836,8,227
3837,13,364
3838,7,192
3839,13,376
3840,16,449
3841,7,179
3842,11,319
3843,16,450
3844,11,321
3845,12,338
3846,3,66
3847,10,267
3848,4,113
3849,14,412
3850,7,179
3851,2,55
3852,3,78
3853,9,239
3854,3,84
3855,5,134
3856,8,214
3857,5,129
3858,14,384
3859,4,103
3860,2,41
3861,12,341
3862,2,45
3863,14,412
3864,9,242
3865,6,161
3866,16,469
3867,14,404
3868,4,107
3869,6,174
3870,12,335
3871,7,197
3872,12,333
3873,9,249
3874,7,178
3875,9,688
3876,6,169
3877,10,288
3878,3,80
3879,14,409
3880,5,123
3881,10,280
3882,13,354
3883,12,344
3884,6,153
3885,11,689
3886,4,690
3887,1,7
3888,13,378
3889,14,405
3890,12,691
3891,3,75
3892,7,183
3893,9,262
3894,6,161
3895,7,189
3896,8,212
3897,13,354
3898,4,107
3899,10,283
3900,13,378
3901,14,388
3902,10,292
3903,5,119
3904,10,280
3905,3,85
3906,5,121
3907,12,339
3908,10,279
3909,4,111
3910,2,48
3911,13,369
3912,5,140
3913,2,47
3914,13,692
3915,9,239
3916,6,174
3917,8,693
3918,6,173
3919,6,694
3920,8,228
3921,10,286
3922,4,96
3923,11,319
3924,9,256
3925,5,124
3926,8,227
3927,16,465
3928,1,12
3929,5,143
3930,4,104
3931,2,55
3932,15,429
3933,14,412
3934,4,96
3935,2,49
3936,8,220
3937,15,435
3938,4,105
3939,11,294
3940,8,234
3941,10,275
3942,7,695
3943,12,337
3944,1,8
3945,8,231
3946,13,367
3947,3,85
3948,7,186
3949,1,20
3950,2,31
3951,5,131
3952,10,276
3953,4,112
3954,15,430
3955,4,696
3956,5,118
3957,15,427
3958,7,189
3959,12,340
3960,3,66
3961,16,459
3962,5,136
3963,7,188
3964,9,264
3965,10,266
3966,16,447
3967,9,241
3968,3,61
3969,6,157
3970,10,278
3971,6,165
3972,7,184
3973,7,204
3974,3,70
3975,5,697
3976,2,45
3977,4,102
3978,8,210
3979,11,297
3980,12,335
3981,9,241
3982,12,329
3983,3,63
3984,13,368
3985,6,155
3986,9,264
3987,15,429
3988,1,4
3989,11,294
3990,15,432
3991,4,113
3992,13,371
3993,13,367
3994,6,173
3995,14,394
3996,4,113
3997,6,171
3998,14,385
3999,6,159
4000,5,698
4001,12,350
4002,4,104
4003,1,24
4004,16,468
4005,16,457
4006,3,66
4007,11,302
4008,12,699
4009,11,320
4010,8,225
4011,15,424
4012,2,42
4013,15,433
4014,4,99
4015,13,378
4016,15,415
4017,7,700
4018,14,383
4019,7,189
4020,15,422
4021,4,94
4022,8,214
4023,2,701
4024,4,100
4025,6,173
4026,16,447
4027,6,153
4028,9,237
4029,10,279
4030,13,355
4031,6,168
4032,6,157
4033,2,42
4034,9,243
4035,6,152
4036,7,189
4037,7,189
4038,8,206
4039,5,147
4040,7,177
4041,2,32
4042,11,298
4043,11,300
4044,11,323
4045,10,283
4046,8,230
4047,1,29
4048,4,102
4049,6,157
4050,12,346
4051,4,104
4052,2,44
4053,10,281
4054,5,147
4055,4,117
4056,6,158
4057,3,76
4058,16,459
4059,3,80
4060,6,168
4061,11,303
4062,16,461
4063,8,232
4064,4,103
4065,12,343
4066,11,307
4067,13,372
4068,10,266
4069,12,345
4070,13,368
4071,12,336
4072,9,245
4073,13,367
4074,1,4
4075,7,184
4076,8,226
4077,3,62
4078,11,296
4079,1,702
4080,13,366
4081,15,425
4082,3,62
4083,14,409
4084,6,165
4085,2,31
4086,11,302
4087,3,62
4088,1,28
4089,7,179
4090,11,295
4091,9,240
4092,3,84
4093,14,389
4094,7,184
4095,16,455
4096,16,461
4097,12,328
4098,15,438
4099,1,703
4100,5,123
4101,2,35
4102,9,249
4103,5,135
4104,3,77
4105,4,103
4106,11,313
4107,2,38
4108,11,306
4109,12,327
4110,6,155
4111,4,704
4112,15,437
4113,1,3
4114,5,119
4115,1,6
4116,15,413
4117,3,88
4118,6,161
4119,2,32
4120,13,374
4121,3,705
4122,4,706
4123,14,405
4124,15,418
4125,5,707
4126,7,184
4127,5,143
4128,1,21
4129,2,54
4130,3,65
4131,9,252
4132,3,75
4133,7,199
4134,5,125
4135,12,346
4136,13,376
4137,14,412
