Id,Partition,Subpartition
4138,3,34
4139,3,34
4140,3,34
4141,3,34
4142,3,38
4143,3,38
4144,4,60
4145,4,54
4146,4,60
4147,4,60
4148,1,9
4149,1,9
4150,1,9
4151,1,9
4152,7,98
4153,4,60
4154,3,35
4155,4,60
4156,4,58
4157,4,866
4158,4,57
4159,3,867
4160,4,57
4161,4,59
4162,3,35
4163,7,868
4164,3,35
4165,3,34
4166,4,869
4167,4,59
4168,4,59
4169,4,58
4170,4,59
4171,4,59
4172,4,59
4173,4,59
4174,4,59
4175,4,870
4176,4,59
4177,16,240
4178,4,59
4179,4,59
4180,4,59
4181,4,59
4182,4,59
4183,4,59
4184,4,59
4185,2,28
4186,2,871
4187,15,212
4188,15,212
4189,2,30
4190,2,28
4191,16,872
4192,4,57
4193,4,57
4194,4,57
4195,3,35
4196,16,240
4197,16,240
4198,4,58
4199,3,34
4200,10,141
4201,10,139
4202,10,141
4203,10,141
4204,10,141
4205,10,141
4206,10,141
4207,10,141
4208,10,141
4209,10,141
4210,10,141
4211,9,126
4212,9,126
4213,9,127
4214,9,126
4215,9,126
4216,9,126
4217,9,126
4218,12,873
4219,12,172
4220,12,172
4221,9,126
4222,9,126
4223,9,122
4224,9,122
4225,9,126
4226,9,126
4227,9,126
4228,10,139
4229,10,139
4230,10,139
4231,9,131
4232,9,131
4233,10,874
4234,10,140
4235,9,875
4236,9,128
4237,9,128
4238,9,128
4239,9,130
4240,9,130
4241,9,130
4242,9,130
4243,9,130
4244,10,149
4245,10,149
4246,10,149
4247,10,138
4248,10,147
4249,10,147
4250,10,138
4251,10,147
4252,10,147
4253,10,149
4254,10,149
4255,10,149
4256,10,141
4257,10,141
4258,10,141
4259,10,141
4260,10,141
4261,10,140
4262,10,140
4263,10,140
4264,10,140
4265,10,140
4266,10,140
4267,10,140
4268,10,140
4269,10,140
4270,12,876
4271,12,175
4272,12,175
4273,10,142
4274,10,140
4275,10,142
4276,10,142
4277,12,877
4278,9,878
4279,10,141
4280,9,879
4281,9,880
4282,9,130
4283,9,130
4284,10,137
4285,10,137
4286,10,139
4287,10,139
4288,10,139
4289,10,139
4290,10,139
4291,10,139
4292,10,137
4293,10,881
4294,10,882
4295,10,142
4296,10,140
4297,10,883
4298,10,884
4299,12,885
4300,12,172
4301,12,172
4302,9,130
4303,9,130
4304,9,130
4305,9,130
4306,10,886
4307,10,142
4308,12,175
4309,9,127
4310,9,127
4311,9,127
4312,9,126
4313,9,126
4314,9,122
4315,12,172
4316,12,172
4317,9,126
4318,12,887
4319,9,122
4320,10,147
4321,10,138
4322,10,147
4323,10,147
4324,10,137
4325,10,147
4326,10,138
4327,10,149
4328,10,137
4329,10,137
4330,10,149
4331,10,149
4332,10,137
4333,10,136
4334,10,149
4335,10,139
4336,10,888
4337,10,889
4338,10,139
4339,10,139
4340,10,146
4341,9,890
4342,9,128
4343,9,128
4344,9,128
4345,9,128
4346,9,891
4347,10,892
4348,9,128
4349,9,893
4350,10,894
4351,10,138
4352,9,128
4353,10,139
4354,10,139
4355,10,895
4356,10,137
4357,10,138
4358,9,896
4359,10,137
4360,10,897
4361,10,137
4362,9,130
4363,9,128
4364,9,130
4365,9,128
4366,9,130
4367,9,130
4368,9,122
4369,9,898
4370,9,122
4371,9,126
4372,9,126
4373,9,125
4374,9,125
4375,9,122
4376,9,126
4377,9,126
4378,12,172
4379,9,126
4380,10,149
4381,10,148
4382,10,148
4383,10,146
4384,10,146
4385,10,146
4386,10,136
4387,10,136
4388,10,148
4389,10,148
4390,10,148
4391,10,148
4392,10,136
4393,10,136
4394,10,136
4395,10,146
4396,10,136
4397,10,136
4398,10,136
4399,10,138
4400,9,128
4401,9,128
4402,9,899
4403,9,126
4404,12,172
4405,10,149
4406,10,900
4407,9,130
4408,9,129
4409,9,129
4410,9,129
4411,9,129
4412,9,129
4413,9,129
4414,9,129
4415,9,128
4416,10,140
4417,9,901
4418,10,141
4419,10,141
4420,10,141
4421,10,139
4422,10,138
4423,10,138
4424,10,138
4425,10,138
4426,9,122
4427,10,137
4428,10,137
4429,10,137
4430,9,902
4431,9,903
4432,10,137
4433,9,131
4434,9,131
4435,9,131
4436,9,904
4437,9,122
4438,9,122
4439,9,122
4440,9,122
4441,9,122
4442,9,122
4443,9,122
4444,9,122
4445,10,147
4446,10,147
4447,10,147
4448,10,145
4449,10,148
4450,10,146
4451,10,136
4452,10,136
4453,10,148
4454,10,148
4455,10,138
4456,10,137
4457,10,148
4458,10,147
4459,10,149
4460,10,149
4461,10,136
4462,10,136
4463,10,148
4464,10,148
4465,10,136
4466,10,136
4467,10,136
4468,10,136
4469,10,136
4470,10,149
4471,9,121
4472,10,146
4473,10,146
4474,10,146
4475,10,146
4476,10,146
4477,10,138
4478,10,137
4479,12,172
4480,9,127
4481,10,139
4482,10,147
4483,10,149
4484,10,149
4485,10,148
4486,9,128
4487,9,128
4488,9,129
4489,10,149
4490,10,141
4491,15,905
4492,10,149
4493,9,906
4494,9,907
4495,10,147
4496,10,147
4497,10,147
4498,9,127
4499,10,138
4500,10,138
4501,10,146
4502,10,139
4503,10,139
4504,9,130
4505,9,130
4506,10,138
4507,10,136
4508,10,136
4509,10,147
4510,10,908
4511,9,909
4512,9,131
4513,9,131
4514,10,142
4515,10,142
4516,10,142
4517,9,131
4518,9,131
4519,9,131
4520,9,131
4521,10,142
4522,10,142
4523,10,142
4524,9,910
4525,10,911
4526,10,142
4527,9,131
4528,10,912
4529,10,142
4530,10,142
4531,9,131
4532,10,913
4533,10,142
4534,10,142
4535,9,131
4536,9,131
4537,10,142
4538,15,223
4539,15,223
4540,15,223
4541,15,223
4542,15,223
4543,10,138
4544,10,148
4545,10,148
4546,10,148
4547,10,148
4548,10,148
4549,10,140
4550,10,140
4551,10,140
4552,3,914
4553,3,38
4554,8,118
4555,8,118
4556,8,119
4557,8,119
4558,8,120
4559,8,120
4560,8,119
4561,8,120
4562,8,119
4563,8,119
4564,8,120
4565,15,211
4566,15,211
4567,8,118
4568,8,915
4569,15,916
4570,15,211
4571,8,119
4572,8,119
4573,8,118
4574,8,917
4575,8,918
4576,8,919
4577,8,114
4578,8,119
4579,8,119
4580,8,118
4581,8,118
4582,8,119
4583,8,119
4584,8,114
4585,8,114
4586,8,120
4587,8,120
4588,8,120
4589,8,108
4590,8,114
4591,8,114
4592,8,119
4593,8,117
4594,8,115
4595,8,115
4596,6,80
4597,8,115
4598,8,115
4599,8,113
4600,8,113
4601,8,113
4602,8,113
4603,8,113
4604,8,114
4605,8,113
4606,8,113
4607,8,113
4608,8,113
4609,8,113
4610,8,114
4611,8,113
4612,8,114
4613,8,114
4614,8,114
4615,8,113
4616,8,114
4617,8,113
4618,8,114
4619,8,118
4620,6,920
4621,8,117
4622,2,921
4623,8,115
4624,8,118
4625,8,118
4626,6,78
4627,8,113
4628,8,113
4629,8,114
4630,6,78
4631,6,922
4632,8,113
4633,8,113
4634,6,80
4635,6,80
4636,2,30
4637,6,78
4638,6,78
4639,8,115
4640,8,119
4641,8,115
4642,6,80
4643,6,80
4644,6,78
4645,6,78
4646,8,108
4647,8,108
4648,2,30
4649,8,115
4650,8,118
4651,8,114
4652,8,114
4653,8,113
4654,8,114
4655,8,119
4656,6,78
4657,6,78
4658,6,78
4659,6,80
4660,6,80
4661,8,119
