,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n205,-7.351862844405998,-10.773414373858225,-8.512351345653858,0.0,-0.0,-0.0,-0.0,796.1096706145382,-5.97597522312917,-8.879856464681964,-6.93672456915968,-15.87815420917904,-17.66127572456169,-12.925821673771605,96.10967061453817,96.10967061453817,96.10967061453817,-0.0,-0.0,-0.0,
n206,-7.42780896224737,-10.862497359162873,-8.60410997946981,0.0,-0.0,-0.0,-0.0,796.1413802284036,-6.037728824951873,-8.971607702700522,-7.008402891368751,-15.829216271143867,-17.710213662596864,-12.883910050728034,96.14138022840355,96.14138022840355,96.14138022840355,-0.0,-0.0,-0.0,
n207,-7.770104481308368,-11.293927842804289,-9.01886126200961,0.0,-0.0,-0.0,-0.0,796.1314101209887,-6.3160574846726885,-9.385138223215725,-7.3314630977801105,-16.02132402550339,-17.934156700430414,-13.085878849572374,96.13141012098869,96.13141012098869,96.13141012098869,-0.0,-0.0,-0.0,
n208,-7.709239918738278,-11.892553608093984,-9.290760457437171,0.0,-0.0,-0.0,-0.0,796.1214848659811,-6.50653327721912,-9.668140173917752,-7.552551177312207,-16.192645608992684,-17.829368200161436,-13.24837722569232,96.12148486598103,96.12148486598103,96.12148486598103,-0.0,-0.0,-0.0,
n209,-7.4813011241551415,-10.944706479895812,-8.683643451691445,0.0,-0.0,-0.0,-0.0,796.1380811165411,-6.081224579059906,-9.036232099823472,-7.058889058744593,-15.878660437987008,-17.660769495753723,-12.834465883884892,96.13808111654117,96.13808111654117,96.13808111654117,-0.0,-0.0,-0.0,
n210,-7.871864798648094,-11.595460172619983,-9.136975784957508,0.0,-0.0,-0.0,-0.0,796.1500911807068,-6.398801228486885,-9.508075844814535,-7.4275049893434035,-16.102705017471372,-17.931388355423856,-13.163983951697581,96.15009118070684,96.15009118070684,96.15009118070684,-0.0,-0.0,-0.0,
n211,-7.82455656302867,-11.428799860261515,-9.08206450099364,0.0,-0.0,-0.0,-0.0,796.1364598462749,-6.360333772500807,-9.450922308729623,-7.323067643056261,-16.01336788284807,-18.02072549004716,-13.127424563377621,96.1364598462749,96.1364598462749,96.1364598462749,-0.0,-0.0,-0.0,
n212,-7.961906836898674,-11.618219328262464,-9.241488749060379,0.0,-0.0,-0.0,-0.0,796.2114283373177,-6.472016559770109,-9.61685650033745,-7.512487111057209,-16.111591396862263,-17.99585268337107,-13.228448279644795,96.21142833731768,96.21142833731768,96.21142833731768,-0.0,-0.0,-0.0,
n213,-8.031823529478388,-12.215137218834094,-9.554122841978081,0.0,-0.0,-0.0,-0.0,796.1272047053615,-6.69102870701789,-9.827626358082416,-7.557810571986846,-16.27027010396859,-17.91238021188964,-13.190964936980036,96.1272047053615,96.1272047053615,96.1272047053615,-0.0,-0.0,-0.0,
n214,-6.175321276864219,-9.485904205640196,-7.410625724387521,0.0,-0.0,-0.0,-0.0,796.0221435412975,-4.946695668929362,-7.5625301609472,-5.57048965373981,-14.942478785198787,-17.135393594082466,-12.57838400151775,96.02214354129755,96.02214354129755,96.02214354129755,-0.0,-0.0,-0.0,
n215,-7.950882233214314,-12.112122477990454,-9.462293152713812,0.0,-0.0,-0.0,-0.0,796.1719285148686,-6.626698495174493,-9.80302926874499,-7.586527923625403,-16.20143189498031,-17.85571185013216,-13.122126727991756,96.17192851486855,96.17192851486855,96.17192851486855,-0.0,-0.0,-0.0,
n216,-8.018425386287992,-11.96293773916278,-9.33392855153718,0.0,-0.0,-0.0,-0.0,796.102261958998,-6.54686948884172,-9.728070238628433,-7.599370016829923,-16.20139070042796,-17.637428768445677,-13.050451286965595,96.10226195899803,96.10226195899803,96.10226195899803,-0.0,-0.0,-0.0,
n217,-7.997866609291861,-11.53904711510388,-9.283227724257916,0.0,-0.0,-0.0,-0.0,796.2452359900254,-6.5012563093336375,-9.66029984846002,-7.512398343277798,-16.11814257031326,-17.95123742591759,-13.175341444211762,96.24523599002542,96.24523599002542,96.24523599002542,-0.0,-0.0,-0.0,
n218,-7.893236390214082,-11.35499543289577,-9.161782069061623,0.0,-0.0,-0.0,-0.0,796.2144124375778,-6.416178979890059,-9.53389507087033,-7.447675603325111,-16.105111665203886,-17.993826372153638,-13.16966648927287,96.21441243757788,96.21441243757788,96.21441243757788,-0.0,-0.0,-0.0,
n219,-6.234303001345667,-9.441840358185019,-7.3762019441776525,0.0,-0.0,-0.0,-0.0,796.0334791766614,-5.058025434748389,-7.451200395128172,-5.467290884379267,-14.887439441539831,-17.076017718978985,-12.519008126414267,96.03347917666142,96.03347917666142,96.03347917666142,-0.0,-0.0,-0.0,
n220,-7.815010221737572,-11.976275444734503,-9.356166051131899,0.0,-0.0,-0.0,-0.0,796.187655809033,-6.552352398810791,-9.736216545285181,-7.605734111810725,-16.273896967767904,-17.910619558936656,-13.1671258669171,96.18765580903299,96.18765580903299,96.18765580903299,-0.0,-0.0,-0.0,
n221,-7.979231930911046,-12.210352427948482,-9.550370233618775,0.0,-0.0,-0.0,-0.0,796.1980314588573,-6.688399861242045,-9.831378966441722,-7.55817822592867,-16.273411803450315,-17.864080305689864,-13.162864596285388,96.19803145885723,96.19803145885723,96.19803145885723,-0.0,-0.0,-0.0,
n222,-6.571956398908973,-9.912854488732293,-7.730611766650906,0.0,-0.0,-0.0,-0.0,796.2265228313622,-5.394633004487861,-8.058396075444247,-6.182827907213239,-15.397337397997227,-17.449904610830373,-12.730722900557854,96.22652283136226,96.22652283136226,96.22652283136226,-0.0,-0.0,-0.0,
n223,-6.248206212479402,-9.951282793505504,-7.774191122060757,0.0,-0.08218173607516019,-0.08218173607516019,-0.08218173607516019,796.1597281848832,-4.984345997312524,-7.691634055582228,-5.8181635006379295,-15.236202336309653,-17.22800903423657,-12.537650977726958,96.15972818488325,96.15972818488325,96.15972818488325,-0.08218173607516019,-0.08218173607516019,-0.08218173607516019,
n224,-6.205306508408278,-9.669912871442403,-7.554377898428375,0.0,-0.0,-0.0,-0.0,796.1237109776745,-4.996151479401046,-7.611769868418934,-5.5264165567225385,-15.046002207464202,-17.143332898562647,-12.605039382895688,96.1237109776745,96.1237109776745,96.1237109776745,-0.0,-0.0,-0.0,
n225,-7.857968462731872,-12.092307668650598,-9.44681332784583,0.0,-0.0,-0.0,-0.0,796.2208710947319,-6.61585428540928,-9.710115498262548,-7.679441694107845,-16.208737953754756,-17.90526586105613,-13.141902061643602,96.22087109473193,96.22087109473193,96.22087109473193,-0.0,-0.0,-0.0,
n226,-7.922145728012221,-11.940512644526127,-9.328227256742352,0.0,-0.0,-0.0,-0.0,796.2447780454565,-6.532780204064967,-9.629081039010533,-7.525011552945388,-16.21675803108809,-17.853480622256843,-13.224264803596913,96.2447780454566,96.2447780454566,96.2447780454566,-0.0,-0.0,-0.0,
n227,-6.28696605086983,-9.581937819981828,-7.508656533582186,0.0,-0.07065631761753231,-0.07065631761753231,-0.07065631761753231,796.0816872460308,-4.93713077733107,-7.45094127095064,-5.472458844545145,-14.960226955481112,-17.075849714612808,-12.51884012204809,96.0816872460308,96.0816872460308,96.0816872460308,-0.07065631761753231,-0.07065631761753231,-0.07065631761753231,
n228,-6.123012238995131,-9.337232316448153,-7.294479524441209,0.0,-0.0,-0.0,-0.0,796.0123236045251,-4.988307144435189,-7.430159603722419,-5.356000122028731,-14.828084368286213,-17.135372792232605,-12.578363199667885,96.01232360452516,96.01232360452516,96.01232360452516,-0.0,-0.0,-0.0,
n229,-8.092296810663763,-12.270146858495337,-9.610330909701823,0.0,-0.07264842037488785,-0.07264842037488785,-0.07264842037488785,796.1988765611549,-6.63868508891168,-9.771418290358675,-7.501602504263104,-16.28233123822078,-17.882402575770314,-13.160987300860707,96.19887656115485,96.19887656115485,96.19887656115485,-0.07264842037488785,-0.07264842037488785,-0.07264842037488785,
n230,-7.652631738036,-11.13943895477039,-8.882509122062224,0.0,-0.0,-0.0,-0.0,796.3189064346152,-6.220537592158702,-9.240560653806714,-7.22059174079189,-16.012859057988166,-17.679032433108887,-13.015294951023975,96.3189064346152,96.3189064346152,96.3189064346152,-0.0,-0.0,-0.0,
n231,-6.33854132013992,-9.617145086752778,-7.543863800353135,0.0,-0.06978636379265887,-0.06978636379265887,-0.06978636379265887,796.0906060265829,-4.936232871400157,-7.497048299255962,-5.437251577774196,-14.984817370577282,-17.1300923845266,-12.573082791961879,96.09060602658289,96.09060602658289,96.09060602658289,-0.06978636379265887,-0.06978636379265887,-0.06978636379265887,
n232,-7.498485952553267,-10.960837134086747,-8.703590105369907,0.0,-0.0,-0.0,-0.0,796.2510864194176,-6.095197973361717,-9.056993256884294,-7.07510818490982,-15.914835915605027,-17.597688528014157,-12.917271808640836,96.25108641941756,96.25108641941756,96.25108641941756,-0.0,-0.0,-0.0,
n233,-6.431337905680377,-9.914095441385452,-7.721478530456014,0.0,-0.0,-0.0,-0.0,796.2107915543523,-5.168347803614838,-7.8756358618845415,-5.9964344021839056,-15.334615542069319,-17.347502442049404,-12.692435899657472,96.21079155435231,96.21079155435231,96.21079155435231,-0.0,-0.0,-0.0,
n234,-6.1270671266205134,-9.729603538013164,-7.601009740749965,0.0,-0.0,-0.0,-0.0,796.1600626339887,-5.074390861188811,-7.642301953519106,-5.559543216214505,-15.071521008060698,-17.10160522827584,-12.646767053182495,96.16006263398869,96.16006263398869,96.16006263398869,-0.0,-0.0,-0.0,
n235,-6.233303669553251,-9.934602170683187,-7.786316052882453,0.0,-0.07005680525346442,-0.07005680525346442,-0.07005680525346442,796.2085483201082,-4.972221066490828,-7.678545136085787,-5.79840016605678,-15.247250241086967,-17.283210923588936,-12.586817640389672,96.20854832010816,96.20854832010816,96.20854832010816,-0.07005680525346442,-0.07005680525346442,-0.07005680525346442,
n236,-8.082648631185435,-11.453829474305298,-9.169182252950032,0.0,-0.0,-0.0,-0.0,796.305705234287,-6.57019459572077,-9.762725827450804,-7.6264438145856825,-16.156849219589663,-17.890413174553384,-13.219887708438385,96.30570523428696,96.30570523428696,96.30570523428696,-0.0,-0.0,-0.0,
n237,-7.926914911517296,-12.10821886656502,-9.459243553791008,0.0,-0.0,-0.0,-0.0,796.2576061187224,-6.572757205839774,-9.715736311039452,-7.571800580137649,-16.25908890609797,-17.925756388571074,-13.101188513404177,96.25760611872235,96.25760611872235,96.25760611872235,-0.0,-0.0,-0.0,
n238,-7.853710203315715,-11.919886142308718,-9.27107104287611,0.0,-0.0,-0.0,-0.0,796.2862440686765,-6.521491772623022,-9.690364958087319,-7.5699137249479245,-16.17481405123686,-17.811536642405613,-13.215408259569635,96.28624406867654,96.28624406867654,96.28624406867654,-0.0,-0.0,-0.0,
n239,-6.181601451121249,-9.787935230527024,-7.6575907387432025,0.0,-0.0,-0.0,-0.0,796.2011290618639,-5.0347270855186075,-7.736057575400016,-5.653298838095415,-15.10093480377536,-17.143569465878482,-12.611397353227417,96.20112906186382,96.20112906186382,96.20112906186382,-0.0,-0.0,-0.0,
n240,-7.4257999971078785,-10.767435600324504,-8.587247971478664,0.0,-0.0,-0.0,-0.0,796.3637030617357,-5.9650258604400666,-8.912977187036457,-7.006506820118919,-15.797857019748315,-17.61844304611421,-12.914651639934354,96.36370306173573,96.36370306173573,96.36370306173573,-0.0,-0.0,-0.0,
n241,-6.8210405358291775,-10.170819973042597,-7.970384691241306,0.0,-0.0,-0.0,-0.0,796.3271259381414,-5.581559519463877,-8.29384806942837,-6.418480932550165,-15.531107053797921,-17.31232301919821,-12.593141308925691,96.32712593814138,96.32712593814138,96.32712593814138,-0.0,-0.0,-0.0,
n242,-8.016886753217682,-11.334209697813918,-9.176132979380778,0.0,-0.0,-0.0,-0.0,796.3365114540186,-6.645118667871489,-9.732663255980901,-7.676615291306541,-16.094164361920313,-17.87172520523021,-13.20024958059533,96.33651145401863,96.33651145401863,96.33651145401863,-0.0,-0.0,-0.0,
n243,-7.5200983576245415,-10.891505926193059,-8.709263204111672,0.0,-0.0,-0.0,-0.0,796.3592189086794,-6.090128402814434,-9.036892071494275,-7.095506079870659,-15.864704691494659,-17.685290717860553,-12.944457334775755,96.35921890867934,96.35921890867934,96.35921890867934,-0.0,-0.0,-0.0,
n244,-8.123755926704131,-12.23005690136592,-9.554426475242769,0.0,-0.0,-0.0,-0.0,796.2580683735835,-6.670144204952048,-9.819092691630562,-7.5242717188104145,-16.280579206057133,-17.789277736523456,-13.09427392127509,96.25806837358347,96.25806837358347,96.25806837358347,-0.0,-0.0,-0.0,
n245,-8.086697678641116,-12.214365226690344,-9.591484723305784,0.0,-0.06704928835224154,-0.06704928835224154,-0.06704928835224154,796.2603735463,-6.633085956889034,-9.782034443567547,-7.501059492913605,-16.34430638189734,-17.853004912363662,-13.158001097115296,96.2603735463,96.2603735463,96.2603735463,-0.06704928835224154,-0.06704928835224154,-0.06704928835224154,
n246,-7.723349000455556,-11.132020343913767,-8.879922400336485,0.0,-0.021460988791926778,-0.021460988791926778,-0.021460988791926778,796.3675654136711,-6.16613453096277,-9.27756193062572,-7.186524558260095,-15.984039302010313,-17.62843485349878,-12.96469737141387,96.3675654136711,96.3675654136711,96.3675654136711,-0.021460988791926778,-0.021460988791926778,-0.021460988791926778,
n247,-7.648138778973112,-11.019392674130351,-8.80471217885404,0.0,-0.0,-0.0,-0.0,796.367840162929,-6.2168842598638925,-9.164934260842305,-7.111314336777651,-15.92326918861773,-17.689204966891364,-13.012746502428037,96.367840162929,96.367840162929,96.367840162929,-0.0,-0.0,-0.0,
n248,-6.25402864800243,-9.291986470413347,-7.259132337364637,0.0,-0.0,-0.0,-0.0,796.0691763069188,-4.836091672399367,-7.277944131686597,-5.419418605481883,-14.87753600559854,-17.194382392231798,-12.57944861528993,96.06917630691882,96.06917630691882,96.06917630691882,-0.0,-0.0,-0.0,
n249,-7.073276679160184,-10.408365064350752,-8.222778525773526,0.0,-0.0,-0.0,-0.0,796.3556194960136,-5.590603988794921,-8.556548175640389,-6.68414818746445,-15.603473315372243,-17.418877697050146,-12.714959975056942,96.3556194960136,96.3556194960136,96.3556194960136,-0.0,-0.0,-0.0,
n250,-8.126497277144031,-12.07402572023586,-9.432531012288223,0.0,-0.0,-0.0,-0.0,796.2057375346425,-6.605848976747165,-9.777295746314033,-7.615695574846256,-16.279117152489185,-17.70625277229466,-13.092811867707143,96.2057375346425,96.2057375346425,96.2057375346425,-0.0,-0.0,-0.0,
n251,-7.992462661752546,-12.157770401811103,-9.497954453017588,0.0,-0.0,-0.0,-0.0,796.1987244052598,-6.651680600869644,-9.88379474704291,-7.4816609594547705,-16.350602280697977,-17.777737900503453,-13.164296995915935,96.19872440525978,96.19872440525978,96.19872440525978,-0.0,-0.0,-0.0,
n252,-6.243189525081565,-9.59290331901151,-7.517636045738271,0.0,-0.0,-0.0,-0.0,796.1746648525718,-4.960474639141424,-7.474285132760993,-5.461493345515463,-14.959308322420004,-17.132262613417495,-12.534554367541801,96.17466485257187,96.17466485257187,96.17466485257187,-0.0,-0.0,-0.0,
n253,-8.146115053065811,-12.103173029707012,-9.455301619779195,0.0,-0.0,-0.0,-0.0,796.1933808500495,-6.621800658773243,-9.839400224321166,-7.686343737930022,-16.23179683639564,-17.658932456201118,-13.141785262144515,96.19338085004946,96.19338085004946,96.19338085004946,-0.0,-0.0,-0.0,
n254,-7.792493637287171,-11.316448516884307,-9.017116690096852,0.0,-0.09353312457324356,-0.09353312457324356,-0.09353312457324356,796.3559250983391,-6.334262641996848,-9.412186778660473,-7.3525940940950205,-16.08306010865599,-17.725551059443116,-13.046301525486538,96.3559250983391,96.3559250983391,96.3559250983391,-0.09353312457324356,-0.09353312457324356,-0.09353312457324356,
n255,-8.185418647927666,-12.102419496236152,-9.500921813176854,0.0,-0.0,-0.0,-0.0,796.1706228820597,-6.653759350228274,-9.886883276643697,-7.723438665446489,-16.28692139471943,-17.6062171777272,-13.086660703820726,96.1706228820596,96.1706228820596,96.1706228820596,-0.0,-0.0,-0.0,
n256,-7.760146292564847,-11.050138944898196,-9.007302662905213,0.0,-0.0,-0.0,-0.0,796.2293152370625,-6.307960243628358,-9.373107639275293,-7.3220645099172295,-15.942062994908683,-17.830777701858437,-13.008486585019005,96.22931523706248,96.22931523706248,96.22931523706248,-0.0,-0.0,-0.0,
n257,-6.255000720497661,-9.721054388600505,-7.594330931309595,0.0,-0.0,-0.0,-0.0,796.2282938287009,-5.1081263548950195,-7.682101111064614,-5.579899568719003,-15.061788526774606,-17.16826380819633,-12.586703010909568,96.22829382870084,96.22829382870084,96.22829382870084,-0.0,-0.0,-0.0,
n258,-6.215608476408696,-9.234903310943976,-7.214537544836423,0.0,-0.0,-0.0,-0.0,796.1000164557524,-4.926343674076122,-7.369436778914667,-5.510911252709953,-14.828739927076903,-17.18285776910041,-12.53131421439566,96.10001645575248,96.10001645575248,96.10001645575248,-0.0,-0.0,-0.0,
n259,-8.072196558456747,-11.366895128794546,-9.292532535987435,0.0,-0.0,-0.0,-0.0,796.3899290909442,-6.5616957658153705,-9.75009857750078,-7.616579096571204,-16.096686933619385,-17.92108311216461,-13.201302128036911,96.38992909094414,96.38992909094414,96.38992909094414,-0.0,-0.0,-0.0,
n260,-7.629362010482892,-11.026397488768655,-8.846209859922816,0.0,-0.07261328524375642,-0.07261328524375642,-0.07261328524375642,796.4118832998305,-6.201616421061598,-9.171870004906351,-7.1699731448735,-15.93597002691853,-17.667808499350162,-12.991350034886837,96.41188329983046,96.41188329983046,96.41188329983046,-0.07261328524375642,-0.07261328524375642,-0.07261328524375642,
n261,-6.181208557914539,-8.867337117909962,-6.914920177746256,0.0,-0.0333012220560398,-0.0333012220560398,-0.0333012220560398,796.0431949949912,-4.774007159299984,-7.108564888964422,-5.335436906541643,-14.68201860625975,-17.085493535929846,-12.50153715998181,96.04319499499114,96.04319499499114,96.04319499499114,-0.0333012220560398,-0.0333012220560398,-0.0333012220560398,
n262,-8.181964165060398,-11.50868485862895,-9.082184044977279,0.0,-0.0,-0.0,-0.0,796.3821710335213,-6.650950427724373,-9.882709882548061,-7.720178307404978,-16.186001756762447,-17.915413749010504,-13.286820842653954,96.38217103352136,96.38217103352136,96.38217103352136,-0.0,-0.0,-0.0,
n263,-6.083583432511754,-9.038745763434509,-7.017251146988298,0.0,-0.0,-0.0,-0.0,796.0724286091798,-4.839386076571823,-7.173943806236261,-5.509509687837048,-14.774857422950632,-17.12036229180816,-12.577691599731287,96.07242860917988,96.07242860917988,96.07242860917988,-0.0,-0.0,-0.0,
n264,-6.057385083655733,-8.999821301008986,-7.030885596387572,0.0,-0.05535454727150026,-0.05535454727150026,-0.05535454727150026,796.0872410778121,-4.906491342399009,-7.241049072063447,-5.467921089640668,-14.752676837245895,-17.156151766915993,-12.572195390967956,96.08724107781205,96.08724107781205,96.08724107781205,-0.05535454727150026,-0.05535454727150026,-0.05535454727150026,
n265,-8.194102854907669,-11.678127580327612,-9.003279307833994,0.0,-0.0,-0.0,-0.0,796.388025214869,-6.711033555168218,-9.9561359682643,-7.78991768520861,-16.275420549175823,-18.01003883109862,-13.339513364983619,96.38802521486906,96.38802521486906,96.38802521486906,-0.0,-0.0,-0.0,
n266,-6.903027083416817,-10.250893597484596,-8.012433256592182,0.0,-0.0,-0.0,-0.0,796.3759549203386,-5.6110161487784795,-8.33761364953539,-6.461456284968013,-15.562686194780301,-17.339982692934882,-12.610462487651166,96.37595492033857,96.37595492033857,96.37595492033857,-0.0,-0.0,-0.0,
n267,-6.177674631065985,-9.178542715632696,-7.170507237508711,0.0,-0.0,-0.0,-0.0,796.1398469643757,-5.021214750145396,-7.3557724798098345,-5.485742388285995,-14.810035711430732,-17.133419637968576,-12.480716307158714,96.13984696437568,96.13984696437568,96.13984696437568,-0.0,-0.0,-0.0,
n268,-8.257184616875794,-12.258652305880062,-9.584221506100402,0.0,-0.0,-0.0,-0.0,796.2588129433951,-6.71211397317424,-9.973584436436294,-7.759653878787738,-16.31654671585534,-17.67828780145035,-13.161435984551645,96.25881294339514,96.25881294339514,96.25881294339514,-0.0,-0.0,-0.0,
n269,-7.0132613098001375,-10.3630277623788,-8.14038355590511,0.0,-0.0,-0.0,-0.0,796.3959108065411,-5.630830233025044,-8.470788682442443,-6.565026052293431,-15.633732527613862,-17.411029025768443,-12.673640833093627,96.39591080654115,96.39591080654115,96.39591080654115,-0.0,-0.0,-0.0,
n270,-6.247769477192019,-9.27680852190194,-7.25186723645253,0.0,-0.03971196920579093,-0.03971196920579093,-0.03971196920579093,796.1568841091298,-4.931772708421852,-7.253755896672749,-5.396300346562451,-14.858949075450187,-17.1557462582431,-12.535125151498493,96.15688410912975,96.15688410912975,96.15688410912975,-0.03971196920579093,-0.03971196920579093,-0.03971196920579093,
n271,-7.55968857248746,-10.913520308968856,-8.724303321361361,0.0,-0.056691652118290914,-0.056691652118290914,-0.056691652118290914,796.4229475283071,-6.095759233413025,-9.060638454700134,-7.109406166506672,-15.869178923592068,-17.621482820689685,-12.93648138364982,96.42294752830713,96.42294752830713,96.42294752830713,-0.056691652118290914,-0.056691652118290914,-0.056691652118290914,
n272,-6.6737719322617215,-10.022247213872117,-7.829630302942677,0.0,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,796.3137228592377,-5.398173801365492,-8.12525109382081,-6.227247572532851,-15.484979291252449,-17.391561824089134,-12.695452587016922,96.31372285923771,96.31372285923771,96.31372285923771,-0.12310041462896194,-0.12310041462896194,-0.12310041462896194,
n273,-6.381026040761788,-9.480674134272169,-7.406539861766514,0.0,-0.0,-0.0,-0.0,796.2058865852581,-4.986253175423081,-7.5000636690426505,-5.48727188179712,-14.98702677239702,-17.20577542178028,-12.569070157886342,96.2058865852581,96.2058865852581,96.2058865852581,-0.0,-0.0,-0.0,
n274,-6.372406183074142,-9.467867093320082,-7.396534680913391,0.0,-0.0,-0.0,-0.0,796.1414751969638,-5.017102668570614,-7.445278514819306,-5.552430735784689,-14.961094471795018,-17.129701995521273,-12.61839469241702,96.14147519696377,96.14147519696377,96.14147519696377,-0.0,-0.0,-0.0,
n275,-7.095671706332498,-10.452954693196931,-8.259093711681427,0.0,-0.0,-0.0,-0.0,796.4136324925838,-5.677168801397112,-8.59434625899213,-6.688483177716892,-15.629486011296022,-17.476938636156603,-12.739412014618535,96.41363249258387,96.41363249258387,96.41363249258387,-0.0,-0.0,-0.0,
n276,-6.290676472441792,-9.476775214409857,-7.4034939280102146,0.0,-0.0,-0.0,-0.0,796.2312461215721,-5.076602743743077,-7.590413237362647,-5.577621450117117,-15.019199913799744,-17.194197602538377,-12.551753988553145,96.23124612157211,96.23124612157211,96.23124612157211,-0.0,-0.0,-0.0,
n277,-8.115590425724685,-12.132197519727015,-9.477976277641709,0.0,-0.0,-0.0,-0.0,796.3005852331075,-6.5331243833580315,-9.839990747490885,-7.627174416436192,-16.309545864453995,-17.75912684387479,-13.120356270866019,96.30058523310748,96.30058523310748,96.30058523310748,-0.0,-0.0,-0.0,
n278,-7.95321094757614,-11.9734783276745,-9.35398087329438,0.0,-0.0,-0.0,-0.0,796.3404247600936,-6.550821598104295,-9.733942137706755,-7.6039572887098945,-16.282104873186192,-17.918213280131532,-13.181425729345829,96.34042476009355,96.34042476009355,96.34042476009355,-0.0,-0.0,-0.0,
n279,-7.2103958093269425,-10.567289074400655,-8.369200131726569,0.0,-0.0,-0.0,-0.0,796.4328615308627,-5.748738235147198,-8.708948774121284,-6.803207280711336,-15.67939046240863,-17.50321596177136,-12.799298239778155,96.4328615308627,96.4328615308627,96.4328615308627,-0.0,-0.0,-0.0,
n280,-6.085872096302387,-9.016367782385144,-7.063950842221438,0.0,-0.026867534624846482,-0.026867534624846482,-0.026867534624846482,796.1115871755321,-4.8533607568428305,-7.187918486507269,-5.45123013650821,-14.737483763834348,-17.127815454619366,-12.557002317556408,96.11158717553216,96.11158717553216,96.11158717553216,-0.026867534624846482,-0.026867534624846482,-0.026867534624846482,
n281,-6.138348980566345,-9.120114231698652,-7.124861443845611,0.0,-0.0,-0.0,-0.0,796.1585733232522,-4.955459693314766,-7.290047969616966,-5.419987331455364,-14.774966347787728,-17.098350274325572,-12.499628873629135,96.15857332325216,96.15857332325216,96.15857332325216,-0.0,-0.0,-0.0,
n282,-8.309029164741906,-12.309578297159169,-9.653479667614143,0.0,-0.0,-0.0,-0.0,796.2736534505675,-6.716853471036238,-10.045670691710434,-7.825681069296635,-16.278016470237123,-17.716818047068564,-13.12290573893343,96.27365345056756,96.27365345056756,96.27365345056756,-0.0,-0.0,-0.0,
n283,-6.2959152091367905,-9.689257288498633,-7.569490241074102,0.0,-0.0,-0.0,-0.0,796.2845616307079,-4.997018291552133,-7.660488435761125,-5.638713932206681,-15.121046160557478,-17.227521441979203,-12.527445377126696,96.28456163070794,96.28456163070794,96.28456163070794,-0.0,-0.0,-0.0,
n284,-8.049064835622266,-11.69276706028558,-9.120687698167814,0.0,-0.0,-0.0,-0.0,796.4191443331957,-6.6984210861768405,-9.941373367611602,-7.775278205250641,-16.28831344116836,-17.94670094104439,-13.310664691517703,96.41914433319576,96.41914433319576,96.41914433319576,-0.0,-0.0,-0.0,
n285,-8.165399019034577,-11.477023566624489,-9.167516574458698,0.0,-0.0,-0.0,-0.0,796.4479572769266,-6.637480911955968,-9.862697369742575,-7.704544040532256,-16.15542210046202,-17.94034380409602,-13.246965064659124,96.44795727692653,96.44795727692653,96.44795727692653,-0.0,-0.0,-0.0,
n286,-7.953635523587971,-11.365687268406203,-9.16596019263359,0.0,-0.0,-0.0,-0.0,796.4453569162368,-6.465290957418627,-9.606863846889627,-7.504680604583567,-16.139640108455037,-17.79091132923022,-13.150460324220104,96.44535691623682,96.44535691623682,96.44535691623682,-0.0,-0.0,-0.0,
n287,-7.877198517443761,-11.369138283676858,-9.054632427826888,0.0,-0.0,-0.0,-0.0,796.461069368811,-6.4031382025956844,-9.514519561974211,-7.393352839776866,-16.102455168945667,-17.73864425627496,-13.11152528800829,96.46106936881098,96.46106936881098,96.46106936881098,-0.0,-0.0,-0.0,
n288,-7.797764487539498,-11.237664152585836,-9.050966590748107,0.0,-0.04868214761380018,-0.04868214761380018,-0.04868214761380018,796.4485769897041,-6.338548496191912,-9.383913074902232,-7.357568748671718,-16.03233563236379,-17.668986848861273,-13.05267415913212,96.44857698970407,96.44857698970407,96.44857698970407,-0.04868214761380018,-0.04868214761380018,-0.04868214761380018,
n289,-7.303382893031424,-10.67609242019194,-8.47713144836549,0.0,-0.0,-0.0,-0.0,796.4334504877538,-5.861072962233206,-8.81866469296352,-6.850310178256229,-15.73108055691668,-17.563127816217232,-12.859210094224027,96.43345048775384,96.43345048775384,96.43345048775384,-0.0,-0.0,-0.0,
n290,-8.14818345104301,-12.038373031875766,-9.457702436194966,0.0,-0.0,-0.0,-0.0,796.3793926599761,-6.600042744880517,-9.841899075882209,-7.6701604852158844,-16.224023631445544,-17.803151311066284,-13.19685992455465,96.37939265997615,96.37939265997615,96.37939265997615,-0.0,-0.0,-0.0,
n291,-8.177242698038445,-11.588205853166416,-9.15563134273618,0.0,-0.0,-0.0,-0.0,796.4289885696363,-6.766623823195828,-10.021653172379265,-7.854442134402871,-16.356674967790322,-17.993397558959074,-13.36024691981474,96.42898856963633,96.42898856963633,96.42898856963633,-0.0,-0.0,-0.0,
n292,-6.61984962047017,-10.02399158735776,-7.831374676428321,0.0,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,796.3904696283271,-5.392269425783555,-8.031285475217333,-6.229915679603891,-15.402052414538618,-17.287950907061905,-12.694522254491245,96.39046962832705,96.39046962832705,96.39046962832705,-0.12135604114331817,-0.12135604114331817,-0.12135604114331817,
