#1. Demand ID,2. Node ID,3. Time,4. Product,5. Bid,6. Capacity,7. Emissions,8. Emissions coefficients
D24120,N46073,T0,Propylene,0.0,10000000,,
D24121,N46075,T0,Propylene,0.0,10000000,,
D24122,N46077,T0,Propylene,0.0,10000000,,
D24123,N46079,T0,Propylene,0.0,10000000,,
D24124,N46081,T0,Propylene,0.0,10000000,,
D24125,N46083,T0,Propylene,0.0,10000000,,
D24126,N46085,T0,Propylene,0.0,10000000,,
D24127,N46087,T0,Propylene,0.0,10000000,,
D24128,N46089,T0,Propylene,0.0,10000000,,
D24129,N46091,T0,Propylene,0.0,10000000,,
D24130,N46093,T0,Propylene,0.0,10000000,,
D24131,N46095,T0,Propylene,0.0,10000000,,
D24132,N46097,T0,Propylene,0.0,10000000,,
D24133,N46099,T0,Propylene,0.0,10000000,,
D24134,N46101,T0,Propylene,0.0,10000000,,
D24135,N46102,T0,Propylene,0.0,10000000,,
D24136,N46103,T0,Propylene,0.0,10000000,,
D24137,N46105,T0,Propylene,0.0,10000000,,
D24138,N46107,T0,Propylene,0.0,10000000,,
D24139,N46109,T0,Propylene,0.0,10000000,,
D24140,N46111,T0,Propylene,0.0,10000000,,
D24141,N46115,T0,Propylene,0.0,10000000,,
D24142,N46117,T0,Propylene,0.0,10000000,,
D24143,N46119,T0,Propylene,0.0,10000000,,
D24144,N46121,T0,Propylene,0.0,10000000,,
D24145,N46123,T0,Propylene,0.0,10000000,,
D24146,N46125,T0,Propylene,0.0,10000000,,
D24147,N46127,T0,Propylene,0.0,10000000,,
D24148,N46129,T0,Propylene,0.0,10000000,,
D24149,N46135,T0,Propylene,0.0,10000000,,
D24150,N46137,T0,Propylene,0.0,10000000,,
D24151,N47001,T0,Propylene,0.0,10000000,,
D24152,N47003,T0,Propylene,0.0,10000000,,
D24153,N47005,T0,Propylene,0.0,10000000,,
D24154,N47007,T0,Propylene,0.0,10000000,,
D24155,N47009,T0,Propylene,0.0,10000000,,
D24156,N47011,T0,Propylene,0.0,10000000,,
D24157,N47013,T0,Propylene,0.0,10000000,,
D24158,N47015,T0,Propylene,0.0,10000000,,
D24159,N47017,T0,Propylene,0.0,10000000,,
D24160,N47019,T0,Propylene,0.0,10000000,,
D24161,N47021,T0,Propylene,0.0,10000000,,
D24162,N47023,T0,Propylene,0.0,10000000,,
D24163,N47025,T0,Propylene,0.0,10000000,,
D24164,N47027,T0,Propylene,0.0,10000000,,
D24165,N47029,T0,Propylene,0.0,10000000,,
D24166,N47031,T0,Propylene,0.0,10000000,,
D24167,N47033,T0,Propylene,0.0,10000000,,
D24168,N47035,T0,Propylene,0.0,10000000,,
D24169,N47037,T0,Propylene,0.0,10000000,,
D24170,N47039,T0,Propylene,0.0,10000000,,
D24171,N47041,T0,Propylene,0.0,10000000,,
D24172,N47043,T0,Propylene,0.0,10000000,,
D24173,N47045,T0,Propylene,0.0,10000000,,
D24174,N47047,T0,Propylene,0.0,10000000,,
D24175,N47049,T0,Propylene,0.0,10000000,,
D24176,N47051,T0,Propylene,0.0,10000000,,
D24177,N47053,T0,Propylene,0.0,10000000,,
D24178,N47055,T0,Propylene,0.0,10000000,,
D24179,N47057,T0,Propylene,0.0,10000000,,
D24180,N47059,T0,Propylene,0.0,10000000,,
D24181,N47061,T0,Propylene,0.0,10000000,,
D24182,N47063,T0,Propylene,0.0,10000000,,
D24183,N47065,T0,Propylene,0.0,10000000,,
D24184,N47067,T0,Propylene,0.0,10000000,,
D24185,N47069,T0,Propylene,0.0,10000000,,
D24186,N47071,T0,Propylene,0.0,10000000,,
D24187,N47073,T0,Propylene,0.0,10000000,,
D24188,N47075,T0,Propylene,0.0,10000000,,
D24189,N47077,T0,Propylene,0.0,10000000,,
D24190,N47079,T0,Propylene,0.0,10000000,,
D24191,N47081,T0,Propylene,0.0,10000000,,
D24192,N47083,T0,Propylene,0.0,10000000,,
D24193,N47085,T0,Propylene,0.0,10000000,,
D24194,N47087,T0,Propylene,0.0,10000000,,
D24195,N47089,T0,Propylene,0.0,10000000,,
D24196,N47091,T0,Propylene,0.0,10000000,,
D24197,N47093,T0,Propylene,0.0,10000000,,
D24198,N47095,T0,Propylene,0.0,10000000,,
D24199,N47097,T0,Propylene,0.0,10000000,,
D24200,N47099,T0,Propylene,0.0,10000000,,
D24201,N47101,T0,Propylene,0.0,10000000,,
D24202,N47103,T0,Propylene,0.0,10000000,,
D24203,N47105,T0,Propylene,0.0,10000000,,
D24204,N47107,T0,Propylene,0.0,10000000,,
D24205,N47109,T0,Propylene,0.0,10000000,,
D24206,N47111,T0,Propylene,0.0,10000000,,
D24207,N47113,T0,Propylene,0.0,10000000,,
D24208,N47115,T0,Propylene,0.0,10000000,,
D24209,N47117,T0,Propylene,0.0,10000000,,
D24210,N47119,T0,Propylene,0.0,10000000,,
D24211,N47121,T0,Propylene,0.0,10000000,,
D24212,N47123,T0,Propylene,0.0,10000000,,
D24213,N47125,T0,Propylene,0.0,10000000,,
D24214,N47127,T0,Propylene,0.0,10000000,,
D24215,N47129,T0,Propylene,0.0,10000000,,
D24216,N47131,T0,Propylene,0.0,10000000,,
D24217,N47133,T0,Propylene,0.0,10000000,,
D24218,N47135,T0,Propylene,0.0,10000000,,
D24219,N47137,T0,Propylene,0.0,10000000,,
D24220,N47139,T0,Propylene,0.0,10000000,,
D24221,N47141,T0,Propylene,0.0,10000000,,
D24222,N47143,T0,Propylene,0.0,10000000,,
D24223,N47145,T0,Propylene,0.0,10000000,,
D24224,N47147,T0,Propylene,0.0,10000000,,
D24225,N47149,T0,Propylene,0.0,10000000,,
D24226,N47151,T0,Propylene,0.0,10000000,,
D24227,N47153,T0,Propylene,0.0,10000000,,
D24228,N47155,T0,Propylene,0.0,10000000,,
D24229,N47157,T0,Propylene,0.0,10000000,,
D24230,N47159,T0,Propylene,0.0,10000000,,
D24231,N47161,T0,Propylene,0.0,10000000,,
D24232,N47163,T0,Propylene,0.0,10000000,,
D24233,N47165,T0,Propylene,0.0,10000000,,
D24234,N47167,T0,Propylene,0.0,10000000,,
D24235,N47169,T0,Propylene,0.0,10000000,,
D24236,N47171,T0,Propylene,0.0,10000000,,
D24237,N47173,T0,Propylene,0.0,10000000,,
D24238,N47175,T0,Propylene,0.0,10000000,,
D24239,N47177,T0,Propylene,0.0,10000000,,
D24240,N47179,T0,Propylene,0.0,10000000,,
D24241,N47181,T0,Propylene,0.0,10000000,,
D24242,N47183,T0,Propylene,0.0,10000000,,
D24243,N47185,T0,Propylene,0.0,10000000,,
D24244,N47187,T0,Propylene,0.0,10000000,,
D24245,N47189,T0,Propylene,0.0,10000000,,
D24246,N48001,T0,Propylene,0.0,10000000,,
D24247,N48003,T0,Propylene,0.0,10000000,,
D24248,N48005,T0,Propylene,0.0,10000000,,
D24249,N48007,T0,Propylene,0.0,10000000,,
D24250,N48009,T0,Propylene,0.0,10000000,,
D24251,N48011,T0,Propylene,0.0,10000000,,
D24252,N48013,T0,Propylene,0.0,10000000,,
D24253,N48015,T0,Propylene,0.0,10000000,,
D24254,N48017,T0,Propylene,0.0,10000000,,
D24255,N48019,T0,Propylene,0.0,10000000,,
D24256,N48021,T0,Propylene,0.0,10000000,,
D24257,N48023,T0,Propylene,0.0,10000000,,
D24258,N48025,T0,Propylene,0.0,10000000,,
D24259,N48027,T0,Propylene,0.0,10000000,,
D24260,N48029,T0,Propylene,0.0,10000000,,
D24261,N48031,T0,Propylene,0.0,10000000,,
D24262,N48033,T0,Propylene,0.0,10000000,,
D24263,N48035,T0,Propylene,0.0,10000000,,
D24264,N48037,T0,Propylene,0.0,10000000,,
D24265,N48039,T0,Propylene,0.0,10000000,,
D24266,N48041,T0,Propylene,0.0,10000000,,
D24267,N48043,T0,Propylene,0.0,10000000,,
D24268,N48045,T0,Propylene,0.0,10000000,,
D24269,N48047,T0,Propylene,0.0,10000000,,
D24270,N48049,T0,Propylene,0.0,10000000,,
D24271,N48051,T0,Propylene,0.0,10000000,,
D24272,N48053,T0,Propylene,0.0,10000000,,
D24273,N48055,T0,Propylene,0.0,10000000,,
D24274,N48057,T0,Propylene,0.0,10000000,,
D24275,N48059,T0,Propylene,0.0,10000000,,
D24276,N48061,T0,Propylene,0.0,10000000,,
D24277,N48063,T0,Propylene,0.0,10000000,,
D24278,N48065,T0,Propylene,0.0,10000000,,
D24279,N48067,T0,Propylene,0.0,10000000,,
D24280,N48069,T0,Propylene,0.0,10000000,,
D24281,N48071,T0,Propylene,0.0,10000000,,
D24282,N48073,T0,Propylene,0.0,10000000,,
D24283,N48075,T0,Propylene,0.0,10000000,,
D24284,N48077,T0,Propylene,0.0,10000000,,
D24285,N48079,T0,Propylene,0.0,10000000,,
D24286,N48081,T0,Propylene,0.0,10000000,,
D24287,N48083,T0,Propylene,0.0,10000000,,
D24288,N48085,T0,Propylene,0.0,10000000,,
D24289,N48087,T0,Propylene,0.0,10000000,,
D24290,N48089,T0,Propylene,0.0,10000000,,
D24291,N48091,T0,Propylene,0.0,10000000,,
D24292,N48093,T0,Propylene,0.0,10000000,,
D24293,N48095,T0,Propylene,0.0,10000000,,
D24294,N48097,T0,Propylene,0.0,10000000,,
D24295,N48099,T0,Propylene,0.0,10000000,,
D24296,N48101,T0,Propylene,0.0,10000000,,
D24297,N48103,T0,Propylene,0.0,10000000,,
D24298,N48105,T0,Propylene,0.0,10000000,,
D24299,N48107,T0,Propylene,0.0,10000000,,
D24300,N48109,T0,Propylene,0.0,10000000,,
D24301,N48111,T0,Propylene,0.0,10000000,,
D24302,N48113,T0,Propylene,0.0,10000000,,
D24303,N48115,T0,Propylene,0.0,10000000,,
D24304,N48117,T0,Propylene,0.0,10000000,,
D24305,N48119,T0,Propylene,0.0,10000000,,
D24306,N48121,T0,Propylene,0.0,10000000,,
D24307,N48123,T0,Propylene,0.0,10000000,,
D24308,N48125,T0,Propylene,0.0,10000000,,
D24309,N48127,T0,Propylene,0.0,10000000,,
D24310,N48129,T0,Propylene,0.0,10000000,,
D24311,N48131,T0,Propylene,0.0,10000000,,
D24312,N48133,T0,Propylene,0.0,10000000,,
D24313,N48135,T0,Propylene,0.0,10000000,,
D24314,N48137,T0,Propylene,0.0,10000000,,
D24315,N48139,T0,Propylene,0.0,10000000,,
D24316,N48141,T0,Propylene,0.0,10000000,,
D24317,N48143,T0,Propylene,0.0,10000000,,
D24318,N48145,T0,Propylene,0.0,10000000,,
D24319,N48147,T0,Propylene,0.0,10000000,,
D24320,N48149,T0,Propylene,0.0,10000000,,
D24321,N48151,T0,Propylene,0.0,10000000,,
D24322,N48153,T0,Propylene,0.0,10000000,,
D24323,N48155,T0,Propylene,0.0,10000000,,
D24324,N48157,T0,Propylene,0.0,10000000,,
D24325,N48159,T0,Propylene,0.0,10000000,,
D24326,N48161,T0,Propylene,0.0,10000000,,
D24327,N48163,T0,Propylene,0.0,10000000,,
D24328,N48165,T0,Propylene,0.0,10000000,,
D24329,N48167,T0,Propylene,0.0,10000000,,
D24330,N48169,T0,Propylene,0.0,10000000,,
D24331,N48171,T0,Propylene,0.0,10000000,,
D24332,N48173,T0,Propylene,0.0,10000000,,
D24333,N48175,T0,Propylene,0.0,10000000,,
D24334,N48177,T0,Propylene,0.0,10000000,,
D24335,N48179,T0,Propylene,0.0,10000000,,
D24336,N48181,T0,Propylene,0.0,10000000,,
D24337,N48183,T0,Propylene,0.0,10000000,,
D24338,N48185,T0,Propylene,0.0,10000000,,
D24339,N48187,T0,Propylene,0.0,10000000,,
D24340,N48189,T0,Propylene,0.0,10000000,,
D24341,N48191,T0,Propylene,0.0,10000000,,
D24342,N48193,T0,Propylene,0.0,10000000,,
D24343,N48195,T0,Propylene,0.0,10000000,,
D24344,N48197,T0,Propylene,0.0,10000000,,
D24345,N48199,T0,Propylene,0.0,10000000,,
D24346,N48201,T0,Propylene,0.0,10000000,,
D24347,N48203,T0,Propylene,0.0,10000000,,
D24348,N48205,T0,Propylene,0.0,10000000,,
D24349,N48207,T0,Propylene,0.0,10000000,,
D24350,N48209,T0,Propylene,0.0,10000000,,
D24351,N48211,T0,Propylene,0.0,10000000,,
D24352,N48213,T0,Propylene,0.0,10000000,,
D24353,N48215,T0,Propylene,0.0,10000000,,
D24354,N48217,T0,Propylene,0.0,10000000,,
D24355,N48219,T0,Propylene,0.0,10000000,,
D24356,N48221,T0,Propylene,0.0,10000000,,
D24357,N48223,T0,Propylene,0.0,10000000,,
D24358,N48225,T0,Propylene,0.0,10000000,,
D24359,N48227,T0,Propylene,0.0,10000000,,
D24360,N48229,T0,Propylene,0.0,10000000,,
D24361,N48231,T0,Propylene,0.0,10000000,,
D24362,N48233,T0,Propylene,0.0,10000000,,
D24363,N48235,T0,Propylene,0.0,10000000,,
D24364,N48237,T0,Propylene,0.0,10000000,,
D24365,N48239,T0,Propylene,0.0,10000000,,
D24366,N48241,T0,Propylene,0.0,10000000,,
D24367,N48243,T0,Propylene,0.0,10000000,,
D24368,N48245,T0,Propylene,0.0,10000000,,
D24369,N48247,T0,Propylene,0.0,10000000,,
D24370,N48249,T0,Propylene,0.0,10000000,,
D24371,N48251,T0,Propylene,0.0,10000000,,
D24372,N48253,T0,Propylene,0.0,10000000,,
D24373,N48255,T0,Propylene,0.0,10000000,,
D24374,N48257,T0,Propylene,0.0,10000000,,
D24375,N48259,T0,Propylene,0.0,10000000,,
D24376,N48261,T0,Propylene,0.0,10000000,,
D24377,N48263,T0,Propylene,0.0,10000000,,
D24378,N48265,T0,Propylene,0.0,10000000,,
D24379,N48267,T0,Propylene,0.0,10000000,,
D24380,N48269,T0,Propylene,0.0,10000000,,
D24381,N48271,T0,Propylene,0.0,10000000,,
D24382,N48273,T0,Propylene,0.0,10000000,,
D24383,N48275,T0,Propylene,0.0,10000000,,
D24384,N48277,T0,Propylene,0.0,10000000,,
D24385,N48279,T0,Propylene,0.0,10000000,,
D24386,N48281,T0,Propylene,0.0,10000000,,
D24387,N48283,T0,Propylene,0.0,10000000,,
D24388,N48285,T0,Propylene,0.0,10000000,,
D24389,N48287,T0,Propylene,0.0,10000000,,
D24390,N48289,T0,Propylene,0.0,10000000,,
D24391,N48291,T0,Propylene,0.0,10000000,,
D24392,N48293,T0,Propylene,0.0,10000000,,
D24393,N48295,T0,Propylene,0.0,10000000,,
D24394,N48297,T0,Propylene,0.0,10000000,,
D24395,N48299,T0,Propylene,0.0,10000000,,
D24396,N48301,T0,Propylene,0.0,10000000,,
D24397,N48303,T0,Propylene,0.0,10000000,,
D24398,N48305,T0,Propylene,0.0,10000000,,
D24399,N48307,T0,Propylene,0.0,10000000,,
D24400,N48309,T0,Propylene,0.0,10000000,,
D24401,N48311,T0,Propylene,0.0,10000000,,
D24402,N48313,T0,Propylene,0.0,10000000,,
D24403,N48315,T0,Propylene,0.0,10000000,,
D24404,N48317,T0,Propylene,0.0,10000000,,
D24405,N48319,T0,Propylene,0.0,10000000,,
D24406,N48321,T0,Propylene,0.0,10000000,,
D24407,N48323,T0,Propylene,0.0,10000000,,
D24408,N48325,T0,Propylene,0.0,10000000,,
D24409,N48327,T0,Propylene,0.0,10000000,,
D24410,N48329,T0,Propylene,0.0,10000000,,
D24411,N48331,T0,Propylene,0.0,10000000,,
D24412,N48333,T0,Propylene,0.0,10000000,,
D24413,N48335,T0,Propylene,0.0,10000000,,
D24414,N48337,T0,Propylene,0.0,10000000,,
D24415,N48339,T0,Propylene,0.0,10000000,,
D24416,N48341,T0,Propylene,0.0,10000000,,
D24417,N48343,T0,Propylene,0.0,10000000,,
D24418,N48345,T0,Propylene,0.0,10000000,,
D24419,N48347,T0,Propylene,0.0,10000000,,
D24420,N48349,T0,Propylene,0.0,10000000,,
D24421,N48351,T0,Propylene,0.0,10000000,,
D24422,N48353,T0,Propylene,0.0,10000000,,
D24423,N48355,T0,Propylene,0.0,10000000,,
D24424,N48357,T0,Propylene,0.0,10000000,,
D24425,N48359,T0,Propylene,0.0,10000000,,
D24426,N48361,T0,Propylene,0.0,10000000,,
D24427,N48363,T0,Propylene,0.0,10000000,,
D24428,N48365,T0,Propylene,0.0,10000000,,
D24429,N48367,T0,Propylene,0.0,10000000,,
D24430,N48369,T0,Propylene,0.0,10000000,,
D24431,N48371,T0,Propylene,0.0,10000000,,
D24432,N48373,T0,Propylene,0.0,10000000,,
D24433,N48375,T0,Propylene,0.0,10000000,,
D24434,N48377,T0,Propylene,0.0,10000000,,
D24435,N48379,T0,Propylene,0.0,10000000,,
D24436,N48381,T0,Propylene,0.0,10000000,,
D24437,N48383,T0,Propylene,0.0,10000000,,
D24438,N48385,T0,Propylene,0.0,10000000,,
D24439,N48387,T0,Propylene,0.0,10000000,,
D24440,N48389,T0,Propylene,0.0,10000000,,
D24441,N48391,T0,Propylene,0.0,10000000,,
D24442,N48393,T0,Propylene,0.0,10000000,,
D24443,N48395,T0,Propylene,0.0,10000000,,
D24444,N48397,T0,Propylene,0.0,10000000,,
D24445,N48399,T0,Propylene,0.0,10000000,,
D24446,N48401,T0,Propylene,0.0,10000000,,
D24447,N48403,T0,Propylene,0.0,10000000,,
D24448,N48405,T0,Propylene,0.0,10000000,,
D24449,N48407,T0,Propylene,0.0,10000000,,
D24450,N48409,T0,Propylene,0.0,10000000,,
D24451,N48411,T0,Propylene,0.0,10000000,,
D24452,N48413,T0,Propylene,0.0,10000000,,
D24453,N48415,T0,Propylene,0.0,10000000,,
D24454,N48417,T0,Propylene,0.0,10000000,,
D24455,N48419,T0,Propylene,0.0,10000000,,
D24456,N48421,T0,Propylene,0.0,10000000,,
D24457,N48423,T0,Propylene,0.0,10000000,,
D24458,N48425,T0,Propylene,0.0,10000000,,
D24459,N48427,T0,Propylene,0.0,10000000,,
D24460,N48429,T0,Propylene,0.0,10000000,,
D24461,N48431,T0,Propylene,0.0,10000000,,
D24462,N48433,T0,Propylene,0.0,10000000,,
D24463,N48435,T0,Propylene,0.0,10000000,,
D24464,N48437,T0,Propylene,0.0,10000000,,
D24465,N48439,T0,Propylene,0.0,10000000,,
D24466,N48441,T0,Propylene,0.0,10000000,,
D24467,N48443,T0,Propylene,0.0,10000000,,
D24468,N48445,T0,Propylene,0.0,10000000,,
D24469,N48447,T0,Propylene,0.0,10000000,,
D24470,N48449,T0,Propylene,0.0,10000000,,
D24471,N48451,T0,Propylene,0.0,10000000,,
D24472,N48453,T0,Propylene,0.0,10000000,,
D24473,N48455,T0,Propylene,0.0,10000000,,
D24474,N48457,T0,Propylene,0.0,10000000,,
D24475,N48459,T0,Propylene,0.0,10000000,,
D24476,N48461,T0,Propylene,0.0,10000000,,
D24477,N48463,T0,Propylene,0.0,10000000,,
D24478,N48465,T0,Propylene,0.0,10000000,,
D24479,N48467,T0,Propylene,0.0,10000000,,
D24480,N48469,T0,Propylene,0.0,10000000,,
D24481,N48471,T0,Propylene,0.0,10000000,,
D24482,N48473,T0,Propylene,0.0,10000000,,
D24483,N48475,T0,Propylene,0.0,10000000,,
D24484,N48477,T0,Propylene,0.0,10000000,,
D24485,N48479,T0,Propylene,0.0,10000000,,
D24486,N48481,T0,Propylene,0.0,10000000,,
D24487,N48483,T0,Propylene,0.0,10000000,,
D24488,N48485,T0,Propylene,0.0,10000000,,
D24489,N48487,T0,Propylene,0.0,10000000,,
D24490,N48489,T0,Propylene,0.0,10000000,,
D24491,N48491,T0,Propylene,0.0,10000000,,
D24492,N48493,T0,Propylene,0.0,10000000,,
D24493,N48495,T0,Propylene,0.0,10000000,,
D24494,N48497,T0,Propylene,0.0,10000000,,
D24495,N48499,T0,Propylene,0.0,10000000,,
D24496,N48501,T0,Propylene,0.0,10000000,,
D24497,N48503,T0,Propylene,0.0,10000000,,
D24498,N48505,T0,Propylene,0.0,10000000,,
D24499,N48507,T0,Propylene,0.0,10000000,,
D24500,N49001,T0,Propylene,0.0,10000000,,
D24501,N49003,T0,Propylene,0.0,10000000,,
D24502,N49005,T0,Propylene,0.0,10000000,,
D24503,N49007,T0,Propylene,0.0,10000000,,
D24504,N49009,T0,Propylene,0.0,10000000,,
D24505,N49011,T0,Propylene,0.0,10000000,,
D24506,N49013,T0,Propylene,0.0,10000000,,
D24507,N49015,T0,Propylene,0.0,10000000,,
D24508,N49017,T0,Propylene,0.0,10000000,,
D24509,N49019,T0,Propylene,0.0,10000000,,
D24510,N49021,T0,Propylene,0.0,10000000,,
D24511,N49023,T0,Propylene,0.0,10000000,,
D24512,N49025,T0,Propylene,0.0,10000000,,
D24513,N49027,T0,Propylene,0.0,10000000,,
D24514,N49029,T0,Propylene,0.0,10000000,,
D24515,N49031,T0,Propylene,0.0,10000000,,
D24516,N49033,T0,Propylene,0.0,10000000,,
D24517,N49035,T0,Propylene,0.0,10000000,,
D24518,N49037,T0,Propylene,0.0,10000000,,
D24519,N49039,T0,Propylene,0.0,10000000,,
D24520,N49041,T0,Propylene,0.0,10000000,,
D24521,N49043,T0,Propylene,0.0,10000000,,
D24522,N49045,T0,Propylene,0.0,10000000,,
D24523,N49047,T0,Propylene,0.0,10000000,,
D24524,N49049,T0,Propylene,0.0,10000000,,
D24525,N49051,T0,Propylene,0.0,10000000,,
D24526,N49053,T0,Propylene,0.0,10000000,,
D24527,N49055,T0,Propylene,0.0,10000000,,
D24528,N49057,T0,Propylene,0.0,10000000,,
D24529,N50001,T0,Propylene,0.0,10000000,,
D24530,N50003,T0,Propylene,0.0,10000000,,
D24531,N50005,T0,Propylene,0.0,10000000,,
D24532,N50007,T0,Propylene,0.0,10000000,,
D24533,N50009,T0,Propylene,0.0,10000000,,
D24534,N50011,T0,Propylene,0.0,10000000,,
D24535,N50013,T0,Propylene,0.0,10000000,,
D24536,N50015,T0,Propylene,0.0,10000000,,
D24537,N50017,T0,Propylene,0.0,10000000,,
D24538,N50019,T0,Propylene,0.0,10000000,,
D24539,N50021,T0,Propylene,0.0,10000000,,
D24540,N50023,T0,Propylene,0.0,10000000,,
D24541,N50025,T0,Propylene,0.0,10000000,,
D24542,N50027,T0,Propylene,0.0,10000000,,
D24543,N51001,T0,Propylene,0.0,10000000,,
D24544,N51003,T0,Propylene,0.0,10000000,,
D24545,N51005,T0,Propylene,0.0,10000000,,
D24546,N51007,T0,Propylene,0.0,10000000,,
D24547,N51009,T0,Propylene,0.0,10000000,,
D24548,N51011,T0,Propylene,0.0,10000000,,
D24549,N51013,T0,Propylene,0.0,10000000,,
D24550,N51015,T0,Propylene,0.0,10000000,,
D24551,N51017,T0,Propylene,0.0,10000000,,
D24552,N51019,T0,Propylene,0.0,10000000,,
D24553,N51021,T0,Propylene,0.0,10000000,,
D24554,N51023,T0,Propylene,0.0,10000000,,
D24555,N51025,T0,Propylene,0.0,10000000,,
D24556,N51027,T0,Propylene,0.0,10000000,,
D24557,N51029,T0,Propylene,0.0,10000000,,
D24558,N51031,T0,Propylene,0.0,10000000,,
D24559,N51033,T0,Propylene,0.0,10000000,,
D24560,N51035,T0,Propylene,0.0,10000000,,
D24561,N51036,T0,Propylene,0.0,10000000,,
D24562,N51037,T0,Propylene,0.0,10000000,,
D24563,N51041,T0,Propylene,0.0,10000000,,
D24564,N51043,T0,Propylene,0.0,10000000,,
D24565,N51045,T0,Propylene,0.0,10000000,,
D24566,N51047,T0,Propylene,0.0,10000000,,
D24567,N51049,T0,Propylene,0.0,10000000,,
D24568,N51051,T0,Propylene,0.0,10000000,,
D24569,N51053,T0,Propylene,0.0,10000000,,
D24570,N51057,T0,Propylene,0.0,10000000,,
D24571,N51059,T0,Propylene,0.0,10000000,,
D24572,N51061,T0,Propylene,0.0,10000000,,
D24573,N51063,T0,Propylene,0.0,10000000,,
D24574,N51065,T0,Propylene,0.0,10000000,,
D24575,N51067,T0,Propylene,0.0,10000000,,
D24576,N51069,T0,Propylene,0.0,10000000,,
D24577,N51071,T0,Propylene,0.0,10000000,,
D24578,N51073,T0,Propylene,0.0,10000000,,
D24579,N51075,T0,Propylene,0.0,10000000,,
D24580,N51077,T0,Propylene,0.0,10000000,,
D24581,N51079,T0,Propylene,0.0,10000000,,
D24582,N51081,T0,Propylene,0.0,10000000,,
D24583,N51083,T0,Propylene,0.0,10000000,,
D24584,N51085,T0,Propylene,0.0,10000000,,
D24585,N51087,T0,Propylene,0.0,10000000,,
D24586,N51089,T0,Propylene,0.0,10000000,,
D24587,N51091,T0,Propylene,0.0,10000000,,
D24588,N51093,T0,Propylene,0.0,10000000,,
D24589,N51095,T0,Propylene,0.0,10000000,,
D24590,N51097,T0,Propylene,0.0,10000000,,
D24591,N51099,T0,Propylene,0.0,10000000,,
D24592,N51101,T0,Propylene,0.0,10000000,,
D24593,N51103,T0,Propylene,0.0,10000000,,
D24594,N51105,T0,Propylene,0.0,10000000,,
D24595,N51107,T0,Propylene,0.0,10000000,,
D24596,N51109,T0,Propylene,0.0,10000000,,
D24597,N51111,T0,Propylene,0.0,10000000,,
D24598,N51113,T0,Propylene,0.0,10000000,,
D24599,N51115,T0,Propylene,0.0,10000000,,
D24600,N51117,T0,Propylene,0.0,10000000,,
D24601,N51119,T0,Propylene,0.0,10000000,,
D24602,N51121,T0,Propylene,0.0,10000000,,
D24603,N51125,T0,Propylene,0.0,10000000,,
D24604,N51127,T0,Propylene,0.0,10000000,,
D24605,N51131,T0,Propylene,0.0,10000000,,
D24606,N51133,T0,Propylene,0.0,10000000,,
D24607,N51135,T0,Propylene,0.0,10000000,,
D24608,N51137,T0,Propylene,0.0,10000000,,
D24609,N51139,T0,Propylene,0.0,10000000,,
D24610,N51141,T0,Propylene,0.0,10000000,,
D24611,N51143,T0,Propylene,0.0,10000000,,
D24612,N51145,T0,Propylene,0.0,10000000,,
D24613,N51147,T0,Propylene,0.0,10000000,,
D24614,N51149,T0,Propylene,0.0,10000000,,
D24615,N51153,T0,Propylene,0.0,10000000,,
D24616,N51155,T0,Propylene,0.0,10000000,,
D24617,N51157,T0,Propylene,0.0,10000000,,
D24618,N51159,T0,Propylene,0.0,10000000,,
D24619,N51161,T0,Propylene,0.0,10000000,,
D24620,N51163,T0,Propylene,0.0,10000000,,
D24621,N51165,T0,Propylene,0.0,10000000,,
D24622,N51167,T0,Propylene,0.0,10000000,,
D24623,N51169,T0,Propylene,0.0,10000000,,
D24624,N51171,T0,Propylene,0.0,10000000,,
D24625,N51173,T0,Propylene,0.0,10000000,,
D24626,N51175,T0,Propylene,0.0,10000000,,
D24627,N51177,T0,Propylene,0.0,10000000,,
D24628,N51179,T0,Propylene,0.0,10000000,,
D24629,N51181,T0,Propylene,0.0,10000000,,
D24630,N51183,T0,Propylene,0.0,10000000,,
D24631,N51185,T0,Propylene,0.0,10000000,,
D24632,N51187,T0,Propylene,0.0,10000000,,
D24633,N51191,T0,Propylene,0.0,10000000,,
D24634,N51193,T0,Propylene,0.0,10000000,,
D24635,N51195,T0,Propylene,0.0,10000000,,
D24636,N51197,T0,Propylene,0.0,10000000,,
D24637,N51199,T0,Propylene,0.0,10000000,,
D24638,N51510,T0,Propylene,0.0,10000000,,
D24639,N51520,T0,Propylene,0.0,10000000,,
D24640,N51530,T0,Propylene,0.0,10000000,,
D24641,N51540,T0,Propylene,0.0,10000000,,
D24642,N51550,T0,Propylene,0.0,10000000,,
D24643,N51570,T0,Propylene,0.0,10000000,,
D24644,N51580,T0,Propylene,0.0,10000000,,
D24645,N51590,T0,Propylene,0.0,10000000,,
D24646,N51595,T0,Propylene,0.0,10000000,,
D24647,N51600,T0,Propylene,0.0,10000000,,
D24648,N51610,T0,Propylene,0.0,10000000,,
D24649,N51620,T0,Propylene,0.0,10000000,,
D24650,N51630,T0,Propylene,0.0,10000000,,
D24651,N51640,T0,Propylene,0.0,10000000,,
D24652,N51650,T0,Propylene,0.0,10000000,,
D24653,N51660,T0,Propylene,0.0,10000000,,
D24654,N51670,T0,Propylene,0.0,10000000,,
D24655,N51678,T0,Propylene,0.0,10000000,,
